Batch	m_SP	7	W4_L	W3	R	P1	P2_L	P3	P4											
2.671279e-07	0.8749774	0.1	2.671279e-07	0.0002046452	0.1	2.671279e-07	0.003818289	0.1	2.671279e-07	0.05352876	0.1	2.671279e-07	0.0032939935	0.1	2.671279e-07	0.0007402455	0.1	2.671279e-07	9.575222e-06	0.1
2.848015e-07	0.8681504	0.1	2.848015e-07	0.0002174229	0.1	2.848015e-07	0.003801891	0.1	2.848015e-07	0.05697755	0.1	2.848015e-07	0.0032754115	0.1	2.848015e-07	0.0007361425	0.1	2.848015e-07	1.024953e-05	0.1
3.024751e-07	0.8614027	0.1	3.024751e-07	0.0002300442	0.1	3.024751e-07	0.003783876	0.1	3.024751e-07	0.06038888	0.1	3.024751e-07	0.003256948	0.1	3.024751e-07	0.0007320411	0.1	3.024751e-07	1.092037e-05	0.1
3.208636e-07	0.8544643	0.1	3.208636e-07	0.0002430119	0.1	3.208636e-07	0.003764083	0.1	3.208636e-07	0.06389859	0.1	3.208636e-07	0.0032378873	0.1	3.208636e-07	0.0007277903	0.1	3.208636e-07	1.161453e-05	0.1
3.421113e-07	0.846549	0.1	3.421113e-07	0.000257791	0.1	3.421113e-07	0.003740458	0.1	3.421113e-07	0.06790417	0.1	3.421113e-07	0.0032160759	0.1	3.421113e-07	0.0007229121	0.1	3.421113e-07	1.241165e-05	0.1
3.633591e-07	0.8387405	0.1	3.633591e-07	0.0002723538	0.1	3.633591e-07	0.003716444	0.1	3.633591e-07	0.07185689	0.1	3.633591e-07	0.0031945055999999996	0.1	3.633591e-07	0.0007180786	0.1	3.633591e-07	1.320331e-05	0.1
3.873535e-07	0.8300482	0.1	3.873535e-07	0.0002885441	0.1	3.873535e-07	0.003689191	0.1	3.873535e-07	0.07625791	0.1	3.873535e-07	0.0031704463999999996	0.1	3.873535e-07	0.0007126807	0.1	3.873535e-07	1.409061e-05	0.1
4.13179e-07	0.8208383	0.1	4.13179e-07	0.0003056741	0.1	4.13179e-07	0.003659943	0.1	4.13179e-07	0.08092182	0.1	4.13179e-07	0.0031449103	0.1	4.13179e-07	0.0007069466	0.1	4.13179e-07	1.503755e-05	0.1
4.421735e-07	0.8106737	0.1	4.421735e-07	0.0003245493	0.1	4.421735e-07	0.003627394	0.1	4.421735e-07	0.08606972	0.1	4.421735e-07	0.0031166802	0.1	4.421735e-07	0.0007006048	0.1	4.421735e-07	1.609056e-05	0.1
4.732808e-07	0.7999698	0.1	4.732808e-07	0.000344391	0.1	4.732808e-07	0.003592931	0.1	4.732808e-07	0.09149122	0.1	4.732808e-07	0.003086905	0.1	4.732808e-07	0.0006939139	0.1	4.732808e-07	1.72082e-05	0.1
5.086659e-07	0.7880403	0.1	5.086659e-07	0.0003664614	0.1	5.086659e-07	0.003554377	0.1	5.086659e-07	0.09753387	0.1	5.086659e-07	0.0030536656	0.1	5.086659e-07	0.0006864435	0.1	5.086659e-07	1.846406e-05	0.1
5.469029e-07	0.7754352	0.1	5.469029e-07	0.0003897312	0.1	5.469029e-07	0.003513525	0.1	5.469029e-07	0.103919	0.1	5.469029e-07	0.0030184831000000002	0.1	5.469029e-07	0.0006785355	0.1	5.469029e-07	1.980229e-05	0.1
5.916971e-07	0.7610337	0.1	5.916971e-07	0.0004162529	0.1	5.916971e-07	0.003466734	0.1	5.916971e-07	0.1112145	0.1	5.916971e-07	0.0029782067	0.1	5.916971e-07	0.0006694824	0.1	5.916971e-07	2.134471e-05	0.1
6.400482e-07	0.7459146	0.1	6.400482e-07	0.0004440204	0.1	6.400482e-07	0.003417494	0.1	6.400482e-07	0.1188737	0.1	6.400482e-07	0.0029358299000000003	0.1	6.400482e-07	0.0006599571	0.1	6.400482e-07	2.297836e-05	0.1
6.96069e-07	0.7289278	0.1	6.96069e-07	0.0004751239	0.1	6.96069e-07	0.003362028	0.1	6.96069e-07	0.1274794	0.1	6.96069e-07	0.0028880994999999996	0.1	6.96069e-07	0.0006492283	0.1	6.96069e-07	2.482984e-05	0.1
7.620007e-07	0.7096318	0.1	7.620007e-07	0.0005103315	0.1	7.620007e-07	0.003298835	0.1	7.620007e-07	0.1372556	0.1	7.620007e-07	0.0028337217000000002	0.1	7.620007e-07	0.0006370051	0.1	7.620007e-07	2.695093e-05	0.1
8.371228e-07	0.6885155	0.1	8.371228e-07	0.0005487049	0.1	8.371228e-07	0.003229441	0.1	8.371228e-07	0.1479544	0.1	8.371228e-07	0.0027740071	0.1	8.371228e-07	0.0006235825	0.1	8.371228e-07	2.92898e-05	0.1
9.223137e-07	0.6656239	0.1	9.223137e-07	0.0005901151	0.1	9.223137e-07	0.003153912	0.1	9.223137e-07	0.1595535	0.1	9.223137e-07	0.0027090124	0.1	9.223137e-07	0.0006089732	0.1	9.223137e-07	3.183987e-05	0.1
1.033914e-06	0.6372161	0.1	1.033914e-06	0.0006412202	0.1	1.033914e-06	0.003059714	0.1	1.033914e-06	0.1739487	0.1	1.033914e-06	0.0026279530999999997	0.1	1.033914e-06	0.0005907525	0.1	1.033914e-06	3.50132e-05	0.1
1.172538e-06	0.6042221	0.1	1.172538e-06	0.0007001644	0.1	1.172538e-06	0.002949595	0.1	1.172538e-06	0.1906696	0.1	1.172538e-06	0.0025331905	0.1	1.172538e-06	0.0005694518	0.1	1.172538e-06	3.868747e-05	0.1
1.346309e-06	0.5660951	0.1	1.346309e-06	0.0007676965	0.1	1.346309e-06	0.002821276	0.1	1.346309e-06	0.2099943	0.1	1.346309e-06	0.0024227643	0.1	1.346309e-06	0.0005446303	0.1	1.346309e-06	4.287374e-05	0.1
1.588607e-06	0.5181992	0.1	1.588607e-06	0.0008515757	0.1	1.588607e-06	0.002658211	0.1	1.588607e-06	0.2342749	0.1	1.588607e-06	0.0022824332	0.1	1.588607e-06	0.0005130866	0.1	1.588607e-06	4.794572e-05	0.1
1.916824e-06	0.4615982	0.1	1.916824e-06	0.000949149	0.1	1.916824e-06	0.002462295	0.1	1.916824e-06	0.2629764	0.1	1.916824e-06	0.0021138245	0.1	1.916824e-06	0.0004751869	0.1	1.916824e-06	5.347677e-05	0.1
2.332217e-06	0.4010552	0.1	2.332217e-06	0.001051243	0.1	2.332217e-06	0.002247897	0.1	2.332217e-06	0.2936888	0.1	2.332217e-06	0.0019293016	0.1	2.332217e-06	0.0004337101	0.1	2.332217e-06	5.853906e-05	0.1
2.846154e-06	0.3395473	0.1	2.846154e-06	0.001151679	0.1	2.846154e-06	0.002023357	0.1	2.846154e-06	0.3249073	0.1	2.846154e-06	0.0017360357	0.1	2.846154e-06	0.0003902681	0.1	2.846154e-06	6.244233e-05	0.1
3.360091e-06	0.2894291	0.1	3.360091e-06	0.001229895	0.1	3.360091e-06	0.001833659	0.1	3.360091e-06	0.3503617	0.1	3.360091e-06	0.0015727472999999999	0.1	3.360091e-06	0.0003535646	0.1	3.360091e-06	6.450915e-05	0.1
3.874028e-06	0.248086	0.1	3.874028e-06	0.001290718	0.1	3.874028e-06	0.001671043	0.1	3.874028e-06	0.3713747	0.1	3.874028e-06	0.0014327594	0.1	3.874028e-06	0.0003220985	0.1	3.874028e-06	6.540206e-05	0.1
4.387965e-06	0.2136339	0.1	4.387965e-06	0.001337651	0.1	4.387965e-06	0.001529922	0.1	4.387965e-06	0.3888991	0.1	4.387965e-06	0.0013112662999999998	0.1	4.387965e-06	0.0002947898	0.1	4.387965e-06	6.558552e-05	0.1
4.901902e-06	0.1846808	0.1	4.901902e-06	0.001373335	0.1	4.901902e-06	0.001406176	0.1	4.901902e-06	0.4036394	0.1	4.901902e-06	0.0012047246	0.1	4.901902e-06	0.0002708416	0.1	4.901902e-06	6.535968e-05	0.1
5.415838e-06	0.1601756	0.1	5.415838e-06	0.001399816	0.1	5.415838e-06	0.001296698	0.1	5.415838e-06	0.416127	0.1	5.415838e-06	0.00111045877	0.1	5.415838e-06	0.000249653	0.1	5.415838e-06	6.490849e-05	0.1
5.929775e-06	0.1393102	0.1	5.929775e-06	0.001418708	0.1	5.929775e-06	0.001199099	0.1	5.929775e-06	0.4267708	0.1	5.929775e-06	0.00102641591	0.1	5.929775e-06	0.0002307623	0.1	5.929775e-06	6.434051e-05	0.1
6.443712e-06	0.1214527	0.1	6.443712e-06	0.0014313	0.1	6.443712e-06	0.001111515	0.1	6.443712e-06	0.4358905	0.1	6.443712e-06	0.0009509916099999999	0.1	6.443712e-06	0.0002138088	0.1	6.443712e-06	6.371796e-05	0.1
6.957649e-06	0.1061025	0.1	6.957649e-06	0.001438638	0.1	6.957649e-06	0.001032467	0.1	6.957649e-06	0.4437394	0.1	6.957649e-06	0.00088291327	0.1	6.957649e-06	0.0001985066	0.1	6.957649e-06	6.307547e-05	0.1
7.471586e-06	0.09285778	0.1	7.471586e-06	0.00144157	0.1	7.471586e-06	0.0009607657	0.1	7.471586e-06	0.4505206	0.1	7.471586e-06	0.00082115861	0.1	7.471586e-06	0.0001846257	0.1	7.471586e-06	6.243167e-05	0.1
7.985523e-06	0.08139243	0.1	7.985523e-06	0.001440799	0.1	7.985523e-06	0.0008954451	0.1	7.985523e-06	0.4563993	0.1	7.985523e-06	0.00076489592	0.1	7.985523e-06	0.0001719794	0.1	7.985523e-06	6.179607e-05	0.1
8.49946e-06	0.0714394	0.1	8.49946e-06	0.001436904	0.1	8.49946e-06	0.00083571	0.1	8.49946e-06	0.4615104	0.1	8.49946e-06	0.0007134416	0.1	8.49946e-06	0.0001604139	0.1	8.49946e-06	6.117307e-05	0.1
8.910609e-06	0.06441622	0.1	8.910609e-06	0.001431869	0.1	8.910609e-06	0.0007914961	0.1	8.910609e-06	0.4651224	0.1	8.910609e-06	0.0006753550100000001	0.1	8.910609e-06	0.000151853	0.1	8.910609e-06	6.068489e-05	0.1
9.167578e-06	0.0604031	0.1	9.167578e-06	0.001427961	0.1	9.167578e-06	0.0007653325	0.1	9.167578e-06	0.4671888	0.1	9.167578e-06	0.00065281653	0.1	9.167578e-06	0.000146787	0.1	9.167578e-06	6.038449e-05	0.1
9.464077e-06	0.05609976	0.1	9.464077e-06	0.001422798	0.1	9.464077e-06	0.0007364505	0.1	9.464077e-06	0.4694067	0.1	9.464077e-06	0.00062793581	0.1	9.464077e-06	0.0001411945	0.1	9.464077e-06	6.004229e-05	0.1
9.786931e-06	0.05178018	0.1	9.786931e-06	0.00141645	0.1	9.786931e-06	0.0007064947	0.1	9.786931e-06	0.4716357	0.1	9.786931e-06	0.00060212943	0.1	9.786931e-06	0.0001353939	0.1	9.786931e-06	5.967493e-05	0.1
1.012318e-05	0.04765199	0.1	1.012318e-05	0.001409115	0.1	1.012318e-05	0.0006768431	0.1	1.012318e-05	0.4737686	0.1	1.012318e-05	0.00057658449	0.1	1.012318e-05	0.0001296521	0.1	1.012318e-05	5.929793e-05	0.1
1.051299e-05	0.04329493	0.1	1.051299e-05	0.001399788	0.1	1.051299e-05	0.0006443058	0.1	1.051299e-05	0.4760232	0.1	1.051299e-05	0.00054855292	0.1	1.051299e-05	0.0001233514	0.1	1.051299e-05	5.886763e-05	0.1
1.096867e-05	0.03872478	0.1	1.096867e-05	0.001387902	0.1	1.096867e-05	0.0006085832	0.1	1.096867e-05	0.4783924	0.1	1.096867e-05	0.00051777641	0.1	1.096867e-05	0.0001164337	0.1	1.096867e-05	5.837327e-05	0.1
1.146826e-05	0.03428738	0.1	1.146826e-05	0.001373825	0.1	1.146826e-05	0.0005720461	0.1	1.146826e-05	0.4806979	0.1	1.146826e-05	0.00048629761999999997	0.1	1.146826e-05	0.0001093581	0.1	1.146826e-05	5.784114e-05	0.1
1.196786e-05	0.03037579	0.1	1.196786e-05	0.001358824	0.1	1.196786e-05	0.0005380211	0.1	1.196786e-05	0.4827353	0.1	1.196786e-05	0.0004569827	0.1	1.196786e-05	0.0001027689	0.1	1.196786e-05	5.731847e-05	0.1
1.246745e-05	0.02692439	0.1	1.246745e-05	0.001343051	0.1	1.246745e-05	0.0005062928	0.1	1.246745e-05	0.4845378	0.1	1.246745e-05	0.00042964638	0.1	1.246745e-05	9.662446e-05	0.1	1.246745e-05	5.680444e-05	0.1
1.296704e-05	0.02387642	0.1	1.296704e-05	0.001326639	0.1	1.296704e-05	0.0004766711	0.1	1.296704e-05	0.4861343	0.1	1.296704e-05	0.00040412508	0.1	1.296704e-05	9.088795e-05	0.1	1.296704e-05	5.629831e-05	0.1
1.346664e-05	0.02118265	0.1	1.346664e-05	0.001309702	0.1	1.346664e-05	0.000448987	0.1	1.346664e-05	0.4875495	0.1	1.346664e-05	0.00038027328	0.1	1.346664e-05	8.55267e-05	0.1	1.346664e-05	5.579943e-05	0.1
1.396623e-05	0.0188003	0.1	1.396623e-05	0.001292343	0.1	1.396623e-05	0.0004230894	0.1	1.396623e-05	0.4888053	0.1	1.396623e-05	0.00035796115999999997	0.1	1.396623e-05	8.05115e-05	0.1	1.396623e-05	5.530723e-05	0.1
1.446582e-05	0.01669206	0.1	1.446582e-05	0.001274648	0.1	1.446582e-05	0.0003988429	0.1	1.446582e-05	0.4899206	0.1	1.446582e-05	0.00033707211999999996	0.1	1.446582e-05	7.581616e-05	0.1	1.446582e-05	5.482122e-05	0.1
1.496542e-05	0.01482538	0.1	1.496542e-05	0.001256696	0.1	1.496542e-05	0.0003761255	0.1	1.496542e-05	0.4909118	0.1	1.496542e-05	0.00031750100000000004	0.1	1.496542e-05	7.141705e-05	0.1	1.496542e-05	5.434098e-05	0.1
1.553322e-05	0.01296107	0.1	1.553322e-05	0.001236063	0.1	1.553322e-05	0.0003520229	0.1	1.553322e-05	0.4919061	0.1	1.553322e-05	0.00029673771	0.1	1.553322e-05	6.674993e-05	0.1	1.553322e-05	5.380171e-05	0.1
1.61465e-05	0.01121488	0.1	1.61465e-05	0.001213601	0.1	1.61465e-05	0.0003278803	0.1	1.61465e-05	0.4928423	0.1	1.61465e-05	0.0002759413	0.1	1.61465e-05	6.207535e-05	0.1	1.61465e-05	5.322657e-05	0.1
