Batch	m_SP	21	N7a_L	C5H5	N1a	N1b	N1c	T1a	T1b	T1c	T1d	T1e	T1f	T2	T3	T4a	T4b	T4c	T4d	T4e	T4f	T4g	T4h																																							
2.427612e-11	9.768237631339999e-06	0.1	2.427612e-11	8.125907e-10	0.1	2.427612e-11	1.671938e-15	0.1	2.427612e-11	3.451235e-14	0.1	2.427612e-11	1.514197e-14	0.1	2.427612e-11	2.605842e-12	0.1	2.427612e-11	2.442629e-11	0.1	2.427612e-11	3.380803e-11	0.1	2.427612e-11	2.931057e-11	0.1	2.427612e-11	2.662465e-11	0.1	2.427612e-11	2.354806e-11	0.1	2.427612e-11	8.306158e-11	0.1	2.427612e-11	7.588742e-09	0.1	2.427612e-11	1.726707e-08	0.1	2.427612e-11	3.370268e-08	0.1	2.427612e-11	2.733445e-08	0.1	2.427612e-11	3.038477e-08	0.1	2.427612e-11	4.182524e-08	0.1	2.427612e-11	3.15953e-08	0.1	2.427612e-11	3.13132e-08	0.1	2.427612e-11	9.928303e-09	0.1
5.150513e-11	9.515696182270001e-06	0.1	5.150513e-11	1.708118e-09	0.1	5.150513e-11	7.360131e-15	0.1	5.150513e-11	1.520737e-13	0.1	5.150513e-11	6.675632e-14	0.1	5.150513e-11	5.492938e-12	0.1	5.150513e-11	5.079148e-11	0.1	5.150513e-11	7.167545e-11	0.1	5.150513e-11	6.20798e-11	0.1	5.150513e-11	5.618879e-11	0.1	5.150513e-11	4.917578e-11	0.1	5.150513e-11	1.750556e-10	0.1	5.150513e-11	1.590636e-08	0.1	5.150513e-11	3.608659e-08	0.1	5.150513e-11	7.064308e-08	0.1	5.150513e-11	5.696907e-08	0.1	5.150513e-11	6.340451e-08	0.1	5.150513e-11	8.789941e-08	0.1	5.150513e-11	6.600342e-08	0.1	5.150513e-11	6.544873e-08	0.1	5.150513e-11	2.043218e-08	0.1
1.158996e-10	8.947370949002e-06	0.1	1.158996e-10	3.762261e-09	0.1	1.158996e-10	3.537041e-14	0.1	1.158996e-10	7.324497e-13	0.1	1.158996e-10	3.219252e-13	0.1	1.158996e-10	1.216932e-11	0.1	1.158996e-10	1.092142e-10	0.1	1.158996e-10	1.608461e-10	0.1	1.158996e-10	1.390289e-10	0.1	1.158996e-10	1.248843e-10	0.1	1.158996e-10	1.067696e-10	0.1	1.158996e-10	3.877968e-10	0.1	1.158996e-10	3.479454e-08	0.1	1.158996e-10	7.840146e-08	0.1	1.158996e-10	1.544855e-07	0.1	1.158996e-10	1.229564e-07	0.1	1.158996e-10	1.372477e-07	0.1	1.158996e-10	1.933235e-07	0.1	1.158996e-10	1.432469e-07	0.1	1.158996e-10	1.422153e-07	0.1	1.158996e-10	4.286654e-08	0.1
2.134759e-10	8.158201232712001e-06	0.1	2.134759e-10	6.717367e-09	0.1	2.134759e-10	1.109831e-13	0.1	2.134759e-10	2.305865e-12	0.1	2.134759e-10	1.015331e-12	0.1	2.134759e-10	2.188318e-11	0.1	2.134759e-10	1.887826e-10	0.1	2.134759e-10	2.943883e-10	0.1	2.134759e-10	2.538315e-10	0.1	2.134759e-10	2.258649e-10	0.1	2.134759e-10	1.870651e-10	0.1	2.134759e-10	6.977199e-10	0.1	2.134759e-10	6.146225e-08	0.1	2.134759e-10	1.371047e-07	0.1	2.134759e-10	2.725664e-07	0.1	2.134759e-10	2.128502e-07	0.1	2.134759e-10	2.38656e-07	0.1	2.134759e-10	3.436429e-07	0.1	2.134759e-10	2.500681e-07	0.1	2.134759e-10	2.487005e-07	0.1	2.134759e-10	7.137085e-08	0.1
3.36772e-10	7.272231952452e-06	0.1	3.36772e-10	1.02111e-08	0.1	3.36772e-10	2.507413e-13	0.1	3.36772e-10	5.23082e-12	0.1	3.36772e-10	2.308423e-12	0.1	3.36772e-10	3.349043e-11	0.1	3.36772e-10	2.771789e-10	0.1	3.36772e-10	4.594253e-10	0.1	3.36772e-10	3.952405e-10	0.1	3.36772e-10	3.484997e-10	0.1	3.36772e-10	2.788472e-10	0.1	3.36772e-10	1.069047e-09	0.1	3.36772e-10	9.212993e-08	0.1	3.36772e-10	2.029982e-07	0.1	3.36772e-10	4.074836e-07	0.1	3.36772e-10	3.110966e-07	0.1	3.36772e-10	3.508118e-07	0.1	3.36772e-10	5.177223e-07	0.1	3.36772e-10	3.693764e-07	0.1	3.36772e-10	3.681153e-07	0.1	3.36772e-10	9.994125e-08	0.1
4.862045e-10	6.34295163843e-06	0.1	4.862045e-10	1.413895e-08	0.1	4.862045e-10	4.661794e-13	0.1	4.862045e-10	9.771498e-12	0.1	4.862045e-10	4.323473e-12	0.1	4.862045e-10	4.664386e-11	0.1	4.862045e-10	3.709142e-10	0.1	4.862045e-10	6.52869e-10	0.1	4.862045e-10	5.606688e-10	0.1	4.862045e-10	4.904445e-10	0.1	4.862045e-10	3.790703e-10	0.1	4.862045e-10	1.490827e-09	0.1	4.862045e-10	1.253395e-07	0.1	4.862045e-10	2.721985e-07	0.1	4.862045e-10	5.517465e-07	0.1	4.862045e-10	4.106704e-07	0.1	4.862045e-10	4.663421e-07	0.1	4.862045e-10	7.061897e-07	0.1	4.862045e-10	4.937937e-07	0.1	4.862045e-10	4.932555e-07	0.1	4.862045e-10	1.263464e-07	0.1
6.483317e-10	5.486610165602e-06	0.1	6.483317e-10	1.808662e-08	0.1	6.483317e-10	7.348875e-13	0.1	6.483317e-10	1.548008e-11	0.1	6.483317e-10	6.867555e-12	0.1	6.483317e-10	5.992519e-11	0.1	6.483317e-10	4.608781e-10	0.1	6.483317e-10	8.541159e-10	0.1	6.483317e-10	7.32726e-10	0.1	6.483317e-10	6.37158e-10	0.1	6.483317e-10	4.777911e-10	0.1	6.483317e-10	1.916244e-09	0.1	6.483317e-10	1.571767e-07	0.1	6.483317e-10	3.361482e-07	0.1	6.483317e-10	6.872521e-07	0.1	6.483317e-10	4.987631e-07	0.1	6.483317e-10	5.70707e-07	0.1	6.483317e-10	8.85019e-07	0.1	6.483317e-10	6.077472e-07	0.1	6.483317e-10	6.085156e-07	0.1	6.483317e-10	1.47791e-07	0.1
8.612372e-10	4.559354411088e-06	0.1	8.612372e-10	2.287848e-08	0.1	8.612372e-10	1.11343e-12	0.1	8.612372e-10	2.359835e-11	0.1	8.612372e-10	1.05034e-11	0.1	8.612372e-10	7.607284e-11	0.1	8.612372e-10	5.665472e-10	0.1	8.612372e-10	1.105184e-09	0.1	8.612372e-10	9.476884e-10	0.1	8.612372e-10	8.199935e-10	0.1	8.612372e-10	5.962929e-10	0.1	8.612372e-10	2.428923e-09	0.1	8.612372e-10	1.934799e-07	0.1	8.612372e-10	4.057139e-07	0.1	8.612372e-10	8.368189e-07	0.1	8.612372e-10	5.894395e-07	0.1	8.612372e-10	6.812409e-07	0.1	8.612372e-10	1.084007e-06	0.1	8.612372e-10	7.302849e-07	0.1	8.612372e-10	7.333121e-07	0.1	8.612372e-10	1.68297e-07	0.1
1.074143e-09	3.8123007524599995e-06	0.1	1.074143e-09	2.733135e-08	0.1	1.074143e-09	1.496519e-12	0.1	1.074143e-09	3.190084e-11	0.1	1.074143e-09	1.424158e-11	0.1	1.074143e-09	9.105267e-11	0.1	1.074143e-09	6.628704e-10	0.1	1.074143e-09	1.3427e-09	0.1	1.074143e-09	1.151635e-09	0.1	1.074143e-09	9.935204e-10	0.1	1.074143e-09	7.060261e-10	0.1	1.074143e-09	2.894995e-09	0.1	1.074143e-09	2.246843e-07	0.1	1.074143e-09	4.620896e-07	0.1	1.074143e-09	9.594731e-07	0.1	1.074143e-09	6.582229e-07	0.1	1.074143e-09	7.683144e-07	0.1	1.074143e-09	1.248159e-06	0.1	1.074143e-09	8.28222e-07	0.1	1.074143e-09	8.338834e-07	0.1	1.074143e-09	1.8308e-07	0.1
1.287048e-09	3.207834942018e-06	0.1	1.287048e-09	3.153647e-08	0.1	1.287048e-09	1.868032e-12	0.1	1.287048e-09	4.003543e-11	0.1	1.287048e-09	1.792257e-11	0.1	1.287048e-09	1.051264e-10	0.1	1.287048e-09	7.530063e-10	0.1	1.287048e-09	1.568555e-09	0.1	1.287048e-09	1.346243e-09	0.1	1.287048e-09	1.159406e-09	0.1	1.287048e-09	8.096599e-10	0.1	1.287048e-09	3.31985e-09	0.1	1.287048e-09	2.517812e-07	0.1	1.287048e-09	5.079561e-07	0.1	1.287048e-09	1.060065e-06	0.1	1.287048e-09	7.105283e-07	0.1	1.287048e-09	8.374816e-07	0.1	1.287048e-09	1.3833e-06	0.1	1.287048e-09	9.067815e-07	0.1	1.287048e-09	9.152799e-07	0.1	1.287048e-09	1.94105e-07	0.1
