Batch	m_SP	13	R	W1	W2	W3	W4	W5	W6	P1	P2	P3	P4	P5	P6																							
7.91289e-10	9.812297913540402e-06	0.1	7.91289e-10	9.598694e-118	0.1	7.91289e-10	9.598694e-118	0.1	7.91289e-10	1.371002e-10	0.1	7.91289e-10	9.598694e-118	0.1	7.91289e-10	9.888653e-09	0.1	7.91289e-10	1.135106e-12	0.1	7.91289e-10	3.674854e-08	0.1	7.91289e-10	9.439939e-08	0.1	7.91289e-10	3.70292e-08	0.1	7.91289e-10	1.826178e-10	0.1	7.91289e-10	9.215155e-09	0.1	7.91289e-10	6.855169e-13	0.1
2.17865e-09	9.4918313347245e-06	0.1	2.17865e-09	4.505332e-117	0.1	2.17865e-09	4.505332e-117	0.1	2.17865e-09	3.712831e-10	0.1	2.17865e-09	4.505332e-117	0.1	2.17865e-09	2.6777e-08	0.1	2.17865e-09	3.074455e-12	0.1	2.17865e-09	9.95249e-08	0.1	2.17865e-09	2.556564e-07	0.1	2.17865e-09	1.002836e-07	0.1	2.17865e-09	4.945731e-10	0.1	2.17865e-09	2.495676e-08	0.1	2.17865e-09	1.856534e-12	0.1
5.877819e-09	8.687597697816e-06	0.1	5.877819e-09	2.502061e-116	0.1	5.877819e-09	2.502061e-116	0.1	5.877819e-09	9.588915e-10	0.1	5.877819e-09	2.502061e-116	0.1	5.877819e-09	6.913715e-08	0.1	5.877819e-09	7.943421e-12	0.1	5.877819e-09	2.57077e-07	0.1	5.877819e-09	6.603535e-07	0.1	5.877819e-09	2.590269e-07	0.1	5.877819e-09	1.277468e-09	0.1	5.877819e-09	6.446182e-08	0.1	5.877819e-09	4.795294e-12	0.1
1.115211e-08	7.6573295794394e-06	0.1	1.115211e-08	7.988551e-116	0.1	1.115211e-08	7.988551e-116	0.1	1.115211e-08	1.711428e-09	0.1	1.115211e-08	7.988551e-116	0.1	1.115211e-08	1.233478e-07	0.1	1.115211e-08	1.418575e-11	0.1	1.115211e-08	4.589353e-07	0.1	1.115211e-08	1.17882e-06	0.1	1.115211e-08	4.6239e-07	0.1	1.115211e-08	2.280451e-09	0.1	1.115211e-08	1.150709e-07	0.1	1.115211e-08	8.560027e-12	0.1
1.439101e-08	7.086169295871999e-06	0.1	1.439101e-08	1.271005e-115	0.1	1.439101e-08	1.271005e-115	0.1	1.439101e-08	2.128488e-09	0.1	1.439101e-08	1.271005e-115	0.1	1.439101e-08	1.533687e-07	0.1	1.439101e-08	1.764921e-11	0.1	1.439101e-08	5.708566e-07	0.1	1.439101e-08	1.466262e-06	0.1	1.439101e-08	5.751326e-07	0.1	1.439101e-08	2.836514e-09	0.1	1.439101e-08	1.431281e-07	0.1	1.439101e-08	1.064713e-11	0.1
1.896411e-08	6.351524253265e-06	0.1	1.896411e-08	2.095278e-115	0.1	1.896411e-08	2.095278e-115	0.1	1.896411e-08	2.664755e-09	0.1	1.896411e-08	2.095278e-115	0.1	1.896411e-08	1.919408e-07	0.1	1.896411e-08	2.210763e-11	0.1	1.896411e-08	7.14833e-07	0.1	1.896411e-08	1.836e-06	0.1	1.896411e-08	7.201489e-07	0.1	1.896411e-08	3.551779e-09	0.1	1.896411e-08	1.792168e-07	0.1	1.896411e-08	1.333164e-11	0.1
2.575686e-08	5.3985062603904e-06	0.1	2.575686e-08	3.622634e-115	0.1	2.575686e-08	3.622634e-115	0.1	2.575686e-08	3.360072e-09	0.1	2.575686e-08	3.622634e-115	0.1	2.575686e-08	2.418903e-07	0.1	2.575686e-08	2.789874e-11	0.1	2.575686e-08	9.016481e-07	0.1	2.575686e-08	2.315684e-06	0.1	2.575686e-08	9.082774e-07	0.1	2.575686e-08	4.479741e-09	0.1	2.575686e-08	2.260344e-07	0.1	2.575686e-08	1.681415e-11	0.1
3.380702e-08	4.4524658762298e-06	0.1	3.380702e-08	5.833922e-115	0.1	3.380702e-08	5.833922e-115	0.1	3.380702e-08	4.049755e-09	0.1	3.380702e-08	5.833922e-115	0.1	3.380702e-08	2.913403e-07	0.1	3.380702e-08	3.365839e-11	0.1	3.380702e-08	1.087159e-06	0.1	3.380702e-08	2.791917e-06	0.1	3.380702e-08	1.095037e-06	0.1	3.380702e-08	5.401033e-09	0.1	3.380702e-08	2.725111e-07	0.1	3.380702e-08	2.027119e-11	0.1
4.334871e-08	3.5434479495695e-06	0.1	4.334871e-08	8.917867e-115	0.1	4.334871e-08	8.917867e-115	0.1	4.334871e-08	4.711699e-09	0.1	4.334871e-08	8.917867e-115	0.1	4.334871e-08	3.386703e-07	0.1	4.334871e-08	3.920715e-11	0.1	4.334871e-08	1.265497e-06	0.1	4.334871e-08	3.249598e-06	0.1	4.334871e-08	1.274499e-06	0.1	4.334871e-08	6.286444e-09	0.1	4.334871e-08	3.171718e-07	0.1	4.334871e-08	2.359298e-11	0.1
5.512771e-08	2.6730078254043002e-06	0.1	5.512771e-08	1.327115e-114	0.1	5.512771e-08	1.327115e-114	0.1	5.512771e-08	5.344458e-09	0.1	5.512771e-08	1.327115e-114	0.1	5.512771e-08	3.837223e-07	0.1	5.512771e-08	4.454062e-11	0.1	5.512771e-08	1.436397e-06	0.1	5.512771e-08	3.687978e-06	0.1	5.512771e-08	1.446362e-06	0.1	5.512771e-08	7.134535e-09	0.1	5.512771e-08	3.59941e-07	0.1	5.512771e-08	2.677385e-11	0.1
