Batch	m_SP	4	Pr1	W1	Pr2	Pr3					
0.02270596	9.8988350207565e-06	0.1	0.02270596	3.11849e-08	0.1	0.02270596	3.855565e-08	0.1	0.02270596	3.132418e-08	0.1
0.05154714	9.771934325253201e-06	0.1	0.05154714	7.034217e-08	0.1	0.05154714	8.696786e-08	0.1	0.05154714	7.065622e-08	0.1
0.1092295	9.5229939121524e-06	0.1	0.1092295	1.471572e-07	0.1	0.1092295	1.819383e-07	0.1	0.1092295	1.478141e-07	0.1
0.2245942	9.043974228440299e-06	0.1	0.2245942	2.949664e-07	0.1	0.2245942	3.646827e-07	0.1	0.2245942	2.96283e-07	0.1
0.429687	8.2511015866272e-06	0.1	0.429687	5.396205e-07	0.1	0.429687	6.671616e-07	0.1	0.429687	5.420291e-07	0.1
0.7167396	7.256725643937201e-06	0.1	0.7167396	8.464522e-07	0.1	0.7167396	1.046514e-06	0.1	0.7167396	8.502302e-07	0.1
1.126538	6.0411752760996e-06	0.1	1.126538	1.221532e-06	0.1	1.126538	1.510245e-06	0.1	1.126538	1.226984e-06	0.1
1.536337	5.0292386072996e-06	0.1	1.536337	1.533783e-06	0.1	1.536337	1.896297e-06	0.1	1.536337	1.540629e-06	0.1
2.148874	3.8237843191023e-06	0.1	2.148874	1.905748e-06	0.1	2.148874	2.356178e-06	0.1	2.148874	1.914254e-06	0.1
2.761411	2.9072656810959e-06	0.1	2.761411	2.188558e-06	0.1	2.761411	2.70583e-06	0.1	2.761411	2.198326e-06	0.1
3.373949	2.2104269589006e-06	0.1	3.373949	2.403581e-06	0.1	3.373949	2.971674e-06	0.1	3.373949	2.414308e-06	0.1
3.986486	1.6806124459038e-06	0.1	3.986486	2.567065e-06	0.1	3.986486	3.173799e-06	0.1	3.986486	2.578523e-06	0.1
4.599024	1.2777895550399998e-06	0.1	4.599024	2.691364e-06	0.1	4.599024	3.327476e-06	0.1	4.599024	2.703376e-06	0.1
5.211561	9.715182611492e-07	0.1	5.211561	2.78587e-06	0.1	5.211561	3.444319e-06	0.1	5.211561	2.798304e-06	0.1
5.824099	7.386567858300399e-07	0.1	5.824099	2.857724e-06	0.1	5.824099	3.533156e-06	0.1	5.824099	2.870479e-06	0.1
6.436636	5.616095332897999e-07	0.1	6.436636	2.912356e-06	0.1	6.436636	3.6007e-06	0.1	6.436636	2.925354e-06	0.1
7.100419	4.1732067236184e-07	0.1	7.100419	2.956879e-06	0.1	7.100419	3.655746e-06	0.1	7.100419	2.970076e-06	0.1
7.841069	2.9962019625916e-07	0.1	7.841069	2.993198e-06	0.1	7.841069	3.700649e-06	0.1	7.841069	3.006557e-06	0.1
8.58172	2.1511568599576e-07	0.1	8.58172	3.019274e-06	0.1	8.58172	3.732888e-06	0.1	8.58172	3.032749e-06	0.1
9.32237	1.5444480528368e-07	0.1	9.32237	3.037995e-06	0.1	9.32237	3.756034e-06	0.1	9.32237	3.051554e-06	0.1
10.18872	1.0482213895847999e-07	0.1	10.18872	3.053307e-06	0.1	10.18872	3.774965e-06	0.1	10.18872	3.066935e-06	0.1
