Batch	m_SP	13	P3	W1	W2	W3	W4	W5	W6	R	P1	P2	P4	P5	P6																							
4.207067e-13	9.85718742714e-06	0.1	4.207067e-13	7.853549e-09	0.1	4.207067e-13	2.537859e-14	0.1	4.207067e-13	1.308998e-14	0.1	4.207067e-13	5.264787e-08	0.1	4.207067e-13	8.21714e-08	0.1	4.207067e-13	1.277459e-11	0.1	4.207067e-13	2.007017e-12	0.1	4.207067e-13	9.604169e-12	0.1	4.207067e-13	1.782576e-11	0.1	4.207067e-13	1.810679e-19	0.1	4.207067e-13	3.416496e-13	0.1	4.207067e-13	5.966838e-21	0.1
1.174563e-12	9.60653893365e-06	0.1	1.174563e-12	2.164689e-08	0.1	1.174563e-12	6.995144e-14	0.1	1.174563e-12	3.608377e-14	0.1	1.174563e-12	1.451144e-07	0.1	1.174563e-12	2.264906e-07	0.1	1.174563e-12	3.545074e-11	0.1	1.174563e-12	5.531976e-12	0.1	1.174563e-12	2.649857e-11	0.1	1.174563e-12	4.84687e-11	0.1	1.174563e-12	4.990809e-19	0.1	1.174563e-12	9.339086e-13	0.1	1.174563e-12	1.635821e-20	0.1
2.945201e-12	9.042601573080002e-06	0.1	2.945201e-12	5.268081e-08	0.1	2.945201e-12	1.702365e-13	0.1	2.945201e-12	8.783529e-14	0.1	2.945201e-12	3.531567e-07	0.1	2.945201e-12	5.511974e-07	0.1	2.945201e-12	8.762371e-11	0.1	2.945201e-12	1.346283e-11	0.1	2.945201e-12	6.463662e-11	0.1	2.945201e-12	1.142164e-10	0.1	2.945201e-12	1.214584e-18	0.1	2.945201e-12	2.228483e-12	0.1	2.945201e-12	3.930424e-20	0.1
6.20993e-12	8.08816211757e-06	0.1	6.20993e-12	1.052047e-07	0.1	6.20993e-12	3.39965e-13	0.1	6.20993e-12	1.754812e-13	0.1	6.20993e-12	7.052621e-07	0.1	6.20993e-12	1.100753e-06	0.1	6.20993e-12	1.797945e-10	0.1	6.20993e-12	2.688548e-11	0.1	6.20993e-12	1.296101e-10	0.1	6.20993e-12	2.147686e-10	0.1	6.20993e-12	2.425549e-18	0.1	6.20993e-12	4.288662e-12	0.1	6.20993e-12	7.662224e-20	0.1
8.541879e-12	7.46873931186e-06	0.1	8.541879e-12	1.392925e-07	0.1	8.541879e-12	4.501174e-13	0.1	8.541879e-12	2.324052e-13	0.1	8.541879e-12	9.337772e-07	0.1	8.541879e-12	1.457413e-06	0.1	8.541879e-12	2.424305e-10	0.1	8.541879e-12	3.559666e-11	0.1	8.541879e-12	1.720878e-10	0.1	8.541879e-12	2.722182e-10	0.1	8.541879e-12	3.211458e-18	0.1	8.541879e-12	5.527084e-12	0.1	8.541879e-12	9.967585e-20	0.1
1.150327e-11	6.7500154991700005e-06	0.1	1.150327e-11	1.788453e-07	0.1	1.150327e-11	5.779287e-13	0.1	1.150327e-11	2.985011e-13	0.1	1.150327e-11	1.198928e-06	0.1	1.150327e-11	1.871252e-06	0.1	1.150327e-11	3.181572e-10	0.1	1.150327e-11	4.570437e-11	0.1	1.150327e-11	2.217113e-10	0.1	1.150327e-11	3.304289e-10	0.1	1.150327e-11	4.123362e-18	0.1	1.150327e-11	6.85295e-12	0.1	1.150327e-11	1.250831e-19	0.1
1.577967e-11	5.832430675110001e-06	0.1	1.577967e-11	2.293421e-07	0.1	1.577967e-11	7.411039e-13	0.1	1.577967e-11	3.829648e-13	0.1	1.577967e-11	1.537446e-06	0.1	1.577967e-11	2.3996e-06	0.1	1.577967e-11	4.201084e-10	0.1	1.577967e-11	5.860875e-11	0.1	1.577967e-11	2.856458e-10	0.1	1.577967e-11	3.901392e-10	0.1	1.577967e-11	5.287586e-18	0.1	1.577967e-11	8.344811e-12	0.1	1.577967e-11	1.550334e-19	0.1
2.139913e-11	4.81354886403e-06	0.1	2.139913e-11	2.854143e-07	0.1	2.139913e-11	9.222933e-13	0.1	2.139913e-11	4.768731e-13	0.1	2.139913e-11	1.91334e-06	0.1	2.139913e-11	2.986283e-06	0.1	2.139913e-11	5.412554e-10	0.1	2.139913e-11	7.293775e-11	0.1	2.139913e-11	3.575133e-10	0.1	2.139913e-11	4.344398e-10	0.1	2.139913e-11	6.580347e-18	0.1	2.139913e-11	9.680092e-12	0.1	2.139913e-11	1.841784e-19	0.1
2.751147e-11	3.90631893642e-06	0.1	2.751147e-11	3.353425e-07	0.1	2.751147e-11	1.083628e-12	0.1	2.751147e-11	5.606171e-13	0.1	2.751147e-11	2.248048e-06	0.1	2.751147e-11	3.508683e-06	0.1	2.751147e-11	6.574693e-10	0.1	2.751147e-11	8.569656e-11	0.1	2.751147e-11	4.224247e-10	0.1	2.751147e-11	4.507716e-10	0.1	2.751147e-11	7.731455e-18	0.1	2.751147e-11	1.050527e-11	0.1	2.751147e-11	2.052784e-19	0.1
3.55953e-11	2.96357636394e-06	0.1	3.55953e-11	3.872259e-07	0.1	3.55953e-11	1.251279e-12	0.1	3.55953e-11	6.47795e-13	0.1	3.55953e-11	2.595866e-06	0.1	3.55953e-11	4.051542e-06	0.1	3.55953e-11	7.885111e-10	0.1	3.55953e-11	9.895485e-11	0.1	3.55953e-11	4.910097e-10	0.1	3.55953e-11	4.392642e-10	0.1	3.55953e-11	8.92764e-18	0.1	3.55953e-11	1.087104e-11	0.1	3.55953e-11	2.203047e-19	0.1
