Batch	m_SP	5	W1	W2	Pr1	Pr2	Pr3							
9.307686e-09	0.9851685	0.1	9.307686e-09	9.204108e-109	0.1	9.307686e-09	0.00367244	0.1	9.307686e-09	0.003276663	0.1	9.307686e-09	0.0004666469	0.1
1.925819e-08	0.9696738	0.1	1.925819e-08	1.881979e-108	0.1	1.925819e-08	0.007509105	0.1	1.925819e-08	0.006699851	0.1	1.925819e-08	0.0009541514	0.1
3.584237e-08	0.9446453	0.1	3.584237e-08	3.435195e-108	0.1	3.584237e-08	0.01370648	0.1	3.584237e-08	0.01222932	0.1	3.584237e-08	0.001741568	0.1
6.353711e-08	0.9049368	0.1	6.353711e-08	5.899421e-108	0.1	6.353711e-08	0.02353894	0.1	6.353711e-08	0.02100208	0.1	6.353711e-08	0.002990598	0.1
1.036192e-07	0.8516873	0.1	1.036192e-07	9.203973e-108	0.1	1.036192e-07	0.0367249	0.1	1.036192e-07	0.03276673	0.1	1.036192e-07	0.004664732	0.1
1.681343e-07	0.7751096	0.1	1.681343e-07	1.395623e-107	0.1	1.681343e-07	0.0556895	0.1	1.681343e-07	0.0496865	0.1	1.681343e-07	0.007069183	0.1
2.468736e-07	0.6943795	0.1	2.468736e-07	1.89662e-107	0.1	2.468736e-07	0.07568709	0.1	2.468736e-07	0.06752638	0.1	2.468736e-07	0.009596771	0.1
3.620137e-07	0.5961842	0.1	3.620137e-07	2.506009e-107	0.1	3.620137e-07	0.1000229	0.1	3.620137e-07	0.08923251	0.1	3.620137e-07	0.01265254	0.1
4.771538e-07	0.5161049	0.1	4.771538e-07	3.00298e-107	0.1	4.771538e-07	0.1198861	0.1	4.771538e-07	0.1069438	0.1	4.771538e-07	0.01511764	0.1
5.922939e-07	0.449813	0.1	5.922939e-07	3.414395e-107	0.1	5.922939e-07	0.1363492	0.1	5.922939e-07	0.1216169	0.1	5.922939e-07	0.01712743	0.1
7.07434e-07	0.3942504	0.1	7.07434e-07	3.759233e-107	0.1	7.07434e-07	0.1501691	0.1	7.07434e-07	0.1339274	0.1	7.07434e-07	0.01877832	0.1
8.272683e-07	0.3454313	0.1	8.272683e-07	4.06223e-107	0.1	8.272683e-07	0.1623357	0.1	8.272683e-07	0.1447573	0.1	8.272683e-07	0.02019134	0.1
9.658795e-07	0.2980511	0.1	9.658795e-07	4.356312e-107	0.1	9.658795e-07	0.1741748	0.1	9.658795e-07	0.1552857	0.1	9.658795e-07	0.02151397	0.1
1.104491e-06	0.258418	0.1	1.104491e-06	4.602325e-107	0.1	1.104491e-06	0.1841117	0.1	1.104491e-06	0.1641117	0.1	1.104491e-06	0.02256756	0.1
1.243102e-06	0.2249685	0.1	1.243102e-06	4.809972e-107	0.1	1.243102e-06	0.1925319	0.1	1.243102e-06	0.1715798	0.1	1.243102e-06	0.02340398	0.1
1.381713e-06	0.1965249	0.1	1.381713e-06	4.986561e-107	0.1	1.381713e-06	0.1997253	0.1	1.381713e-06	0.1779492	0.1	1.381713e-06	0.02406299	0.1
1.520324e-06	0.1721831	0.1	1.520324e-06	5.137702e-107	0.1	1.520324e-06	0.2059141	0.1	1.520324e-06	0.1834187	0.1	1.520324e-06	0.02457566	0.1
1.658935e-06	0.1512375	0.1	1.658935e-06	5.267773e-107	0.1	1.658935e-06	0.2112714	0.1	1.658935e-06	0.1881432	0.1	1.658935e-06	0.02496669	0.1
1.797546e-06	0.1331293	0.1	1.797546e-06	5.380242e-107	0.1	1.797546e-06	0.215934	0.1	1.797546e-06	0.1922454	0.1	1.797546e-06	0.02525596	0.1
1.936158e-06	0.1174105	0.1	1.936158e-06	5.477889e-107	0.1	1.936158e-06	0.2200116	0.1	1.936158e-06	0.1958234	0.1	1.936158e-06	0.0254597	0.1
2.074769e-06	0.1037175	0.1	2.074769e-06	5.562968e-107	0.1	2.074769e-06	0.2235929	0.1	2.074769e-06	0.198957	0.1	2.074769e-06	0.02559129	0.1
2.21338e-06	0.09175268	0.1	2.21338e-06	5.637327e-107	0.1	2.21338e-06	0.2267506	0.1	2.21338e-06	0.2017112	0.1	2.21338e-06	0.02566185	0.1
2.351991e-06	0.0812698	0.1	2.351991e-06	5.702494e-107	0.1	2.351991e-06	0.2295445	0.1	2.351991e-06	0.2041399	0.1	2.351991e-06	0.0256807	0.1
2.490602e-06	0.07206371	0.1	2.490602e-06	5.759742e-107	0.1	2.490602e-06	0.2320246	0.1	2.490602e-06	0.2062878	0.1	2.490602e-06	0.0256557	0.1
2.629213e-06	0.06396222	0.1	2.629213e-06	5.810138e-107	0.1	2.629213e-06	0.2342328	0.1	2.629213e-06	0.2081926	0.1	2.629213e-06	0.02559352	0.1
2.767825e-06	0.05681982	0.1	2.767825e-06	5.854586e-107	0.1	2.767825e-06	0.2362043	0.1	2.767825e-06	0.209886	0.1	2.767825e-06	0.02549983	0.1
2.906436e-06	0.0505129	0.1	2.906436e-06	5.893852e-107	0.1	2.906436e-06	0.2379691	0.1	2.906436e-06	0.211395	0.1	2.906436e-06	0.02537949	0.1
