Batch	m_SP	2	P2_L	W4_L	
2.249072e-13	9.834672319113001e-06	0.1	2.249072e-13	5.201294e-08	0.1
5.435682e-13	9.6059429560326e-06	0.1	5.435682e-13	1.247015e-07	0.1
1.245512e-12	9.122898889066e-06	0.1	1.245512e-12	2.807222e-07	0.1
2.42176e-12	8.3733618304512e-06	0.1	2.42176e-12	5.298857e-07	0.1
3.981199e-12	7.4836855941015e-06	0.1	3.981199e-12	8.375732e-07	0.1
5.031213e-12	6.944141003314401e-06	0.1	5.031213e-12	1.030952e-06	0.1
6.278205e-12	6.3587337406813006e-06	0.1	6.278205e-12	1.24697e-06	0.1
7.820665e-12	5.7088392609548e-06	0.1	7.820665e-12	1.494832e-06	0.1
1.044963e-11	4.762981877856999e-06	0.1	1.044963e-11	1.871949e-06	0.1
1.307859e-11	3.9854885345208e-06	0.1	1.307859e-11	2.197822e-06	0.1
1.570756e-11	3.343376094462e-06	0.1	1.570756e-11	2.478769e-06	0.1
1.833652e-11	2.8108468191554e-06	0.1	1.833652e-11	2.720497e-06	0.1
2.096549e-11	2.3675617036201997e-06	0.1	2.096549e-11	2.928111e-06	0.1
2.392901e-11	1.95481900125252e-06	0.1	2.392901e-11	3.126885e-06	0.1
2.711559e-11	1.5939282883995001e-06	0.1	2.711559e-11	3.305138e-06	0.1
3.030216e-11	1.30176681538232e-06	0.1	3.030216e-11	3.45252e-06	0.1
3.388158e-11	1.0385921345475e-06	0.1	3.388158e-11	3.587596e-06	0.1
3.772291e-11	8.1629431049852e-07	0.1	3.772291e-11	3.703299e-06	0.1
4.156423e-11	6.4242884613897e-07	0.1	4.156423e-11	3.794677e-06	0.1
4.607736e-11	4.855667662908601e-07	0.1	4.607736e-11	3.877575e-06	0.1
5.075844e-11	3.6376812367629996e-07	0.1	5.075844e-11	3.941988e-06	0.1
5.563983e-11	2.6963992400660004e-07	0.1	5.563983e-11	3.991502e-06	0.1
6.132249e-11	1.907691161856e-07	0.1	6.132249e-11	4.032423e-06	0.1
6.700514e-11	1.35438642681984e-07	0.1	6.700514e-11	4.060391e-06	0.1
