Batch	m_SP	11	W4_L	W2	W3	W6	R	P1	P2	P3	P4	P5	P6																			
4.165993e-10	0.9888815	0.1	4.165993e-10	4.131437e-110	0.1	4.165993e-10	9.030758e-06	0.1	4.165993e-10	5.395537e-05	0.1	4.165993e-10	0.0007081243	0.1	4.165993e-10	0.001126099	0.1	4.165993e-10	0.00261589	0.1	4.165993e-10	0.000863896	0.1	4.165993e-10	7.319863e-07	0.1	4.165993e-10	0.000213027	0.1	4.165993e-10	2.671969e-09	0.1
6.127734e-10	0.9837238	0.1	6.127734e-10	6.053303e-110	0.1	6.127734e-10	1.32779e-05	0.1	6.127734e-10	7.815651e-05	0.1	6.127734e-10	0.001040326	0.1	6.127734e-10	0.001666375	0.1	6.127734e-10	0.003813136	0.1	6.127734e-10	0.001259553	0.1	6.127734e-10	1.111258e-06	0.1	6.127734e-10	0.0003118618	0.1	6.127734e-10	4.397724e-09	0.1
8.402193e-10	0.9778146	0.1	8.402193e-10	8.263022e-110	0.1	8.402193e-10	1.822876e-05	0.1	8.402193e-10	0.0001053403	0.1	8.402193e-10	0.001426234	0.1	8.402193e-10	0.002310179	0.1	8.402193e-10	0.005162052	0.1	8.402193e-10	0.001705711	0.1	8.402193e-10	1.600342e-06	0.1	8.402193e-10	0.0004251119	0.1	8.402193e-10	7.05631e-09	0.1
1.114573e-09	0.9707958	0.1	1.114573e-09	1.090256e-109	0.1	1.114573e-09	2.427131e-05	0.1	1.114573e-09	0.0001369777	0.1	1.114573e-09	0.001894625	0.1	1.114573e-09	0.00312142	0.1	1.114573e-09	0.00672135	0.1	1.114573e-09	0.002222173	0.1	1.114573e-09	2.283419e-06	0.1	1.114573e-09	0.0005596034	0.1	1.114573e-09	1.148166e-08	0.1
1.388927e-09	0.9639043	0.1	1.388927e-09	1.351448e-109	0.1	1.388927e-09	3.042505e-05	0.1	1.388927e-09	0.0001674609	0.1	1.388927e-09	0.002368051	0.1	1.388927e-09	0.003980699	0.1	1.388927e-09	0.008194452	0.1	1.388927e-09	0.002711062	0.1	1.388927e-09	3.09178e-06	0.1	1.388927e-09	0.0006915149	0.1	1.388927e-09	1.750297e-08	0.1
1.663281e-09	0.9571465	0.1	1.663281e-09	1.609955e-109	0.1	1.663281e-09	3.671884e-05	0.1	1.663281e-09	0.0001968871	0.1	1.663281e-09	0.002848057	0.1	1.663281e-09	0.004896526	0.1	1.663281e-09	0.009571522	0.1	1.663281e-09	0.003169235	0.1	1.663281e-09	4.04519e-06	0.1	1.663281e-09	0.0008205367	0.1	1.663281e-09	2.530618e-08	0.1
1.937635e-09	0.9505262	0.1	1.937635e-09	1.865857e-109	0.1	1.937635e-09	4.317379e-05	0.1	1.937635e-09	0.000225337	0.1	1.937635e-09	0.003335704	0.1	1.937635e-09	0.005874983	0.1	1.937635e-09	0.01084588	0.1	1.937635e-09	0.003594535	0.1	1.937635e-09	5.157891e-06	0.1	1.937635e-09	0.0009463374	0.1	1.937635e-09	3.497886e-08	0.1
2.211988e-09	0.9440452	0.1	2.211988e-09	2.119234e-109	0.1	2.211988e-09	4.980346e-05	0.1	2.211988e-09	0.0002528755	0.1	2.211988e-09	0.00383158	0.1	2.211988e-09	0.006919794	0.1	2.211988e-09	0.01201388	0.1	2.211988e-09	0.003985762	0.1	2.211988e-09	6.438746e-06	0.1	2.211988e-09	0.001068575	0.1	2.211988e-09	4.65167e-08	0.1
2.486342e-09	0.9377029	0.1	2.486342e-09	2.370163e-109	0.1	2.486342e-09	5.66144e-05	0.1	2.486342e-09	0.0002795535	0.1	2.486342e-09	0.00433583	0.1	2.486342e-09	0.008032506	0.1	2.486342e-09	0.01307466	0.1	2.486342e-09	0.004342589	0.1	2.486342e-09	7.891655e-06	0.1	2.486342e-09	0.001186914	0.1	2.486342e-09	5.983576e-08	0.1
2.788273e-09	0.930881	0.1	2.788273e-09	2.643574e-109	0.1	2.788273e-09	6.431981e-05	0.1	2.788273e-09	0.000307964	0.1	2.788273e-09	0.004900142	0.1	2.788273e-09	0.009335077	0.1	2.788273e-09	0.01412004	0.1	2.788273e-09	0.00469606	0.1	2.788273e-09	9.688823e-06	0.1	2.788273e-09	0.00131226	0.1	2.788273e-09	7.637418e-08	0.1
