Batch	m_SP	5	T1a_L	C5H5	T4a_L	N1a_L	N7a_L							
1.570465e-10	0.98381367	0.1	1.570465e-10	0.01599429	0.1	1.570465e-10	3.992977222e-07	0.1	1.570465e-10	9.1072917e-05	0.1	1.570465e-10	5.3279135000000003e-08	0.1
2.320958e-10	0.97623109	0.1	2.320958e-10	0.02348688	0.1	2.320958e-10	5.996715813e-07	0.1	2.320958e-10	0.00013380599300000001	0.1	2.320958e-10	7.8807862e-08	0.1
2.888078e-10	0.97056389	0.1	2.888078e-10	0.02908654	0.1	2.888078e-10	7.551522652000001e-07	0.1	2.888078e-10	0.00016576822700000002	0.1	2.888078e-10	9.812957700000001e-08	0.1
3.662777e-10	0.9629078999999999	0.1	3.662777e-10	0.03665144	0.1	3.662777e-10	9.731599846999998e-07	0.1	3.662777e-10	0.00020897898499999998	0.1	3.662777e-10	1.24567164e-07	0.1
4.765679e-10	0.9521735	0.1	4.765679e-10	0.04725797	0.1	4.765679e-10	1.294629326e-06	0.1	4.765679e-10	0.000269617449	0.1	4.765679e-10	1.622947e-07	0.1
6.283046e-10	0.93771058	0.1	6.283046e-10	0.06154852	0.1	6.283046e-10	1.7579705990000001e-06	0.1	6.283046e-10	0.00035140296099999996	0.1	6.283046e-10	2.1437692000000002e-07	0.1
7.800412e-10	0.92358669	0.1	7.800412e-10	0.07550415	0.1	7.800412e-10	2.245343782e-06	0.1	7.800412e-10	0.000431349933	0.1	7.800412e-10	2.6666912999999996e-07	0.1
9.317779e-10	0.90978695	0.1	9.317779e-10	0.0891393	0.1	9.317779e-10	2.756332177e-06	0.1	9.317779e-10	0.00050952168	0.1	9.317779e-10	3.1917502e-07	0.1
1.083515e-09	0.8962982899999999	0.1	1.083515e-09	0.1024669	0.1	1.083515e-09	3.290508777e-06	0.1	1.083515e-09	0.0005859774799999999	0.1	1.083515e-09	3.718963e-07	0.1
1.235251e-09	0.88310902	0.1	1.235251e-09	0.1154988	0.1	1.235251e-09	3.8474356349999996e-06	0.1	1.235251e-09	0.00066077355	0.1	1.235251e-09	4.2483365000000003e-07	0.1
1.386988e-09	0.8702082000000001	0.1	1.386988e-09	0.1282456	0.1	1.386988e-09	4.426673015e-06	0.1	1.386988e-09	0.0007339626300000001	0.1	1.386988e-09	4.7798653e-07	0.1
1.550916e-09	0.85658344	0.1	1.550916e-09	0.1417077	0.1	1.550916e-09	5.077006268e-06	0.1	1.550916e-09	0.0008112843600000001	0.1	1.550916e-09	5.3565041e-07	0.1
1.733132e-09	0.8418055900000001	0.1	1.733132e-09	0.1563091	0.1	1.733132e-09	5.829147505e-06	0.1	1.733132e-09	0.00089517301	0.1	1.733132e-09	6.0003677e-07	0.1
1.915347e-09	0.82739968	0.1	1.915347e-09	0.1705429	0.1	1.915347e-09	6.611344869e-06	0.1	1.915347e-09	0.00097696985	0.1	1.915347e-09	6.6472358e-07	0.1
2.097563e-09	0.8133516199999999	0.1	2.097563e-09	0.1844232	0.1	2.097563e-09	7.4228215070000005e-06	0.1	2.097563e-09	0.0010567493699999999	0.1	2.097563e-09	7.2970485e-07	0.1
2.316658e-09	0.7969158200000002	0.1	2.316658e-09	0.2006628	0.1	2.316658e-09	8.436213654000001e-06	0.1	2.316658e-09	0.00115010441	0.1	2.316658e-09	8.082185e-07	0.1
2.535753e-09	0.78095705	0.1	2.535753e-09	0.2164311	0.1	2.535753e-09	9.489490674999999e-06	0.1	2.535753e-09	0.00124076173	0.1	2.535753e-09	8.8713593e-07	0.1
2.754848e-09	0.76545533	0.1	2.754848e-09	0.2317478	0.1	2.754848e-09	1.0581338092e-05	0.1	2.754848e-09	0.00132883143	0.1	2.754848e-09	9.664438e-07	0.1
