Batch	m_SP	7	W3	W4_L	R	P1	P2_L	P3	P4											
0.001781349	0.9897512	0.1	0.001781349	3.66785863e-06	0.1	0.001781349	5.87322e-10	0.1	0.001781349	0.00424602	0.1	0.001781349	1.670994697e-08	0.1	0.001781349	6.786242e-11	0.1	0.001781349	9.194406e-08	0.1
0.001937239	0.9887345	0.1	0.001937239	3.99146274e-06	0.1	0.001937239	6.463911e-10	0.1	0.001937239	0.00474651	0.1	0.001937239	1.674299324e-08	0.1	0.001937239	7.019761e-11	0.1	0.001937239	9.187373e-08	0.1
0.00209313	0.9877151	0.1	0.00209313	4.31457463e-06	0.1	0.00209313	7.063518e-10	0.1	0.00209313	0.00525046	0.1	0.00209313	1.6769318839999998e-08	0.1	0.00209313	7.255778e-11	0.1	0.00209313	9.180311e-08	0.1
0.002267906	0.9865704	0.1	0.002267906	4.67621574e-06	0.1	0.002267906	7.745413e-10	0.1	0.002267906	0.005818283	0.1	0.002267906	1.679291413e-08	0.1	0.002267906	7.522416e-11	0.1	0.002267906	9.172371e-08	0.1
0.002455274	0.9853423	0.1	0.002455274	5.063153749999999e-06	0.1	0.002455274	8.486531e-10	0.1	0.002455274	0.006429128	0.1	0.002455274	1.681315301e-08	0.1	0.002455274	7.809739e-11	0.1	0.002455274	9.163844e-08	0.1
0.002642642	0.9841141	0.1	0.002642642	5.4492886e-06	0.1	0.002642642	9.236726e-10	0.1	0.002642642	0.007041214	0.1	0.002642642	1.6829632269999998e-08	0.1	0.002642642	8.097848e-11	0.1	0.002642642	9.155309e-08	0.1
0.002845119	0.9827875	0.1	0.002845119	5.865638519999999e-06	0.1	0.002845119	1.005597e-09	0.1	0.002845119	0.007703255	0.1	0.002845119	1.684447498e-08	0.1	0.002845119	8.409428e-11	0.1	0.002845119	9.146086e-08	0.1
0.003070257	0.9813141	0.1	0.003070257	6.32745033e-06	0.1	0.003070257	1.097521e-09	0.1	0.003070257	0.008439411	0.1	0.003070257	1.6858471989999998e-08	0.1	0.003070257	8.755572e-11	0.1	0.003070257	9.135837e-08	0.1
0.003295396	0.9798428	0.1	0.003295396	6.78805387e-06	0.1	0.003295396	1.190078e-09	0.1	0.003295396	0.009175038	0.1	0.003295396	1.687066687e-08	0.1	0.003295396	9.100913e-11	0.1	0.003295396	9.125599e-08	0.1
0.003548583	0.9781914	0.1	0.003548583	7.3045897e-06	0.1	0.003548583	1.294614e-09	0.1	0.003548583	0.01000122	0.1	0.003548583	1.6882975940000003e-08	0.1	0.003548583	9.487899e-11	0.1	0.003548583	9.114104e-08	0.1
0.003820469	0.9764219	0.1	0.003820469	7.85756431e-06	0.1	0.003820469	1.407023e-09	0.1	0.003820469	0.01088675	0.1	0.003820469	1.689508813e-08	0.1	0.003820469	9.90149e-11	0.1	0.003820469	9.101784e-08	0.1
