Batch	m_SP	13	W3	W1	W2	W4	W5	W6	R	P1	P2	P3	P4	P5	P6																							
5.200487e-11	0.9854453	0.1	5.200487e-11	5.143744e-111	0.1	5.200487e-11	5.143744e-111	0.1	5.200487e-11	5.143744e-111	0.1	5.200487e-11	4.648461e-06	0.1	5.200487e-11	5.143744e-111	0.1	5.200487e-11	1.46998e-06	0.1	5.200487e-11	0.000373145	0.1	5.200487e-11	1.232987e-05	0.1	5.200487e-11	2.545956e-06	0.1	5.200487e-11	0.006884898	0.1	5.200487e-11	6.572494e-07	0.1	5.200487e-11	6.022463e-10	0.1
8.316519e-11	0.9769116	0.1	8.316519e-11	8.172562e-111	0.1	8.316519e-11	8.172562e-111	0.1	8.316519e-11	8.172562e-111	0.1	8.316519e-11	7.342154e-06	0.1	8.316519e-11	8.172562e-111	0.1	8.316519e-11	2.34734e-06	0.1	8.316519e-11	0.0005934081	0.1	8.316519e-11	1.964771e-05	0.1	8.316519e-11	4.065473e-06	0.1	8.316519e-11	0.01091999	0.1	8.316519e-11	1.049542e-06	0.1	8.316519e-11	9.698344e-10	0.1
1.276799e-10	0.9649993	0.1	1.276799e-10	1.243284e-110	0.1	1.276799e-10	1.243284e-110	0.1	1.276799e-10	1.243284e-110	0.1	1.276799e-10	1.10789e-05	0.1	1.276799e-10	1.243284e-110	0.1	1.276799e-10	3.602537e-06	0.1	1.276799e-10	0.0009045619	0.1	1.276799e-10	3.005948e-05	0.1	1.276799e-10	6.240386e-06	0.1	1.276799e-10	0.01654873	0.1	1.276799e-10	1.611002e-06	0.1	1.276799e-10	1.518407e-09	0.1
1.744957e-10	0.9528624	0.1	1.744957e-10	1.683233e-110	0.1	1.744957e-10	1.683233e-110	0.1	1.744957e-10	1.683233e-110	0.1	1.744957e-10	1.48766e-05	0.1	1.744957e-10	1.683233e-110	0.1	1.744957e-10	4.93217e-06	0.1	1.744957e-10	0.001228297	0.1	1.744957e-10	4.101185e-05	0.1	1.744957e-10	8.54672e-06	0.1	1.744957e-10	0.02227638	0.1	1.744957e-10	2.206272e-06	0.1	1.744957e-10	2.14166e-09	0.1
2.305155e-10	0.938918	0.1	2.305155e-10	2.199382e-110	0.1	2.305155e-10	2.199382e-110	0.1	2.305155e-10	2.199382e-110	0.1	2.305155e-10	1.925736e-05	0.1	2.305155e-10	2.199382e-110	0.1	2.305155e-10	6.546951e-06	0.1	2.305155e-10	0.001612425	0.1	2.305155e-10	5.420484e-05	0.1	2.305155e-10	1.135254e-05	0.1	2.305155e-10	0.02884389	0.1	2.305155e-10	2.930214e-06	0.1	2.305155e-10	2.974145e-09	0.1
2.865354e-10	0.9256523	0.1	2.865354e-10	2.705095e-110	0.1	2.865354e-10	2.705095e-110	0.1	2.865354e-10	2.705095e-110	0.1	2.865354e-10	2.347619e-05	0.1	2.865354e-10	2.705095e-110	0.1	2.865354e-10	8.199041e-06	0.1	2.865354e-10	0.001994596	0.1	2.865354e-10	6.758125e-05	0.1	2.865354e-10	1.42299e-05	0.1	2.865354e-10	0.03507382	0.1	2.865354e-10	3.672278e-06	0.1	2.865354e-10	3.925838e-09	0.1
3.425552e-10	0.9131019	0.1	3.425552e-10	3.201228e-110	0.1	3.425552e-10	3.201228e-110	0.1	3.425552e-10	3.201228e-110	0.1	3.425552e-10	2.754933e-05	0.1	3.425552e-10	3.201228e-110	0.1	3.425552e-10	9.898917e-06	0.1	3.425552e-10	0.002376322	0.1	3.425552e-10	8.12214e-05	0.1	3.425552e-10	1.719812e-05	0.1	3.425552e-10	0.04094621	0.1	3.425552e-10	4.437413e-06	0.1	3.425552e-10	5.018459e-09	0.1
3.893904e-10	0.9031747	0.1	3.893904e-10	3.609296e-110	0.1	3.893904e-10	3.609296e-110	0.1	3.893904e-10	3.609296e-110	0.1	3.893904e-10	3.085376e-05	0.1	3.893904e-10	3.609296e-110	0.1	3.893904e-10	1.136313e-05	0.1	3.893904e-10	0.002696084	0.1	3.893904e-10	9.287595e-05	0.1	3.893904e-10	1.976094e-05	0.1	3.893904e-10	0.04557203	0.1	3.893904e-10	5.097788e-06	0.1	3.893904e-10	6.052577e-09	0.1
4.313221e-10	0.8947295	0.1	4.313221e-10	3.969886e-110	0.1	4.313221e-10	3.969886e-110	0.1	4.313221e-10	3.969886e-110	0.1	4.313221e-10	3.374132e-05	0.1	4.313221e-10	3.969886e-110	0.1	4.313221e-10	1.271097e-05	0.1	4.313221e-10	0.002983429	0.1	4.313221e-10	0.0001035314	0.1	4.313221e-10	2.212471e-05	0.1	4.313221e-10	0.04949086	0.1	4.313221e-10	5.706703e-06	0.1	4.313221e-10	7.078304e-09	0.1
4.984555e-10	0.8820787	0.1	4.984555e-10	4.538754e-110	0.1	4.984555e-10	4.538754e-110	0.1	4.984555e-10	4.538754e-110	0.1	4.984555e-10	3.823843e-05	0.1	4.984555e-10	4.538754e-110	0.1	4.984555e-10	1.494751e-05	0.1	4.984555e-10	0.003446592	0.1	4.984555e-10	0.0001210697	0.1	4.984555e-10	2.605556e-05	0.1	4.984555e-10	0.05532613	0.1	4.984555e-10	6.719088e-06	0.1	4.984555e-10	8.926633e-09	0.1
