Batch	m_SP	7	P2_L	R	W4_L	W3	P1	P3	P4											
3.844358e-12	9.7422061777198e-06	0.1	3.844358e-12	3.114467e-08	0.1	3.844358e-12	1.791394e-08	0.1	3.844358e-12	2.675296e-10	0.1	3.844358e-12	1.223209e-07	0.1	3.844358e-12	6.716752e-08	0.1	3.844358e-12	7.616709e-10	0.1
8.483455e-12	9.4607419430398e-06	0.1	8.483455e-12	6.773522e-08	0.1	8.483455e-12	3.895891e-08	0.1	8.483455e-12	5.818049e-10	0.1	8.483455e-12	2.660064e-07	0.1	8.483455e-12	1.460809e-07	0.1	8.483455e-12	1.656442e-09	0.1
1.753077e-11	8.9350510406148e-06	0.1	1.753077e-11	1.360853e-07	0.1	1.753077e-11	7.826626e-08	0.1	1.753077e-11	1.168761e-09	0.1	1.753077e-11	5.343346e-07	0.1	1.753077e-11	2.934918e-07	0.1	1.753077e-11	3.327597e-09	0.1
3.361489e-11	8.071715875995601e-06	0.1	3.361489e-11	2.483647e-07	0.1	3.361489e-11	1.428251e-07	0.1	3.361489e-11	2.132665e-09	0.1	3.361489e-11	9.7491e-07	0.1	3.361489e-11	5.356548e-07	0.1	3.361489e-11	6.072093e-09	0.1
5.580495e-11	7.016118343643201e-06	0.1	5.580495e-11	3.857001e-07	0.1	5.580495e-11	2.217694e-07	0.1	5.580495e-11	3.311142e-09	0.1	5.580495e-11	1.513425e-06	0.1	5.580495e-11	8.318747e-07	0.1	5.580495e-11	9.427732e-09	0.1
8.633461e-11	5.7860156544631004e-06	0.1	8.633461e-11	5.458172e-07	0.1	8.633461e-11	3.137774e-07	0.1	8.633461e-11	4.684309e-09	0.1	8.633461e-11	2.140702e-06	0.1	8.633461e-11	1.177258e-06	0.1	8.633461e-11	1.333804e-08	0.1
1.168643e-10	4.771911811864101e-06	0.1	1.168643e-10	6.778895e-07	0.1	1.168643e-10	3.896409e-07	0.1	1.168643e-10	5.816242e-09	0.1	1.168643e-10	2.657597e-06	0.1	1.168643e-10	1.462169e-06	0.1	1.168643e-10	1.656167e-08	0.1
1.627656e-10	3.5720719109922e-06	0.1	1.627656e-10	8.342451e-07	0.1	1.627656e-10	4.794145e-07	0.1	1.627656e-10	7.155338e-09	0.1	1.627656e-10	3.268847e-06	0.1	1.627656e-10	1.799495e-06	0.1	1.627656e-10	2.037565e-08	0.1
2.086668e-10	2.6742619440984e-06	0.1	2.086668e-10	9.513201e-07	0.1	2.086668e-10	5.466027e-07	0.1	2.086668e-10	8.157225e-09	0.1	2.086668e-10	3.725973e-06	0.1	2.086668e-10	2.0521e-06	0.1	2.086668e-10	2.322951e-08	0.1
2.545681e-10	2.00233654009132e-06	0.1	2.545681e-10	1.038992e-06	0.1	2.545681e-10	5.968952e-07	0.1	2.545681e-10	8.90696e-09	0.1	2.545681e-10	4.067916e-06	0.1	2.545681e-10	2.241279e-06	0.1	2.545681e-10	2.536533e-08	0.1
3.004694e-10	1.4993893145440401e-06	0.1	3.004694e-10	1.10465e-06	0.1	3.004694e-10	6.345457e-07	0.1	3.004694e-10	9.468094e-09	0.1	3.004694e-10	4.323753e-06	0.1	3.004694e-10	2.382969e-06	0.1	3.004694e-10	2.696401e-08	0.1
3.463707e-10	1.1228734414108902e-06	0.1	3.463707e-10	1.153827e-06	0.1	3.463707e-10	6.627353e-07	0.1	3.463707e-10	9.888135e-09	0.1	3.463707e-10	4.515202e-06	0.1	3.463707e-10	2.489098e-06	0.1	3.463707e-10	2.816081e-08	0.1
3.92272e-10	8.4097281823986e-07	0.1	3.92272e-10	1.190661e-06	0.1	3.92272e-10	6.838437e-07	0.1	3.92272e-10	1.02026e-08	0.1	3.92272e-10	4.658491e-06	0.1	3.92272e-10	2.568596e-06	0.1	3.92272e-10	2.905686e-08	0.1
4.381733e-10	6.298891224569999e-07	0.1	4.381733e-10	1.218253e-06	0.1	4.381733e-10	6.996511e-07	0.1	4.381733e-10	1.043805e-08	0.1	4.381733e-10	4.765751e-06	0.1	4.381733e-10	2.628149e-06	0.1	4.381733e-10	2.972781e-08	0.1
4.840746e-10	4.7181708525266e-07	0.1	4.840746e-10	1.238922e-06	0.1	4.840746e-10	7.114898e-07	0.1	4.840746e-10	1.061436e-08	0.1	4.840746e-10	4.846052e-06	0.1	4.840746e-10	2.672762e-06	0.1	4.840746e-10	3.023026e-08	0.1
5.374574e-10	3.3717826569798e-07	0.1	5.374574e-10	1.256532e-06	0.1	5.374574e-10	7.215743e-07	0.1	5.374574e-10	1.076452e-08	0.1	5.374574e-10	4.914431e-06	0.1	5.374574e-10	2.710776e-06	0.1	5.374574e-10	3.065823e-08	0.1
5.927107e-10	2.3815716011892002e-07	0.1	5.927107e-10	1.269489e-06	0.1	5.927107e-10	7.289917e-07	0.1	5.927107e-10	1.087496e-08	0.1	5.927107e-10	4.964709e-06	0.1	5.927107e-10	2.738743e-06	0.1	5.927107e-10	3.097299e-08	0.1
6.479639e-10	1.6822643552838201e-07	0.1	6.479639e-10	1.278641e-06	0.1	6.479639e-10	7.342305e-07	0.1	6.479639e-10	1.095295e-08	0.1	6.479639e-10	5.000208e-06	0.1	6.479639e-10	2.758501e-06	0.1	6.479639e-10	3.119528e-08	0.1
7.079204e-10	1.1537191563881498e-07	0.1	7.079204e-10	1.28556e-06	0.1	7.079204e-10	7.381903e-07	0.1	7.079204e-10	1.101189e-08	0.1	7.079204e-10	5.027034e-06	0.1	7.079204e-10	2.773438e-06	0.1	7.079204e-10	3.136329e-08	0.1
