Batch	m_SP	11	N1a_L	N3	N4	N5	N6	N7a	N7c	N7b	Flvln	Nphln	Azln																			
6.731768e-06	0.9894683413700001	0.1	6.731768e-06	4.823266e-09	0.1	6.731768e-06	6.515163e-13	0.1	6.731768e-06	6.656059e-07	0.1	6.731768e-06	1.105361e-12	0.1	6.731768e-06	1.693672e-05	0.1	6.731768e-06	0.002899829	0.1	6.731768e-06	0.007502498	0.1	6.731768e-06	1.78249e-06	0.1	6.731768e-06	5.408514e-05	0.1	6.731768e-06	6.700818e-10	0.1
7.539618e-06	0.9884784074699999	0.1	7.539618e-06	4.818446e-09	0.1	7.539618e-06	6.508652e-13	0.1	7.539618e-06	6.649509e-07	0.1	7.539618e-06	1.104256e-12	0.1	7.539618e-06	1.691983e-05	0.1	7.539618e-06	0.0029099	0.1	7.539618e-06	0.008471934	0.1	7.539618e-06	1.868146e-06	0.1	7.539618e-06	5.923286e-05	0.1	7.539618e-06	7.745012e-10	0.1
8.347468e-06	0.9874894761299999	0.1	8.347468e-06	4.81363e-09	0.1	8.347468e-06	6.502148e-13	0.1	8.347468e-06	6.642975e-07	0.1	8.347468e-06	1.103153e-12	0.1	8.347468e-06	1.690295e-05	0.1	8.347468e-06	0.002917164	0.1	8.347468e-06	0.009443194	0.1	8.347468e-06	1.936995e-06	0.1	8.347468e-06	6.437541e-05	0.1	8.347468e-06	8.837662e-10	0.1
9.188047e-06	0.98646155323	0.1	9.188047e-06	4.808624e-09	0.1	9.188047e-06	6.495387e-13	0.1	9.188047e-06	6.636192e-07	0.1	9.188047e-06	1.102005e-12	0.1	9.188047e-06	1.68854e-05	0.1	9.188047e-06	0.002922605	0.1	9.188047e-06	0.01045488	0.1	9.188047e-06	1.991264e-06	0.1	9.188047e-06	6.972082e-05	0.1	9.188047e-06	1.002095e-09	0.1
1.015954e-05	0.98527495541	0.1	1.015954e-05	4.802845e-09	0.1	1.015954e-05	6.487581e-13	0.1	1.015954e-05	6.628374e-07	0.1	1.015954e-05	1.100681e-12	0.1	1.015954e-05	1.686513e-05	0.1	1.015954e-05	0.00292702	0.1	1.015954e-05	0.01162467	0.1	1.015954e-05	2.032948e-06	0.1	1.015954e-05	7.589178e-05	0.1	1.015954e-05	1.144045e-09	0.1
1.113104e-05	0.98408976145	0.1	1.113104e-05	4.797073e-09	0.1	1.113104e-05	6.479784e-13	0.1	1.113104e-05	6.620579e-07	0.1	1.113104e-05	1.099358e-12	0.1	1.113104e-05	1.684489e-05	0.1	1.113104e-05	0.00293007	0.1	1.113104e-05	0.01279441	0.1	1.113104e-05	2.053632e-06	0.1	1.113104e-05	8.205529e-05	0.1	1.113104e-05	1.290754e-09	0.1
1.218292e-05	0.98280823966	0.1	1.218292e-05	4.79083e-09	0.1	1.218292e-05	6.471353e-13	0.1	1.218292e-05	6.612163e-07	0.1	1.218292e-05	1.097928e-12	0.1	1.218292e-05	1.682299e-05	0.1	1.218292e-05	0.002932356	0.1	1.218292e-05	0.01406037	0.1	1.218292e-05	2.054627e-06	0.1	1.218292e-05	8.872045e-05	0.1	1.218292e-05	1.453985e-09	0.1
1.33554e-05	0.9813817757500001	0.1	1.33554e-05	4.783881e-09	0.1	1.33554e-05	6.461967e-13	0.1	1.33554e-05	6.602812e-07	0.1	1.33554e-05	1.096335e-12	0.1	1.33554e-05	1.679861e-05	0.1	1.33554e-05	0.002934103	0.1	1.33554e-05	0.01547031	0.1	1.33554e-05	2.032863e-06	0.1	1.33554e-05	9.613943e-05	0.1	1.33554e-05	1.640019e-09	0.1
1.452787e-05	0.9799574171400001	0.1	1.452787e-05	4.776942e-09	0.1	1.452787e-05	6.452594e-13	0.1	1.452787e-05	6.593492e-07	0.1	1.452787e-05	1.094745e-12	0.1	1.452787e-05	1.677426e-05	0.1	1.452787e-05	0.002935322	0.1	1.452787e-05	0.01687871	0.1	1.452787e-05	1.990977e-06	0.1	1.452787e-05	0.0001035476	0.1	1.452787e-05	1.828954e-09	0.1
1.594822e-05	0.9782348536200001	0.1	1.594822e-05	4.768548e-09	0.1	1.594822e-05	6.441256e-13	0.1	1.594822e-05	6.582244e-07	0.1	1.594822e-05	1.092821e-12	0.1	1.594822e-05	1.674481e-05	0.1	1.594822e-05	0.002936379	0.1	1.594822e-05	0.01858254	0.1	1.594822e-05	1.919243e-06	0.1	1.594822e-05	0.0001125075	0.1	1.594822e-05	2.059688e-09	0.1
1.736858e-05	0.9765152967199999	0.1	1.736858e-05	4.760169e-09	0.1	1.736858e-05	6.429938e-13	0.1	1.736858e-05	6.571042e-07	0.1	1.736858e-05	1.090901e-12	0.1	1.736858e-05	1.671541e-05	0.1	1.736858e-05	0.002937169	0.1	1.736858e-05	0.02028363	0.1	1.736858e-05	1.831154e-06	0.1	1.736858e-05	0.0001214516	0.1	1.736858e-05	2.290192e-09	0.1
1.909658e-05	0.97442737138	0.1	1.909658e-05	4.749993e-09	0.1	1.909658e-05	6.416193e-13	0.1	1.909658e-05	6.557475e-07	0.1	1.909658e-05	1.088568e-12	0.1	1.909658e-05	1.66797e-05	0.1	1.909658e-05	0.00293794	0.1	1.909658e-05	0.02234931	0.1	1.909658e-05	1.711051e-06	0.1	1.909658e-05	0.0001323117	0.1	1.909658e-05	2.567079e-09	0.1
2.090017e-05	0.97225294073	0.1	2.090017e-05	4.739394e-09	0.1	2.090017e-05	6.401877e-13	0.1	2.090017e-05	6.543386e-07	0.1	2.090017e-05	1.086139e-12	0.1	2.090017e-05	1.664251e-05	0.1	2.090017e-05	0.002938629	0.1	2.090017e-05	0.02450073	0.1	2.090017e-05	1.580116e-06	0.1	2.090017e-05	0.0001436219	0.1	2.090017e-05	2.848227e-09	0.1
2.300609e-05	0.9697201634699999	0.1	2.300609e-05	4.727047e-09	0.1	2.300609e-05	6.3852e-13	0.1	2.300609e-05	6.52703e-07	0.1	2.300609e-05	1.08331e-12	0.1	2.300609e-05	1.659919e-05	0.1	2.300609e-05	0.002939364	0.1	2.300609e-05	0.02700674	0.1	2.300609e-05	1.430496e-06	0.1	2.300609e-05	0.0001567959	0.1	2.300609e-05	3.161655e-09	0.1
2.546775e-05	0.9667679970599999	0.1	2.546775e-05	4.712655e-09	0.1	2.546775e-05	6.36576e-13	0.1	2.546775e-05	6.508039e-07	0.1	2.546775e-05	1.080011e-12	0.1	2.546775e-05	1.654868e-05	0.1	2.546775e-05	0.002940182	0.1	2.546775e-05	0.02992781	0.1	2.546775e-05	1.270167e-06	0.1	2.546775e-05	0.0001721516	0.1	2.546775e-05	3.501938e-09	0.1
2.827484e-05	0.96341247794	0.1	2.827484e-05	4.696296e-09	0.1	2.827484e-05	6.343665e-13	0.1	2.827484e-05	6.486552e-07	0.1	2.827484e-05	1.076262e-12	0.1	2.827484e-05	1.649128e-05	0.1	2.827484e-05	0.002941092	0.1	2.827484e-05	0.03324788	0.1	2.827484e-05	1.113448e-06	0.1	2.827484e-05	0.0001896048	0.1	2.827484e-05	3.849366e-09	0.1
3.146667e-05	0.95961110759	0.1	3.146667e-05	4.677765e-09	0.1	3.146667e-05	6.318634e-13	0.1	3.146667e-05	6.462338e-07	0.1	3.146667e-05	1.072015e-12	0.1	3.146667e-05	1.642626e-05	0.1	3.146667e-05	0.002942115	0.1	3.146667e-05	0.03700895	0.1	3.146667e-05	9.6976e-07	0.1	3.146667e-05	0.0002093761	0.1	3.146667e-05	4.18676e-09	0.1
3.566913e-05	0.95462915121	0.1	3.566913e-05	4.653478e-09	0.1	3.566913e-05	6.285829e-13	0.1	3.566913e-05	6.430808e-07	0.1	3.566913e-05	1.066449e-12	0.1	3.566913e-05	1.634104e-05	0.1	3.566913e-05	0.002943453	0.1	3.566913e-05	0.04193814	0.1	3.566913e-05	8.273316e-07	0.1	3.566913e-05	0.000235288	0.1	3.566913e-05	4.536237e-09	0.1
