Batch	m_SP	7	W4_L	W3	R	P1	P2_L	P3	P4											
5.390813e-08	0.9894199	0.1	5.390813e-08	4.445103e-06	0.1	5.390813e-08	0.0002602934	0.1	5.390813e-08	0.002125314	0.1	5.390813e-08	0.0020796055099999997	0.1	5.390813e-08	0.0002565441	0.1	5.390813e-08	8.574521e-08	0.1
7.296664e-08	0.9861134	0.1	7.296664e-08	6.012272e-06	0.1	7.296664e-08	0.0003525328	0.1	7.296664e-08	0.002878328	0.1	7.296664e-08	0.00279734876	0.1	7.296664e-08	0.0003456763	0.1	7.296664e-08	1.252471e-07	0.1
9.669565e-08	0.9820229	0.1	9.669565e-08	7.966979e-06	0.1	9.669565e-08	0.000468112	0.1	9.669565e-08	0.003821658	0.1	9.669565e-08	0.00367289537	0.1	9.669565e-08	0.0004551455	0.1	9.669565e-08	1.859642e-07	0.1
1.275721e-07	0.9767449	0.1	1.275721e-07	1.052386e-05	0.1	1.275721e-07	0.0006203854	0.1	1.275721e-07	0.005063962	0.1	1.275721e-07	0.0047760948	0.1	1.275721e-07	0.0005946552	0.1	1.275721e-07	2.896391e-07	0.1
1.584486e-07	0.9715186	0.1	1.584486e-07	1.310476e-05	0.1	1.584486e-07	0.0007755517	0.1	1.584486e-07	0.006329126	0.1	1.584486e-07	0.0058315448	0.1	1.584486e-07	0.0007303166	0.1	1.584486e-07	4.276469e-07	0.1
1.893251e-07	0.966345	0.1	1.893251e-07	1.571783e-05	0.1	1.893251e-07	0.0009343075	0.1	1.893251e-07	0.007622692	0.1	1.893251e-07	0.0068330074000000005	0.1	1.893251e-07	0.0008616045	0.1	1.893251e-07	6.058756e-07	0.1
2.202015e-07	0.9612249	0.1	2.202015e-07	1.836952e-05	0.1	2.202015e-07	0.001097197	0.1	2.202015e-07	0.008949013	0.1	2.202015e-07	0.0077757055000000005	0.1	2.202015e-07	0.0009880548	0.1	2.202015e-07	8.289832e-07	0.1
2.51078e-07	0.9561585	0.1	2.51078e-07	2.106458e-05	0.1	2.51078e-07	0.00126461	0.1	2.51078e-07	0.01031123	0.1	2.51078e-07	0.008656339	0.1	2.51078e-07	0.001109271	0.1	2.51078e-07	1.100377e-06	0.1
2.819545e-07	0.9511458	0.1	2.819545e-07	2.38061e-05	0.1	2.819545e-07	0.001436782	0.1	2.819545e-07	0.01171133	0.1	2.819545e-07	0.009473023	0.1	2.819545e-07	0.001224928	0.1	2.819545e-07	1.42225e-06	0.1
3.181187e-07	0.9453425	0.1	3.181187e-07	2.707819e-05	0.1	3.181187e-07	0.00164461	0.1	3.181187e-07	0.01340052	0.1	3.181187e-07	0.0103475467	0.1	3.181187e-07	0.001352993	0.1	3.181187e-07	1.864806e-06	0.1
3.591071e-07	0.9388523	0.1	3.591071e-07	3.086641e-05	0.1	3.591071e-07	0.001888105	0.1	3.591071e-07	0.01537898	0.1	3.591071e-07	0.011233150999999999	0.1	3.591071e-07	0.001488179	0.1	3.591071e-07	2.451728e-06	0.1
