Batch	m_SP	7	P1	R	W4_L	W3	P2_L	P3	P4											
598.7784	6.528016704406901e-06	0.1	598.7784	8.00025e-08	0.1	598.7784	4.971134e-07	0.1	598.7784	7.188203e-07	0.1	598.7784	2.03696653e-06	0.1	598.7784	8.990335e-08	0.1	598.7784	4.910862e-08	0.1
809.8054	5.617027101132799e-06	0.1	809.8054	1.009945e-07	0.1	809.8054	6.275517e-07	0.1	809.8054	9.074326e-07	0.1	809.8054	2.57144926e-06	0.1	809.8054	1.134932e-07	0.1	809.8054	6.19943e-08	0.1
1087.891	4.607753794484e-06	0.1	1087.891	1.242512e-07	0.1	1087.891	7.720628e-07	0.1	1087.891	1.116394e-06	0.1	1087.891	3.16359721e-06	0.1	1087.891	1.396281e-07	0.1	1087.891	7.627019e-08	0.1
1388.19	3.7204995402168e-06	0.1	1388.19	1.446963e-07	0.1	1388.19	8.991029e-07	0.1	1388.19	1.300093e-06	0.1	1388.19	3.6841554499999998e-06	0.1	1388.19	1.626034e-07	0.1	1388.19	8.882018e-08	0.1
1777.34	2.8198755472201e-06	0.1	1777.34	1.654494e-07	0.1	1777.34	1.028057e-06	0.1	1777.34	1.486559e-06	0.1	1777.34	4.21255853e-06	0.1	1777.34	1.859249e-07	0.1	1777.34	1.015593e-07	0.1
2166.491	2.1372667267851e-06	0.1	2166.491	1.811789e-07	0.1	2166.491	1.125796e-06	0.1	2166.491	1.627888e-06	0.1	2166.491	4.61305052e-06	0.1	2166.491	2.03601e-07	0.1	2166.491	1.112146e-07	0.1
2555.641	1.6198980531858e-06	0.1	2555.641	1.931007e-07	0.1	2555.641	1.199875e-06	0.1	2555.641	1.735005e-06	0.1	2555.641	4.91659548e-06	0.1	2555.641	2.169982e-07	0.1	2555.641	1.185327e-07	0.1
2944.791	1.2277687237284001e-06	0.1	2944.791	2.021366e-07	0.1	2944.791	1.256021e-06	0.1	2944.791	1.816193e-06	0.1	2944.791	5.14666126e-06	0.1	2944.791	2.271523e-07	0.1	2944.791	1.240793e-07	0.1
3333.942	9.3056230382411e-07	0.1	3333.942	2.089852e-07	0.1	3333.942	1.298577e-06	0.1	3333.942	1.877727e-06	0.1	3333.942	5.32103414e-06	0.1	3333.942	2.348485e-07	0.1	3333.942	1.282832e-07	0.1
3723.092	7.053010150032e-07	0.1	3723.092	2.141759e-07	0.1	3723.092	1.33083e-06	0.1	3723.092	1.924366e-06	0.1	3723.092	5.45319705e-06	0.1	3723.092	2.406816e-07	0.1	3723.092	1.314695e-07	0.1
4112.242	5.3456873984612e-07	0.1	4112.242	2.181101e-07	0.1	4112.242	1.355277e-06	0.1	4112.242	1.959715e-06	0.1	4112.242	5.553368279999999e-06	0.1	4112.242	2.451027e-07	0.1	4112.242	1.338845e-07	0.1
4533.761	3.9593198579792e-07	0.1	4533.761	2.213048e-07	0.1	4533.761	1.375127e-06	0.1	4533.761	1.988418e-06	0.1	4533.761	5.634707470000001e-06	0.1	4533.761	2.486927e-07	0.1	4533.761	1.358455e-07	0.1
5003.832	2.8328228242353e-07	0.1	5003.832	2.239006e-07	0.1	5003.832	1.391257e-06	0.1	5003.832	2.011742e-06	0.1	5003.832	5.70079954e-06	0.1	5003.832	2.516097e-07	0.1	5003.832	1.374389e-07	0.1
5473.904	2.0268347593648002e-07	0.1	5473.904	2.257578e-07	0.1	5473.904	1.402797e-06	0.1	5473.904	2.028429e-06	0.1	5473.904	5.74808784e-06	0.1	5473.904	2.536968e-07	0.1	5473.904	1.385789e-07	0.1
5943.975	1.4501642169167998e-07	0.1	5943.975	2.270866e-07	0.1	5943.975	1.411054e-06	0.1	5943.975	2.040368e-06	0.1	5943.975	5.7819214899999995e-06	0.1	5943.975	2.551901e-07	0.1	5943.975	1.393946e-07	0.1
