Batch	m_SP	2	P2_L	W4_L	
2.91027e-12	9.815486704751601e-06	0.1	2.91027e-12	9.901878e-09	0.1
6.33148e-12	9.6042990287718e-06	0.1	6.33148e-12	2.139198e-08	0.1
1.29888e-11	9.2096421984645e-06	0.1	1.29888e-11	4.329293e-08	0.1
2.482404e-11	8.557567287312999e-06	0.1	2.482404e-11	8.077638e-08	0.1
4.083074e-11	7.766097248676e-06	0.1	4.083074e-11	1.286426e-07	0.1
6.1688e-11	6.8688308216568e-06	0.1	6.1688e-11	1.864279e-07	0.1
8.254526e-11	6.098660337479999e-06	0.1	8.254526e-11	2.393937e-07	0.1
1.135593e-10	5.1428671111607e-06	0.1	1.135593e-10	3.100357e-07	0.1
1.445734e-10	4.3658244712835995e-06	0.1	1.445734e-10	3.719581e-07	0.1
1.755875e-10	3.7271298194249998e-06	0.1	1.755875e-10	4.261583e-07	0.1
2.066016e-10	3.1969094767294994e-06	0.1	2.066016e-10	4.735265e-07	0.1
2.376157e-10	2.752850424028e-06	0.1	2.376157e-10	5.148563e-07	0.1
2.686298e-10	2.37809981650736e-06	0.1	2.686298e-10	5.508542e-07	0.1
2.996439e-10	2.0597657027873104e-06	0.1	2.996439e-10	5.821488e-07	0.1
3.368872e-10	1.7381243955523502e-06	0.1	3.368872e-10	6.142959e-07	0.1
3.741306e-10	1.4702445141964801e-06	0.1	3.741306e-10	6.413096e-07	0.1
4.129383e-10	1.23740512292862e-06	0.1	4.129383e-10	6.647854e-07	0.1
4.580033e-10	1.01489238371247e-06	0.1	4.580033e-10	6.869862e-07	0.1
5.030683e-10	8.337689870515e-07	0.1	5.030683e-10	7.046441e-07	0.1
5.55816e-10	6.634946562166e-07	0.1	5.55816e-10	7.205903e-07	0.1
6.104843e-10	5.2444955276175e-07	0.1	6.104843e-10	7.327836e-07	0.1
6.742651e-10	3.9935163827903e-07	0.1	6.742651e-10	7.426375e-07	0.1
7.403239e-10	3.0180932764102397e-07	0.1	7.403239e-10	7.49031e-07	0.1
8.173477e-10	2.18450226605994e-07	0.1	8.173477e-10	7.528481e-07	0.1
8.971129e-10	1.5705199536005002e-07	0.1	8.971129e-10	7.538126e-07	0.1
9.801683e-10	1.12151976282516e-07	0.1	9.801683e-10	7.525438e-07	0.1
