Batch	m_SP	21	N7a_L	C5H5	N1a	N1b	N1c	T1a	T1b	T1c	T1d	T1e	T1f	T2	T3	T4a	T4b	T4c	T4d	T4e	T4f	T4g	T4h																																							
3.096053e-11	9.77685345902e-06	0.1	3.096053e-11	1.665264e-09	0.1	3.096053e-11	9.724706e-15	0.1	3.096053e-11	1.768447e-13	0.1	3.096053e-11	8.188989e-14	0.1	3.096053e-11	4.244364e-12	0.1	3.096053e-11	3.953097e-11	0.1	3.096053e-11	5.720996e-11	0.1	3.096053e-11	4.948418e-11	0.1	3.096053e-11	4.536241e-11	0.1	3.096053e-11	3.980927e-11	0.1	3.096053e-11	1.296979e-10	0.1	3.096053e-11	1.14362e-08	0.1	3.096053e-11	1.810792e-08	0.1	3.096053e-11	3.291687e-08	0.1	3.096053e-11	1.818145e-08	0.1	3.096053e-11	2.22517e-08	0.1	3.096053e-11	4.189266e-08	0.1	3.096053e-11	3.279727e-08	0.1	3.096053e-11	3.400007e-08	0.1	3.096053e-11	1.01714e-08	0.1
6.431246e-11	9.54332112976e-06	0.1	6.431246e-11	3.445417e-09	0.1	6.431246e-11	4.09415e-14	0.1	6.431246e-11	7.449432e-13	0.1	6.431246e-11	3.452089e-13	0.1	6.431246e-11	8.854088e-12	0.1	6.431246e-11	8.083063e-11	0.1	6.431246e-11	1.194577e-10	0.1	6.431246e-11	1.032921e-10	0.1	6.431246e-11	9.42787e-11	0.1	6.431246e-11	8.178184e-11	0.1	6.431246e-11	2.683363e-10	0.1	6.431246e-11	2.349696e-08	0.1	6.431246e-11	3.699254e-08	0.1	6.431246e-11	6.764517e-08	0.1	6.431246e-11	3.716023e-08	0.1	6.431246e-11	4.560404e-08	0.1	6.431246e-11	8.629681e-08	0.1	6.431246e-11	6.693922e-08	0.1	6.431246e-11	6.945221e-08	0.1	6.431246e-11	2.042465e-08	0.1
1.464549e-10	8.99616107318e-06	0.1	1.464549e-10	7.773902e-09	0.1	1.464549e-10	1.999532e-13	0.1	1.464549e-10	3.643196e-12	0.1	1.464549e-10	1.691286e-12	0.1	1.464549e-10	2.032523e-11	0.1	1.464549e-10	1.776568e-10	0.1	1.464549e-10	2.749404e-10	0.1	1.464549e-10	2.376088e-10	0.1	1.464549e-10	2.149048e-10	0.1	1.464549e-10	1.816695e-10	0.1	1.464549e-10	6.047651e-10	0.1	1.464549e-10	5.210329e-08	0.1	1.464549e-10	8.092138e-08	0.1	1.464549e-10	1.499438e-07	0.1	1.464549e-10	8.137319e-08	0.1	1.464549e-10	1.00523e-07	0.1	1.464549e-10	1.92291e-07	0.1	1.464549e-10	1.460916e-07	0.1	1.464549e-10	1.518698e-07	0.1	1.464549e-10	4.294745e-08	0.1
2.441839e-10	8.39366312338e-06	0.1	2.441839e-10	1.28326e-08	0.1	2.441839e-10	5.181604e-13	0.1	2.441839e-10	9.456153e-12	0.1	2.441839e-10	4.398895e-12	0.1	2.441839e-10	3.409093e-11	0.1	2.441839e-10	2.855388e-10	0.1	2.441839e-10	4.62716e-10	0.1	2.441839e-10	3.997982e-10	0.1	2.441839e-10	3.585293e-10	0.1	2.441839e-10	2.952576e-10	0.1	2.441839e-10	9.951492e-10	0.1	2.441839e-10	8.422099e-08	0.1	2.441839e-10	1.288082e-07	0.1	2.441839e-10	2.419233e-07	0.1	2.441839e-10	1.296735e-07	0.1	2.441839e-10	1.613998e-07	0.1	2.441839e-10	3.118682e-07	0.1	2.441839e-10	2.319019e-07	0.1	2.441839e-10	2.41581e-07	0.1	2.441839e-10	6.554619e-08	0.1
3.677098e-10	7.700608984740002e-06	0.1	3.677098e-10	1.910982e-08	0.1	3.677098e-10	1.077158e-12	0.1	3.677098e-10	1.96966e-11	0.1	3.677098e-10	9.185604e-12	0.1	3.677098e-10	5.151778e-11	0.1	3.677098e-10	4.134462e-10	0.1	3.677098e-10	7.023349e-10	0.1	3.677098e-10	6.069371e-10	0.1	3.677098e-10	5.399183e-10	0.1	3.677098e-10	4.326919e-10	0.1	3.677098e-10	1.472264e-09	0.1	3.677098e-10	1.220767e-07	0.1	3.677098e-10	1.833049e-07	0.1	3.677098e-10	3.492092e-07	0.1	3.677098e-10	1.84798e-07	0.1	3.677098e-10	2.320972e-07	0.1	3.677098e-10	4.525922e-07	0.1	3.677098e-10	3.288803e-07	0.1	3.677098e-10	3.434293e-07	0.1	3.677098e-10	8.90682e-08	0.1
5.240862e-10	6.92069758328e-06	0.1	5.240862e-10	2.691296e-08	0.1	5.240862e-10	1.965605e-12	0.1	5.240862e-10	3.603051e-11	0.1	5.240862e-10	1.685368e-11	0.1	5.240862e-10	7.343433e-11	0.1	5.240862e-10	5.658123e-10	0.1	5.240862e-10	1.006534e-09	0.1	5.240862e-10	8.704223e-10	0.1	5.240862e-10	7.687948e-10	0.1	5.240862e-10	5.99617e-10	0.1	5.240862e-10	2.048955e-09	0.1	5.240862e-10	1.660389e-07	0.1	5.240862e-10	2.439144e-07	0.1	5.240862e-10	4.713992e-07	0.1	5.240862e-10	2.463999e-07	0.1	5.240862e-10	3.127842e-07	0.1	5.240862e-10	6.142263e-07	0.1	5.240862e-10	4.357934e-07	0.1	5.240862e-10	4.563068e-07	0.1	5.240862e-10	1.128865e-07	0.1
6.915429e-10	6.19065918434e-06	0.1	6.915429e-10	3.514602e-08	0.1	6.915429e-10	3.061537e-12	0.1	6.915429e-10	5.626206e-11	0.1	6.915429e-10	2.639715e-11	0.1	6.915429e-10	9.657319e-11	0.1	6.915429e-10	7.208322e-10	0.1	6.915429e-10	1.330739e-09	0.1	6.915429e-10	1.15206e-09	0.1	6.915429e-10	1.012346e-09	0.1	6.915429e-10	7.721938e-10	0.1	6.915429e-10	2.63192e-09	0.1	6.915429e-10	2.087581e-07	0.1	6.915429e-10	2.999588e-07	0.1	6.915429e-10	5.866737e-07	0.1	6.915429e-10	3.03834e-07	0.1	6.915429e-10	3.897569e-07	0.1	6.915429e-10	7.678375e-07	0.1	6.915429e-10	5.336845e-07	0.1	6.915429e-10	5.602605e-07	0.1	6.915429e-10	1.331146e-07	0.1
9.033205e-10	5.3996796042480005e-06	0.1	9.033205e-10	4.545623e-08	0.1	9.033205e-10	4.559717e-12	0.1	9.033205e-10	8.405341e-11	0.1	9.033205e-10	3.957698e-11	0.1	9.033205e-10	1.252203e-10	0.1	9.033205e-10	9.085667e-10	0.1	9.033205e-10	1.735717e-09	0.1	9.033205e-10	1.505188e-09	0.1	9.033205e-10	1.317196e-09	0.1	9.033205e-10	9.838612e-10	0.1	9.033205e-10	3.318137e-09	0.1	9.033205e-10	2.571612e-07	0.1	9.033205e-10	3.598645e-07	0.1	9.033205e-10	7.118787e-07	0.1	9.033205e-10	3.66127e-07	0.1	9.033205e-10	4.752935e-07	0.1	9.033205e-10	9.357946e-07	0.1	9.033205e-10	6.372062e-07	0.1	9.033205e-10	6.709272e-07	0.1	9.033205e-10	1.53255e-07	0.1
1.115098e-09	4.732465448798e-06	0.1	1.115098e-09	5.573194e-08	0.1	1.115098e-09	6.097616e-12	0.1	1.115098e-09	1.127357e-10	0.1	1.115098e-09	5.325577e-11	0.1	1.115098e-09	1.531146e-10	0.1	1.115098e-09	1.089404e-09	0.1	1.115098e-09	2.133133e-09	0.1	1.115098e-09	1.853159e-09	0.1	1.115098e-09	1.617616e-09	0.1	1.115098e-09	1.18973e-09	0.1	1.115098e-09	3.949015e-09	0.1	1.115098e-09	3.001446e-07	0.1	1.115098e-09	4.096125e-07	0.1	1.115098e-09	8.17101e-07	0.1	1.115098e-09	4.190887e-07	0.1	1.115098e-09	5.497738e-07	0.1	1.115098e-09	1.077851e-06	0.1	1.115098e-09	7.222418e-07	0.1	1.115098e-09	7.625377e-07	0.1	1.115098e-09	1.691178e-07	0.1
1.326876e-09	4.16786364106e-06	0.1	1.326876e-09	6.604002e-08	0.1	1.326876e-09	7.615823e-12	0.1	1.326876e-09	1.412033e-10	0.1	1.326876e-09	6.690332e-11	0.1	1.326876e-09	1.802277e-10	0.1	1.326876e-09	1.26455e-09	0.1	1.326876e-09	2.521747e-09	0.1	1.326876e-09	2.194738e-09	0.1	1.326876e-09	1.912788e-09	0.1	1.326876e-09	1.390485e-09	0.1	1.326876e-09	4.52738e-09	0.1	1.326876e-09	3.384774e-07	0.1	1.326876e-09	4.509976e-07	0.1	1.326876e-09	9.053152e-07	0.1	1.326876e-09	4.645622e-07	0.1	1.326876e-09	6.150139e-07	0.1	1.326876e-09	1.197681e-06	0.1	1.326876e-09	7.922969e-07	0.1	1.326876e-09	8.386425e-07	0.1	1.326876e-09	1.818966e-07	0.1
