Batch	m_SP	7	P3	R	W4_L	W3	P1	P2_L	P4											
1.98747e-12	9.7632263904175e-06	0.1	1.98747e-12	3.446281e-08	0.1	1.98747e-12	6.174586e-08	0.1	1.98747e-12	2.752238e-10	0.1	1.98747e-12	2.584712e-08	0.1	1.98747e-12	1.140384e-07	0.1	1.98747e-12	2.381286e-10	0.1
4.309811e-12	9.4937631120241e-06	0.1	4.309811e-12	7.37003e-08	0.1	4.309811e-12	1.320463e-07	0.1	4.309811e-12	5.885786e-10	0.1	4.309811e-12	5.527525e-08	0.1	4.309811e-12	2.4387632000000003e-07	0.1	4.309811e-12	5.09249e-10	0.1
8.840599e-12	8.9892724095405e-06	0.1	8.840599e-12	1.47161e-07	0.1	8.840599e-12	2.636631e-07	0.1	8.840599e-12	1.175243e-09	0.1	8.840599e-12	1.103708e-07	0.1	8.840599e-12	4.8695961e-07	0.1	8.840599e-12	1.016843e-09	0.1
1.689533e-11	8.157679343467499e-06	0.1	1.689533e-11	2.682526e-07	0.1	1.689533e-11	4.806181e-07	0.1	1.689533e-11	2.142291e-09	0.1	1.689533e-11	2.011897e-07	0.1	1.689533e-11	8.876547e-07	0.1	1.689533e-11	1.853556e-09	0.1
2.805684e-11	7.130963697872e-06	0.1	2.805684e-11	4.177574e-07	0.1	2.805684e-11	7.484792e-07	0.1	2.805684e-11	3.336248e-09	0.1	2.805684e-11	3.133189e-07	0.1	2.805684e-11	1.3823698e-06	0.1	2.805684e-11	2.886601e-09	0.1
4.359067e-11	5.913512950642e-06	0.1	4.359067e-11	5.950371e-07	0.1	4.359067e-11	1.066102e-06	0.1	4.359067e-11	4.752012e-09	0.1	4.359067e-11	4.462798e-07	0.1	4.359067e-11	1.9689916e-06	0.1	4.359067e-11	4.11157e-09	0.1
5.91245e-11	4.903914585139e-06	0.1	5.91245e-11	7.420511e-07	0.1	5.91245e-11	1.329498e-06	0.1	5.91245e-11	5.926069e-09	0.1	5.91245e-11	5.565419e-07	0.1	5.91245e-11	2.4554634e-06	0.1	5.91245e-11	5.127416e-09	0.1
8.260251e-11	3.6954011328496e-06	0.1	8.260251e-11	9.180322e-07	0.1	8.260251e-11	1.64479e-06	0.1	8.260251e-11	7.331451e-09	0.1	8.260251e-11	6.885307e-07	0.1	8.260251e-11	3.0377865e-06	0.1	8.260251e-11	6.34343e-09	0.1
1.060805e-10	2.7847151399735997e-06	0.1	1.060805e-10	1.050646e-06	0.1	1.060805e-10	1.882383e-06	0.1	1.060805e-10	8.390496e-09	0.1	1.060805e-10	7.879949e-07	0.1	1.060805e-10	3.4766052e-06	0.1	1.060805e-10	7.25979e-09	0.1
1.295585e-10	2.0984578182040002e-06	0.1	1.295585e-10	1.15058e-06	0.1	1.295585e-10	2.061424e-06	0.1	1.295585e-10	9.188555e-09	0.1	1.295585e-10	8.629497e-07	0.1	1.295585e-10	3.8072862e-06	0.1	1.295585e-10	7.95034e-09	0.1
1.530365e-10	1.581320707652e-06	0.1	1.530365e-10	1.225887e-06	0.1	1.530365e-10	2.196342e-06	0.1	1.530365e-10	9.789945e-09	0.1	1.530365e-10	9.19435e-07	0.1	1.530365e-10	4.0564764e-06	0.1	1.530365e-10	8.470725e-09	0.1
1.765145e-10	1.1916263428157001e-06	0.1	1.765145e-10	1.282637e-06	0.1	1.765145e-10	2.298012e-06	0.1	1.765145e-10	1.024313e-08	0.1	1.765145e-10	9.620025e-07	0.1	1.765145e-10	4.2442598e-06	0.1	1.765145e-10	8.862879e-09	0.1
1.999926e-10	8.9796815485584e-07	0.1	1.999926e-10	1.325402e-06	0.1	1.999926e-10	2.374627e-06	0.1	1.999926e-10	1.058464e-08	0.1	1.999926e-10	9.94082e-07	0.1	1.999926e-10	4.3857668e-06	0.1	1.999926e-10	9.158401e-09	0.1
2.234706e-10	6.7667800908864e-07	0.1	2.234706e-10	1.357628e-06	0.1	2.234706e-10	2.432361e-06	0.1	2.234706e-10	1.084199e-08	0.1	2.234706e-10	1.018258e-06	0.1	2.234706e-10	4.4924041e-06	0.1	2.234706e-10	9.381104e-09	0.1
2.469486e-10	5.099220768878399e-07	0.1	2.469486e-10	1.381914e-06	0.1	2.469486e-10	2.475868e-06	0.1	2.469486e-10	1.103592e-08	0.1	2.469486e-10	1.036478e-06	0.1	2.469486e-10	4.5727628e-06	0.1	2.469486e-10	9.54893e-09	0.1
2.72313e-10	3.7562400464125e-07	0.1	2.72313e-10	1.401472e-06	0.1	2.72313e-10	2.510906e-06	0.1	2.72313e-10	1.119211e-08	0.1	2.72313e-10	1.051154e-06	0.1	2.72313e-10	4.6374809e-06	0.1	2.72313e-10	9.684097e-09	0.1
3.005069e-10	2.674204572025e-07	0.1	3.005069e-10	1.417231e-06	0.1	3.005069e-10	2.539137e-06	0.1	3.005069e-10	1.131795e-08	0.1	3.005069e-10	1.062982e-06	0.1	3.005069e-10	4.6896259e-06	0.1	3.005069e-10	9.793006e-09	0.1
3.287008e-10	1.9038692013375002e-07	0.1	3.287008e-10	1.428451e-06	0.1	3.287008e-10	2.559235e-06	0.1	3.287008e-10	1.140754e-08	0.1	3.287008e-10	1.071405e-06	0.1	3.287008e-10	4.7267501e-06	0.1	3.287008e-10	9.870546e-09	0.1
3.568947e-10	1.3554410567750001e-07	0.1	3.568947e-10	1.436439e-06	0.1	3.568947e-10	2.573544e-06	0.1	3.568947e-10	1.147133e-08	0.1	3.568947e-10	1.077404e-06	0.1	3.568947e-10	4.7531814e-06	0.1	3.568947e-10	9.925754e-09	0.1
