Batch	m_SP	8	W1_L	R	P1	P2	P3	P4	P5	P6													
0.0	1.0000000394000002	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
6.293588e-12	0.9999999353600001	0.1	6.293588e-12	0.0	0.1	6.293588e-12	0.0	0.1	6.293588e-12	0.0	0.1	6.293588e-12	0.0	0.1	6.293588e-12	0.0	0.1	6.293588e-12	0.0	0.1	6.293588e-12	0.0	0.1
2.799829e-10	0.9999999635000001	0.1	2.799829e-10	0.0	0.1	2.799829e-10	0.0	0.1	2.799829e-10	0.0	0.1	2.799829e-10	0.0	0.1	2.799829e-10	0.0	0.1	2.799829e-10	0.0	0.1	2.799829e-10	0.0	0.1
1.039678e-09	1.0000000251399999	0.1	1.039678e-09	0.0	0.1	1.039678e-09	0.0	0.1	1.039678e-09	0.0	0.1	1.039678e-09	0.0	0.1	1.039678e-09	0.0	0.1	1.039678e-09	0.0	0.1	1.039678e-09	0.0	0.1
2.000575e-09	1.00000004374	0.1	2.000575e-09	0.0	0.1	2.000575e-09	0.0	0.1	2.000575e-09	0.0	0.1	2.000575e-09	0.0	0.1	2.000575e-09	0.0	0.1	2.000575e-09	0.0	0.1	2.000575e-09	0.0	0.1
4.295048e-09	0.9999999602	0.1	4.295048e-09	0.0	0.1	4.295048e-09	0.0	0.1	4.295048e-09	0.0	0.1	4.295048e-09	0.0	0.1	4.295048e-09	0.0	0.1	4.295048e-09	0.0	0.1	4.295048e-09	0.0	0.1
6.589522e-09	0.99999995475	0.1	6.589522e-09	0.0	0.1	6.589522e-09	0.0	0.1	6.589522e-09	0.0	0.1	6.589522e-09	0.0	0.1	6.589522e-09	0.0	0.1	6.589522e-09	0.0	0.1	6.589522e-09	0.0	0.1
1.013953e-08	0.9999999712199998	0.1	1.013953e-08	0.0	0.1	1.013953e-08	0.0	0.1	1.013953e-08	0.0	0.1	1.013953e-08	0.0	0.1	1.013953e-08	0.0	0.1	1.013953e-08	0.0	0.1	1.013953e-08	0.0	0.1
1.428839e-08	1.00000000791	0.1	1.428839e-08	0.0	0.1	1.428839e-08	0.0	0.1	1.428839e-08	0.0	0.1	1.428839e-08	0.0	0.1	1.428839e-08	0.0	0.1	1.428839e-08	0.0	0.1	1.428839e-08	0.0	0.1
1.883647e-08	0.9999999130200001	0.1	1.883647e-08	0.0	0.1	1.883647e-08	0.0	0.1	1.883647e-08	0.0	0.1	1.883647e-08	0.0	0.1	1.883647e-08	0.0	0.1	1.883647e-08	0.0	0.1	1.883647e-08	0.0	0.1
2.338456e-08	0.9999999214199999	0.1	2.338456e-08	0.0	0.1	2.338456e-08	0.0	0.1	2.338456e-08	0.0	0.1	2.338456e-08	0.0	0.1	2.338456e-08	0.0	0.1	2.338456e-08	0.0	0.1	2.338456e-08	0.0	0.1
2.883924e-08	0.99999997342	0.1	2.883924e-08	0.0	0.1	2.883924e-08	0.0	0.1	2.883924e-08	0.0	0.1	2.883924e-08	0.0	0.1	2.883924e-08	0.0	0.1	2.883924e-08	0.0	0.1	2.883924e-08	0.0	0.1
3.498129e-08	0.99999995333	0.1	3.498129e-08	0.0	0.1	3.498129e-08	0.0	0.1	3.498129e-08	0.0	0.1	3.498129e-08	0.0	0.1	3.498129e-08	0.0	0.1	3.498129e-08	0.0	0.1	3.498129e-08	0.0	0.1
4.181442e-08	0.99999994664	0.1	4.181442e-08	0.0	0.1	4.181442e-08	0.0	0.1	4.181442e-08	0.0	0.1	4.181442e-08	0.0	0.1	4.181442e-08	0.0	0.1	4.181442e-08	0.0	0.1	4.181442e-08	0.0	0.1
5.046047e-08	0.9999999456800001	0.1	5.046047e-08	0.0	0.1	5.046047e-08	0.0	0.1	5.046047e-08	0.0	0.1	5.046047e-08	0.0	0.1	5.046047e-08	0.0	0.1	5.046047e-08	0.0	0.1	5.046047e-08	0.0	0.1
6.090151e-08	0.9999999473900001	0.1	6.090151e-08	0.0	0.1	6.090151e-08	0.0	0.1	6.090151e-08	0.0	0.1	6.090151e-08	0.0	0.1	6.090151e-08	0.0	0.1	6.090151e-08	0.0	0.1	6.090151e-08	0.0	0.1
7.359576e-08	1.00000005029	0.1	7.359576e-08	0.0	0.1	7.359576e-08	0.0	0.1	7.359576e-08	0.0	0.1	7.359576e-08	0.0	0.1	7.359576e-08	0.0	0.1	7.359576e-08	0.0	0.1	7.359576e-08	0.0	0.1
9.051616e-08	0.99999995433	0.1	9.051616e-08	0.0	0.1	9.051616e-08	0.0	0.1	9.051616e-08	0.0	0.1	9.051616e-08	0.0	0.1	9.051616e-08	0.0	0.1	9.051616e-08	0.0	0.1	9.051616e-08	0.0	0.1
1.200343e-07	0.9999999614200001	0.1	1.200343e-07	0.0	0.1	1.200343e-07	0.0	0.1	1.200343e-07	0.0	0.1	1.200343e-07	0.0	0.1	1.200343e-07	0.0	0.1	1.200343e-07	0.0	0.1	1.200343e-07	0.0	0.1
1.723025e-07	1.00000007397	0.1	1.723025e-07	0.0	0.1	1.723025e-07	0.0	0.1	1.723025e-07	0.0	0.1	1.723025e-07	0.0	0.1	1.723025e-07	0.0	0.1	1.723025e-07	0.0	0.1	1.723025e-07	0.0	0.1
2.768388e-07	0.9999998990500001	0.1	2.768388e-07	0.0	0.1	2.768388e-07	0.0	0.1	2.768388e-07	0.0	0.1	2.768388e-07	0.0	0.1	2.768388e-07	0.0	0.1	2.768388e-07	0.0	0.1	2.768388e-07	0.0	0.1
4.859114e-07	1.00000004918	0.1	4.859114e-07	0.0	0.1	4.859114e-07	0.0	0.1	4.859114e-07	0.0	0.1	4.859114e-07	0.0	0.1	4.859114e-07	0.0	0.1	4.859114e-07	0.0	0.1	4.859114e-07	0.0	0.1
9.040566e-07	0.99999994927	0.1	9.040566e-07	0.0	0.1	9.040566e-07	0.0	0.1	9.040566e-07	0.0	0.1	9.040566e-07	0.0	0.1	9.040566e-07	0.0	0.1	9.040566e-07	0.0	0.1	9.040566e-07	0.0	0.1
1.635811e-06	0.99999992378	0.1	1.635811e-06	0.0	0.1	1.635811e-06	0.0	0.1	1.635811e-06	0.0	0.1	1.635811e-06	0.0	0.1	1.635811e-06	0.0	0.1	1.635811e-06	0.0	0.1	1.635811e-06	0.0	0.1
2.681174e-06	0.9999999715000001	0.1	2.681174e-06	0.0	0.1	2.681174e-06	0.0	0.1	2.681174e-06	0.0	0.1	2.681174e-06	0.0	0.1	2.681174e-06	0.0	0.1	2.681174e-06	0.0	0.1	2.681174e-06	0.0	0.1
4.510058e-06	0.9999998997000001	0.1	4.510058e-06	0.0	0.1	4.510058e-06	0.0	0.1	4.510058e-06	0.0	0.1	4.510058e-06	0.0	0.1	4.510058e-06	0.0	0.1	4.510058e-06	0.0	0.1	4.510058e-06	0.0	0.1
6.533038e-06	0.99999996437	0.1	6.533038e-06	0.0	0.1	6.533038e-06	0.0	0.1	6.533038e-06	0.0	0.1	6.533038e-06	0.0	0.1	6.533038e-06	0.0	0.1	6.533038e-06	0.0	0.1	6.533038e-06	0.0	0.1
8.847164e-06	0.9999999827199999	0.1	8.847164e-06	0.0	0.1	8.847164e-06	0.0	0.1	8.847164e-06	0.0	0.1	8.847164e-06	0.0	0.1	8.847164e-06	0.0	0.1	8.847164e-06	0.0	0.1	8.847164e-06	0.0	0.1
1.116129e-05	0.9999999855499999	0.1	1.116129e-05	0.0	0.1	1.116129e-05	0.0	0.1	1.116129e-05	0.0	0.1	1.116129e-05	0.0	0.1	1.116129e-05	0.0	0.1	1.116129e-05	0.0	0.1	1.116129e-05	0.0	0.1
1.347542e-05	0.9999999718200001	0.1	1.347542e-05	0.0	0.1	1.347542e-05	0.0	0.1	1.347542e-05	0.0	0.1	1.347542e-05	0.0	0.1	1.347542e-05	0.0	0.1	1.347542e-05	0.0	0.1	1.347542e-05	0.0	0.1
1.578954e-05	0.99999994083	0.1	1.578954e-05	0.0	0.1	1.578954e-05	0.0	0.1	1.578954e-05	0.0	0.1	1.578954e-05	0.0	0.1	1.578954e-05	0.0	0.1	1.578954e-05	0.0	0.1	1.578954e-05	0.0	0.1
1.810367e-05	0.99999999219	0.1	1.810367e-05	0.0	0.1	1.810367e-05	0.0	0.1	1.810367e-05	0.0	0.1	1.810367e-05	0.0	0.1	1.810367e-05	0.0	0.1	1.810367e-05	0.0	0.1	1.810367e-05	0.0	0.1
2.041779e-05	0.99999992572	0.1	2.041779e-05	0.0	0.1	2.041779e-05	0.0	0.1	2.041779e-05	0.0	0.1	2.041779e-05	0.0	0.1	2.041779e-05	0.0	0.1	2.041779e-05	0.0	0.1	2.041779e-05	0.0	0.1
2.301808e-05	0.99999999164	0.1	2.301808e-05	0.0	0.1	2.301808e-05	0.0	0.1	2.301808e-05	0.0	0.1	2.301808e-05	0.0	0.1	2.301808e-05	0.0	0.1	2.301808e-05	0.0	0.1	2.301808e-05	0.0	0.1
2.580915e-05	1.00000005703	0.1	2.580915e-05	0.0	0.1	2.580915e-05	0.0	0.1	2.580915e-05	0.0	0.1	2.580915e-05	0.0	0.1	2.580915e-05	0.0	0.1	2.580915e-05	0.0	0.1	2.580915e-05	0.0	0.1
2.860021e-05	0.9999999573599999	0.1	2.860021e-05	0.0	0.1	2.860021e-05	0.0	0.1	2.860021e-05	0.0	0.1	2.860021e-05	0.0	0.1	2.860021e-05	0.0	0.1	2.860021e-05	0.0	0.1	2.860021e-05	0.0	0.1
3.139127e-05	0.9999999533400001	0.1	3.139127e-05	0.0	0.1	3.139127e-05	0.0	0.1	3.139127e-05	0.0	0.1	3.139127e-05	0.0	0.1	3.139127e-05	0.0	0.1	3.139127e-05	0.0	0.1	3.139127e-05	0.0	0.1
3.418234e-05	0.9999999958	0.1	3.418234e-05	0.0	0.1	3.418234e-05	0.0	0.1	3.418234e-05	0.0	0.1	3.418234e-05	0.0	0.1	3.418234e-05	0.0	0.1	3.418234e-05	0.0	0.1	3.418234e-05	0.0	0.1
