Batch	m_SP	7	P3	R	W4_L	W3	P1	P2_L	P4											
1.209834e-13	9.81872781174e-06	0.1	1.209834e-13	7.613249e-09	0.1	1.209834e-13	1.428499e-07	0.1	1.209834e-13	9.090469e-11	0.1	1.209834e-13	5.405571e-09	0.1	1.209834e-13	2.4917562e-08	0.1	1.209834e-13	1.485315e-11	0.1
2.887481e-13	9.57292026984e-06	0.1	2.887481e-13	1.794265e-08	0.1	2.887481e-13	3.366636e-07	0.1	2.887481e-13	2.142418e-10	0.1	2.887481e-13	1.273967e-08	0.1	2.887481e-13	5.8724867e-08	0.1	2.887481e-13	3.50054e-11	0.1
6.410237e-13	9.0766113252997e-06	0.1	6.410237e-13	3.879866e-08	0.1	6.410237e-13	7.279914e-07	0.1	6.410237e-13	4.632736e-10	0.1	6.410237e-13	2.754793e-08	0.1	6.410237e-13	1.2698496e-07	0.1	6.410237e-13	7.569472e-11	0.1
1.279185e-12	8.2421357535881e-06	0.1	1.279185e-12	7.386529e-08	0.1	1.279185e-12	1.385957e-06	0.1	1.279185e-12	8.819971e-10	0.1	1.279185e-12	5.244614e-08	0.1	1.279185e-12	2.4175518e-07	0.1	1.279185e-12	1.441086e-10	0.1
2.231869e-12	7.1369532023348e-06	0.1	2.231869e-12	1.203077e-07	0.1	2.231869e-12	2.257368e-06	0.1	2.231869e-12	1.436578e-09	0.1	2.231869e-12	8.542164e-08	0.1	2.231869e-12	3.9375741000000003e-07	0.1	2.231869e-12	2.347167e-10	0.1
3.348657e-12	6.028585904925599e-06	0.1	3.348657e-12	1.66884e-07	0.1	3.348657e-12	3.13129e-06	0.1	3.348657e-12	1.992791e-09	0.1	3.348657e-12	1.184925e-07	0.1	3.348657e-12	5.4619781e-07	0.1	3.348657e-12	3.255866e-10	0.1
4.526242e-12	5.0457745233992e-06	0.1	4.526242e-12	2.081843e-07	0.1	4.526242e-12	3.906216e-06	0.1	4.526242e-12	2.486036e-09	0.1	4.526242e-12	1.478176e-07	0.1	4.526242e-12	6.8137018e-07	0.1	4.526242e-12	4.061635e-10	0.1
5.947017e-12	4.070794663295199e-06	0.1	5.947017e-12	2.491557e-07	0.1	5.947017e-12	4.674967e-06	0.1	5.947017e-12	2.975404e-09	0.1	5.947017e-12	1.769096e-07	0.1	5.947017e-12	8.15466e-07	0.1	5.947017e-12	4.860995e-10	0.1
7.367793e-12	3.2842065154694996e-06	0.1	7.367793e-12	2.822104e-07	0.1	7.367793e-12	5.295175e-06	0.1	7.367793e-12	3.37027e-09	0.1	7.367793e-12	2.003808e-07	0.1	7.367793e-12	9.236512e-07	0.1	7.367793e-12	5.505907e-10	0.1
8.788569e-12	2.6496091788115e-06	0.1	8.788569e-12	3.088782e-07	0.1	8.788569e-12	5.795543e-06	0.1	8.788569e-12	3.688895e-09	0.1	8.788569e-12	2.193174e-07	0.1	8.788569e-12	1.0109324000000001e-06	0.1	8.788569e-12	6.026212e-10	0.1
1.020934e-11	2.1376333408464e-06	0.1	1.020934e-11	3.303932e-07	0.1	1.020934e-11	6.199226e-06	0.1	1.020934e-11	3.946009e-09	0.1	1.020934e-11	2.345955e-07	0.1	1.020934e-11	1.0813487e-06	0.1	1.020934e-11	6.445988e-10	0.1
