Batch	m_SP	4	Pr2	W1	Pr1	Pr3					
220.1581	9.8761732496427e-06	0.1	220.1581	4.281825e-08	0.1	220.1581	5.241205e-08	0.1	220.1581	2.849698e-08	0.1
614.35	9.658454482759401e-06	0.1	614.35	1.181648e-07	0.1	614.35	1.446407e-07	0.1	614.35	7.864266e-08	0.1
1268.818	9.3075272699375e-06	0.1	1268.818	2.396107e-07	0.1	1268.818	2.932976e-07	0.1	1268.818	1.594689e-07	0.1
2359.597	8.75075549082e-06	0.1	2359.597	4.322942e-07	0.1	2359.597	5.291535e-07	0.1	2359.597	2.877063e-07	0.1
4499.115	7.753548833163e-06	0.1	4499.115	7.774004e-07	0.1	4499.115	9.515838e-07	0.1	4499.115	5.17386e-07	0.1
7321.971	6.6095713622456e-06	0.1	7321.971	1.1733e-06	0.1	7321.971	1.436189e-06	0.1	7321.971	7.808707e-07	0.1
10600.39	5.4910831641134e-06	0.1	10600.39	1.56038e-06	0.1	10600.39	1.909997e-06	0.1	10600.39	1.038485e-06	0.1
14559.55	4.3895918617676e-06	0.1	14559.55	1.941577e-06	0.1	14559.55	2.376605e-06	0.1	14559.55	1.292185e-06	0.1
19539.85	3.3121683040896e-06	0.1	19539.85	2.314447e-06	0.1	19539.85	2.833019e-06	0.1	19539.85	1.540342e-06	0.1
24520.14	2.4991987613836e-06	0.1	24520.14	2.595795e-06	0.1	24520.14	3.177406e-06	0.1	24520.14	1.727589e-06	0.1
29500.43	1.8857731472294e-06	0.1	29500.43	2.808087e-06	0.1	29500.43	3.437264e-06	0.1	29500.43	1.868876e-06	0.1
34480.73	1.4229118022296001e-06	0.1	34480.73	2.968272e-06	0.1	34480.73	3.633339e-06	0.1	34480.73	1.975484e-06	0.1
39461.02	1.0736600359034e-06	0.1	39461.02	3.08914e-06	0.1	39461.02	3.781289e-06	0.1	39461.02	2.055926e-06	0.1
44441.32	8.101311376944e-07	0.1	44441.32	3.18034e-06	0.1	44441.32	3.892924e-06	0.1	44441.32	2.116623e-06	0.1
49421.61	6.112855581440601e-07	0.1	49421.61	3.249156e-06	0.1	49421.61	3.977158e-06	0.1	49421.61	2.162422e-06	0.1
54401.9	4.6124632768844e-07	0.1	54401.9	3.301081e-06	0.1	54401.9	4.040718e-06	0.1	54401.9	2.19698e-06	0.1
59989.45	3.3628541845833e-07	0.1	59989.45	3.344327e-06	0.1	59989.45	4.093653e-06	0.1	59989.45	2.225762e-06	0.1
65981.84	2.3962977000732e-07	0.1	65981.84	3.377777e-06	0.1	65981.84	4.134598e-06	0.1	65981.84	2.248024e-06	0.1
71974.23	1.7075509957044001e-07	0.1	71974.23	3.401613e-06	0.1	71974.23	4.163775e-06	0.1	71974.23	2.263888e-06	0.1
78211.45	1.200034199109e-07	0.1	78211.45	3.419177e-06	0.1	78211.45	4.185274e-06	0.1	78211.45	2.275577e-06	0.1
