Batch	m_SP	5	N1a_L	N7a_L	Nphln	Flvln	Azln							
6.879151e-13	0.9871152089999999	0.1	6.879151e-13	0.0021281471	0.1	6.879151e-13	2.640517e-06	0.1	6.879151e-13	0.005029797	0.1	6.879151e-13	2.283347e-07	0.1
8.093243e-13	0.984859155	0.1	8.093243e-13	0.0025432711	0.1	8.093243e-13	3.145685e-06	0.1	8.093243e-13	0.005910473	0.1	8.093243e-13	2.693887e-07	0.1
1.003579e-12	0.981260488	0.1	1.003579e-12	0.0032230310000000003	0.1	1.003579e-12	3.973523e-06	0.1	1.003579e-12	0.007315198	0.1	1.003579e-12	3.35325e-07	0.1
1.246398e-12	0.9767813219999999	0.1	1.246398e-12	0.0040936808	0.1	1.246398e-12	5.038871e-06	0.1	1.246398e-12	0.009063588	0.1	1.246398e-12	4.180317e-07	0.1
1.489216e-12	0.9723231529999998	0.1	1.489216e-12	0.0049812115	0.1	1.489216e-12	6.134515e-06	0.1	1.489216e-12	0.01080366	0.1	1.489216e-12	5.008992e-07	0.1
1.732035e-12	0.967886379	0.1	1.732035e-12	0.0058803975000000005	0.1	1.732035e-12	7.257361e-06	0.1	1.732035e-12	0.01253545	0.1	1.732035e-12	5.837985e-07	0.1
1.974853e-12	0.9634704169999999	0.1	1.974853e-12	0.0067873131	0.1	1.974853e-12	8.404979e-06	0.1	1.974853e-12	0.014259	0.1	1.974853e-12	6.666324e-07	0.1
2.217672e-12	0.95907539	0.1	2.217672e-12	0.007699016600000001	0.1	2.217672e-12	9.575447e-06	0.1	2.217672e-12	0.01597434	0.1	2.217672e-12	7.493271e-07	0.1
2.46049e-12	0.9547014039999999	0.1	2.46049e-12	0.008613294600000002	0.1	2.46049e-12	1.076723e-05	0.1	2.46049e-12	0.0176815	0.1	2.46049e-12	8.318273e-07	0.1
2.703309e-12	0.950348035	0.1	2.703309e-12	0.009528486400000001	0.1	2.703309e-12	1.19791e-05	0.1	2.703309e-12	0.01938053	0.1	2.703309e-12	9.140909e-07	0.1
2.946127e-12	0.946015215	0.1	2.946127e-12	0.010443346400000001	0.1	2.946127e-12	1.321004e-05	0.1	2.946127e-12	0.02107146	0.1	2.946127e-12	9.960864e-07	0.1
3.228623e-12	0.9410004970000001	0.1	3.228623e-12	0.0115060458	0.1	3.228623e-12	1.466504e-05	0.1	3.228623e-12	0.02302854	0.1	3.228623e-12	1.091111e-06	0.1
3.521037e-12	0.935838728	0.1	3.521037e-12	0.0126031073	0.1	3.521037e-12	1.619603e-05	0.1	3.521037e-12	0.0250429	0.1	3.521037e-12	1.189027e-06	0.1
3.813452e-12	0.930706562	0.1	3.813452e-12	0.013696317400000001	0.1	3.813452e-12	1.775138e-05	0.1	3.813452e-12	0.02704569	0.1	3.813452e-12	1.286468e-06	0.1
4.141183e-12	0.9249895100000001	0.1	4.141183e-12	0.014916239599999999	0.1	4.141183e-12	1.952255e-05	0.1	4.141183e-12	0.02927668	0.1	4.141183e-12	1.395093e-06	0.1
4.492458e-12	0.918902294	0.1	4.492458e-12	0.016216926	0.1	4.492458e-12	2.145276e-05	0.1	4.492458e-12	0.03165197	0.1	4.492458e-12	1.510822e-06	0.1
4.843733e-12	0.912856911	0.1	4.843733e-12	0.017510026	0.1	4.843733e-12	2.341492e-05	0.1	4.843733e-12	0.03401086	0.1	4.843733e-12	1.625815e-06	0.1
5.252899e-12	0.905867829	0.1	5.252899e-12	0.019006268	0.1	5.252899e-12	2.573964e-05	0.1	5.252899e-12	0.03673794	0.1	5.252899e-12	1.758822e-06	0.1
5.676538e-12	0.8986905510000001	0.1	5.676538e-12	0.020543841	0.1	5.676538e-12	2.818988e-05	0.1	5.676538e-12	0.03953834	0.1	5.676538e-12	1.895467e-06	0.1
6.134236e-12	0.8910031330000001	0.1	6.134236e-12	0.022191567	0.1	6.134236e-12	3.088535e-05	0.1	6.134236e-12	0.04253763	0.1	6.134236e-12	2.041875e-06	0.1
6.643024e-12	0.8825386006999999	0.1	6.643024e-12	0.024006687999999998	0.1	6.643024e-12	3.393905e-05	0.1	6.643024e-12	0.04583999	0.1	6.643024e-12	2.20314e-06	0.1
7.151812e-12	0.8741585675999999	0.1	7.151812e-12	0.025804388	0.1	7.151812e-12	3.705166e-05	0.1	7.151812e-12	0.04910924	0.1	7.151812e-12	2.362845e-06	0.1
7.743657e-12	0.8645155551	0.1	7.743657e-12	0.027873686	0.1	7.743657e-12	4.074469e-05	0.1	7.743657e-12	0.05287095	0.1	7.743657e-12	2.546673e-06	0.1
8.356267e-12	0.8546523455	0.1	8.356267e-12	0.029990973	0.1	8.356267e-12	4.464714e-05	0.1	8.356267e-12	0.05671843	0.1	8.356267e-12	2.734761e-06	0.1
8.968876e-12	0.8449075605999999	0.1	8.968876e-12	0.032083405999999995	0.1	8.968876e-12	4.862877e-05	0.1	8.968876e-12	0.06051942	0.1	8.968876e-12	2.920643e-06	0.1
9.581486e-12	0.8352798936000001	0.1	9.581486e-12	0.034151241	0.1	9.581486e-12	5.268763e-05	0.1	9.581486e-12	0.06427447	0.1	9.581486e-12	3.104342e-06	0.1
1.026945e-11	0.8246061915	0.1	1.026945e-11	0.036444404	0.1	1.026945e-11	5.733548e-05	0.1	1.026945e-11	0.06843728	0.1	1.026945e-11	3.308063e-06	0.1
1.100764e-11	0.8133135487	0.1	1.100764e-11	0.038871271	0.1	1.100764e-11	6.242556e-05	0.1	1.100764e-11	0.07284122	0.1	1.100764e-11	3.523668e-06	0.1
1.174584e-11	0.8021844575999999	0.1	1.174584e-11	0.041263656	0.1	1.174584e-11	6.761919e-05	0.1	1.174584e-11	0.077181	0.1	1.174584e-11	3.736219e-06	0.1
1.248403e-11	0.7912166279	0.1	1.248403e-11	0.043622019	0.1	1.248403e-11	7.291349e-05	0.1	1.248403e-11	0.08145754	0.1	1.248403e-11	3.945757e-06	0.1
1.325276e-11	0.7799644687999999	0.1	1.325276e-11	0.046042305000000006	0.1	1.325276e-11	7.853082e-05	0.1	1.325276e-11	0.08584471	0.1	1.325276e-11	4.160807e-06	0.1
1.414362e-11	0.7671367844	0.1	1.414362e-11	0.048802295999999995	0.1	1.414362e-11	8.516944e-05	0.1	1.414362e-11	0.09084568	0.1	1.414362e-11	4.406059e-06	0.1
1.503449e-11	0.7545333945	0.1	1.503449e-11	0.051514981	0.1	1.503449e-11	9.194204e-05	0.1	1.503449e-11	0.09575877	0.1	1.503449e-11	4.647123e-06	0.1
1.592535e-11	0.7421501674000001	0.1	1.592535e-11	0.054181161000000005	0.1	1.592535e-11	9.884424e-05	0.1	1.592535e-11	0.1005855	0.1	1.592535e-11	4.884075e-06	0.1
1.692478e-11	0.7285152505999999	0.1	1.692478e-11	0.057117916000000005	0.1	1.692478e-11	0.0001067366	0.1	1.692478e-11	0.1058997	0.1	1.692478e-11	5.145097e-06	0.1
1.799658e-11	0.7141895451000001	0.1	1.799658e-11	0.060204718	0.1	1.799658e-11	0.0001153692	0.1	1.799658e-11	0.1114825	0.1	1.799658e-11	5.419484e-06	0.1
1.906839e-11	0.7001642751	0.1	1.906839e-11	0.063228037	0.1	1.906839e-11	0.0001241698	0.1	1.906839e-11	0.1169476	0.1	1.906839e-11	5.68826e-06	0.1
2.027193e-11	0.6847650252999999	0.1	2.027193e-11	0.066548956	0.1	2.027193e-11	0.000134244	0.1	2.027193e-11	0.1229473	0.1	2.027193e-11	5.983533e-06	0.1
2.15633e-11	0.6686440444	0.1	2.15633e-11	0.07002723	0.1	2.15633e-11	0.0001452695	0.1	2.15633e-11	0.1292274	0.1	2.15633e-11	6.292842e-06	0.1
2.285467e-11	0.6529287472	0.1	2.285467e-11	0.07341971	0.1	2.285467e-11	0.0001565082	0.1	2.285467e-11	0.1353486	0.1	2.285467e-11	6.594573e-06	0.1
2.441511e-11	0.6344646127	0.1	2.441511e-11	0.077407747	0.1	2.441511e-11	0.0001703588	0.1	2.441511e-11	0.1425392	0.1	2.441511e-11	6.949342e-06	0.1
2.597555e-11	0.616558975	0.1	2.597555e-11	0.081277601	0.1	2.597555e-11	0.0001844891	0.1	2.597555e-11	0.1495112	0.1	2.597555e-11	7.293671e-06	0.1
2.7849e-11	0.5957737909	0.1	2.7849e-11	0.08577281	0.1	2.7849e-11	0.000201801	0.1	2.7849e-11	0.1576029	0.1	2.7849e-11	7.693744e-06	0.1
2.979745e-11	0.5749508334	0.1	2.979745e-11	0.090279567	0.1	2.979745e-11	0.000220181	0.1	2.979745e-11	0.1657075	0.1	2.979745e-11	8.094962e-06	0.1
3.204588e-11	0.5518869412	0.1	3.204588e-11	0.095275447	0.1	3.204588e-11	0.0002418308	0.1	3.204588e-11	0.1746821	0.1	3.204588e-11	8.539873e-06	0.1
3.457907e-11	0.527084023	0.1	3.457907e-11	0.100653122	0.1	3.457907e-11	0.0002667403	0.1	3.457907e-11	0.1843307	0.1	3.457907e-11	9.01897e-06	0.1
3.743341e-11	0.5005591507	0.1	3.743341e-11	0.10641023499999999	0.1	3.743341e-11	0.0002954032	0.1	3.743341e-11	0.194646	0.1	3.743341e-11	9.532104e-06	0.1
4.081302e-11	0.4709868115	0.1	4.081302e-11	0.11283670800000001	0.1	4.081302e-11	0.0003300669	0.1	4.081302e-11	0.2061422	0.1	4.081302e-11	1.01052e-05	0.1
4.484426e-11	0.4381332364	0.1	4.484426e-11	0.119986553	0.1	4.484426e-11	0.0003723102	0.1	4.484426e-11	0.2189084	0.1	4.484426e-11	1.074322e-05	0.1
4.903842e-11	0.4065312485	0.1	4.903842e-11	0.126875017	0.1	4.903842e-11	0.0004171391	0.1	4.903842e-11	0.2311822	0.1	4.903842e-11	1.135837e-05	0.1
5.323257e-11	0.3773436992	0.1	5.323257e-11	0.133247534	0.1	5.323257e-11	0.0004627134	0.1	5.323257e-11	0.2425126	0.1	5.323257e-11	1.192785e-05	0.1
5.742673e-11	0.35037038379999996	0.1	5.742673e-11	0.13914601000000001	0.1	5.742673e-11	0.000508898	0.1	5.742673e-11	0.2529782	0.1	5.742673e-11	1.245536e-05	0.1
6.162088e-11	0.3254297124	0.1	6.162088e-11	0.144608653	0.1	6.162088e-11	0.0005555735	0.1	6.162088e-11	0.2626502	0.1	6.162088e-11	1.294424e-05	0.1
6.581503e-11	0.3023558889	0.1	6.581503e-11	0.149670317	0.1	6.581503e-11	0.0006026334	0.1	6.581503e-11	0.2715937	0.1	6.581503e-11	1.339755e-05	0.1
7.034595e-11	0.2793533153	0.1	7.034595e-11	0.15472445899999998	0.1	7.034595e-11	0.0006537942	0.1	7.034595e-11	0.2805049	0.1	7.034595e-11	1.385049e-05	0.1
7.5382e-11	0.25592654930000003	0.1	7.5382e-11	0.159880721	0.1	7.5382e-11	0.000710925	0.1	7.5382e-11	0.2895751	0.1	7.5382e-11	1.431292e-05	0.1
8.041806e-11	0.23454718100000002	0.1	8.041806e-11	0.16459482	0.1	8.041806e-11	0.00076821	0.1	8.041806e-11	0.2978474	0.1	8.041806e-11	1.473599e-05	0.1
8.545411e-11	0.2150237856	0.1	8.545411e-11	0.16890735	0.1	8.545411e-11	0.0008255332	0.1	8.545411e-11	0.305397	0.1	8.545411e-11	1.512327e-05	0.1
9.049017e-11	0.1971843249	0.1	9.049017e-11	0.17285479999999998	0.1	9.049017e-11	0.0008827914	0.1	9.049017e-11	0.3122912	0.1	9.049017e-11	1.547798e-05	0.1
9.552622e-11	0.1808744174	0.1	9.552622e-11	0.17647002	0.1	9.552622e-11	0.0009398922	0.1	9.552622e-11	0.3185902	0.1	9.552622e-11	1.580301e-05	0.1
1.005623e-10	0.16595511736000002	0.1	1.005623e-10	0.17978264	0.1	1.005623e-10	0.0009967529	0.1	1.005623e-10	0.3243486	0.1	1.005623e-10	1.610097e-05	0.1
1.055983e-10	0.15230124457	0.1	1.055983e-10	0.18281939	0.1	1.055983e-10	0.001053299	0.1	1.055983e-10	0.3296151	0.1	1.055983e-10	1.637423e-05	0.1
