Batch	m_SP	5	T1a_L	C5H5	T4a_L	N1a_L	N7a_L							
2.480008e-09	0.9884721249999999	0.1	2.480008e-09	0.0114791	0.1	2.480008e-09	7.527779724e-08	0.1	2.480008e-09	2.19314972e-05	0.1	2.480008e-09	2.2511045e-09	0.1
2.910472e-09	0.9864965330000001	0.1	2.910472e-09	0.01344636	0.1	2.910472e-09	9.065097941999999e-08	0.1	2.910472e-09	2.5698329100000002e-05	0.1	2.910472e-09	2.6488529999999997e-09	0.1
3.340936e-09	0.984527317	0.1	3.340936e-09	0.01540714	0.1	3.340936e-09	1.0673223244e-07	0.1	3.340936e-09	2.9453767299999997e-05	0.1	3.340936e-09	3.0487724e-09	0.1
3.806868e-09	0.9824031480000001	0.1	3.806868e-09	0.01752238	0.1	3.806868e-09	1.2494681831999998e-07	0.1	3.806868e-09	3.3505875999999995e-05	0.1	3.806868e-09	3.484122e-09	0.1
4.326e-09	0.980044918	0.1	4.326e-09	0.01987064	0.1	4.326e-09	1.4624394356e-07	0.1	4.326e-09	3.80051876e-05	0.1	4.326e-09	3.9722505e-09	0.1
4.845133e-09	0.9776955660000001	0.1	4.845133e-09	0.02221014	0.1	4.845133e-09	1.6861194161e-07	0.1	4.845133e-09	4.24883047e-05	0.1	4.845133e-09	4.4636517e-09	0.1
5.431478e-09	0.975052166	0.1	5.431478e-09	0.02484214	0.1	5.431478e-09	1.9518110509000002e-07	0.1	5.431478e-09	4.7532497e-05	0.1	5.431478e-09	5.0226524e-09	0.1
6.06263e-09	0.9722192779999999	0.1	6.06263e-09	0.02766315	0.1	6.06263e-09	2.2534881634999998e-07	0.1	6.06263e-09	5.29393937e-05	0.1	6.06263e-09	5.6291378e-09	0.1
6.746159e-09	0.9691653240000001	0.1	6.746159e-09	0.03070424	0.1	6.746159e-09	2.5987918430000004e-07	0.1	6.746159e-09	5.87685368e-05	0.1	6.746159e-09	6.2915826999999995e-09	0.1
7.508251e-09	0.96577723	0.1	7.508251e-09	0.03407788	0.1	7.508251e-09	3.0068982380000003e-07	0.1	7.508251e-09	6.52354848e-05	0.1	7.508251e-09	7.0371429e-09	0.1
8.338589e-09	0.9621061780000001	0.1	8.338589e-09	0.03773347	0.1	8.338589e-09	3.479687107e-07	0.1	8.338589e-09	7.22432358e-05	0.1	8.338589e-09	7.857926e-09	0.1
9.271295e-09	0.958007241	0.1	9.271295e-09	0.04181494	0.1	9.271295e-09	4.046260934e-07	0.1	9.271295e-09	8.00676834e-05	0.1	9.271295e-09	8.7905246e-09	0.1
1.033183e-08	0.953378446	0.1	1.033183e-08	0.04642424	0.1	1.033183e-08	4.736783977e-07	0.1	1.033183e-08	8.8904301e-05	0.1	1.033183e-08	9.864729199999999e-09	0.1
1.152688e-08	0.948202336	0.1	1.152688e-08	0.05157847	0.1	1.152688e-08	5.574802602e-07	0.1	1.152688e-08	9.87858686e-05	0.1	1.152688e-08	1.10929519e-08	0.1
1.291915e-08	0.942224668	0.1	1.291915e-08	0.05753088	0.1	1.291915e-08	6.632356958e-07	0.1	1.291915e-08	0.0001101978682	0.1	1.291915e-08	1.25478222e-08	0.1
1.456737e-08	0.9352202970000001	0.1	1.456737e-08	0.06450569	0.1	1.456737e-08	7.998988683e-07	0.1	1.456737e-08	0.000123570238	0.1	1.456737e-08	1.43037739e-08	0.1
1.642909e-08	0.9274010319999999	0.1	1.642909e-08	0.07229186	0.1	1.642909e-08	9.694218289e-07	0.1	1.642909e-08	0.0001384983593	0.1	1.642909e-08	1.63313747e-08	0.1
1.85151e-08	0.9187544999999999	0.1	1.85151e-08	0.08090199	0.1	1.85151e-08	1.1786994703e-06	0.1	1.85151e-08	0.00015500621500000002	0.1	1.85151e-08	1.8659232e-08	0.1
2.09447e-08	0.9088333000000001	0.1	2.09447e-08	0.09078144	0.1	2.09447e-08	1.4484519178999998e-06	0.1	2.09447e-08	0.00017394785999999999	0.1	2.09447e-08	2.1445306e-08	0.1
2.366388e-08	0.897915898	0.1	2.366388e-08	0.1016528	0.1	2.366388e-08	1.7837563737999998e-06	0.1	2.366388e-08	0.000194791353	0.1	2.366388e-08	2.4658885e-08	0.1
2.668861e-08	0.8859971839999999	0.1	2.668861e-08	0.1135213	0.1	2.668861e-08	2.1982778032e-06	0.1	2.668861e-08	0.00021754654	0.1	2.668861e-08	2.8351353e-08	0.1
3.039436e-08	0.8717094139999999	0.1	3.039436e-08	0.127749	0.1	3.039436e-08	2.7655802737000005e-06	0.1	3.039436e-08	0.00024482507499999997	0.1	3.039436e-08	3.3042458e-08	0.1
3.472945e-08	0.8554197779999998	0.1	3.472945e-08	0.1439702	0.1	3.472945e-08	3.5114804770000004e-06	0.1	3.472945e-08	0.00027592566900000004	0.1	3.472945e-08	3.8759681000000005e-08	0.1
3.982783e-08	0.836824835	0.1	3.982783e-08	0.162487	0.1	3.982783e-08	4.5000176951e-06	0.1	3.982783e-08	0.000311427562	0.1	3.982783e-08	4.5791081999999996e-08	0.1
4.630118e-08	0.8140512299999999	0.1	4.630118e-08	0.1851651	0.1	4.630118e-08	5.922963782e-06	0.1	4.630118e-08	0.000354907847	0.1	4.630118e-08	5.5177249e-08	0.1
5.522917e-08	0.7840870469999999	0.1	5.522917e-08	0.2150035	0.1	5.522917e-08	8.177516803e-06	0.1	5.522917e-08	0.00041211669499999996	0.1	5.522917e-08	6.8909277e-08	0.1
6.595975e-08	0.7501301530000001	0.1	6.595975e-08	0.2488183	0.1	6.595975e-08	1.1299915169000001e-05	0.1	6.595975e-08	0.000476949111	0.1	6.595975e-08	8.6505061e-08	0.1
7.847373e-08	0.713122334	0.1	7.847373e-08	0.2856712	0.1	7.847373e-08	1.5446908417e-05	0.1	7.847373e-08	0.0005476067129999999	0.1	7.847373e-08	1.08329689e-07	0.1
9.098771e-08	0.678647923	0.1	9.098771e-08	0.3200013	0.1	9.098771e-08	2.0063297023e-05	0.1	9.098771e-08	0.000613427219	0.1	9.098771e-08	1.31327083e-07	0.1
1.061409e-07	0.6399552560000001	0.1	1.061409e-07	0.3585323	0.1	1.061409e-07	2.6175700306e-05	0.1	1.061409e-07	0.000687302237	0.1	1.061409e-07	1.6042292900000001e-07	0.1
1.212941e-07	0.604262417	0.1	1.212941e-07	0.394076	0.1	1.212941e-07	3.2749027941e-05	0.1	1.212941e-07	0.000755449778	0.1	1.212941e-07	1.905525e-07	0.1
1.397675e-07	0.564351728	0.1	1.397675e-07	0.43382	0.1	1.397675e-07	4.1237088464e-05	0.1	1.397675e-07	0.000831650422	0.1	1.397675e-07	2.2824069e-07	0.1
1.590638e-07	0.526396999	0.1	1.590638e-07	0.4716162	0.1	1.590638e-07	5.0500495898e-05	0.1	1.590638e-07	0.000904116679	0.1	1.590638e-07	2.6826372999999997e-07	0.1
1.81652e-07	0.486200027	0.1	1.81652e-07	0.5116456	0.1	1.81652e-07	6.1667276391e-05	0.1	1.81652e-07	0.000980864601	0.1	1.81652e-07	3.1540877000000003e-07	0.1
2.081762e-07	0.444031929	0.1	2.081762e-07	0.5536378	0.1	2.081762e-07	7.498893150200001e-05	0.1	2.081762e-07	0.0010613759079999999	0.1	2.081762e-07	3.7050266e-07	0.1
2.386013e-07	0.401355131	0.1	2.386013e-07	0.5961369	0.1	2.386013e-07	9.0273059914e-05	0.1	2.386013e-07	0.001142858945	0.1	2.386013e-07	4.3257937e-07	0.1
2.734017e-07	0.35878762500000005	0.1	2.734017e-07	0.6385271	0.1	2.734017e-07	0.00010746271465	0.1	2.734017e-07	0.001224133482	0.1	2.734017e-07	5.0131585e-07	0.1
