Batch	m_SP	13	W2	W1	W3	W4	W5	W6	R	P1	P2	P3	P4	P5	P6																							
1.528042e-07	0.9877242	0.1	1.528042e-07	9.332057e-08	0.1	1.528042e-07	0.01227064	0.1	1.528042e-07	1.91133e-06	0.1	1.528042e-07	2.783634e-06	0.1	1.528042e-07	9.654687e-08	0.1	1.528042e-07	1.088881e-09	0.1	1.528042e-07	1.049536e-07	0.1	1.528042e-07	5.786366e-09	0.1	1.528042e-07	9.704189e-10	0.1	1.528042e-07	1.15524e-09	0.1	1.528042e-07	1.959065e-10	0.1	1.528042e-07	3.416992e-17	0.1
2.082294e-07	0.9833089	0.1	2.082294e-07	1.151135e-07	0.1	2.082294e-07	0.01668411	0.1	2.082294e-07	2.606327e-06	0.1	2.082294e-07	3.789084e-06	0.1	2.082294e-07	1.325301e-07	0.1	2.082294e-07	1.480533e-09	0.1	2.082294e-07	1.430113e-07	0.1	2.082294e-07	7.867722e-09	0.1	2.082294e-07	1.319454e-09	0.1	2.082294e-07	1.571282e-09	0.1	2.082294e-07	2.663696e-10	0.1	2.082294e-07	4.646021e-17	0.1
2.902651e-07	0.97681	0.1	2.902651e-07	1.471015e-07	0.1	2.902651e-07	0.02318038	0.1	2.902651e-07	3.628118e-06	0.1	2.902651e-07	5.270303e-06	0.1	2.902651e-07	1.867235e-07	0.1	2.902651e-07	2.05702e-09	0.1	2.902651e-07	1.993306e-07	0.1	2.902651e-07	1.093139e-08	0.1	2.902651e-07	1.833194e-09	0.1	2.902651e-07	2.184179e-09	0.1	2.902651e-07	3.700845e-10	0.1	2.902651e-07	6.455051e-17	0.1
3.937398e-07	0.9686738	0.1	3.937398e-07	1.871162e-07	0.1	3.937398e-07	0.03131317	0.1	3.937398e-07	4.906408e-06	0.1	3.937398e-07	7.125605e-06	0.1	3.937398e-07	2.566593e-07	0.1	3.937398e-07	2.778742e-09	0.1	3.937398e-07	2.703508e-07	0.1	3.937398e-07	1.476691e-08	0.1	3.937398e-07	2.476325e-09	0.1	3.937398e-07	2.952352e-09	0.1	3.937398e-07	4.999235e-10	0.1	3.937398e-07	8.719788e-17	0.1
5.319954e-07	0.9579084	0.1	5.319954e-07	2.400457e-07	0.1	5.319954e-07	0.04207399	0.1	5.319954e-07	6.59725e-06	0.1	5.319954e-07	9.580966e-06	0.1	5.319954e-07	3.52828e-07	0.1	5.319954e-07	3.733697e-09	0.1	5.319954e-07	3.652135e-07	0.1	5.319954e-07	1.984182e-08	0.1	5.319954e-07	3.327203e-09	0.1	5.319954e-07	3.970275e-09	0.1	5.319954e-07	6.7171e-10	0.1	5.319954e-07	1.171629e-16	0.1
7.368741e-07	0.9421751	0.1	7.368741e-07	3.173938e-07	0.1	7.368741e-07	0.05780074	0.1	7.368741e-07	9.068146e-06	0.1	7.368741e-07	1.316968e-05	0.1	7.368741e-07	5.010016e-07	0.1	7.368741e-07	5.129378e-09	0.1	7.368741e-07	5.057299e-07	0.1	7.368741e-07	2.725826e-08	0.1	7.368741e-07	4.57052e-09	0.1	7.368741e-07	5.461137e-09	0.1	7.368741e-07	9.227448e-10	0.1	7.368741e-07	1.609536e-16	0.1
1.074426e-06	0.916815	0.1	1.074426e-06	4.420666e-07	0.1	1.074426e-06	0.08315018	0.1	1.074426e-06	1.305084e-05	0.1	1.074426e-06	1.895432e-05	0.1	1.074426e-06	7.596006e-07	0.1	1.074426e-06	7.379102e-09	0.1	1.074426e-06	7.370971e-07	0.1	1.074426e-06	3.92098e-08	0.1	1.074426e-06	6.573729e-09	0.1	1.074426e-06	7.872446e-09	0.1	1.074426e-06	1.327272e-09	0.1	1.074426e-06	2.315278e-16	0.1
1.572372e-06	0.8806455	0.1	1.572372e-06	6.198799e-07	0.1	1.572372e-06	0.1193045	0.1	1.572372e-06	1.873111e-05	0.1	1.572372e-06	2.720462e-05	0.1	1.572372e-06	1.17303e-06	0.1	1.572372e-06	1.058786e-08	0.1	1.572372e-06	1.078116e-06	0.1	1.572372e-06	5.624401e-08	0.1	1.572372e-06	9.427976e-09	0.1	1.572372e-06	1.133004e-08	0.1	1.572372e-06	1.903863e-09	0.1	1.572372e-06	3.32145e-16	0.1
2.366536e-06	0.8258891	0.1	2.366536e-06	8.890694e-07	0.1	2.366536e-06	0.1740376	0.1	2.366536e-06	2.73304e-05	0.1	2.366536e-06	3.969465e-05	0.1	2.366536e-06	1.907734e-06	0.1	2.366536e-06	1.544572e-08	0.1	2.366536e-06	1.621429e-06	0.1	2.366536e-06	8.198512e-08	0.1	2.366536e-06	1.373901e-08	0.1	2.366536e-06	1.660925e-08	0.1	2.366536e-06	2.775459e-09	0.1	2.366536e-06	4.843238e-16	0.1
3.331447e-06	0.7639209	0.1	3.331447e-06	1.193715e-06	0.1	3.331447e-06	0.2359792	0.1	3.331447e-06	3.706235e-05	0.1	3.331447e-06	5.38298e-05	0.1	3.331447e-06	2.917447e-06	0.1	3.331447e-06	2.094343e-08	0.1	3.331447e-06	2.280913e-06	0.1	3.331447e-06	1.110024e-07	0.1	3.331447e-06	1.859521e-08	0.1	3.331447e-06	2.265651e-08	0.1	3.331447e-06	3.758891e-09	0.1	3.331447e-06	6.562097e-16	0.1
