Batch	m_SP	4	N1a_L	T1a_L	T4a_L	N7a_L					
5.161372e-12	9.78507654855492e-06	0.1	5.161372e-12	2.12312677e-07	0.1	5.161372e-12	1.2634757063000001e-14	0.1	5.161372e-12	5.1289861e-26	0.1
1.148e-11	9.528477646635602e-06	0.1	1.148e-11	4.66031827e-07	0.1	1.148e-11	2.7733773956999995e-14	0.1	1.148e-11	2.48713131e-25	0.1
2.381239e-11	9.0468823337345e-06	0.1	2.381239e-11	9.422224e-07	0.1	2.381239e-11	5.607268167e-14	0.1	2.381239e-11	1.0292097900000001e-24	0.1
4.5712e-11	8.2508803190932e-06	0.1	4.5712e-11	1.7292906100000001e-06	0.1	4.5712e-11	1.0291387529e-13	0.1	4.5712e-11	3.5413441000000005e-24	0.1
7.616601e-11	7.2590130218358995e-06	0.1	7.616601e-11	2.71002603e-06	0.1	7.616601e-11	1.6128361475000002e-13	0.1	7.616601e-11	8.9486308e-24	0.1
1.18979e-10	6.06292438108716e-06	0.1	1.18979e-10	3.89269141e-06	0.1	1.18979e-10	2.3167619546e-13	0.1	1.18979e-10	1.91781312e-23	0.1
1.61792e-10	5.063922589110042e-06	0.1	1.61792e-10	4.8804819e-06	0.1	1.61792e-10	2.9047451202e-13	0.1	1.61792e-10	3.1238563e-23	0.1
2.267673e-10	3.853140340322421e-06	0.1	2.267673e-10	6.0776787000000005e-06	0.1	2.267673e-10	3.617451963e-13	0.1	2.267673e-10	5.0907573e-23	0.1
2.917426e-10	2.9318621923854075e-06	0.1	2.917426e-10	6.9886208e-06	0.1	2.917426e-10	4.1598216689999996e-13	0.1	2.917426e-10	7.0374193e-23	0.1
3.56718e-10	2.230865308005999e-06	0.1	3.56718e-10	7.6817534e-06	0.1	3.56718e-10	4.572570271e-13	0.1	3.56718e-10	8.8467303e-23	0.1
4.216933e-10	1.6974770601252803e-06	0.1	4.216933e-10	8.209159e-06	0.1	4.216933e-10	4.886681229e-13	0.1	4.216933e-10	1.04649335e-22	0.1
4.866686e-10	1.2916225380651462e-06	0.1	4.866686e-10	8.6104618e-06	0.1	4.866686e-10	5.125732516e-13	0.1	4.866686e-10	1.18757519e-22	0.1
5.516439e-10	9.828067397874585e-07	0.1	5.516439e-10	8.9158133e-06	0.1	5.516439e-10	5.307664330000001e-13	0.1	5.516439e-10	1.30840354e-22	0.1
6.166192e-10	7.478278543579914e-07	0.1	6.166192e-10	9.1481574e-06	0.1	6.166192e-10	5.446128746e-13	0.1	6.166192e-10	1.4105604699999998e-22	0.1
6.815946e-10	5.690313252404637e-07	0.1	6.815946e-10	9.324949e-06	0.1	6.815946e-10	5.551520218e-13	0.1	6.815946e-10	1.49611025e-22	0.1
7.465699e-10	4.329837821510455e-07	0.1	7.465699e-10	9.4594713e-06	0.1	7.465699e-10	5.631738202999999e-13	0.1	7.465699e-10	1.5672377400000001e-22	0.1
8.24924e-10	3.114401679267972e-07	0.1	8.24924e-10	9.5796521e-06	0.1	8.24924e-10	5.703437045e-13	0.1	8.24924e-10	1.6368054800000002e-22	0.1
9.032782e-10	2.2401601194765334e-07	0.1	9.032782e-10	9.666096600000001e-06	0.1	9.032782e-10	5.7550419e-13	0.1	9.032782e-10	1.69177984e-22	0.1
9.816323e-10	1.6113313934879837e-07	0.1	9.816323e-10	9.7282736e-06	0.1	9.816323e-10	5.792192815e-13	0.1	9.816323e-10	1.7350155e-22	0.1
1.0666e-09	1.1272329251627817e-07	0.1	1.0666e-09	9.7761404e-06	0.1	1.0666e-09	5.820826614e-13	0.1	1.0666e-09	1.771379e-22	0.1
