Batch	m_SP	7	P1	R	W4_L	W3	P2_L	P3	P4											
5.164562e-05	9.8762462489054e-06	0.1	5.164562e-05	2.977285e-09	0.1	5.164562e-05	2.727089e-09	0.1	5.164562e-05	5.554255e-09	0.1	5.164562e-05	9.765731499999999e-08	0.1	5.164562e-05	5.95457e-09	0.1	5.164562e-05	8.781727e-09	0.1
0.0001431208	9.660970490979e-06	0.1	0.0001431208	8.160681e-09	0.1	0.0001431208	7.47483e-09	0.1	0.0001431208	1.522397e-08	0.1	0.0001431208	2.67674526e-07	0.1	0.0001431208	1.632135e-08	0.1	0.0001431208	2.407033e-08	0.1
0.0002944305	9.3151322585514e-06	0.1	0.0002944305	1.648814e-08	0.1	0.0002944305	1.510202e-08	0.1	0.0002944305	3.075825e-08	0.1	0.0002944305	5.40806131e-07	0.1	0.0002944305	3.297622e-08	0.1	0.0002944305	4.86313e-08	0.1
0.0005466134	8.7660278193888e-06	0.1	0.0005466134	2.971103e-08	0.1	0.0005466134	2.721212e-08	0.1	0.0005466134	5.542283e-08	0.1	0.0005466134	9.7447326e-07	0.1	0.0005466134	5.942179e-08	0.1	0.0005466134	8.762804e-08	0.1
0.0009945525	7.869272567596e-06	0.1	0.0009945525	5.130591e-08	0.1	0.0009945525	4.698945e-08	0.1	0.0009945525	9.570325e-08	0.1	0.0009945525	1.68270781e-06	0.1	0.0009945525	1.026112e-07	0.1	0.0009945525	1.513147e-07	0.1
0.00130811	7.296705790037501e-06	0.1	0.00130811	6.509375e-08	0.1	0.00130811	5.961703e-08	0.1	0.00130811	1.214218e-07	0.1	0.00130811	2.13490586e-06	0.1	0.00130811	1.301867e-07	0.1	0.00130811	1.919778e-07	0.1
0.001442492	7.0642552828185e-06	0.1	0.001442492	7.069131e-08	0.1	0.001442492	6.474358e-08	0.1	0.001442492	1.31863e-07	0.1	0.001442492	2.31848933e-06	0.1	0.001442492	1.413817e-07	0.1	0.001442492	2.084863e-07	0.1
0.001666461	6.6931763182416e-06	0.1	0.001666461	7.962712e-08	0.1	0.001666461	7.292747e-08	0.1	0.001666461	1.485311e-07	0.1	0.001666461	2.61155748e-06	0.1	0.001666461	1.592532e-07	0.1	0.001666461	2.348399e-07	0.1
0.0021144	6.0084736827828e-06	0.1	0.0021144	9.61152e-08	0.1	0.0021144	8.802818e-08	0.1	0.0021144	1.792867e-07	0.1	0.0021144	3.15231985e-06	0.1	0.0021144	1.922291e-07	0.1	0.0021144	2.83467e-07	0.1
0.00256234	5.3938158673301e-06	0.1	0.00256234	1.109165e-07	0.1	0.00256234	1.015841e-07	0.1	0.00256234	2.06896e-07	0.1	0.00256234	3.63776202e-06	0.1	0.00256234	2.218316e-07	0.1	0.00256234	3.271196e-07	0.1
0.003010279	4.842037336786801e-06	0.1	0.003010279	1.242037e-07	0.1	0.003010279	1.137533e-07	0.1	0.003010279	2.316809e-07	0.1	0.003010279	4.073543769999999e-06	0.1	0.003010279	2.484058e-07	0.1	0.003010279	3.663065e-07	0.1
0.003458218	4.3467044944037e-06	0.1	0.003458218	1.361317e-07	0.1	0.003458218	1.246776e-07	0.1	0.003458218	2.539303e-07	0.1	0.003458218	4.4647465e-06	0.1	0.003458218	2.722615e-07	0.1	0.003458218	4.014848e-07	0.1
0.003906157	3.9020437369515e-06	0.1	0.003906157	1.468394e-07	0.1	0.003906157	1.344843e-07	0.1	0.003906157	2.739037e-07	0.1	0.003906157	4.8159301800000006e-06	0.1	0.003906157	2.936768e-07	0.1	0.003906157	4.330643e-07	0.1
