Batch	m_SP	7	P4	W4_L	W3	R	P1	P2_L	P3											
1.361658e-11	9.75177348129e-06	0.1	1.361658e-11	1.25135791e-11	0.1	1.361658e-11	2.458061e-07	0.1	1.361658e-11	1.41953e-12	0.1	1.361658e-11	2.212255e-09	0.1	1.361658e-11	1.4160478200000001e-11	0.1	1.361658e-11	1.642804e-12	0.1
2.920777e-11	9.47521724688e-06	0.1	2.920777e-11	2.6460981e-11	0.1	2.920777e-11	5.19777e-07	0.1	2.920777e-11	3.001712e-12	0.1	2.920777e-11	4.677993e-09	0.1	2.920777e-11	2.99434847e-11	0.1	2.920777e-11	3.473843e-12	0.1
6.51306e-11	8.86750332408e-06	0.1	6.51306e-11	5.7109394e-11	0.1	6.51306e-11	1.121808e-06	0.1	6.51306e-11	6.478443e-12	0.1	6.51306e-11	1.009627e-08	0.1	6.51306e-11	6.4625502e-11	0.1	6.51306e-11	7.497419e-12	0.1
1.297917e-10	7.87015529766e-06	0.1	1.297917e-10	1.0740795e-10	0.1	1.297917e-10	2.109831e-06	0.1	1.297917e-10	1.218427e-11	0.1	1.297917e-10	1.898847e-08	0.1	1.297917e-10	1.21543811e-10	0.1	1.297917e-10	1.41007e-11	0.1
2.12085e-10	6.76137738555e-06	0.1	2.12085e-10	1.63326202e-10	0.1	2.12085e-10	3.208241e-06	0.1	2.12085e-10	1.852759e-11	0.1	2.12085e-10	2.887417e-08	0.1	2.12085e-10	1.84821421e-10	0.1	2.12085e-10	2.144174e-11	0.1
3.013434e-10	5.734628653140001e-06	0.1	3.013434e-10	2.15107468e-10	0.1	3.013434e-10	4.225388e-06	0.1	3.013434e-10	2.440162e-11	0.1	3.013434e-10	3.80285e-08	0.1	3.013434e-10	2.43417633e-10	0.1	3.013434e-10	2.823968e-11	0.1
4.05226e-10	4.7343026565e-06	0.1	4.05226e-10	2.6555623e-10	0.1	4.05226e-10	5.216361e-06	0.1	4.05226e-10	3.012448e-11	0.1	4.05226e-10	4.694725e-08	0.1	4.05226e-10	3.00505847e-10	0.1	4.05226e-10	3.486268e-11	0.1
5.188579e-10	3.8387842278877e-06	0.1	5.188579e-10	3.1071932e-10	0.1	5.188579e-10	6.103505e-06	0.1	5.188579e-10	3.524774e-11	0.1	5.188579e-10	5.493155e-08	0.1	5.188579e-10	3.51612771e-10	0.1	5.188579e-10	4.079176e-11	0.1
6.324899e-10	3.112658561831e-06	0.1	6.324899e-10	3.4733954e-10	0.1	6.324899e-10	6.822842e-06	0.1	6.324899e-10	3.940191e-11	0.1	6.324899e-10	6.140558e-08	0.1	6.324899e-10	3.930525e-10	0.1	6.324899e-10	4.559933e-11	0.1
7.461218e-10	2.5238825085291997e-06	0.1	7.461218e-10	3.7703285e-10	0.1	7.461218e-10	7.406112e-06	0.1	7.461218e-10	4.27703e-11	0.1	7.461218e-10	6.665501e-08	0.1	7.461218e-10	4.2665380000000004e-10	0.1	7.461218e-10	4.949752e-11	0.1
