Batch	m_SP	12	N7a_L	N1b	N1c	N1a	N_2	N3	N4	N5	N6	Flvln	Nphln	Azln																					
0.0	1.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
4.447553e-13	1.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1
4.663027e-11	1.0	0.1	4.663027e-11	0.0	0.1	4.663027e-11	0.0	0.1	4.663027e-11	0.0	0.1	4.663027e-11	0.0	0.1	4.663027e-11	0.0	0.1	4.663027e-11	0.0	0.1	4.663027e-11	0.0	0.1	4.663027e-11	0.0	0.1	4.663027e-11	0.0	0.1	4.663027e-11	0.0	0.1	4.663027e-11	0.0	0.1
1.701275e-10	1.0000000999999998	0.1	1.701275e-10	0.0	0.1	1.701275e-10	0.0	0.1	1.701275e-10	0.0	0.1	1.701275e-10	0.0	0.1	1.701275e-10	0.0	0.1	1.701275e-10	0.0	0.1	1.701275e-10	0.0	0.1	1.701275e-10	0.0	0.1	1.701275e-10	0.0	0.1	1.701275e-10	0.0	0.1	1.701275e-10	0.0	0.1
3.731769e-10	1.0	0.1	3.731769e-10	0.0	0.1	3.731769e-10	0.0	0.1	3.731769e-10	0.0	0.1	3.731769e-10	0.0	0.1	3.731769e-10	0.0	0.1	3.731769e-10	0.0	0.1	3.731769e-10	0.0	0.1	3.731769e-10	0.0	0.1	3.731769e-10	0.0	0.1	3.731769e-10	0.0	0.1	3.731769e-10	0.0	0.1
7.20215e-10	1.0	0.1	7.20215e-10	0.0	0.1	7.20215e-10	0.0	0.1	7.20215e-10	0.0	0.1	7.20215e-10	0.0	0.1	7.20215e-10	0.0	0.1	7.20215e-10	0.0	0.1	7.20215e-10	0.0	0.1	7.20215e-10	0.0	0.1	7.20215e-10	0.0	0.1	7.20215e-10	0.0	0.1	7.20215e-10	0.0	0.1
1.067253e-09	1.0	0.1	1.067253e-09	0.0	0.1	1.067253e-09	0.0	0.1	1.067253e-09	0.0	0.1	1.067253e-09	0.0	0.1	1.067253e-09	0.0	0.1	1.067253e-09	0.0	0.1	1.067253e-09	0.0	0.1	1.067253e-09	0.0	0.1	1.067253e-09	0.0	0.1	1.067253e-09	0.0	0.1	1.067253e-09	0.0	0.1
1.610797e-09	1.0	0.1	1.610797e-09	0.0	0.1	1.610797e-09	0.0	0.1	1.610797e-09	0.0	0.1	1.610797e-09	0.0	0.1	1.610797e-09	0.0	0.1	1.610797e-09	0.0	0.1	1.610797e-09	0.0	0.1	1.610797e-09	0.0	0.1	1.610797e-09	0.0	0.1	1.610797e-09	0.0	0.1	1.610797e-09	0.0	0.1
2.555164e-09	0.9999998999999999	0.1	2.555164e-09	0.0	0.1	2.555164e-09	0.0	0.1	2.555164e-09	0.0	0.1	2.555164e-09	0.0	0.1	2.555164e-09	0.0	0.1	2.555164e-09	0.0	0.1	2.555164e-09	0.0	0.1	2.555164e-09	0.0	0.1	2.555164e-09	0.0	0.1	2.555164e-09	0.0	0.1	2.555164e-09	0.0	0.1
3.90426e-09	1.0	0.1	3.90426e-09	0.0	0.1	3.90426e-09	0.0	0.1	3.90426e-09	0.0	0.1	3.90426e-09	0.0	0.1	3.90426e-09	0.0	0.1	3.90426e-09	0.0	0.1	3.90426e-09	0.0	0.1	3.90426e-09	0.0	0.1	3.90426e-09	0.0	0.1	3.90426e-09	0.0	0.1	3.90426e-09	0.0	0.1
5.53921e-09	1.0000001	0.1	5.53921e-09	0.0	0.1	5.53921e-09	0.0	0.1	5.53921e-09	0.0	0.1	5.53921e-09	0.0	0.1	5.53921e-09	0.0	0.1	5.53921e-09	0.0	0.1	5.53921e-09	0.0	0.1	5.53921e-09	0.0	0.1	5.53921e-09	0.0	0.1	5.53921e-09	0.0	0.1	5.53921e-09	0.0	0.1
7.30648e-09	1.0000001	0.1	7.30648e-09	0.0	0.1	7.30648e-09	0.0	0.1	7.30648e-09	0.0	0.1	7.30648e-09	0.0	0.1	7.30648e-09	0.0	0.1	7.30648e-09	0.0	0.1	7.30648e-09	0.0	0.1	7.30648e-09	0.0	0.1	7.30648e-09	0.0	0.1	7.30648e-09	0.0	0.1	7.30648e-09	0.0	0.1
9.272231e-09	1.0	0.1	9.272231e-09	0.0	0.1	9.272231e-09	0.0	0.1	9.272231e-09	0.0	0.1	9.272231e-09	0.0	0.1	9.272231e-09	0.0	0.1	9.272231e-09	0.0	0.1	9.272231e-09	0.0	0.1	9.272231e-09	0.0	0.1	9.272231e-09	0.0	0.1	9.272231e-09	0.0	0.1	9.272231e-09	0.0	0.1
1.123798e-08	1.0	0.1	1.123798e-08	0.0	0.1	1.123798e-08	0.0	0.1	1.123798e-08	0.0	0.1	1.123798e-08	0.0	0.1	1.123798e-08	0.0	0.1	1.123798e-08	0.0	0.1	1.123798e-08	0.0	0.1	1.123798e-08	0.0	0.1	1.123798e-08	0.0	0.1	1.123798e-08	0.0	0.1	1.123798e-08	0.0	0.1
1.320373e-08	1.0000000500000001	0.1	1.320373e-08	0.0	0.1	1.320373e-08	0.0	0.1	1.320373e-08	0.0	0.1	1.320373e-08	0.0	0.1	1.320373e-08	0.0	0.1	1.320373e-08	0.0	0.1	1.320373e-08	0.0	0.1	1.320373e-08	0.0	0.1	1.320373e-08	0.0	0.1	1.320373e-08	0.0	0.1	1.320373e-08	0.0	0.1
1.516948e-08	0.99999996	0.1	1.516948e-08	0.0	0.1	1.516948e-08	0.0	0.1	1.516948e-08	0.0	0.1	1.516948e-08	0.0	0.1	1.516948e-08	0.0	0.1	1.516948e-08	0.0	0.1	1.516948e-08	0.0	0.1	1.516948e-08	0.0	0.1	1.516948e-08	0.0	0.1	1.516948e-08	0.0	0.1	1.516948e-08	0.0	0.1
1.713524e-08	0.9999999700000001	0.1	1.713524e-08	0.0	0.1	1.713524e-08	0.0	0.1	1.713524e-08	0.0	0.1	1.713524e-08	0.0	0.1	1.713524e-08	0.0	0.1	1.713524e-08	0.0	0.1	1.713524e-08	0.0	0.1	1.713524e-08	0.0	0.1	1.713524e-08	0.0	0.1	1.713524e-08	0.0	0.1	1.713524e-08	0.0	0.1
1.910099e-08	1.00000001	0.1	1.910099e-08	0.0	0.1	1.910099e-08	0.0	0.1	1.910099e-08	0.0	0.1	1.910099e-08	0.0	0.1	1.910099e-08	0.0	0.1	1.910099e-08	0.0	0.1	1.910099e-08	0.0	0.1	1.910099e-08	0.0	0.1	1.910099e-08	0.0	0.1	1.910099e-08	0.0	0.1	1.910099e-08	0.0	0.1
2.106674e-08	1.00000004	0.1	2.106674e-08	0.0	0.1	2.106674e-08	0.0	0.1	2.106674e-08	0.0	0.1	2.106674e-08	0.0	0.1	2.106674e-08	0.0	0.1	2.106674e-08	0.0	0.1	2.106674e-08	0.0	0.1	2.106674e-08	0.0	0.1	2.106674e-08	0.0	0.1	2.106674e-08	0.0	0.1	2.106674e-08	0.0	0.1
2.303249e-08	0.9999999900000001	0.1	2.303249e-08	0.0	0.1	2.303249e-08	0.0	0.1	2.303249e-08	0.0	0.1	2.303249e-08	0.0	0.1	2.303249e-08	0.0	0.1	2.303249e-08	0.0	0.1	2.303249e-08	0.0	0.1	2.303249e-08	0.0	0.1	2.303249e-08	0.0	0.1	2.303249e-08	0.0	0.1	2.303249e-08	0.0	0.1
2.499824e-08	0.99999996	0.1	2.499824e-08	0.0	0.1	2.499824e-08	0.0	0.1	2.499824e-08	0.0	0.1	2.499824e-08	0.0	0.1	2.499824e-08	0.0	0.1	2.499824e-08	0.0	0.1	2.499824e-08	0.0	0.1	2.499824e-08	0.0	0.1	2.499824e-08	0.0	0.1	2.499824e-08	0.0	0.1	2.499824e-08	0.0	0.1
