Batch	m_SP	7	P1	R	W4_L	W3	P2_L	P3	P4											
0.0004981237	9.897489034351099e-06	0.1	0.0004981237	4.837464e-10	0.1	0.0004981237	2.422383e-08	0.1	0.0004981237	1.690875e-08	0.1	0.0004981237	5.96066844e-08	0.1	0.0004981237	7.750397e-10	0.1	0.0004981237	2.574439e-10	0.1
0.001025738	9.7903221167479e-06	0.1	0.001025738	9.907431e-10	0.1	0.001025738	4.961183e-08	0.1	0.001025738	3.46301e-08	0.1	0.001025738	1.2207787960000002e-07	0.1	0.001025738	1.587331e-09	0.1	0.001025738	5.272591e-10	0.1
0.002080966	9.5794563305835e-06	0.1	0.002080966	1.988326e-09	0.1	0.002080966	9.956613e-08	0.1	0.002080966	6.949925e-08	0.1	0.002080966	2.449982689e-07	0.1	0.002080966	3.185619e-09	0.1	0.002080966	1.058157e-09	0.1
0.003680235	9.268501606580799e-06	0.1	0.003680235	3.459421e-09	0.1	0.003680235	1.732318e-07	0.1	0.003680235	1.209195e-07	0.1	0.003680235	4.2626436799999997e-07	0.1	0.003680235	5.542551e-09	0.1	0.003680235	1.841051e-09	0.1
0.005659927	8.8975227954874e-06	0.1	0.005659927	5.214489e-09	0.1	0.005659927	2.611171e-07	0.1	0.005659927	1.822652e-07	0.1	0.005659927	6.42519919e-07	0.1	0.005659927	8.354455e-09	0.1	0.005659927	2.775066e-09	0.1
0.008161883	8.449842895708498e-06	0.1	0.008161883	7.332434e-09	0.1	0.008161883	3.671732e-07	0.1	0.008161883	2.562946e-07	0.1	0.008161883	9.034877340000001e-07	0.1	0.008161883	1.174775e-08	0.1	0.008161883	3.902195e-09	0.1
0.009706316	8.1848111475878e-06	0.1	0.009706316	8.586275e-09	0.1	0.009706316	4.299595e-07	0.1	0.009706316	3.001207e-07	0.1	0.009706316	1.0579830900000001e-06	0.1	0.009706316	1.37566e-08	0.1	0.009706316	4.569467e-09	0.1
0.01125075	7.9280942043504e-06	0.1	0.01125075	9.800784e-09	0.1	0.01125075	4.907765e-07	0.1	0.01125075	3.425723e-07	0.1	0.01125075	1.207632988e-06	0.1	0.01125075	1.570244e-08	0.1	0.01125075	5.21581e-09	0.1
0.01433961	7.438560455571e-06	0.1	0.01433961	1.211671e-08	0.1	0.01433961	6.067477e-07	0.1	0.01433961	4.235226e-07	0.1	0.01433961	1.492998332e-06	0.1	0.01433961	1.941294e-08	0.1	0.01433961	6.448313e-09	0.1
0.01874453	6.7922811708922e-06	0.1	0.01874453	1.51742e-08	0.1	0.01874453	7.598525e-07	0.1	0.01874453	5.303929e-07	0.1	0.01874453	1.869737293e-06	0.1	0.01874453	2.431153e-08	0.1	0.01874453	8.075459e-09	0.1
