Batch	m_SP	5	Pr1	W1	W2	Pr2	Pr3							
0.002409825	9.822974804635e-06	0.1	0.002409825	6.245646e-11	0.1	0.002409825	1.47045e-111	0.1	0.002409825	6.622493e-08	0.1	0.002409825	1.106379e-07	0.1
0.004894393	9.6439777015888e-06	0.1	0.004894393	6.132481e-11	0.1	0.004894393	2.959354e-111	0.1	0.004894393	1.333749e-07	0.1	0.004894393	2.224861e-07	0.1
0.009863527	9.296448526936399e-06	0.1	0.009863527	5.913987e-11	0.1	0.009863527	5.856357e-111	0.1	0.009863527	2.64493e-07	0.1	0.009863527	4.389003e-07	0.1
0.01655573	8.850782755220899e-06	0.1	0.01655573	5.636093e-11	0.1	0.01655573	9.594117e-111	0.1	0.01655573	4.353434e-07	0.1	0.01655573	7.137193e-07	0.1
0.02508824	8.3200516542567e-06	0.1	0.02508824	5.308313e-11	0.1	0.02508824	1.410263e-110	0.1	0.02508824	6.456411e-07	0.1	0.02508824	1.034157e-06	0.1
0.03546095	7.7306789114798e-06	0.1	0.03546095	4.94781e-11	0.1	0.03546095	1.922496e-110	0.1	0.03546095	8.929709e-07	0.1	0.03546095	1.376205e-06	0.1
0.04718441	7.1350119571584e-06	0.1	0.04718441	4.586262e-11	0.1	0.04718441	2.458612e-110	0.1	0.04718441	1.164903e-06	0.1	0.04718441	1.699948e-06	0.1
0.05967709	6.575937881251599e-06	0.1	0.05967709	4.248275e-11	0.1	0.05967709	2.985507e-110	0.1	0.05967709	1.448415e-06	0.1	0.05967709	1.975517e-06	0.1
0.0752467	5.975135346934e-06	0.1	0.0752467	3.884771e-11	0.1	0.0752467	3.586414e-110	0.1	0.0752467	1.794459e-06	0.1	0.0752467	2.230283e-06	0.1
0.0908163	5.4639637713765e-06	0.1	0.0908163	3.573615e-11	0.1	0.0908163	4.13419e-110	0.1	0.0908163	2.132435e-06	0.1	0.0908163	2.403487e-06	0.1
