Batch	m_SP	2	P2_L	W4_L	
3.246608e-10	9.7983580490445e-06	0.1	3.246608e-10	4.713288e-118	0.1
7.058775e-10	9.5684997555118e-06	0.1	7.058775e-10	1.0160829e-117	0.1
1.643566e-09	9.0321950296926e-06	0.1	1.643566e-09	2.3172684e-117	0.1
3.149757e-09	8.2497782759798e-06	0.1	3.149757e-09	4.2974670000000004e-117	0.1
4.571803e-09	7.5900935323538e-06	0.1	4.571803e-09	6.050655e-117	0.1
5.654444e-09	7.1331636402516e-06	0.1	5.654444e-09	7.31454e-117	0.1
7.129846e-09	6.5661879441500995e-06	0.1	7.129846e-09	8.94453e-117	0.1
9.186436e-09	5.869122246265301e-06	0.1	9.186436e-09	1.1051397000000002e-116	0.1
1.196752e-08	5.069910319232e-06	0.1	1.196752e-08	1.3623167999999998e-116	0.1
1.474861e-08	4.403321235279e-06	0.1	1.474861e-08	1.591107e-116	0.1
1.75297e-08	3.8421237918087e-06	0.1	1.75297e-08	1.7948322e-116	0.1
2.031079e-08	3.3656041651722003e-06	0.1	2.031079e-08	1.9763652e-116	0.1
2.309188e-08	2.9578760016183e-06	0.1	2.309188e-08	2.1382068000000002e-116	0.1
2.621229e-08	2.56716965474006e-06	0.1	2.621229e-08	2.2990568999999999e-116	0.1
2.955893e-08	2.21207325119028e-06	0.1	2.955893e-08	2.4501423000000002e-116	0.1
3.290556e-08	1.91088534920775e-06	0.1	3.290556e-08	2.5818654e-116	0.1
3.666272e-08	1.6250873213165e-06	0.1	3.666272e-08	2.709759e-116	0.1
4.069356e-08	1.3686255036723798e-06	0.1	4.069356e-08	2.8267716e-116	0.1
4.47244e-08	1.15443399769335e-06	0.1	4.47244e-08	2.9259852e-116	0.1
4.958986e-08	9.4142258039648e-07	0.1	4.958986e-08	3.025848e-116	0.1
5.445533e-08	7.685523113365999e-07	0.1	5.445533e-08	3.1076519999999996e-116	0.1
6.016163e-08	6.0634339425588e-07	0.1	6.016163e-08	3.184932e-116	0.1
6.607814e-08	4.7449564941776e-07	0.1	6.607814e-08	3.248052e-116	0.1
7.301727e-08	3.5605659602055e-07	0.1	7.301727e-08	3.304932e-116	0.1
8.021206e-08	2.644236728276e-07	0.1	8.021206e-08	3.349029e-116	0.1
8.857434e-08	1.87128682113072e-07	0.1	8.857434e-08	3.3862649999999997e-116	0.1
9.722849e-08	1.30834171025514e-07	0.1	9.722849e-08	3.413397e-116	0.1
