Batch	m_SP	7	W3	W4_L	R	P1	P2_L	P3	P4											
7.622958e-09	0.9854869	0.1	7.622958e-09	2.261985e-108	0.1	7.622958e-09	7.841827e-06	0.1	7.622958e-09	0.004463679	0.1	7.622958e-09	5.3768043e-05	0.1	7.622958e-09	9.349811e-06	0.1	7.622958e-09	0.002721888	0.1
1.573529e-08	0.9703857	0.1	1.573529e-08	4.6156529999999995e-108	0.1	1.573529e-08	1.600335e-05	0.1	1.573529e-08	0.009108463	0.1	1.573529e-08	0.00010971979	0.1	1.573529e-08	1.908039e-05	0.1	1.573529e-08	0.005553871	0.1
2.925585e-08	0.9459736	0.1	2.925585e-08	8.420568e-108	0.1	2.925585e-08	2.920651e-05	0.1	2.925585e-08	0.01661811	0.1	2.925585e-08	0.00020019269	0.1	2.925585e-08	3.481987e-05	0.1	2.925585e-08	0.01013088	0.1
4.878311e-08	0.9122963	0.1	4.878311e-08	1.3669767e-107	0.1	4.878311e-08	4.745685e-05	0.1	4.878311e-08	0.02698186	0.1	4.878311e-08	0.00032509088	0.1	4.878311e-08	5.656841e-05	0.1	4.878311e-08	0.01644089	0.1
7.912867e-08	0.8633746	0.1	7.912867e-08	2.1295821e-107	0.1	7.912867e-08	7.41035e-05	0.1	7.912867e-08	0.0420516	0.1	7.912867e-08	0.00050685318	0.1	7.912867e-08	8.829376e-05	0.1	7.912867e-08	0.02559185	0.1
1.114902e-07	0.8153285	0.1	1.114902e-07	2.8786832999999996e-107	0.1	1.114902e-07	0.0001005345	0.1	1.114902e-07	0.05688008	0.1	1.114902e-07	0.00068599076	0.1	1.114902e-07	0.0001197057	0.1	1.114902e-07	0.03454944	0.1
1.433927e-07	0.7716767	0.1	1.433927e-07	3.559464e-107	0.1	1.433927e-07	0.0001248969	0.1	1.433927e-07	0.07039016	0.1	1.433927e-07	0.00084957263	0.1	1.433927e-07	0.0001485819	0.1	1.433927e-07	0.04264842	0.1
2.007061e-07	0.7012951	0.1	2.007061e-07	4.657713e-107	0.1	2.007061e-07	0.0001652646	0.1	2.007061e-07	0.0922901	0.1	2.007061e-07	0.00111584482	0.1	2.007061e-07	0.0001961783	0.1	2.007061e-07	0.05558505	0.1
2.661344e-07	0.6315969	0.1	2.661344e-07	5.746425e-107	0.1	2.661344e-07	0.0002073144	0.1	2.661344e-07	0.1141981	0.1	2.661344e-07	0.0013841592	0.1	2.661344e-07	0.000245252	0.1	2.661344e-07	0.06816674	0.1
3.369727e-07	0.5665896	0.1	3.369727e-07	6.763433999999999e-107	0.1	3.369727e-07	0.000249493	0.1	3.369727e-07	0.1349406	0.1	3.369727e-07	0.00164060772	0.1	3.369727e-07	0.0002936984	0.1	3.369727e-07	0.07958077	0.1
4.212915e-07	0.500634	0.1	4.212915e-07	7.797635999999999e-107	0.1	4.212915e-07	0.0002968343	0.1	4.212915e-07	0.1564485	0.1	4.212915e-07	0.00190946468	0.1	4.212915e-07	0.0003467683	0.1	4.212915e-07	0.09068148	0.1
5.089804e-07	0.442595	0.1	5.089804e-07	8.710583999999999e-107	0.1	5.089804e-07	0.0003442594	0.1	5.089804e-07	0.1759419	0.1	5.089804e-07	0.0021556845	0.1	5.089804e-07	0.0003981176	0.1	5.089804e-07	0.09986255	0.1
5.966693e-07	0.3931745	0.1	5.966693e-07	9.490989000000001e-107	0.1	5.966693e-07	0.0003909582	0.1	5.966693e-07	0.1931369	0.1	5.966693e-07	0.002374182	0.1	5.966693e-07	0.0004465202	0.1	5.966693e-07	0.1070642	0.1
6.843583e-07	0.3507369	0.1	6.843583e-07	1.0164155999999999e-106	0.1	6.843583e-07	0.0004376847	0.1	6.843583e-07	0.2084999	0.1	6.843583e-07	0.0025691861000000002	0.1	6.843583e-07	0.0004925168	0.1	6.843583e-07	0.1126322	0.1
7.720472e-07	0.3140291	0.1	7.720472e-07	1.0749399e-106	0.1	7.720472e-07	0.0004849256	0.1	7.720472e-07	0.2223751	0.1	7.720472e-07	0.00274351	0.1	7.720472e-07	0.0005363574	0.1	7.720472e-07	0.1168456	0.1
