Batch	m_SP	2	P2_L	W4_L	
8.478981e-14	9.8158138447967e-06	0.1	8.478981e-14	1.83951212e-07	0.1
2.015028e-13	9.56808174853772e-06	0.1	2.015028e-13	4.3163664e-07	0.1
4.462015e-13	9.068800640359599e-06	0.1	4.462015e-13	9.308255299999999e-07	0.1
8.894224e-13	8.22985809054618e-06	0.1	8.894224e-13	1.76962139e-06	0.1
1.550885e-12	7.11995660901978e-06	0.1	1.550885e-12	2.87934348e-06	0.1
2.325507e-12	6.00897391111814e-06	0.1	2.325507e-12	3.9901641e-06	0.1
3.142219e-12	5.02482616846666e-06	0.1	3.142219e-12	4.9741828e-06	0.1
4.127297e-12	4.049764344693168e-06	0.1	4.127297e-12	5.949134999999999e-06	0.1
5.112374e-12	3.263921941155582e-06	0.1	5.112374e-12	6.7348997e-06	0.1
6.097451e-12	2.630576765112446e-06	0.1	6.097451e-12	7.3681897e-06	0.1
7.082528e-12	2.120134140769114e-06	0.1	7.082528e-12	7.8785962e-06	0.1
8.230426e-12	1.648888508470262e-06	0.1	8.230426e-12	8.3498106e-06	0.1
9.419028e-12	1.2710107021775422e-06	0.1	9.419028e-12	8.7276697e-06	0.1
1.060763e-11	9.79733587686345e-07	0.1	1.060763e-11	9.018933700000001e-06	0.1
1.179623e-11	7.552097623326634e-07	0.1	1.179623e-11	9.2434501e-06	0.1
1.308169e-11	5.699234145437352e-07	0.1	1.308169e-11	9.4287312e-06	0.1
1.451244e-11	4.166285881715818e-07	0.1	1.451244e-11	9.5820216e-06	0.1
1.594319e-11	3.0456664717522745e-07	0.1	1.594319e-11	9.694082900000001e-06	0.1
1.737393e-11	2.226466649176412e-07	0.1	1.737393e-11	9.776000399999999e-06	0.1
1.898719e-11	1.563843975094948e-07	0.1	1.898719e-11	9.8422631e-06	0.1
2.072212e-11	1.0695464679728134e-07	0.1	2.072212e-11	9.891692e-06	0.1
