Batch	m_SP	7	P4	R	W4_L	W3	P1	P2_L	P3											
2.820527e-12	9.667168327350001e-06	0.1	2.820527e-12	6.94251e-11	0.1	2.820527e-12	4.365483e-11	0.1	2.820527e-12	3.238899e-07	0.1	2.820527e-12	7.99875e-09	0.1	2.820527e-12	5.7004647e-10	0.1	2.820527e-12	1.33499e-10	0.1
6.305985e-12	9.27124928658e-06	0.1	6.305985e-12	1.520343e-10	0.1	6.305985e-12	9.560015e-11	0.1	6.305985e-12	7.092878e-07	0.1	6.305985e-12	1.75167e-08	0.1	6.305985e-12	1.24834787e-09	0.1	6.305985e-12	2.9235e-10	0.1
1.106937e-11	8.75625743655e-06	0.1	1.106937e-11	2.594881e-10	0.1	1.106937e-11	1.631684e-10	0.1	1.106937e-11	1.210593e-06	0.1	1.106937e-11	2.989753e-08	0.1	1.106937e-11	2.1306481e-09	0.1	1.106937e-11	4.989751e-10	0.1
1.89052e-11	7.9705784963441e-06	0.1	1.89052e-11	4.234213e-10	0.1	1.89052e-11	2.662528e-10	0.1	1.89052e-11	1.975393e-06	0.1	1.89052e-11	4.878683e-08	0.1	1.89052e-11	3.4767012999999998e-09	0.1	1.89052e-11	8.142056e-10	0.1
3.293722e-11	6.735591969834e-06	0.1	3.293722e-11	6.811035e-10	0.1	3.293722e-11	4.282918e-10	0.1	3.293722e-11	3.177561e-06	0.1	3.293722e-11	7.848109e-08	0.1	3.293722e-11	5.5925336e-09	0.1	3.293722e-11	1.309708e-09	0.1
4.851128e-11	5.5876215644522e-06	0.1	4.851128e-11	9.206299e-10	0.1	4.851128e-11	5.789187e-10	0.1	4.851128e-11	4.295025e-06	0.1	4.851128e-11	1.06087e-07	0.1	4.851128e-11	7.559299000000001e-09	0.1	4.851128e-11	1.770298e-09	0.1
6.639837e-11	4.5084374643217e-06	0.1	6.639837e-11	1.145804e-09	0.1	6.639837e-11	7.205265e-10	0.1	6.639837e-11	5.345531e-06	0.1	6.639837e-11	1.320437e-07	0.1	6.639837e-11	9.408229700000001e-09	0.1	6.639837e-11	2.20329e-09	0.1
8.428547e-11	3.6376848952356004e-06	0.1	8.428547e-11	1.327488e-09	0.1	8.428547e-11	8.347908e-10	0.1	8.428547e-11	6.193144e-06	0.1	8.428547e-11	1.529922e-07	0.1	8.428547e-11	1.09000764e-08	0.1	8.428547e-11	2.552655e-09	0.1
1.021726e-10	2.9351080615924e-06	0.1	1.021726e-10	1.474083e-09	0.1	1.021726e-10	9.269926e-10	0.1	1.021726e-10	6.87705e-06	0.1	1.021726e-10	1.698996e-07	0.1	1.021726e-10	1.2103806e-08	0.1	1.021726e-10	2.834544e-09	0.1
1.200597e-10	2.3682258438500004e-06	0.1	1.200597e-10	1.592364e-09	0.1	1.200597e-10	1.001393e-09	0.1	1.200597e-10	7.428868e-06	0.1	1.200597e-10	1.835463e-07	0.1	1.200597e-10	1.30750574e-08	0.1	1.200597e-10	3.06199e-09	0.1
1.379468e-10	1.9108305093300002e-06	0.1	1.379468e-10	1.687801e-09	0.1	1.379468e-10	1.06143e-09	0.1	1.379468e-10	7.874108e-06	0.1	1.379468e-10	1.945619e-07	0.1	1.379468e-10	1.38587404e-08	0.1	1.379468e-10	3.245507e-09	0.1
1.595049e-10	1.4753439513382e-06	0.1	1.595049e-10	1.778667e-09	0.1	1.595049e-10	1.118598e-09	0.1	1.595049e-10	8.298022e-06	0.1	1.595049e-10	2.050558e-07	0.1	1.595049e-10	1.4604906499999999e-08	0.1	1.595049e-10	3.420234e-09	0.1
1.81063e-10	1.1391073809862e-06	0.1	1.81063e-10	1.848824e-09	0.1	1.81063e-10	1.162746e-09	0.1	1.81063e-10	8.625324e-06	0.1	1.81063e-10	2.131642e-07	0.1	1.81063e-10	1.51810255e-08	0.1	1.81063e-10	3.555141e-09	0.1
2.026211e-10	8.7949982901024e-07	0.1	2.026211e-10	1.902992e-09	0.1	2.026211e-10	1.19684e-09	0.1	2.026211e-10	8.878032e-06	0.1	2.026211e-10	2.194306e-07	0.1	2.026211e-10	1.56258657e-08	0.1	2.026211e-10	3.659302e-09	0.1
2.241792e-10	6.790581735359801e-07	0.1	2.241792e-10	1.944816e-09	0.1	2.241792e-10	1.223171e-09	0.1	2.241792e-10	9.073148e-06	0.1	2.241792e-10	2.242746e-07	0.1	2.241792e-10	1.59693462e-08	0.1	2.241792e-10	3.739725e-09	0.1
2.483673e-10	5.0801266741563e-07	0.1	2.483673e-10	1.980506e-09	0.1	2.483673e-10	1.245649e-09	0.1	2.483673e-10	9.239648e-06	0.1	2.483673e-10	2.284147e-07	0.1	2.483673e-10	1.62624657e-08	0.1	2.483673e-10	3.808353e-09	0.1
2.743088e-10	3.7214006691783e-07	0.1	2.743088e-10	2.008857e-09	0.1	2.743088e-10	1.263514e-09	0.1	2.743088e-10	9.37191e-06	0.1	2.743088e-10	2.317107e-07	0.1	2.743088e-10	1.6495342299999998e-08	0.1	2.743088e-10	3.86287e-09	0.1
3.002502e-10	2.7260779211082e-07	0.1	3.002502e-10	2.029625e-09	0.1	3.002502e-10	1.27661e-09	0.1	3.002502e-10	9.468797e-06	0.1	3.002502e-10	2.341324e-07	0.1	3.002502e-10	1.6665948400000002e-08	0.1	3.002502e-10	3.902805e-09	0.1
3.261916e-10	1.9969634310647997e-07	0.1	3.261916e-10	2.044839e-09	0.1	3.261916e-10	1.286213e-09	0.1	3.261916e-10	9.539771e-06	0.1	3.261916e-10	2.359133e-07	0.1	3.261916e-10	1.6790943e-08	0.1	3.261916e-10	3.93206e-09	0.1
3.565183e-10	1.3878817046712e-07	0.1	3.565183e-10	2.057549e-09	0.1	3.565183e-10	1.294245e-09	0.1	3.565183e-10	9.59906e-06	0.1	3.565183e-10	2.374092e-07	0.1	3.565183e-10	1.68953886e-08	0.1	3.565183e-10	3.9565e-09	0.1
