Batch	m_SP	7	R	W4_L	W3	P1	P2_L	P3	P4											
7.474604e-13	9.8989140199586e-06	0.1	7.474604e-13	2.849356e-08	0.1	7.474604e-13	1.145542e-10	0.1	7.474604e-13	6.597745e-09	0.1	7.474604e-13	3.882519e-08	0.1	7.474604e-13	2.678974e-08	0.1	7.474604e-13	1.457304e-10	0.1
2.703838e-12	9.6393977131809e-06	0.1	2.703838e-12	1.017169e-07	0.1	2.703838e-12	4.08938e-10	0.1	2.703838e-12	2.355276e-08	0.1	2.703838e-12	1.3859890000000002e-07	0.1	2.703838e-12	9.563455e-08	0.1	2.703838e-12	5.202312e-10	0.1
6.048355e-12	9.2114033580894e-06	0.1	6.048355e-12	2.22477e-07	0.1	6.048355e-12	8.944367e-10	0.1	6.048355e-12	5.151502e-08	0.1	6.048355e-12	3.0314612e-07	0.1	6.048355e-12	2.091736e-07	0.1	6.048355e-12	1.137859e-09	0.1
1.062864e-11	8.655931783703e-06	0.1	1.062864e-11	3.792051e-07	0.1	1.062864e-11	1.52454e-09	0.1	1.062864e-11	8.780577e-08	0.1	1.062864e-11	5.1670317e-07	0.1	1.062864e-11	3.5653e-07	0.1	1.062864e-11	1.939446e-09	0.1
1.811456e-11	7.819268295435599e-06	0.1	1.811456e-11	6.152733e-07	0.1	1.811456e-11	2.473618e-09	0.1	1.811456e-11	1.424679e-07	0.1	1.811456e-11	8.383686e-07	0.1	1.811456e-11	5.784821e-07	0.1	1.811456e-11	3.146818e-09	0.1
3.116846e-11	6.5491011352125e-06	0.1	3.116846e-11	9.736564e-07	0.1	3.116846e-11	3.914446e-09	0.1	3.116846e-11	2.254523e-07	0.1	3.116846e-11	1.3267002e-06	0.1	3.116846e-11	9.154353e-07	0.1	3.116846e-11	4.97977e-09	0.1
4.553261e-11	5.3885303315934e-06	0.1	4.553261e-11	1.301117e-06	0.1	4.553261e-11	5.230955e-09	0.1	4.553261e-11	3.012765e-07	0.1	4.553261e-11	1.7728959999999999e-06	0.1	4.553261e-11	1.223315e-06	0.1	4.553261e-11	6.654569e-09	0.1
6.186214e-11	4.316865131343401e-06	0.1	6.186214e-11	1.603493e-06	0.1	6.186214e-11	6.446614e-09	0.1	6.186214e-11	3.712923e-07	0.1	6.186214e-11	2.1849126e-06	0.1	6.186214e-11	1.50761e-06	0.1	6.186214e-11	8.201073e-09	0.1
7.819167e-11	3.4583321617698997e-06	0.1	7.819167e-11	1.845733e-06	0.1	7.819167e-11	7.420505e-09	0.1	7.819167e-11	4.273835e-07	0.1	7.819167e-11	2.5149876e-06	0.1	7.819167e-11	1.735365e-06	0.1	7.819167e-11	9.44001e-09	0.1
9.45212e-11	2.7705438870927997e-06	0.1	9.45212e-11	2.039797e-06	0.1	9.45212e-11	8.20071e-09	0.1	9.45212e-11	4.723193e-07	0.1	9.45212e-11	2.779418e-06	0.1	9.45212e-11	1.917824e-06	0.1	9.45212e-11	1.043255e-08	0.1
1.108507e-10	2.2195423745988e-06	0.1	1.108507e-10	2.195265e-06	0.1	1.108507e-10	8.825748e-09	0.1	1.108507e-10	5.083184e-07	0.1	1.108507e-10	2.9912583000000004e-06	0.1	1.108507e-10	2.063996e-06	0.1	1.108507e-10	1.122769e-08	0.1
1.285014e-10	1.7465082300776002e-06	0.1	1.285014e-10	2.328735e-06	0.1	1.285014e-10	9.362345e-09	0.1	1.285014e-10	5.392236e-07	0.1	1.285014e-10	3.1731237e-06	0.1	1.285014e-10	2.189485e-06	0.1	1.285014e-10	1.191032e-08	0.1
