Batch	m_SP	5	T4a_L	C5H5	T1a_L	N1a_L	N7a_L							
15.21761	0.984911532	0.1	15.21761	2.484906e-05	0.1	15.21761	0.0149380632	0.1	15.21761	2.1367700659999998e-09	0.1	15.21761	6.356272200000001e-07	0.1
22.52689	0.97780381	0.1	22.52689	3.665341e-05	0.1	22.52689	0.0220342981	0.1	22.52689	3.1518206609999998e-09	0.1	22.52689	9.375661399999999e-07	0.1
32.56995	0.9681212710000001	0.1	32.56995	5.273385e-05	0.1	32.56995	0.031701129700000004	0.1	32.56995	4.53457067e-09	0.1	32.56995	1.3488812100000001e-06	0.1
43.29646	0.957885899	0.1	43.29646	6.973262e-05	0.1	43.29646	0.041920022	0.1	43.29646	5.996287427999999e-09	0.1	43.29646	1.78368673e-06	0.1
61.60605	0.940664063	0.1	61.60605	9.83341e-05	0.1	61.60605	0.0591139332	0.1	61.60605	8.455717886e-09	0.1	61.60605	2.5152729799999997e-06	0.1
83.2862	0.9206722120000002	0.1	83.2862	0.000131536	0.1	83.2862	0.079073418	0.1	83.2862	1.1310733141e-08	0.1	83.2862	3.364532e-06	0.1
105.809	0.9003534559999999	0.1	105.809	0.0001652807	0.1	105.809	0.099359205	0.1	105.809	1.4212429830000001e-08	0.1	105.809	4.2276752e-06	0.1
128.3318	0.880483604	0.1	128.3318	0.0001982801	0.1	128.3318	0.11919695099999998	0.1	128.3318	1.705003162e-08	0.1	128.3318	5.0717542e-06	0.1
151.3823	0.860602363	0.1	151.3823	0.0002312982	0.1	151.3823	0.139045936	0.1	151.3823	1.9889248420000003e-08	0.1	151.3823	5.916311499999999e-06	0.1
166.8373	0.8475247170000001	0.1	166.8373	0.0002530174	0.1	166.8373	0.15210252000000002	0.1	166.8373	2.175687635e-08	0.1	166.8373	6.4718586999999995e-06	0.1
186.8119	0.830916424	0.1	186.8119	0.0002805996	0.1	186.8119	0.168683641	0.1	186.8119	2.4128652200000002e-08	0.1	186.8119	7.1773727e-06	0.1
206.7865	0.8146342430000001	0.1	206.7865	0.0003076409	0.1	206.7865	0.184939687	0.1	206.7865	2.645392456e-08	0.1	206.7865	7.8690519e-06	0.1
234.4103	0.792641352	0.1	234.4103	0.000344166	0.1	234.4103	0.20689683899999997	0.1	234.4103	2.959470089e-08	0.1	234.4103	8.803312e-06	0.1
263.9463	0.769782927	0.1	263.9463	0.0003821286	0.1	263.9463	0.22971827900000003	0.1	263.9463	3.285908784e-08	0.1	263.9463	9.7743434e-06	0.1
293.4823	0.7475841599999999	0.1	293.4823	0.0004189957	0.1	293.4823	0.25188115699999997	0.1	293.4823	3.602927878e-08	0.1	293.4823	1.0717353500000001e-05	0.1
330.2205	0.7208639969999999	0.1	330.2205	0.0004633716	0.1	330.2205	0.278557848	0.1	330.2205	3.984514083e-08	0.1	330.2205	1.1852429799999999e-05	0.1
357.1976	0.7018538190000001	0.1	357.1976	0.0004949432	0.1	357.1976	0.297537341	0.1	357.1976	4.255996833999999e-08	0.1	357.1976	1.26599838e-05	0.1
376.4669	0.6885829379999999	0.1	376.4669	0.0005169831	0.1	376.4669	0.310786695	0.1	376.4669	4.445516829e-08	0.1	376.4669	1.3223732e-05	0.1
399.6865	0.6729246660000001	0.1	399.6865	0.0005429879	0.1	399.6865	0.32641963199999996	0.1	399.6865	4.669131005e-08	0.1	399.6865	1.38888998e-05	0.1
428.8315	0.6537738179999999	0.1	428.8315	0.0005747931	0.1	428.8315	0.345539445	0.1	428.8315	4.942622505e-08	0.1	428.8315	1.4702431600000001e-05	0.1
457.9765	0.635168262	0.1	457.9765	0.0006056926	0.1	457.9765	0.36411477999999997	0.1	457.9765	5.208326224e-08	0.1	457.9765	1.5492803699999998e-05	0.1
487.1216	0.6170925009999999	0.1	487.1216	0.0006357123	0.1	487.1216	0.38216131300000006	0.1	487.1216	5.466465057e-08	0.1	487.1216	1.62606684e-05	0.1
516.2666	0.5995314202	0.1	516.2666	0.0006648773	0.1	516.2666	0.3996938779999999	0.1	516.2666	5.717253091e-08	0.1	516.2666	1.70066665e-05	0.1
549.5388	0.5800939444000001	0.1	549.5388	0.0006971585	0.1	549.5388	0.41909998600000004	0.1	549.5388	5.994838154e-08	0.1	549.5388	1.78323695e-05	0.1
585.5625	0.5597592227000001	0.1	585.5625	0.0007309298	0.1	585.5625	0.439401716	0.1	585.5625	6.285235871e-08	0.1	585.5625	1.86961956e-05	0.1
626.2561	0.5376450137	0.1	626.2561	0.0007676565	0.1	626.2561	0.46148008500000004	0.1	626.2561	6.601047214000001e-08	0.1	626.2561	1.9635618e-05	0.1
671.8524	0.5139030956	0.1	671.8524	0.0008070863	0.1	671.8524	0.48518353500000005	0.1	671.8524	6.940102693e-08	0.1	671.8524	2.06441744e-05	0.1
724.6067	0.48773990159999997	0.1	724.6067	0.0008505374	0.1	724.6067	0.5113044569999999	0.1	724.6067	7.313737375e-08	0.1	724.6067	2.17555931e-05	0.1
750.9838	0.475162343	0.1	750.9838	0.0008714259	0.1	750.9838	0.523861638	0.1	750.9838	7.493356050000001e-08	0.1	750.9838	2.22898956e-05	0.1
777.3609	0.4629091646	0.1	777.3609	0.0008917756	0.1	777.3609	0.536094845	0.1	777.3609	7.668341490999999e-08	0.1	777.3609	2.2810406700000002e-05	0.1
809.8335	0.4482577579	0.1	809.8335	0.0009161083	0.1	809.8335	0.5507226100000001	0.1	809.8335	7.87757845e-08	0.1	809.8335	2.34328083e-05	0.1
836.7067	0.43648418289999996	0.1	836.7067	0.0009356615	0.1	836.7067	0.562477083	0.1	836.7067	8.045715228999999e-08	0.1	836.7067	2.3932953300000002e-05	0.1
859.8469	0.42659424529999995	0.1	859.8469	0.0009520864	0.1	859.8469	0.572351012	0.1	859.8469	8.186952289000001e-08	0.1	859.8469	2.43530753e-05	0.1
886.3025	0.415561731	0.1	886.3025	0.0009704089	0.1	886.3025	0.583365669	0.1	886.3025	8.344506754e-08	0.1	886.3025	2.48217387e-05	0.1
914.9685	0.40392936669999996	0.1	914.9685	0.0009897275	0.1	914.9685	0.5949791320000001	0.1	914.9685	8.510626277e-08	0.1	914.9685	2.53158819e-05	0.1
943.6344	0.3926227946	0.1	943.6344	0.001008505	0.1	943.6344	0.6062674600000001	0.1	943.6344	8.67209535e-08	0.1	943.6344	2.57961951e-05	0.1
972.3004	0.3816327498	0.1	972.3004	0.001026757	0.1	972.3004	0.6172396400000001	0.1	972.3004	8.829042687e-08	0.1	972.3004	2.6263047799999997e-05	0.1
1000.966	0.3709503977	0.1	1000.966	0.001044498	0.1	1000.966	0.62790458	0.1	1000.966	8.981595598e-08	0.1	1000.966	2.67168402e-05	0.1
1032.39	0.35958392770000003	0.1	1032.39	0.001063375	0.1	1032.39	0.63925271	0.1	1032.39	9.143919216e-08	0.1	1032.39	2.7199688e-05	0.1
1050.74	0.3531081579	0.1	1050.74	0.00107413	0.1	1050.74	0.6457180299999998	0.1	1050.74	9.236400028e-08	0.1	1050.74	2.7474784e-05	0.1
1070.816	0.34615671110000007	0.1	1070.816	0.001085675	0.1	1070.816	0.65265826	0.1	1070.816	9.335671754e-08	0.1	1070.816	2.77700788e-05	0.1
1084.415	0.3415258555	0.1	1084.415	0.001093365	0.1	1084.415	0.6572816300000001	0.1	1084.415	9.401804329e-08	0.1	1084.415	2.7966796300000002e-05	0.1
1097.558	0.3371094201	0.1	1097.558	0.0011007	0.1	1097.558	0.6616909000000001	0.1	1097.558	9.464876638000001e-08	0.1	1097.558	2.8154409199999997e-05	0.1
1111.908	0.3323526287	0.1	1111.908	0.0011086	0.1	1111.908	0.66643994	0.1	1111.908	9.532807979000001e-08	0.1	1111.908	2.83564783e-05	0.1
1130.034	0.3264396684	0.1	1130.034	0.00111842	0.1	1130.034	0.67234345	0.1	1130.034	9.617249693e-08	0.1	1130.034	2.86076684e-05	0.1
1154.245	0.3187057032	0.1	1154.245	0.001131265	0.1	1154.245	0.68006477	0.1	1154.245	9.727697848e-08	0.1	1154.245	2.8936209e-05	0.1
1186.712	0.3086214981	0.1	1186.712	0.001148012	0.1	1186.712	0.69013272	0.1	1186.712	9.871709323000001e-08	0.1	1186.712	2.93645829e-05	0.1
1220.862	0.29835848109999996	0.1	1220.862	0.001165057	0.1	1220.862	0.70037896	0.1	1220.862	1.0018273421e-07	0.1	1220.862	2.98005572e-05	0.1
1256.008	0.2881527445	0.1	1256.008	0.001182006	0.1	1256.008	0.71056825	0.1	1256.008	1.0164020607e-07	0.1	1256.008	3.0234103700000002e-05	0.1
1280.434	0.28126623570000003	0.1	1280.434	0.001193443	0.1	1280.434	0.71744357	0.1	1280.434	1.0262367025999999e-07	0.1	1280.434	3.052664e-05	0.1
1307.272	0.2738892967	0.1	1307.272	0.001205694	0.1	1307.272	0.7248085900000001	0.1	1307.272	1.0367715342e-07	0.1	1307.272	3.0840014e-05	0.1
1340.604	0.2649960925	0.1	1340.604	0.001220464	0.1	1340.604	0.73368748	0.1	1340.604	1.0494718709999999e-07	0.1	1340.604	3.1217796e-05	0.1
1385.444	0.2534868032	0.1	1385.444	0.001239578	0.1	1385.444	0.74517813	0.1	1385.444	1.0659083204e-07	0.1	1385.444	3.1706718e-05	0.1
