Batch	m_SP	6	W4_L	W3	R	P1	P2_L	P3	
5.136308000000e+00	9.890273600000e-01	1.000000000000e-01	5.136308000000e+00	7.547521000000e-07	1.000000000000e-01	5.136308000000e+00	4.672170000000e-08	1.000000000000e-01	5.136308000000e+00	4.714629000000e-03	1.000000000000e-01	5.136308000000e+00	1.557734909000e-07	1.000000000000e-01	5.136308000000e+00	3.920996000000e-09	1.000000000000e-01
5.817504000000e+00	9.877093130000e-01	1.000000000000e-01	5.817504000000e+00	8.521119000000e-07	1.000000000000e-01	5.817504000000e+00	4.667508000000e-08	1.000000000000e-01	5.817504000000e+00	5.374192000000e-03	1.000000000000e-01	5.817504000000e+00	1.556180611000e-07	1.000000000000e-01	5.817504000000e+00	3.917084000000e-09	1.000000000000e-01
6.660977000000e+00	9.860809080000e-01	1.000000000000e-01	6.660977000000e+00	9.717650000000e-07	1.000000000000e-01	6.660977000000e+00	4.661748000000e-08	1.000000000000e-01	6.660977000000e+00	6.189058000000e-03	1.000000000000e-01	6.660977000000e+00	1.554260358000e-07	1.000000000000e-01	6.660977000000e+00	3.912250000000e-09	1.000000000000e-01
7.713394000000e+00	9.840547760000e-01	1.000000000000e-01	7.713394000000e+00	1.119673000000e-06	1.000000000000e-01	7.713394000000e+00	4.654581000000e-08	1.000000000000e-01	7.713394000000e+00	7.202966000000e-03	1.000000000000e-01	7.713394000000e+00	1.551870598000e-07	1.000000000000e-01	7.713394000000e+00	3.906234000000e-09	1.000000000000e-01
9.168848000000e+00	9.812630510000e-01	1.000000000000e-01	9.168848000000e+00	1.321713000000e-06	1.000000000000e-01	9.168848000000e+00	4.644702000000e-08	1.000000000000e-01	9.168848000000e+00	8.600038000000e-03	1.000000000000e-01	9.168848000000e+00	1.548577013000e-07	1.000000000000e-01	9.168848000000e+00	3.897944000000e-09	1.000000000000e-01
1.178866000000e+01	9.762676450000e-01	1.000000000000e-01	1.178866000000e+01	1.678152000000e-06	1.000000000000e-01	1.178866000000e+01	4.627020000000e-08	1.000000000000e-01	1.178866000000e+01	1.109988000000e-02	1.000000000000e-01	1.178866000000e+01	1.542681537000e-07	1.000000000000e-01	1.178866000000e+01	3.883104000000e-09	1.000000000000e-01
1.644612000000e+01	9.674802660000e-01	1.000000000000e-01	1.644612000000e+01	2.289434000000e-06	1.000000000000e-01	1.644612000000e+01	4.595896000000e-08	1.000000000000e-01	1.644612000000e+01	1.549737000000e-02	1.000000000000e-01	1.644612000000e+01	1.532304134000e-07	1.000000000000e-01	1.644612000000e+01	3.856985000000e-09	1.000000000000e-01
2.466674000000e+01	9.522552710000e-01	1.000000000000e-01	2.466674000000e+01	3.301543000000e-06	1.000000000000e-01	2.466674000000e+01	4.541913000000e-08	1.000000000000e-01	2.466674000000e+01	2.311642000000e-02	1.000000000000e-01	2.466674000000e+01	1.514306038000e-07	1.000000000000e-01	2.466674000000e+01	3.811680000000e-09	1.000000000000e-01
3.448658000000e+01	9.345309160000e-01	1.000000000000e-01	3.448658000000e+01	4.405857000000e-06	1.000000000000e-01	3.448658000000e+01	4.478972000000e-08	1.000000000000e-01	3.448658000000e+01	3.198618000000e-02	1.000000000000e-01	3.448658000000e+01	1.493320997000e-07	1.000000000000e-01	3.448658000000e+01	3.758859000000e-09	1.000000000000e-01
4.823435000000e+01	9.105272890000e-01	1.000000000000e-01	4.823435000000e+01	5.777351000000e-06	1.000000000000e-01	4.823435000000e+01	4.393560000000e-08	1.000000000000e-01	4.823435000000e+01	4.399839000000e-02	1.000000000000e-01	4.823435000000e+01	1.464843955000e-07	1.000000000000e-01	4.823435000000e+01	3.687179000000e-09	1.000000000000e-01
6.870639000000e+01	8.764353290000e-01	1.000000000000e-01	6.870639000000e+01	7.487485000000e-06	1.000000000000e-01	6.870639000000e+01	4.271887000000e-08	1.000000000000e-01	6.870639000000e+01	6.105928000000e-02	1.000000000000e-01	6.870639000000e+01	1.424277366000e-07	1.000000000000e-01	6.870639000000e+01	3.585068000000e-09	1.000000000000e-01
9.250793000000e+01	8.391026440000e-01	1.000000000000e-01	9.250793000000e+01	9.053418000000e-06	1.000000000000e-01	9.250793000000e+01	4.138121000000e-08	1.000000000000e-01	9.250793000000e+01	7.974200000000e-02	1.000000000000e-01	9.250793000000e+01	1.379678249000e-07	1.000000000000e-01	9.250793000000e+01	3.472808000000e-09	1.000000000000e-01
1.292026000000e+02	7.859287700000e-01	1.000000000000e-01	1.292026000000e+02	1.076356000000e-05	1.000000000000e-01	1.292026000000e+02	3.946532000000e-08	1.000000000000e-01	1.292026000000e+02	1.063525000000e-01	1.000000000000e-01	1.292026000000e+02	1.315801201000e-07	1.000000000000e-01	1.292026000000e+02	3.312021000000e-09	1.000000000000e-01
1.658973000000e+02	7.374756340000e-01	1.000000000000e-01	1.658973000000e+02	1.182998000000e-05	1.000000000000e-01	1.658973000000e+02	3.770721000000e-08	1.000000000000e-01	1.658973000000e+02	1.306007000000e-01	1.000000000000e-01	1.658973000000e+02	1.257184240000e-07	1.000000000000e-01	1.658973000000e+02	3.164477000000e-09	1.000000000000e-01
2.025920000000e+02	6.931690650000e-01	1.000000000000e-01	2.025920000000e+02	1.243196000000e-05	1.000000000000e-01	2.025920000000e+02	3.608778000000e-08	1.000000000000e-01	2.025920000000e+02	1.527739000000e-01	1.000000000000e-01	2.025920000000e+02	1.203191967000e-07	1.000000000000e-01	2.025920000000e+02	3.028570000000e-09	1.000000000000e-01
