Batch	m_SP	18	T1a_L	C5H5	N1a	N1b	N1c	T2	T3	T4a	T4b	T4c	T4d	T4e	T4f	T4g	T4h	N7a	N7c	N7b																																	
0.0	0.999999977	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
6.830001e-14	0.999999968	0.1	6.830001e-14	0.0	0.1	6.830001e-14	0.0	0.1	6.830001e-14	0.0	0.1	6.830001e-14	0.0	0.1	6.830001e-14	0.0	0.1	6.830001e-14	0.0	0.1	6.830001e-14	0.0	0.1	6.830001e-14	0.0	0.1	6.830001e-14	0.0	0.1	6.830001e-14	0.0	0.1	6.830001e-14	0.0	0.1	6.830001e-14	0.0	0.1	6.830001e-14	0.0	0.1	6.830001e-14	0.0	0.1	6.830001e-14	0.0	0.1	6.830001e-14	0.0	0.1	6.830001e-14	0.0	0.1
9.736822e-13	0.999999999	0.1	9.736822e-13	0.0	0.1	9.736822e-13	0.0	0.1	9.736822e-13	0.0	0.1	9.736822e-13	0.0	0.1	9.736822e-13	0.0	0.1	9.736822e-13	0.0	0.1	9.736822e-13	0.0	0.1	9.736822e-13	0.0	0.1	9.736822e-13	0.0	0.1	9.736822e-13	0.0	0.1	9.736822e-13	0.0	0.1	9.736822e-13	0.0	0.1	9.736822e-13	0.0	0.1	9.736822e-13	0.0	0.1	9.736822e-13	0.0	0.1	9.736822e-13	0.0	0.1	9.736822e-13	0.0	0.1
3.486927e-12	0.999999988	0.1	3.486927e-12	0.0	0.1	3.486927e-12	0.0	0.1	3.486927e-12	0.0	0.1	3.486927e-12	0.0	0.1	3.486927e-12	0.0	0.1	3.486927e-12	0.0	0.1	3.486927e-12	0.0	0.1	3.486927e-12	0.0	0.1	3.486927e-12	0.0	0.1	3.486927e-12	0.0	0.1	3.486927e-12	0.0	0.1	3.486927e-12	0.0	0.1	3.486927e-12	0.0	0.1	3.486927e-12	0.0	0.1	3.486927e-12	0.0	0.1	3.486927e-12	0.0	0.1	3.486927e-12	0.0	0.1
7.875571e-12	0.999999917	0.1	7.875571e-12	0.0	0.1	7.875571e-12	0.0	0.1	7.875571e-12	0.0	0.1	7.875571e-12	0.0	0.1	7.875571e-12	0.0	0.1	7.875571e-12	0.0	0.1	7.875571e-12	0.0	0.1	7.875571e-12	0.0	0.1	7.875571e-12	0.0	0.1	7.875571e-12	0.0	0.1	7.875571e-12	0.0	0.1	7.875571e-12	0.0	0.1	7.875571e-12	0.0	0.1	7.875571e-12	0.0	0.1	7.875571e-12	0.0	0.1	7.875571e-12	0.0	0.1	7.875571e-12	0.0	0.1
1.645319e-11	1.000000097	0.1	1.645319e-11	0.0	0.1	1.645319e-11	0.0	0.1	1.645319e-11	0.0	0.1	1.645319e-11	0.0	0.1	1.645319e-11	0.0	0.1	1.645319e-11	0.0	0.1	1.645319e-11	0.0	0.1	1.645319e-11	0.0	0.1	1.645319e-11	0.0	0.1	1.645319e-11	0.0	0.1	1.645319e-11	0.0	0.1	1.645319e-11	0.0	0.1	1.645319e-11	0.0	0.1	1.645319e-11	0.0	0.1	1.645319e-11	0.0	0.1	1.645319e-11	0.0	0.1	1.645319e-11	0.0	0.1
2.59783e-11	1.0000001040000002	0.1	2.59783e-11	0.0	0.1	2.59783e-11	0.0	0.1	2.59783e-11	0.0	0.1	2.59783e-11	0.0	0.1	2.59783e-11	0.0	0.1	2.59783e-11	0.0	0.1	2.59783e-11	0.0	0.1	2.59783e-11	0.0	0.1	2.59783e-11	0.0	0.1	2.59783e-11	0.0	0.1	2.59783e-11	0.0	0.1	2.59783e-11	0.0	0.1	2.59783e-11	0.0	0.1	2.59783e-11	0.0	0.1	2.59783e-11	0.0	0.1	2.59783e-11	0.0	0.1	2.59783e-11	0.0	0.1
3.929042e-11	1.000000073	0.1	3.929042e-11	0.0	0.1	3.929042e-11	0.0	0.1	3.929042e-11	0.0	0.1	3.929042e-11	0.0	0.1	3.929042e-11	0.0	0.1	3.929042e-11	0.0	0.1	3.929042e-11	0.0	0.1	3.929042e-11	0.0	0.1	3.929042e-11	0.0	0.1	3.929042e-11	0.0	0.1	3.929042e-11	0.0	0.1	3.929042e-11	0.0	0.1	3.929042e-11	0.0	0.1	3.929042e-11	0.0	0.1	3.929042e-11	0.0	0.1	3.929042e-11	0.0	0.1	3.929042e-11	0.0	0.1
6.20816e-11	1.00000003	0.1	6.20816e-11	0.0	0.1	6.20816e-11	0.0	0.1	6.20816e-11	0.0	0.1	6.20816e-11	0.0	0.1	6.20816e-11	0.0	0.1	6.20816e-11	0.0	0.1	6.20816e-11	0.0	0.1	6.20816e-11	0.0	0.1	6.20816e-11	0.0	0.1	6.20816e-11	0.0	0.1	6.20816e-11	0.0	0.1	6.20816e-11	0.0	0.1	6.20816e-11	0.0	0.1	6.20816e-11	0.0	0.1	6.20816e-11	0.0	0.1	6.20816e-11	0.0	0.1	6.20816e-11	0.0	0.1
1.000669e-10	0.99999996	0.1	1.000669e-10	0.0	0.1	1.000669e-10	0.0	0.1	1.000669e-10	0.0	0.1	1.000669e-10	0.0	0.1	1.000669e-10	0.0	0.1	1.000669e-10	0.0	0.1	1.000669e-10	0.0	0.1	1.000669e-10	0.0	0.1	1.000669e-10	0.0	0.1	1.000669e-10	0.0	0.1	1.000669e-10	0.0	0.1	1.000669e-10	0.0	0.1	1.000669e-10	0.0	0.1	1.000669e-10	0.0	0.1	1.000669e-10	0.0	0.1	1.000669e-10	0.0	0.1	1.000669e-10	0.0	0.1
