Batch	m_SP	7	P3	W4_L	W3	R	P1	P2_L	P4											
5.110553e-13	9.87388826013e-06	0.1	5.110553e-13	1.24765552e-07	0.1	5.110553e-13	1.696036e-12	0.1	5.110553e-13	1.491472e-10	0.1	5.110553e-13	3.337731e-10	0.1	5.110553e-13	7.0740122e-10	0.1	5.110553e-13	3.917463e-15	0.1
1.55069e-12	9.62242277481e-06	0.1	1.55069e-12	3.7375905e-07	0.1	1.55069e-12	5.082699e-12	0.1	1.55069e-12	4.467867e-10	0.1	1.55069e-12	1.004831e-09	0.1	1.55069e-12	2.0923222e-09	0.1	1.55069e-12	1.173535e-14	0.1
4.147061e-12	9.022030778790001e-06	0.1	4.147061e-12	9.6833635e-07	0.1	4.147061e-12	1.318038e-11	0.1	4.147061e-12	1.157458e-09	0.1	4.147061e-12	2.634855e-09	0.1	4.147061e-12	5.249769e-09	0.1	4.147061e-12	3.040297e-14	0.1
8.790104e-12	8.040219597e-06	0.1	8.790104e-12	1.9409202e-06	0.1	8.790104e-12	2.646061e-11	0.1	8.790104e-12	2.319717e-09	0.1	8.790104e-12	5.390822e-09	0.1	8.790104e-12	9.9279779e-09	0.1	8.790104e-12	6.093574e-14	0.1
1.200405e-11	7.42390376022e-06	0.1	1.200405e-11	2.5516378e-06	0.1	1.200405e-11	3.482349e-11	0.1	1.200405e-11	3.049384e-09	0.1	1.200405e-11	7.183338e-09	0.1	1.200405e-11	1.25289461e-08	0.1	1.200405e-11	8.010631e-14	0.1
1.608835e-11	6.7083749155800005e-06	0.1	1.608835e-11	3.2608765e-06	0.1	1.608835e-11	4.456086e-11	0.1	1.608835e-11	3.896595e-09	0.1	1.608835e-11	9.331189e-09	0.1	1.608835e-11	1.51894853e-08	0.1	1.608835e-11	1.023673e-13	0.1
2.198661e-11	5.79500804934e-06	0.1	2.198661e-11	4.1665793e-06	0.1	2.198661e-11	5.703972e-11	0.1	2.198661e-11	4.978201e-09	0.1	2.198661e-11	1.218907e-08	0.1	2.198661e-11	1.7960054e-08	0.1	2.198661e-11	1.307911e-13	0.1
2.973545e-11	4.78131718635e-06	0.1	2.973545e-11	5.1723185e-06	0.1	2.973545e-11	7.096387e-11	0.1	2.973545e-11	6.178835e-09	0.1	2.973545e-11	1.553714e-08	0.1	2.973545e-11	2.0083727e-08	0.1	2.973545e-11	1.623488e-13	0.1
3.816564e-11	3.8788112115e-06	0.1	3.816564e-11	6.0683358e-06	0.1	3.816564e-11	8.344002e-11	0.1	3.816564e-11	7.248026e-09	0.1	3.816564e-11	1.870502e-08	0.1	3.816564e-11	2.0962555999999998e-08	0.1	3.816564e-11	1.904578e-13	0.1
4.93212e-11	2.94089459076e-06	0.1	4.93212e-11	7.0002511e-06	0.1	4.93212e-11	9.650463e-11	0.1	4.93212e-11	8.359477e-09	0.1	4.93212e-11	2.223062e-08	0.1	4.93212e-11	2.0608605e-08	0.1	4.93212e-11	2.196857e-13	0.1
