Batch	m_SP	8	W1_L	R	P1	P2	P3	P4	P5	P6													
0.0	0.9999999999999999	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
5.825334e-09	0.999999998	0.1	5.825334e-09	0.0	0.1	5.825334e-09	0.0	0.1	5.825334e-09	0.0	0.1	5.825334e-09	0.0	0.1	5.825334e-09	0.0	0.1	5.825334e-09	0.0	0.1	5.825334e-09	0.0	0.1
2.654027e-07	1.0000000100000002	0.1	2.654027e-07	0.0	0.1	2.654027e-07	0.0	0.1	2.654027e-07	0.0	0.1	2.654027e-07	0.0	0.1	2.654027e-07	0.0	0.1	2.654027e-07	0.0	0.1	2.654027e-07	0.0	0.1
1.025899e-06	1.000000079	0.1	1.025899e-06	0.0	0.1	1.025899e-06	0.0	0.1	1.025899e-06	0.0	0.1	1.025899e-06	0.0	0.1	1.025899e-06	0.0	0.1	1.025899e-06	0.0	0.1	1.025899e-06	0.0	0.1
1.909789e-06	0.999999953	0.1	1.909789e-06	0.0	0.1	1.909789e-06	0.0	0.1	1.909789e-06	0.0	0.1	1.909789e-06	0.0	0.1	1.909789e-06	0.0	0.1	1.909789e-06	0.0	0.1	1.909789e-06	0.0	0.1
3.415575e-06	1.0000000439999999	0.1	3.415575e-06	0.0	0.1	3.415575e-06	0.0	0.1	3.415575e-06	0.0	0.1	3.415575e-06	0.0	0.1	3.415575e-06	0.0	0.1	3.415575e-06	0.0	0.1	3.415575e-06	0.0	0.1
5.326228e-06	0.9999999459999999	0.1	5.326228e-06	0.0	0.1	5.326228e-06	0.0	0.1	5.326228e-06	0.0	0.1	5.326228e-06	0.0	0.1	5.326228e-06	0.0	0.1	5.326228e-06	0.0	0.1	5.326228e-06	0.0	0.1
7.408284e-06	0.9999999909999999	0.1	7.408284e-06	0.0	0.1	7.408284e-06	0.0	0.1	7.408284e-06	0.0	0.1	7.408284e-06	0.0	0.1	7.408284e-06	0.0	0.1	7.408284e-06	0.0	0.1	7.408284e-06	0.0	0.1
9.574092e-06	1.000000072	0.1	9.574092e-06	0.0	0.1	9.574092e-06	0.0	0.1	9.574092e-06	0.0	0.1	9.574092e-06	0.0	0.1	9.574092e-06	0.0	0.1	9.574092e-06	0.0	0.1	9.574092e-06	0.0	0.1
1.207491e-05	0.999999954	0.1	1.207491e-05	0.0	0.1	1.207491e-05	0.0	0.1	1.207491e-05	0.0	0.1	1.207491e-05	0.0	0.1	1.207491e-05	0.0	0.1	1.207491e-05	0.0	0.1	1.207491e-05	0.0	0.1
1.503961e-05	1.000000026	0.1	1.503961e-05	0.0	0.1	1.503961e-05	0.0	0.1	1.503961e-05	0.0	0.1	1.503961e-05	0.0	0.1	1.503961e-05	0.0	0.1	1.503961e-05	0.0	0.1	1.503961e-05	0.0	0.1
1.857024e-05	0.999999983	0.1	1.857024e-05	0.0	0.1	1.857024e-05	0.0	0.1	1.857024e-05	0.0	0.1	1.857024e-05	0.0	0.1	1.857024e-05	0.0	0.1	1.857024e-05	0.0	0.1	1.857024e-05	0.0	0.1
2.286872e-05	0.9999999190000001	0.1	2.286872e-05	0.0	0.1	2.286872e-05	0.0	0.1	2.286872e-05	0.0	0.1	2.286872e-05	0.0	0.1	2.286872e-05	0.0	0.1	2.286872e-05	0.0	0.1	2.286872e-05	0.0	0.1
2.827667e-05	1.000000026	0.1	2.827667e-05	0.0	0.1	2.827667e-05	0.0	0.1	2.827667e-05	0.0	0.1	2.827667e-05	0.0	0.1	2.827667e-05	0.0	0.1	2.827667e-05	0.0	0.1	2.827667e-05	0.0	0.1
3.531532e-05	1.000000001	0.1	3.531532e-05	0.0	0.1	3.531532e-05	0.0	0.1	3.531532e-05	0.0	0.1	3.531532e-05	0.0	0.1	3.531532e-05	0.0	0.1	3.531532e-05	0.0	0.1	3.531532e-05	0.0	0.1
