Batch	m_SP	2	N1a_L	N7a_L	
8.245488e-06	0.98983380286	0.1	8.245488e-06	0.0100576348	0.1
8.858137e-06	0.98908273217	0.1	8.858137e-06	0.01080081602	0.1
9.571793e-06	0.98820847127	0.1	9.571793e-06	0.011665811140000001	0.1
1.03107e-05	0.98730413991	0.1	1.03107e-05	0.01256060572	0.1
1.104961e-05	0.98640071	0.1	1.104961e-05	0.013454579309999999	0.1
1.181908e-05	0.98546079404	0.1	1.181908e-05	0.014384660269999999	0.1
1.271082e-05	0.98437262823	0.1	1.271082e-05	0.01546140769	0.1
1.360256e-05	0.98328576608	0.1	1.360256e-05	0.01653696513	0.1
1.453094e-05	0.9821556007700001	0.1	1.453094e-05	0.01765544682	0.1
1.560587e-05	0.98084861813	0.1	1.560587e-05	0.01894886949	0.1
1.66808e-05	0.9795434403500001	0.1	1.66808e-05	0.02024056718	0.1
1.788922e-05	0.9780782838900001	0.1	1.788922e-05	0.021690632129999998	0.1
1.918665e-05	0.97650767928	0.1	1.918665e-05	0.02324506227	0.1
2.059777e-05	0.97480225551	0.1	2.059777e-05	0.02493284811	0.1
2.21794e-05	0.97289445444	0.1	2.21794e-05	0.026821061480000002	0.1
2.391114e-05	0.9708098357099999	0.1	2.391114e-05	0.02888422182	0.1
2.586803e-05	0.96845958915	0.1	2.586803e-05	0.03121028862	0.1
2.814075e-05	0.96573726486	0.1	2.814075e-05	0.03390465005	0.1
3.072843e-05	0.96264687135	0.1	3.072843e-05	0.03696314219	0.1
3.367011e-05	0.95914570888	0.1	3.367011e-05	0.0404280973	0.1
3.74559e-05	0.95465872034	0.1	3.74559e-05	0.04486867654	0.1
4.204233e-05	0.9492509594499999	0.1	4.204233e-05	0.05022041504	0.1
4.768114e-05	0.94264447014	0.1	4.768114e-05	0.05675840504	0.1
5.539443e-05	0.93368222223	0.1	5.539443e-05	0.06562766673999999	0.1
6.457887e-05	0.92312200367	0.1	6.457887e-05	0.07607813112	0.1
7.541997e-05	0.91081135609	0.1	7.541997e-05	0.08826088456	0.1
8.819436e-05	0.89651682622	0.1	8.819436e-05	0.10240686706	0.1
0.0001016222	0.8817339435200001	0.1	0.0001016222	0.11703611121	0.1
0.000108039	0.8747563794599998	0.1	0.000108039	0.12394116486	0.1
0.0001144557	0.86783424648	0.1	0.0001144557	0.13079130446999998	0.1
0.0001272892	0.85415466794	0.1	0.0001272892	0.14432864249000002	0.1
0.0001454326	0.8351837040500001	0.1	0.0001454326	0.16310231001	0.1
