Batch	m_SP	5	C5H5	T1a_L	T4a_L	N1a_L	N7a_L							
3.779811e-09	0.7033478	0.1	3.779811e-09	0.29665046	0.1	3.779811e-09	2.4535849678e-09	0.1	3.779811e-09	5.366816589999999e-07	0.1	3.779811e-09	7.5750447e-12	0.1
4.07544e-09	0.6873988	0.1	4.07544e-09	0.31259935600000005	0.1	4.07544e-09	2.5856754845999996e-09	0.1	4.07544e-09	5.655354539999999e-07	0.1	4.07544e-09	7.982304e-12	0.1
4.38311e-09	0.6715506	0.1	4.38311e-09	0.328447521	0.1	4.38311e-09	2.7169605434999997e-09	0.1	4.38311e-09	5.9420689e-07	0.1	4.38311e-09	8.3869908e-12	0.1
4.738945e-09	0.6541091	0.1	4.738945e-09	0.34588896799999996	0.1	4.738945e-09	2.8614811342999998e-09	0.1	4.738945e-09	6.257608170000001e-07	0.1	4.738945e-09	8.8323641e-12	0.1
5.094779e-09	0.6375506	0.1	5.094779e-09	0.36244724999999994	0.1	5.094779e-09	2.9987237913000002e-09	0.1	5.094779e-09	6.557172290000001e-07	0.1	5.094779e-09	9.2551886e-12	0.1
5.450614e-09	0.6218098	0.1	5.450614e-09	0.37818797000000004	0.1	5.450614e-09	3.1292281441e-09	0.1	5.450614e-09	6.84194397e-07	0.1	5.450614e-09	9.6571338e-12	0.1
5.820794e-09	0.6062386	0.1	5.820794e-09	0.39375911999999996	0.1	5.820794e-09	3.2583640817999995e-09	0.1	5.820794e-09	7.12364648e-07	0.1	5.820794e-09	1.0054747299999999e-11	0.1
6.248352e-09	0.5891972	0.1	6.248352e-09	0.41080047	0.1	6.248352e-09	3.3997447814e-09	0.1	6.248352e-09	7.43194794e-07	0.1	6.248352e-09	1.04899049e-11	0.1
6.67591e-09	0.5730876	0.1	6.67591e-09	0.42691001	0.1	6.67591e-09	3.5334464040000003e-09	0.1	6.67591e-09	7.72339037e-07	0.1	6.67591e-09	1.09012662e-11	0.1
7.103467e-09	0.5578355	0.1	7.103467e-09	0.44216194	0.1	7.103467e-09	3.6600827209e-09	0.1	7.103467e-09	7.999320569999999e-07	0.1	7.103467e-09	1.1290733199999999e-11	0.1
7.531025e-09	0.5433742	0.1	7.531025e-09	0.45662322000000005	0.1	7.531025e-09	3.7802046162e-09	0.1	7.531025e-09	8.260943649999999e-07	0.1	7.531025e-09	1.16600077e-11	0.1
8.048337e-09	0.5268491	0.1	8.048337e-09	0.47314818	0.1	8.048337e-09	3.9175355651e-09	0.1	8.048337e-09	8.55990435e-07	0.1	8.048337e-09	1.20819814e-11	0.1
8.565648e-09	0.5112994	0.1	8.565648e-09	0.48869773	0.1	8.565648e-09	4.0468308565e-09	0.1	8.565648e-09	8.84121785e-07	0.1	8.565648e-09	1.2479047899999998e-11	0.1
9.08296e-09	0.4966413	0.1	9.08296e-09	0.50335574	0.1	9.08296e-09	4.1687848093e-09	0.1	9.08296e-09	9.106401639999999e-07	0.1	9.08296e-09	1.28533524e-11	0.1
9.600272e-09	0.4828002	0.1	9.600272e-09	0.5171967900000001	0.1	9.600272e-09	4.2840075941e-09	0.1	9.600272e-09	9.35680394e-07	0.1	9.600272e-09	1.3206781199999999e-11	0.1
1.020378e-08	0.4675971	0.1	1.020378e-08	0.53239984	0.1	1.020378e-08	4.4106533612e-09	0.1	1.020378e-08	9.63184795e-07	0.1	1.020378e-08	1.35950076e-11	0.1
1.082885e-08	0.4528286	0.1	1.082885e-08	0.54716818	0.1	1.082885e-08	4.533772866e-09	0.1	1.082885e-08	9.89902985e-07	0.1	1.082885e-08	1.3972129e-11	0.1
1.145391e-08	0.4389644	0.1	1.145391e-08	0.56103237	0.1	1.145391e-08	4.6494456089999994e-09	0.1	1.145391e-08	1.0149849889999999e-06	0.1	1.145391e-08	1.43261528e-11	0.1
1.207897e-08	0.4259239	0.1	1.207897e-08	0.57407282	0.1	1.207897e-08	4.7583357539999996e-09	0.1	1.207897e-08	1.038576903e-06	0.1	1.207897e-08	1.46591476e-11	0.1
1.278083e-08	0.412175	0.1	1.278083e-08	0.5878216400000001	0.1	1.278083e-08	4.873248135e-09	0.1	1.278083e-08	1.06345048e-06	0.1	1.278083e-08	1.5010234399999998e-11	0.1
1.353389e-08	0.3983772	0.1	1.353389e-08	0.6016193299999999	0.1	1.353389e-08	4.9886894900000005e-09	0.1	1.353389e-08	1.088412464e-06	0.1	1.353389e-08	1.53625727e-11	0.1
1.428694e-08	0.3854733	0.1	1.428694e-08	0.61452321	0.1	1.428694e-08	5.096772886e-09	0.1	1.428694e-08	1.111757021e-06	0.1	1.428694e-08	1.56920876e-11	0.1
1.503999e-08	0.373379	0.1	1.503999e-08	0.62661735	0.1	1.503999e-08	5.1981928529999995e-09	0.1	1.503999e-08	1.1336369439999998e-06	0.1	1.503999e-08	1.6000920799999998e-11	0.1
1.585438e-08	0.3611259	0.1	1.585438e-08	0.63887037	0.1	1.585438e-08	5.301075862e-09	0.1	1.585438e-08	1.1558051629999998e-06	0.1	1.585438e-08	1.63138141e-11	0.1
1.676078e-08	0.3484007	0.1	1.676078e-08	0.65159556	0.1	1.676078e-08	5.408074305e-09	0.1	1.676078e-08	1.1788267350000001e-06	0.1	1.676078e-08	1.66387626e-11	0.1
1.766718e-08	0.3365418	0.1	1.766718e-08	0.6634542299999999	0.1	1.766718e-08	5.507945812000001e-09	0.1	1.766718e-08	1.200280086e-06	0.1	1.766718e-08	1.69415874e-11	0.1
1.857357e-08	0.3254637	0.1	1.857357e-08	0.67453251	0.1	1.857357e-08	5.6013944849999994e-09	0.1	1.857357e-08	1.220322162e-06	0.1	1.857357e-08	1.72244837e-11	0.1
1.951663e-08	0.314686	0.1	1.951663e-08	0.68531001	0.1	1.951663e-08	5.692466409e-09	0.1	1.951663e-08	1.239820477e-06	0.1	1.951663e-08	1.74997024e-11	0.1
2.060633e-08	0.3030885	0.1	2.060633e-08	0.69690744	0.1	2.060633e-08	5.790658234e-09	0.1	2.060633e-08	1.2608018610000001e-06	0.1	2.060633e-08	1.77958589e-11	0.1
2.169604e-08	0.2923155	0.1	2.169604e-08	0.70768034	0.1	2.169604e-08	5.882070320000001e-09	0.1	2.169604e-08	1.28029134e-06	0.1	2.169604e-08	1.8070962600000002e-11	0.1
2.278574e-08	0.2822821	0.1	2.278574e-08	0.71771375	0.1	2.278574e-08	5.96740245e-09	0.1	2.278574e-08	1.2984435540000002e-06	0.1	2.278574e-08	1.83271802e-11	0.1
2.387545e-08	0.2729145	0.1	2.387545e-08	0.7270812899999999	0.1	2.387545e-08	6.047259228e-09	0.1	2.387545e-08	1.3153900550000002e-06	0.1	2.387545e-08	1.8566394699999997e-11	0.1
2.518466e-08	0.2624506	0.1	2.518466e-08	0.73754511	0.1	2.518466e-08	6.136703574e-09	0.1	2.518466e-08	1.3343213079999999e-06	0.1	2.518466e-08	1.8833605800000002e-11	0.1
2.649388e-08	0.2527595	0.1	2.649388e-08	0.74723624	0.1	2.649388e-08	6.219796865e-09	0.1	2.649388e-08	1.351853645e-06	0.1	2.649388e-08	1.90810829e-11	0.1
2.78031e-08	0.2437586	0.1	2.78031e-08	0.7562370199999999	0.1	2.78031e-08	6.2972180509999994e-09	0.1	2.78031e-08	1.3681370870000003e-06	0.1	2.78031e-08	1.93109458e-11	0.1
2.911232e-08	0.2353767	0.1	2.911232e-08	0.7646189499999999	0.1	2.911232e-08	6.36955393e-09	0.1	2.911232e-08	1.383300971e-06	0.1	2.911232e-08	1.95249973e-11	0.1
3.063238e-08	0.2263403	0.1	3.063238e-08	0.77365521	0.1	3.063238e-08	6.4478262470000005e-09	0.1	3.063238e-08	1.39964948e-06	0.1	3.063238e-08	1.97557615e-11	0.1
3.220516e-08	0.217693	0.1	3.220516e-08	0.78230258	0.1	3.220516e-08	6.523042781e-09	0.1	3.220516e-08	1.415293061e-06	0.1	3.220516e-08	1.99765929e-11	0.1
3.377793e-08	0.2096821	0.1	3.377793e-08	0.7903133	0.1	3.377793e-08	6.593033790000001e-09	0.1	3.377793e-08	1.429786052e-06	0.1	3.377793e-08	2.0181170000000002e-11	0.1
3.535071e-08	0.2022399	0.1	3.535071e-08	0.79775554	0.1	3.535071e-08	6.658355698e-09	0.1	3.535071e-08	1.4432501630000002e-06	0.1	3.535071e-08	2.03712238e-11	0.1
3.711309e-08	0.1945042	0.1	3.711309e-08	0.8054911700000001	0.1	3.711309e-08	6.7265971680000004e-09	0.1	3.711309e-08	1.457244783e-06	0.1	3.711309e-08	2.05687898e-11	0.1
3.900187e-08	0.1868447	0.1	3.900187e-08	0.81315056	0.1	3.900187e-08	6.794552678e-09	0.1	3.900187e-08	1.47110133e-06	0.1	3.900187e-08	2.07643968e-11	0.1
4.089065e-08	0.1797656	0.1	4.089065e-08	0.8202297000000001	0.1	4.089065e-08	6.8577488339999995e-09	0.1	4.089065e-08	1.483908908e-06	0.1	4.089065e-08	2.09451888e-11	0.1
4.277943e-08	0.1732034	0.1	4.277943e-08	0.82679188	0.1	4.277943e-08	6.916700772e-09	0.1	4.277943e-08	1.495780596e-06	0.1	4.277943e-08	2.1112785399999997e-11	0.1
4.48194e-08	0.1666336	0.1	4.48194e-08	0.83336162	0.1	4.48194e-08	6.9761283680000005e-09	0.1	4.48194e-08	1.507666541e-06	0.1	4.48194e-08	2.1280573199999998e-11	0.1
4.708617e-08	0.1598944	0.1	4.708617e-08	0.8401006799999999	0.1	4.708617e-08	7.037562713e-09	0.1	4.708617e-08	1.519858562e-06	0.1	4.708617e-08	2.1452687599999998e-11	0.1
4.935293e-08	0.1536791	0.1	4.935293e-08	0.846316	0.1	4.935293e-08	7.094701205e-09	0.1	4.935293e-08	1.531102539e-06	0.1	4.935293e-08	2.16114288e-11	0.1
5.161969e-08	0.1479289	0.1	5.161969e-08	0.8520661199999999	0.1	5.161969e-08	7.148028159e-09	0.1	5.161969e-08	1.541505416e-06	0.1	5.161969e-08	2.17582923e-11	0.1
5.397872e-08	0.1423845	0.1	5.397872e-08	0.8576106400000001	0.1	5.397872e-08	7.1999231410000006e-09	0.1	5.397872e-08	1.5515358439999999e-06	0.1	5.397872e-08	2.18999043e-11	0.1
5.670685e-08	0.1364693	0.1	5.670685e-08	0.86352574	0.1	5.670685e-08	7.255867684e-09	0.1	5.670685e-08	1.562237063e-06	0.1	5.670685e-08	2.20509908e-11	0.1
5.943498e-08	0.131026	0.1	5.943498e-08	0.8689690600000001	0.1	5.943498e-08	7.307948269e-09	0.1	5.943498e-08	1.57208513e-06	0.1	5.943498e-08	2.21900232e-11	0.1
6.216311e-08	0.1260002	0.1	6.216311e-08	0.87399472	0.1	6.216311e-08	7.3566125930000005e-09	0.1	6.216311e-08	1.581177255e-06	0.1	6.216311e-08	2.2318401e-11	0.1
6.489123e-08	0.1213458	0.1	6.489123e-08	0.87864912	0.1	6.489123e-08	7.402237362e-09	0.1	6.489123e-08	1.5895974849999999e-06	0.1	6.489123e-08	2.2437293e-11	0.1
6.817406e-08	0.1161814	0.1	6.817406e-08	0.88381359	0.1	6.817406e-08	7.45356818e-09	0.1	6.817406e-08	1.598940452e-06	0.1	6.817406e-08	2.2569213399999998e-11	0.1
7.145689e-08	0.1114387	0.1	7.145689e-08	0.88855616	0.1	7.145689e-08	7.501452332e-09	0.1	7.145689e-08	1.607520847e-06	0.1	7.145689e-08	2.26903688e-11	0.1
7.473972e-08	0.107068	0.1	7.473972e-08	0.89292689	0.1	7.473972e-08	7.546295700999999e-09	0.1	7.473972e-08	1.615428241e-06	0.1	7.473972e-08	2.28020236e-11	0.1
7.802255e-08	0.1030272	0.1	7.802255e-08	0.89696763	0.1	7.802255e-08	7.588445499e-09	0.1	7.802255e-08	1.6227378530000001e-06	0.1	7.802255e-08	2.2905253299999998e-11	0.1
8.184312e-08	0.09869236	0.1	8.184312e-08	0.90130242	0.1	8.184312e-08	7.634493113e-09	0.1	8.184312e-08	1.6305800779999998e-06	0.1	8.184312e-08	2.30160068e-11	0.1
8.579813e-08	0.09457322	0.1	8.579813e-08	0.90542156	0.1	8.579813e-08	7.679156512e-09	0.1	8.579813e-08	1.638032179e-06	0.1	8.579813e-08	2.3121248200000003e-11	0.1
8.975314e-08	0.09078415	0.1	8.975314e-08	0.9092105599999999	0.1	8.975314e-08	7.721127218e-09	0.1	8.975314e-08	1.644887396e-06	0.1	8.975314e-08	2.32180623e-11	0.1
9.370814e-08	0.087287	0.1	9.370814e-08	0.91270767	0.1	9.370814e-08	7.76071828e-09	0.1	9.370814e-08	1.651214416e-06	0.1	9.370814e-08	2.3307415000000002e-11	0.1
9.815258e-08	0.08366525	0.1	9.815258e-08	0.9163294200000001	0.1	9.815258e-08	7.802699425e-09	0.1	9.815258e-08	1.657766874e-06	0.1	9.815258e-08	2.3399965199999997e-11	0.1
1.029233e-07	0.08009781	0.1	1.029233e-07	0.91989681	0.1	1.029233e-07	7.845152895e-09	0.1	1.029233e-07	1.664219923e-06	0.1	1.029233e-07	2.34911362e-11	0.1
1.07694e-07	0.07682215	0.1	1.07694e-07	0.9231725099999999	0.1	1.07694e-07	7.885233712e-09	0.1	1.07694e-07	1.6701468760000001e-06	0.1	1.07694e-07	2.3574856899999998e-11	0.1
1.124647e-07	0.07380389	0.1	1.124647e-07	0.9261906700000001	0.1	1.124647e-07	7.923221334e-09	0.1	1.124647e-07	1.675607392e-06	0.1	1.124647e-07	2.36519986e-11	0.1
1.176318e-07	0.07079151	0.1	1.176318e-07	0.92920309	0.1	1.176318e-07	7.962280241e-09	0.1	1.176318e-07	1.6810569639999998e-06	0.1	1.176318e-07	2.3729001e-11	0.1
1.233933e-07	0.06770989	0.1	1.233933e-07	0.9322846699999999	0.1	1.233933e-07	8.003581862999999e-09	0.1	1.233933e-07	1.686631456e-06	0.1	1.233933e-07	2.3807776e-11	0.1
1.291548e-07	0.06488538	0.1	1.291548e-07	0.9351092300000001	0.1	1.291548e-07	8.042799493e-09	0.1	1.291548e-07	1.6917417140000002e-06	0.1	1.291548e-07	2.3879994000000002e-11	0.1
1.349164e-07	0.06228707	0.1	1.349164e-07	0.9377074	0.1	1.349164e-07	8.080185111000001e-09	0.1	1.349164e-07	1.696441969e-06	0.1	1.349164e-07	2.3946433e-11	0.1
1.411405e-07	0.0597043	0.1	1.411405e-07	0.94029022	0.1	1.411405e-07	8.118758999e-09	0.1	1.411405e-07	1.701114508e-06	0.1	1.411405e-07	2.401248e-11	0.1
1.480584e-07	0.05707388	0.1	1.480584e-07	0.9429206499999999	0.1	1.480584e-07	8.15969155e-09	0.1	1.480584e-07	1.705873405e-06	0.1	1.480584e-07	2.4079753e-11	0.1
1.549763e-07	0.05466545	0.1	1.549763e-07	0.94532911	0.1	1.549763e-07	8.198833588000001e-09	0.1	1.549763e-07	1.710230931e-06	0.1	1.549763e-07	2.4141369e-11	0.1
1.618942e-07	0.05245206	0.1	1.618942e-07	0.94754242	0.1	1.618942e-07	8.236406096e-09	0.1	1.618942e-07	1.714234989e-06	0.1	1.618942e-07	2.4197991e-11	0.1
1.693733e-07	0.0502523	0.1	1.693733e-07	0.94974222	0.1	1.693733e-07	8.275470152e-09	0.1	1.693733e-07	1.718214645e-06	0.1	1.693733e-07	2.4254281999999997e-11	0.1
1.776942e-07	0.04801212	0.1	1.776942e-07	0.95198232	0.1	1.776942e-07	8.317270113e-09	0.1	1.776942e-07	1.7222673049999999e-06	0.1	1.776942e-07	2.4311613000000002e-11	0.1
1.860151e-07	0.04596314	0.1	1.860151e-07	0.9540313500000002	0.1	1.860151e-07	8.357538946e-09	0.1	1.860151e-07	1.7259740259999999e-06	0.1	1.860151e-07	2.4364069e-11	0.1
1.94336e-07	0.04408188	0.1	1.94336e-07	0.9559124800000001	0.1	1.94336e-07	8.396467062999999e-09	0.1	1.94336e-07	1.7293777840000002e-06	0.1	1.94336e-07	2.4412239000000003e-11	0.1
2.033408e-07	0.04221214	0.1	2.033408e-07	0.9577823400000002	0.1	2.033408e-07	8.437271201e-09	0.1	2.033408e-07	1.7327606560000002e-06	0.1	2.033408e-07	2.4460127e-11	0.1
2.133716e-07	0.04030771	0.1	2.133716e-07	0.9596867	0.1	2.133716e-07	8.481308501e-09	0.1	2.133716e-07	1.736205489e-06	0.1	2.133716e-07	2.4508916e-11	0.1
2.234023e-07	0.03856769	0.1	2.234023e-07	0.96142677	0.1	2.234023e-07	8.524043261e-09	0.1	2.234023e-07	1.739354085e-06	0.1	2.234023e-07	2.4553505000000002e-11	0.1
2.334331e-07	0.03697169	0.1	2.334331e-07	0.96302273	0.1	2.334331e-07	8.565641944e-09	0.1	2.334331e-07	1.742240797e-06	0.1	2.334331e-07	2.4594423e-11	0.1
2.443012e-07	0.03538515	0.1	2.443012e-07	0.9646092	0.1	2.443012e-07	8.609593554e-09	0.1	2.443012e-07	1.745110937e-06	0.1	2.443012e-07	2.4635103000000002e-11	0.1
2.564252e-07	0.0337686	0.1	2.564252e-07	0.96622586	0.1	2.564252e-07	8.657422872e-09	0.1	2.564252e-07	1.748036204e-06	0.1	2.564252e-07	2.4676577e-11	0.1
2.685492e-07	0.03229331	0.1	2.685492e-07	0.96770106	0.1	2.685492e-07	8.704155254000001e-09	0.1	2.685492e-07	1.750705107e-06	0.1	2.685492e-07	2.4714445e-11	0.1
2.806732e-07	0.03094152	0.1	2.806732e-07	0.9690527500000001	0.1	2.806732e-07	8.749931938000001e-09	0.1	2.806732e-07	1.753150881e-06	0.1	2.806732e-07	2.4749162e-11	0.1
2.942584e-07	0.02955524	0.1	2.942584e-07	0.97043911	0.1	2.942584e-07	8.800239392e-09	0.1	2.942584e-07	1.755658514e-06	0.1	2.942584e-07	2.4784778000000003e-11	0.1
3.088178e-07	0.02820114	0.1	3.088178e-07	0.9717932899999999	0.1	3.088178e-07	8.853152500999999e-09	0.1	3.088178e-07	1.7581086050000001e-06	0.1	3.088178e-07	2.4819585e-11	0.1
3.233771e-07	0.02696569	0.1	3.233771e-07	0.97302866	0.1	3.233771e-07	8.905169756999999e-09	0.1	3.233771e-07	1.7603432029999998e-06	0.1	3.233771e-07	2.4851367999999998e-11	0.1
3.379365e-07	0.02583394	0.1	3.379365e-07	0.97416045	0.1	3.379365e-07	8.956411667000002e-09	0.1	3.379365e-07	1.7623910210000002e-06	0.1	3.379365e-07	2.4880505e-11	0.1
3.548819e-07	0.02463076	0.1	3.548819e-07	0.9753636400000001	0.1	3.548819e-07	9.015209666e-09	0.1	3.548819e-07	1.764567176e-06	0.1	3.548819e-07	2.4911502e-11	0.1
3.724238e-07	0.02349786	0.1	3.724238e-07	0.9764964599999999	0.1	3.724238e-07	9.075255147e-09	0.1	3.724238e-07	1.766617203e-06	0.1	3.724238e-07	2.4940714e-11	0.1
3.899658e-07	0.0224646	0.1	3.899658e-07	0.97752979	0.1	3.899658e-07	9.134586686e-09	0.1	3.899658e-07	1.768486079e-06	0.1	3.899658e-07	2.4967383e-11	0.1
4.075077e-07	0.02151838	0.1	4.075077e-07	0.97847591	0.1	4.075077e-07	9.193304984e-09	0.1	4.075077e-07	1.770198001e-06	0.1	4.075077e-07	2.4991836e-11	0.1
4.28712e-07	0.02047586	0.1	4.28712e-07	0.9795185099999999	0.1	4.28712e-07	9.263583672e-09	0.1	4.28712e-07	1.772084447e-06	0.1	4.28712e-07	2.5018795999999998e-11	0.1
4.499164e-07	0.01952969	0.1	4.499164e-07	0.98046471	0.1	4.499164e-07	9.333213786e-09	0.1	4.499164e-07	1.7737962679999999e-06	0.1	4.499164e-07	2.5043311e-11	0.1
4.711208e-07	0.0186671	0.1	4.711208e-07	0.9813272700000001	0.1	4.711208e-07	9.402298934999998e-09	0.1	4.711208e-07	1.7753567599999998e-06	0.1	4.711208e-07	2.5065677e-11	0.1
4.940293e-07	0.01781691	0.1	4.940293e-07	0.9821773299999998	0.1	4.940293e-07	9.476418728e-09	0.1	4.940293e-07	1.7768941579999999e-06	0.1	4.940293e-07	2.5087763000000002e-11	0.1
5.19494e-07	0.01695837	0.1	5.19494e-07	0.98303587	0.1	5.19494e-07	9.558283264000001e-09	0.1	5.19494e-07	1.7784479200000002e-06	0.1	5.19494e-07	2.5110110999999997e-11	0.1
5.449588e-07	0.01617876	0.1	5.449588e-07	0.9838155199999999	0.1	5.449588e-07	9.639694661e-09	0.1	5.449588e-07	1.779858087e-06	0.1	5.449588e-07	2.5130436999999998e-11	0.1
5.704236e-07	0.01546768	0.1	5.704236e-07	0.98452653	0.1	5.704236e-07	9.720731627999998e-09	0.1	5.704236e-07	1.781144539e-06	0.1	5.704236e-07	2.5149006e-11	0.1
6.000866e-07	0.01471434	0.1	6.000866e-07	0.98527996	0.1	6.000866e-07	9.814749551e-09	0.1	6.000866e-07	1.782507209e-06	0.1	6.000866e-07	2.5168734e-11	0.1
6.307991e-07	0.01400796	0.1	6.307991e-07	0.98598627	0.1	6.307991e-07	9.911756632000001e-09	0.1	6.307991e-07	1.783785825e-06	0.1	6.307991e-07	2.5187284e-11	0.1
6.615116e-07	0.0133663	0.1	6.615116e-07	0.98662797	0.1	6.615116e-07	1.0008498978000001e-08	0.1	6.615116e-07	1.784946254e-06	0.1	6.615116e-07	2.5204178000000002e-11	0.1
6.935171e-07	0.01275732	0.1	6.935171e-07	0.98723697	0.1	6.935171e-07	1.0109103347e-08	0.1	6.935171e-07	1.7860481379999998e-06	0.1	6.935171e-07	2.5220261e-11	0.1
7.306945e-07	0.0121161	0.1	7.306945e-07	0.98787813	0.1	7.306945e-07	1.0225779859e-08	0.1	7.306945e-07	1.7872084639999998e-06	0.1	7.306945e-07	2.5237252e-11	0.1
7.678719e-07	0.01153625	0.1	7.678719e-07	0.98845803	0.1	7.678719e-07	1.0342332012e-08	0.1	7.678719e-07	1.788257328e-06	0.1	7.678719e-07	2.5252685000000002e-11	0.1
8.050492e-07	0.01100937	0.1	8.050492e-07	0.9889848299999999	0.1	8.050492e-07	1.0458825711e-08	0.1	8.050492e-07	1.7892099929999999e-06	0.1	8.050492e-07	2.5266764e-11	0.1
8.482768e-07	0.0104542	0.1	8.482768e-07	0.9895401199999999	0.1	8.482768e-07	1.0594274359000002e-08	0.1	8.482768e-07	1.790214571e-06	0.1	8.482768e-07	2.5281664e-11	0.1
