Batch	m_SP	7	P3	R	W4_L	W3	P1	P2_L	P4											
6.998855e-13	9.89644403457e-06	0.1	6.998855e-13	8.884233e-09	0.1	6.998855e-13	5.590079e-08	0.1	6.998855e-13	9.732733e-11	0.1	6.998855e-13	8.235385e-09	0.1	6.998855e-13	3.0261293e-08	0.1	6.998855e-13	2.655288e-11	0.1
2.458746e-12	9.6411506233952e-06	0.1	2.458746e-12	3.080731e-08	0.1	2.458746e-12	1.938437e-07	0.1	2.458746e-12	3.374964e-10	0.1	2.458746e-12	2.855734e-08	0.1	2.458746e-12	1.0493522000000001e-07	0.1	2.458746e-12	9.207579e-11	0.1
5.388908e-12	9.2303887721318e-06	0.1	5.388908e-12	6.608124e-08	0.1	5.388908e-12	4.15792e-07	0.1	5.388908e-12	7.239265e-10	0.1	5.388908e-12	6.125511e-08	0.1	5.388908e-12	2.2508458e-07	0.1	5.388908e-12	1.975014e-10	0.1
9.393041e-12	8.697221287438e-06	0.1	9.393041e-12	1.118666e-07	0.1	9.393041e-12	7.038795e-07	0.1	9.393041e-12	1.225513e-09	0.1	9.393041e-12	1.036966e-07	0.1	9.393041e-12	3.8103772e-07	0.1	9.393041e-12	3.343432e-10	0.1
1.602294e-11	7.8812750338872e-06	0.1	1.602294e-11	1.819354e-07	0.1	1.602294e-11	1.144762e-06	0.1	1.602294e-11	1.993137e-09	0.1	1.602294e-11	1.686482e-07	0.1	1.602294e-11	6.197047799999999e-07	0.1	1.602294e-11	5.43763e-10	0.1
2.778573e-11	6.6174228545742e-06	0.1	2.778573e-11	2.90468e-07	0.1	2.778573e-11	1.827662e-06	0.1	2.778573e-11	3.182161e-09	0.1	2.778573e-11	2.692547e-07	0.1	2.778573e-11	9.893861e-07	0.1	2.778573e-11	8.681428e-10	0.1
4.07909e-11	5.4546150895208e-06	0.1	4.07909e-11	3.903237e-07	0.1	4.07909e-11	2.455966e-06	0.1	4.07909e-11	4.276155e-09	0.1	4.07909e-11	3.618182e-07	0.1	4.07909e-11	1.329512e-06	0.1	4.07909e-11	1.16659e-09	0.1
5.565964e-11	4.3733413300599e-06	0.1	5.565964e-11	4.831779e-07	0.1	5.565964e-11	3.040214e-06	0.1	5.565964e-11	5.293479e-09	0.1	5.565964e-11	4.478918e-07	0.1	5.565964e-11	1.6457902e-06	0.1	5.565964e-11	1.444113e-09	0.1
7.052839e-11	3.5064100784160998e-06	0.1	7.052839e-11	5.576256e-07	0.1	7.052839e-11	3.508647e-06	0.1	7.052839e-11	6.109179e-09	0.1	7.052839e-11	5.169034e-07	0.1	7.052839e-11	1.8993718e-06	0.1	7.052839e-11	1.666623e-09	0.1
8.539713e-11	2.8113315127344e-06	0.1	8.539713e-11	6.173155e-07	0.1	8.539713e-11	3.884221e-06	0.1	8.539713e-11	6.763222e-09	0.1	8.539713e-11	5.722353e-07	0.1	8.539713e-11	2.102686e-06	0.1	8.539713e-11	1.845026e-09	0.1
1.002659e-10	2.2540395290655e-06	0.1	1.002659e-10	6.651732e-07	0.1	1.002659e-10	4.185345e-06	0.1	1.002659e-10	7.287655e-09	0.1	1.002659e-10	6.165992e-07	0.1	1.002659e-10	2.2656982e-06	0.1	1.002659e-10	1.988065e-09	0.1
1.157409e-10	1.7910125822237999e-06	0.1	1.157409e-10	7.049359e-07	0.1	1.157409e-10	4.435535e-06	0.1	1.157409e-10	7.723423e-09	0.1	1.157409e-10	6.534595e-07	0.1	1.157409e-10	2.4011361999999998e-06	0.1	1.157409e-10	2.10691e-09	0.1
1.336409e-10	1.3727363506271999e-06	0.1	1.336409e-10	7.408558e-07	0.1	1.336409e-10	4.661544e-06	0.1	1.336409e-10	8.117129e-09	0.1	1.336409e-10	6.86758e-07	0.1	1.336409e-10	2.5234856e-06	0.1	1.336409e-10	2.21427e-09	0.1
1.515408e-10	1.0521449001944998e-06	0.1	1.515408e-10	7.683869e-07	0.1	1.515408e-10	4.834771e-06	0.1	1.515408e-10	8.418946e-09	0.1	1.515408e-10	7.122805e-07	0.1	1.515408e-10	2.6172618e-06	0.1	1.515408e-10	2.296558e-09	0.1
1.694408e-10	8.064251260043999e-07	0.1	1.694408e-10	7.894885e-07	0.1	1.694408e-10	4.967542e-06	0.1	1.694408e-10	8.650332e-09	0.1	1.694408e-10	7.318432e-07	0.1	1.694408e-10	2.6891368e-06	0.1	1.694408e-10	2.35963e-09	0.1
1.873408e-10	6.1809123005856e-07	0.1	1.873408e-10	8.05662e-07	0.1	1.873408e-10	5.069306e-06	0.1	1.873408e-10	8.827737e-09	0.1	1.873408e-10	7.468377e-07	0.1	1.873408e-10	2.7442264e-06	0.1	1.873408e-10	2.407972e-09	0.1
2.082278e-10	4.5317464311316e-07	0.1	2.082278e-10	8.198246e-07	0.1	2.082278e-10	5.158416e-06	0.1	2.082278e-10	8.983154e-09	0.1	2.082278e-10	7.599687e-07	0.1	2.082278e-10	2.7924669e-06	0.1	2.082278e-10	2.450304e-09	0.1
2.298616e-10	3.2859418826320003e-07	0.1	2.298616e-10	8.305233e-07	0.1	2.298616e-10	5.225732e-06	0.1	2.298616e-10	9.100638e-09	0.1	2.298616e-10	7.698889e-07	0.1	2.298616e-10	2.8289083e-06	0.1	2.298616e-10	2.482283e-09	0.1
2.514953e-10	2.3826163613296e-07	0.1	2.514953e-10	8.382809e-07	0.1	2.514953e-10	5.274542e-06	0.1	2.514953e-10	9.185904e-09	0.1	2.514953e-10	7.770829e-07	0.1	2.514953e-10	2.8553311e-06	0.1	2.514953e-10	2.505472e-09	0.1
2.740166e-10	1.7049892218956e-07	0.1	2.740166e-10	8.441003e-07	0.1	2.740166e-10	5.311157e-06	0.1	2.740166e-10	9.249951e-09	0.1	2.740166e-10	7.824804e-07	0.1	2.740166e-10	2.8751535e-06	0.1	2.740166e-10	2.522868e-09	0.1
3.000878e-10	1.1573935740788001e-07	0.1	3.000878e-10	8.488031e-07	0.1	3.000878e-10	5.340745e-06	0.1	3.000878e-10	9.301813e-09	0.1	3.000878e-10	7.868433e-07	0.1	3.000878e-10	2.8911717999999997e-06	0.1	3.000878e-10	2.536926e-09	0.1
