Batch	m_SP	7	P3	W4_L	W3	R	P1	P2_L	P4											
2.316449e-10	9.783405186609599e-06	0.1	2.316449e-10	3.515892e-118	0.1	2.316449e-10	1.171964e-118	0.1	2.316449e-10	4.388512e-08	0.1	2.316449e-10	2.787216e-08	0.1	2.316449e-10	1.4400775e-07	0.1	2.316449e-10	6.952093e-10	0.1
5.006003e-10	9.538597705311e-06	0.1	5.006003e-10	7.565952e-118	0.1	5.006003e-10	2.521984e-118	0.1	5.006003e-10	9.3995e-08	0.1	5.006003e-10	6.136277e-08	0.1	5.006003e-10	3.0437519e-07	0.1	5.006003e-10	1.496611e-09	0.1
1.130939e-09	8.9913254892424e-06	0.1	1.130939e-09	1.6922025e-117	0.1	1.130939e-09	5.640675e-118	0.1	1.130939e-09	2.079895e-07	0.1	1.130939e-09	1.44236e-07	0.1	1.130939e-09	6.528424e-07	0.1	1.130939e-09	3.35016e-09	0.1
2.265548e-09	8.092992404054699e-06	0.1	2.265548e-09	3.328065e-117	0.1	2.265548e-09	1.109355e-117	0.1	2.265548e-09	4.016491e-07	0.1	2.265548e-09	3.067166e-07	0.1	2.265548e-09	1.1916564e-06	0.1	2.265548e-09	6.597848e-09	0.1
3.353932e-09	7.325592685018599e-06	0.1	3.353932e-09	4.838895e-117	0.1	3.353932e-09	1.612965e-117	0.1	3.353932e-09	5.744991e-07	0.1	3.353932e-09	4.753637e-07	0.1	3.353932e-09	1.6144474999999999e-06	0.1	3.353932e-09	9.604151e-09	0.1
4.183876e-09	6.795845206081399e-06	0.1	4.183876e-09	5.9526809999999996e-117	0.1	4.183876e-09	1.984227e-117	0.1	4.183876e-09	6.984574e-07	0.1	4.183876e-09	6.103539e-07	0.1	4.183876e-09	1.8829586000000002e-06	0.1	4.183876e-09	1.182407e-08	0.1
5.321217e-09	6.1394951670661e-06	0.1	5.321217e-09	7.425645e-117	0.1	5.321217e-09	2.475215e-117	0.1	5.321217e-09	8.581333e-07	0.1	5.321217e-09	8.018876e-07	0.1	5.321217e-09	2.1850798e-06	0.1	5.321217e-09	1.476401e-08	0.1
6.936681e-09	5.3286489896892e-06	0.1	6.936681e-09	9.413459999999999e-117	0.1	6.936681e-09	3.13782e-117	0.1	6.936681e-09	1.066422e-06	0.1	6.936681e-09	1.082204e-06	0.1	6.936681e-09	2.5032615e-06	0.1	6.936681e-09	1.873778e-08	0.1
9.154056e-09	4.4096145562112e-06	0.1	9.154056e-09	1.1948384999999999e-116	0.1	9.154056e-09	3.982795e-117	0.1	9.154056e-09	1.321016e-06	0.1	9.154056e-09	1.472726e-06	0.1	9.154056e-09	2.7720285e-06	0.1	9.154056e-09	2.381304e-08	0.1
1.137143e-08	3.6710668070456e-06	0.1	1.137143e-08	1.4269566e-116	0.1	1.137143e-08	4.756522e-117	0.1	1.137143e-08	1.544298e-06	0.1	1.137143e-08	1.859381e-06	0.1	1.137143e-08	2.8959465e-06	0.1	1.137143e-08	2.846524e-08	0.1
