Batch	m_SP	4	Pr1	W1	Pr2	Pr3					
0.0005773763	9.830083698180001e-06	0.1	0.0005773763	1.68058e-07	0.1	0.0005773763	5.328684e-10	0.1	0.0005773763	8.828724e-10	0.1
0.001162831	9.6610233888e-06	0.1	0.001162831	3.357156e-07	0.1	0.001162831	1.064243e-09	0.1	0.001162831	1.763138e-09	0.1
0.002203641	9.367619322870001e-06	0.1	0.002203641	6.266857e-07	0.1	0.002203641	1.986444e-09	0.1	0.002203641	3.29084e-09	0.1
0.004025057	8.8754412447e-06	0.1	0.004025057	1.114782e-06	0.1	0.004025057	3.533418e-09	0.1	0.004025057	5.853528e-09	0.1
0.007147484	8.09111308806e-06	0.1	0.007147484	1.892604e-06	0.1	0.007147484	5.998649e-09	0.1	0.007147484	9.937386e-09	0.1
0.01235153	6.93487765053e-06	0.1	0.01235153	3.039248e-06	0.1	0.01235153	9.632827e-09	0.1	0.01235153	1.59577e-08	0.1
0.01843541	5.79091409028e-06	0.1	0.01843541	4.173724e-06	0.1	0.01843541	1.322844e-08	0.1	0.01843541	2.191412e-08	0.1
0.02473924	4.80424095711e-06	0.1	0.02473924	5.152212e-06	0.1	0.02473924	1.632966e-08	0.1	0.02473924	2.705155e-08	0.1
0.0320976	3.8630649826495995e-06	0.1	0.0320976	6.085581e-06	0.1	0.0320976	1.928788e-08	0.1	0.0320976	3.195209e-08	0.1
0.03971959	3.0820998704768997e-06	0.1	0.03971959	6.860068e-06	0.1	0.03971959	2.174255e-08	0.1	0.03971959	3.601844e-08	0.1
0.04734158	2.4590161636859e-06	0.1	0.04734158	7.477984e-06	0.1	0.04734158	2.370097e-08	0.1	0.04734158	3.926273e-08	0.1
0.05496358	1.9618961846484e-06	0.1	0.05496358	7.97098e-06	0.1	0.05496358	2.526347e-08	0.1	0.05496358	4.185114e-08	0.1
0.06258557	1.5652751905609e-06	0.1	0.06258557	8.364311e-06	0.1	0.06258557	2.65101e-08	0.1	0.06258557	4.391628e-08	0.1
0.07052564	1.2371205049567e-06	0.1	0.07052564	8.689744e-06	0.1	0.07052564	2.754152e-08	0.1	0.07052564	4.562492e-08	0.1
0.07973803	9.415865898793899e-07	0.1	0.07973803	8.982826e-06	0.1	0.07973803	2.847042e-08	0.1	0.07973803	4.716372e-08	0.1
0.08895042	7.166523617380401e-07	0.1	0.08895042	9.205895e-06	0.1	0.08895042	2.917741e-08	0.1	0.08895042	4.833491e-08	0.1
0.09816281	5.454523908752099e-07	0.1	0.09816281	9.375675e-06	0.1	0.09816281	2.971552e-08	0.1	0.09816281	4.922632e-08	0.1
0.1073752	4.1515000694258e-07	0.1	0.1073752	9.504896e-06	0.1	0.1073752	3.012507e-08	0.1	0.1073752	4.990478e-08	0.1
0.1184754	2.9878548223615e-07	0.1	0.1184754	9.620296e-06	0.1	0.1184754	3.049082e-08	0.1	0.1184754	5.051067e-08	0.1
0.1295756	2.1503742810004e-07	0.1	0.1295756	9.703349e-06	0.1	0.1295756	3.075405e-08	0.1	0.1295756	5.094673e-08	0.1
0.1406758	1.5476353687249e-07	0.1	0.1406758	9.763123e-06	0.1	0.1406758	3.09435e-08	0.1	0.1406758	5.126057e-08	0.1
0.1527114	1.0833910576398e-07	0.1	0.1527114	9.809162e-06	0.1	0.1527114	3.108941e-08	0.1	0.1527114	5.150229e-08	0.1
