Batch	m_SP	7	P2_L	R	W4_L	W3	P1	P3	P4											
2.529504e-12	9.740956202844799e-06	0.1	2.529504e-12	1.596127e-08	0.1	2.529504e-12	1.186149e-07	0.1	2.529504e-12	2.909101e-10	0.1	2.529504e-12	8.297539e-08	0.1	2.529504e-12	2.444495e-08	0.1	2.529504e-12	6.36512e-11	0.1
5.524942e-12	9.459328917696e-06	0.1	5.524942e-12	3.435857e-08	0.1	5.524942e-12	2.553304e-07	0.1	5.524942e-12	6.262077e-10	0.1	5.524942e-12	1.786075e-07	0.1	5.524942e-12	5.262075e-08	0.1	5.524942e-12	1.370154e-10	0.1
1.136703e-11	8.933290757150799e-06	0.1	1.136703e-11	6.872407e-08	0.1	1.136703e-11	5.107026e-07	0.1	1.136703e-11	1.252499e-09	0.1	1.136703e-11	3.572242e-07	0.1	1.136703e-11	1.052523e-07	0.1	1.136703e-11	2.740526e-10	0.1
2.175298e-11	8.069336154316798e-06	0.1	2.175298e-11	1.251707e-07	0.1	2.175298e-11	9.301394e-07	0.1	2.175298e-11	2.281109e-09	0.1	2.175298e-11	6.505484e-07	0.1	2.175298e-11	1.917022e-07	0.1	2.175298e-11	4.991286e-10	0.1
3.609654e-11	7.011908344391599e-06	0.1	3.609654e-11	1.942683e-07	0.1	3.609654e-11	1.443542e-06	0.1	3.609654e-11	3.540082e-09	0.1	3.609654e-11	1.009504e-06	0.1	3.609654e-11	2.975282e-07	0.1	3.609654e-11	7.746256e-10	0.1
5.588463e-11	5.776806640575599e-06	0.1	5.588463e-11	2.749915e-07	0.1	5.588463e-11	2.043263e-06	0.1	5.588463e-11	5.01062e-09	0.1	5.588463e-11	1.428689e-06	0.1	5.588463e-11	4.211606e-07	0.1	5.588463e-11	1.096439e-09	0.1
7.567272e-11	4.7593588158456005e-06	0.1	7.567272e-11	3.415034e-07	0.1	7.567272e-11	2.53735e-06	0.1	7.567272e-11	6.22205e-09	0.1	7.567272e-11	1.77393e-06	0.1	7.567272e-11	5.230289e-07	0.1	7.567272e-11	1.361565e-09	0.1
1.054631e-10	3.5554486450445997e-06	0.1	1.054631e-10	4.202235e-07	0.1	1.054631e-10	3.122052e-06	0.1	1.054631e-10	7.655557e-09	0.1	1.054631e-10	2.182346e-06	0.1	1.054631e-10	6.435965e-07	0.1	1.054631e-10	1.675311e-09	0.1
1.352536e-10	2.656179906457e-06	0.1	1.352536e-10	4.790397e-07	0.1	1.352536e-10	3.558856e-06	0.1	1.352536e-10	8.726407e-09	0.1	1.352536e-10	2.487341e-06	0.1	1.352536e-10	7.336807e-07	0.1	1.352536e-10	1.909693e-09	0.1
1.65044e-10	1.98442966016376e-06	0.1	1.65044e-10	5.229858e-07	0.1	1.65044e-10	3.885183e-06	0.1	1.65044e-10	9.526412e-09	0.1	1.65044e-10	2.715128e-06	0.1	1.65044e-10	8.009903e-07	0.1	1.65044e-10	2.084794e-09	0.1
1.948344e-10	1.48261270605084e-06	0.1	1.948344e-10	5.558219e-07	0.1	1.948344e-10	4.128984e-06	0.1	1.948344e-10	1.012412e-08	0.1	1.948344e-10	2.885268e-06	0.1	1.948344e-10	8.51284e-07	0.1	1.948344e-10	2.215611e-09	0.1
2.246248e-10	1.10772515706932e-06	0.1	2.246248e-10	5.803572e-07	0.1	2.246248e-10	4.311136e-06	0.1	2.246248e-10	1.057074e-08	0.1	2.246248e-10	3.012363e-06	0.1	2.246248e-10	8.888642e-07	0.1	2.246248e-10	2.313348e-09	0.1
2.544153e-10	8.2765128419967e-07	0.1	2.544153e-10	5.986904e-07	0.1	2.544153e-10	4.44723e-06	0.1	2.544153e-10	1.090449e-08	0.1	2.544153e-10	3.107314e-06	0.1	2.544153e-10	9.169451e-07	0.1	2.544153e-10	2.386372e-09	0.1
2.842057e-10	6.1840458162066e-07	0.1	2.842057e-10	6.123896e-07	0.1	2.842057e-10	4.548915e-06	0.1	2.842057e-10	1.115392e-08	0.1	2.842057e-10	3.178258e-06	0.1	2.842057e-10	9.379282e-07	0.1	2.842057e-10	2.440933e-09	0.1
3.139961e-10	4.6206910249362e-07	0.1	3.139961e-10	6.226261e-07	0.1	3.139961e-10	4.624893e-06	0.1	3.139961e-10	1.134037e-08	0.1	3.139961e-10	3.231273e-06	0.1	3.139961e-10	9.536077e-07	0.1	3.139961e-10	2.4817e-09	0.1
3.475488e-10	3.3278724619472e-07	0.1	3.475488e-10	6.310924e-07	0.1	3.475488e-10	4.687727e-06	0.1	3.475488e-10	1.149466e-08	0.1	3.475488e-10	3.275129e-06	0.1	3.475488e-10	9.665757e-07	0.1	3.475488e-10	2.515415e-09	0.1
3.836096e-10	2.3387361028711998e-07	0.1	3.836096e-10	6.375709e-07	0.1	3.836096e-10	4.735804e-06	0.1	3.836096e-10	1.161283e-08	0.1	3.836096e-10	3.308704e-06	0.1	3.836096e-10	9.76499e-07	0.1	3.836096e-10	2.541212e-09	0.1
4.196705e-10	1.6436333518528e-07	0.1	4.196705e-10	6.42124e-07	0.1	4.196705e-10	4.769592e-06	0.1	4.196705e-10	1.1696e-08	0.1	4.196705e-10	3.332321e-06	0.1	4.196705e-10	9.834733e-07	0.1	4.196705e-10	2.559342e-09	0.1
4.586263e-10	1.1228988497807999e-07	0.1	4.586263e-10	6.455354e-07	0.1	4.586263e-10	4.794905e-06	0.1	4.586263e-10	1.175845e-08	0.1	4.586263e-10	3.35004e-06	0.1	4.586263e-10	9.886988e-07	0.1	4.586263e-10	2.572925e-09	0.1
