Batch	m_SP	7	W3	W4_L	R	P1	P2_L	P3	P4											
33056.75	0.9895983	0.1	33056.75	4.571746304e-08	0.1	33056.75	8.898713e-15	0.1	33056.75	0.003297583	0.1	33056.75	3.46497201149e-13	0.1	33056.75	3.818476e-17	0.1	33056.75	1.956632e-14	0.1
37484.54	0.9879236	0.1	37484.54	5.181299929e-08	0.1	37484.54	8.927527e-15	0.1	37484.54	0.00403101	0.1	37484.54	3.46207300553e-13	0.1	37484.54	3.819981e-17	0.1	37484.54	0.0	0.1
41912.33	0.986217	0.1	41912.33	5.789563942e-08	0.1	41912.33	8.936943e-15	0.1	41912.33	0.004798934	0.1	41912.33	3.45884400034e-13	0.1	41912.33	3.821552e-17	0.1	41912.33	7.408142e-14	0.1
46340.11	0.9844849	0.1	46340.11	6.396446228e-08	0.1	46340.11	8.936994e-15	0.1	46340.11	0.005594974	0.1	46340.11	3.4553439969400003e-13	0.1	46340.11	3.823198e-17	0.1	46340.11	3.649567e-14	0.1
50767.9	0.9827326	0.1	50767.9	7.001872696000001e-08	0.1	50767.9	8.932502e-15	0.1	50767.9	0.006413841	0.1	50767.9	3.4516219959e-13	0.1	50767.9	3.824955e-17	0.1	50767.9	0.0	0.1
55557.17	0.9808197	0.1	55557.17	7.655022794999999e-08	0.1	55557.17	8.925172e-15	0.1	55557.17	0.007320211	0.1	55557.17	3.44739299413e-13	0.1	55557.17	3.826861e-17	0.1	55557.17	9.533601e-14	0.1
60888.65	0.978674	0.1	60888.65	8.379976609999999e-08	0.1	60888.65	8.915587e-15	0.1	60888.65	0.008349056	0.1	60888.65	3.44248399451e-13	0.1	60888.65	3.829069e-17	0.1	60888.65	3.520188e-14	0.1
66220.13	0.9765161	0.1	66220.13	9.102620539999999e-08	0.1	66220.13	8.905304e-15	0.1	66220.13	0.00939395	0.1	66220.13	3.43741099651e-13	0.1	66220.13	3.83135e-17	0.1	66220.13	0.0	0.1
71551.62	0.9743501	0.1	71551.62	9.82291753e-08	0.1	71551.62	8.894687e-15	0.1	71551.62	0.01045085	0.1	71551.62	3.43221099818e-13	0.1	71551.62	3.833644e-17	0.1	71551.62	7.976894e-14	0.1
76883.1	0.9721791	0.1	76883.1	1.054084257e-07	0.1	76883.1	8.883905e-15	0.1	76883.1	0.01151653	0.1	76883.1	3.42691300382e-13	0.1	76883.1	3.836077e-17	0.1	76883.1	0.0	0.1
83088.48	0.9696494	0.1	83088.48	1.137343688e-07	0.1	83088.48	8.871242e-15	0.1	83088.48	0.01276457	0.1	83088.48	3.42065200316e-13	0.1	83088.48	3.838662e-17	0.1	83088.48	6.226085e-14	0.1
89512.33	0.9670305	0.1	89512.33	1.223192454e-07	0.1	89512.33	8.858074e-15	0.1	89512.33	0.01406209	0.1	89512.33	3.41409801146e-13	0.1	89512.33	3.841656e-17	0.1	89512.33	0.0	0.1
95936.19	0.9644141	0.1	95936.19	1.308693185e-07	0.1	95936.19	8.844873e-15	0.1	95936.19	0.0153626	0.1	95936.19	3.40749101356e-13	0.1	95936.19	3.844441e-17	0.1	95936.19	7.719932e-14	0.1
102360.0	0.9618021	0.1	102360.0	1.393846082e-07	0.1	102360.0	8.831673e-15	0.1	102360.0	0.01666407	0.1	102360.0	3.4008540222599997e-13	0.1	102360.0	3.847461e-17	0.1	102360.0	0.0	0.1
109839.8	0.9587684	0.1	109839.8	1.492559022e-07	0.1	109839.8	8.81631e-15	0.1	109839.8	0.01817867	0.1	109839.8	3.39310002564e-13	0.1	109839.8	3.850741e-17	0.1	109839.8	9.252153e-14	0.1
117583.5	0.955638	0.1	117583.5	1.5942625980000001e-07	0.1	117583.5	8.800445e-15	0.1	117583.5	0.01974401	0.1	117583.5	3.38506703802e-13	0.1	117583.5	3.854438e-17	0.1	117583.5	0.0	0.1
125327.2	0.9525193	0.1	125327.2	1.695467752e-07	0.1	125327.2	8.784616e-15	0.1	125327.2	0.0213052	0.1	125327.2	3.37703604185e-13	0.1	125327.2	3.857838e-17	0.1	125327.2	9.191849e-14	0.1
133702.2	0.9491609	0.1	133702.2	1.8043655170000002e-07	0.1	133702.2	8.76757e-15	0.1	133702.2	0.02298782	0.1	133702.2	3.3683700551e-13	0.1	133702.2	3.861825e-17	0.1	133702.2	0.0	0.1
143024.1	0.9454413	0.1	143024.1	1.924898721e-07	0.1	143024.1	8.748668e-15	0.1	143024.1	0.02485251	0.1	143024.1	3.35875006111e-13	0.1	143024.1	3.865957e-17	0.1	143024.1	1.098363e-13	0.1
