Batch	m_SP	7	P4	R	W4_L	W3	P1	P2_L	P3											
1.123904e-13	9.82487675025e-06	0.1	1.123904e-13	1.003132e-15	0.1	1.123904e-13	1.2455425800000001e-13	0.1	1.123904e-13	1.749824e-07	0.1	1.123904e-13	1.523553e-11	0.1	1.123904e-13	8.650464640000001e-14	0.1	1.123904e-13	1.021233e-15	0.1
2.681953e-13	9.58730012604e-06	0.1	2.681953e-13	2.364781e-15	0.1	2.681953e-13	2.9362398999999997e-13	0.1	2.681953e-13	4.125031e-07	0.1	2.681953e-13	3.591622e-11	0.1	2.681953e-13	2.039258849e-13	0.1	2.681953e-13	2.407453e-15	0.1
5.946433e-13	9.107985919230001e-06	0.1	5.946433e-13	5.111932e-15	0.1	5.946433e-13	6.347250800000001e-13	0.1	5.946433e-13	8.917054e-07	0.1	5.946433e-13	7.763986e-11	0.1	5.946433e-13	4.40825319e-13	0.1	5.946433e-13	5.204177e-15	0.1
1.185573e-12	8.30046399453e-06	0.1	1.185573e-12	9.74017e-15	0.1	1.185573e-12	1.2093922299999999e-12	0.1	1.185573e-12	1.699037e-06	0.1	1.185573e-12	1.479334e-10	0.1	1.185573e-12	8.399395429999999e-13	0.1	1.185573e-12	9.915933e-15	0.1
2.070447e-12	7.22314276785e-06	0.1	2.070447e-12	1.591474e-14	0.1	2.070447e-12	1.9760605e-12	0.1	2.070447e-12	2.776106e-06	0.1	2.070447e-12	2.417126e-10	0.1	2.070447e-12	1.372401064e-12	0.1	2.070447e-12	1.620193e-14	0.1
3.118074e-12	6.126961729770001e-06	0.1	3.118074e-12	2.219741e-14	0.1	3.118074e-12	2.7561511000000004e-12	0.1	3.118074e-12	3.87203e-06	0.1	3.118074e-12	3.371336e-10	0.1	3.118074e-12	1.914184417e-12	0.1	3.118074e-12	2.259797e-14	0.1
4.222972e-12	5.15058449364e-06	0.1	4.222972e-12	2.779344e-14	0.1	4.222972e-12	3.4509839999999998e-12	0.1	4.222972e-12	4.848178e-06	0.1	4.222972e-12	4.221259e-10	0.1	4.222972e-12	2.396756018e-12	0.1	4.222972e-12	2.829497e-14	0.1
5.556951e-12	4.1767382322e-06	0.1	5.556951e-12	3.337495e-14	0.1	5.556951e-12	4.1440147e-12	0.1	5.556951e-12	5.821796e-06	0.1	5.556951e-12	5.068978e-10	0.1	5.556951e-12	2.878075433e-12	0.1	5.556951e-12	3.397721e-14	0.1
6.89093e-12	3.38702212944e-06	0.1	6.89093e-12	3.790114e-14	0.1	6.89093e-12	4.7060114000000005e-12	0.1	6.89093e-12	6.611327e-06	0.1	6.89093e-12	5.756414e-10	0.1	6.89093e-12	3.2683891529999998e-12	0.1	6.89093e-12	3.858507e-14	0.1
8.224909e-12	2.74662153351e-06	0.1	8.224909e-12	4.157154e-14	0.1	8.224909e-12	5.161748200000001e-12	0.1	8.224909e-12	7.251578e-06	0.1	8.224909e-12	6.313874e-10	0.1	8.224909e-12	3.584904986e-12	0.1	8.224909e-12	4.232171e-14	0.1
9.558889e-12	2.22730472673e-06	0.1	9.558889e-12	4.454796e-14	0.1	9.558889e-12	5.5313168e-12	0.1	9.558889e-12	7.770773e-06	0.1	9.558889e-12	6.765932e-10	0.1	9.558889e-12	3.841575455e-12	0.1	9.558889e-12	4.535184e-14	0.1
1.116196e-11	1.73140868574e-06	0.1	1.116196e-11	4.739015e-14	0.1	1.116196e-11	5.8842184000000004e-12	0.1	1.116196e-11	8.266553e-06	0.1	1.116196e-11	7.197602e-10	0.1	1.116196e-11	4.08667045e-12	0.1	1.116196e-11	4.824531e-14	0.1
1.276504e-11	1.34592054066e-06	0.1	1.276504e-11	4.959954e-14	0.1	1.276504e-11	6.1585481e-12	0.1	1.276504e-11	8.65195e-06	0.1	1.276504e-11	7.533163e-10	0.1	1.276504e-11	4.27719552e-12	0.1	1.276504e-11	5.049457e-14	0.1
1.436812e-11	1.0462595373000001e-06	0.1	1.436812e-11	5.131702e-14	0.1	1.436812e-11	6.3717997e-12	0.1	1.436812e-11	8.951541e-06	0.1	1.436812e-11	7.794014e-10	0.1	1.436812e-11	4.42530259e-12	0.1	1.436812e-11	5.224305e-14	0.1
1.597119e-11	8.13315766761e-07	0.1	1.597119e-11	5.265212e-14	0.1	1.597119e-11	6.5375724e-12	0.1	1.597119e-11	9.18443e-06	0.1	1.597119e-11	7.996788e-10	0.1	1.597119e-11	4.54043371e-12	0.1	1.597119e-11	5.360223e-14	0.1
1.770715e-11	6.191740081980001e-07	0.1	1.770715e-11	5.376483e-14	0.1	1.770715e-11	6.6757317e-12	0.1	1.770715e-11	9.378526e-06	0.1	1.770715e-11	8.165786e-10	0.1	1.770715e-11	4.63638801e-12	0.1	1.770715e-11	5.473502e-14	0.1
1.964242e-11	4.56842631528e-07	0.1	1.964242e-11	5.469521e-14	0.1	1.964242e-11	6.7912542e-12	0.1	1.964242e-11	9.540819e-06	0.1	1.964242e-11	8.307093e-10	0.1	1.964242e-11	4.7166192699999995e-12	0.1	1.964242e-11	5.56822e-14	0.1
