Batch	m_SP	7	W1_L	R	W3	P1	P2_L	P3	P4											
0.0	1.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
1.021504e-09	1.0	0.1	1.021504e-09	4.428267e-27	0.1	1.021504e-09	1.318811e-22	0.1	1.021504e-09	1.494777e-22	0.1	1.021504e-09	9.0511785404e-24	0.1	1.021504e-09	1.409333e-26	0.1	1.021504e-09	1.983787e-34	0.1
2.972997e-06	1.0	0.1	2.972997e-06	1.288353e-23	0.1	2.972997e-06	3.838287e-19	0.1	2.972997e-06	4.34888e-19	0.1	2.972997e-06	2.6333365439000002e-20	0.1	2.972997e-06	4.100291e-23	0.1	2.972997e-06	5.77155e-31	0.1
2.310692e-05	1.0	0.1	2.310692e-05	9.989559e-23	0.1	2.310692e-05	2.983238e-18	0.1	2.310692e-05	3.371999e-18	0.1	2.310692e-05	2.0418212071e-19	0.1	2.310692e-05	3.17926e-22	0.1	2.310692e-05	4.474851e-30	0.1
6.040689e-05	0.9999998999999999	0.1	6.040689e-05	2.599997e-22	0.1	6.040689e-05	7.798981e-18	0.1	6.040689e-05	8.776304e-18	0.1	6.040689e-05	5.3142762198e-19	0.1	6.040689e-05	8.274707e-22	0.1	6.040689e-05	1.16455e-29	0.1
0.0001244278	1.0	0.1	0.0001244278	5.3152e-22	0.1	0.0001244278	1.606491e-17	0.1	0.0001244278	1.794132e-17	0.1	0.0001244278	1.08640228771e-18	0.1	0.0001244278	1.691607e-21	0.1	0.0001244278	2.380258e-29	0.1
0.0002111736	1.0	0.1	0.0002111736	8.929072e-22	0.1	0.0002111736	2.726548e-17	0.1	0.0002111736	3.013946e-17	0.1	0.0002111736	1.8250613952999998e-18	0.1	0.0002111736	2.841752e-21	0.1	0.0002111736	3.997611e-29	0.1
0.0002979193	1.0000001	0.1	0.0002979193	1.246945e-21	0.1	0.0002979193	3.846671e-17	0.1	0.0002979193	4.208921e-17	0.1	0.0002979193	2.5486971993e-18	0.1	0.0002979193	3.968508e-21	0.1	0.0002979193	5.581238e-29	0.1
0.0004681554	1.0	0.1	0.0004681554	1.920959e-21	0.1	0.0004681554	6.045072e-17	0.1	0.0004681554	6.483812e-17	0.1	0.0004681554	3.9263477655e-18	0.1	0.0004681554	6.113616e-21	0.1	0.0004681554	8.593725e-29	0.1
0.0007745804	0.9999998999999999	0.1	0.0007745804	3.067915e-21	0.1	0.0007745804	1.000284e-16	0.1	0.0007745804	1.035465e-16	0.1	0.0007745804	6.2706662305e-18	0.1	0.0007745804	9.763911e-21	0.1	0.0007745804	1.37121e-28	0.1
0.001150901	1.0	0.1	0.001150901	4.367709e-21	0.1	0.001150901	1.486449e-16	0.1	0.001150901	1.474077e-16	0.1	0.001150901	8.9273698108e-18	0.1	0.001150901	1.390063e-20	0.1	0.001150901	1.949879e-28	0.1
0.001580993	1.0	0.1	0.001580993	5.719073e-21	0.1	0.001580993	2.042233e-16	0.1	0.001580993	1.930021e-16	0.1	0.001580993	1.1689474543000001e-17	0.1	0.001580993	1.820149e-20	0.1	0.001580993	2.549669e-28	0.1
0.002111844	1.0	0.1	0.002111844	7.210002e-21	0.1	0.002111844	2.728448e-16	0.1	0.002111844	2.432951e-16	0.1	0.002111844	1.4736819039e-17	0.1	0.002111844	2.294654e-20	0.1	0.002111844	3.20874e-28	0.1
0.002642695	1.0	0.1	0.002642695	8.527669e-21	0.1	0.002642695	3.414911e-16	0.1	0.002642695	2.877325e-16	0.1	0.002642695	1.7430022803e-17	0.1	0.002642695	2.714018e-20	0.1	0.002642695	3.788302e-28	0.1
0.003173547	1.0	0.1	0.003173547	9.693141e-21	0.1	0.003173547	4.10162e-16	0.1	0.003173547	3.270261e-16	0.1	0.003173547	1.9812139573e-17	0.1	0.003173547	3.084946e-20	0.1	0.003173547	4.298023e-28	0.1
0.003704398	0.9999998999999999	0.1	0.003704398	1.072493e-20	0.1	0.003704398	4.788577e-16	0.1	0.003704398	3.618014e-16	0.1	0.003704398	2.192099263e-17	0.1	0.003704398	3.413327e-20	0.1	0.003704398	4.746397e-28	0.1
