Batch	m_SP	5	W2	W1	Pr1	Pr2	Pr3							
6.94029e-08	0.988913	0.1	6.94029e-08	0.003065101	0.1	6.94029e-08	0.003967412	0.1	6.94029e-08	3.946776e-05	0.1	6.94029e-08	4.091382e-06	0.1
1.450315e-07	0.9770207	0.1	1.450315e-07	0.006352802	0.1	1.450315e-07	0.008222956	0.1	1.450315e-07	8.180249e-05	0.1	1.450315e-07	8.479766e-06	0.1
2.710791e-07	0.9576274	0.1	2.710791e-07	0.01171423	0.1	2.710791e-07	0.0151627	0.1	2.710791e-07	0.0001508416	0.1	2.710791e-07	1.563539e-05	0.1
4.869058e-07	0.9256105	0.1	4.869058e-07	0.02056553	0.1	4.869058e-07	0.0266197	0.1	4.869058e-07	0.0002648249	0.1	4.869058e-07	2.744475e-05	0.1
8.05442e-07	0.880931	0.1	8.05442e-07	0.03291752	0.1	8.05442e-07	0.04260795	0.1	8.05442e-07	0.0004239017	0.1	8.05442e-07	4.390908e-05	0.1
1.320735e-06	0.8145383	0.1	1.320735e-06	0.05127221	0.1	1.320735e-06	0.06636611	0.1	1.320735e-06	0.0006603226	0.1	1.320735e-06	6.831267e-05	0.1
1.95008e-06	0.7420898	0.1	1.95008e-06	0.07130106	0.1	1.95008e-06	0.09229137	0.1	1.95008e-06	0.00091838	0.1	1.95008e-06	9.479328e-05	0.1
2.895554e-06	0.6481633	0.1	2.895554e-06	0.09726771	0.1	2.895554e-06	0.1259026	0.1	2.895554e-06	0.001253111	0.1	2.895554e-06	0.000128714	0.1
3.841027e-06	0.5688234	0.1	3.841027e-06	0.1192019	0.1	3.841027e-06	0.1542945	0.1	3.841027e-06	0.001536088	0.1	3.841027e-06	0.0001567593	0.1
4.7865e-06	0.5012133	0.1	4.7865e-06	0.1378935	0.1	4.7865e-06	0.1784892	0.1	4.7865e-06	0.001777478	0.1	4.7865e-06	0.0001799561	0.1
5.731974e-06	0.4431658	0.1	5.731974e-06	0.1539416	0.1	5.731974e-06	0.1992622	0.1	5.731974e-06	0.001984989	0.1	5.731974e-06	0.0001991091	0.1
6.754072e-06	0.3892461	0.1	6.754072e-06	0.1688488	0.1	6.754072e-06	0.2185585	0.1	6.754072e-06	0.002178045	0.1	6.754072e-06	0.0002160059	0.1
7.891107e-06	0.3381094	0.1	7.891107e-06	0.1829869	0.1	7.891107e-06	0.2368594	0.1	7.891107e-06	0.002361505	0.1	7.891107e-06	0.0002309268	0.1
9.028141e-06	0.29461	0.1	9.028141e-06	0.1950139	0.1	9.028141e-06	0.2524276	0.1	9.028141e-06	0.002517948	0.1	9.028141e-06	0.0002424638	0.1
1.016518e-05	0.2573923	0.1	1.016518e-05	0.2053044	0.1	1.016518e-05	0.2657483	0.1	1.016518e-05	0.002652175	0.1	1.016518e-05	0.0002512032	0.1
1.130221e-05	0.2253911	0.1	1.130221e-05	0.2141529	0.1	1.130221e-05	0.2772024	0.1	1.130221e-05	0.002767954	0.1	1.130221e-05	0.0002576233	0.1
1.243925e-05	0.1977579	0.1	1.243925e-05	0.221794	0.1	1.243925e-05	0.2870937	0.1	1.243925e-05	0.002868283	0.1	1.243925e-05	0.0002621181	0.1
1.357628e-05	0.1738085	0.1	1.357628e-05	0.2284167	0.1	1.357628e-05	0.2956668	0.1	1.357628e-05	0.002955575	0.1	1.357628e-05	0.0002650145	0.1
1.471332e-05	0.1529858	0.1	1.471332e-05	0.234175	0.1	1.471332e-05	0.3031212	0.1	1.471332e-05	0.003031798	0.1	1.471332e-05	0.0002665848	0.1
1.585035e-05	0.1348313	0.1	1.585035e-05	0.2391958	0.1	1.585035e-05	0.3096209	0.1	1.585035e-05	0.003098566	0.1	1.585035e-05	0.0002670569	0.1
1.698739e-05	0.1189648	0.1	1.698739e-05	0.243584	0.1	1.698739e-05	0.3153018	0.1	1.698739e-05	0.003157219	0.1	1.698739e-05	0.0002666221	0.1
1.812442e-05	0.1050689	0.1	1.812442e-05	0.2474274	0.1	1.812442e-05	0.3202775	0.1	1.812442e-05	0.003208876	0.1	1.812442e-05	0.0002654412	0.1
1.926146e-05	0.09287617	0.1	1.926146e-05	0.2507999	0.1	1.926146e-05	0.3246438	0.1	1.926146e-05	0.003254477	0.1	1.926146e-05	0.0002636495	0.1
2.039849e-05	0.08216059	0.1	2.039849e-05	0.253764	0.1	2.039849e-05	0.3284815	0.1	2.039849e-05	0.003294819	0.1	2.039849e-05	0.0002613611	0.1
