Batch	m_SP	5	Pr1	W1	W2	Pr2	Pr3							
0.0196477	9.890640103525999e-06	0.1	0.0196477	1.850738e-08	0.1	0.0196477	4.303639e-12	0.1	0.0196477	6.981834e-08	0.1	0.0196477	2.093002e-08	0.1
0.02376106	9.8698333136767e-06	0.1	0.02376106	1.849285e-08	0.1	0.02376106	4.296156e-12	0.1	0.02376106	8.619552e-08	0.1	0.02376106	2.537442e-08	0.1
0.02934851	9.841689597931099e-06	0.1	0.02934851	1.845733e-08	0.1	0.02934851	4.285067e-12	0.1	0.02934851	1.084255e-07	0.1	0.02934851	3.132414e-08	0.1
0.03647825	9.8059769780146e-06	0.1	0.03647825	1.841094e-08	0.1	0.03647825	4.27094e-12	0.1	0.03647825	1.367639e-07	0.1	0.03647825	3.874377e-08	0.1
0.04611429	9.758096466400801e-06	0.1	0.04611429	1.835408e-08	0.1	0.04611429	4.252369e-12	0.1	0.04611429	1.750353e-07	0.1	0.04611429	4.84108e-08	0.1
0.06166279	9.6818482759356e-06	0.1	0.06166279	1.827582e-08	0.1	0.06166279	4.223637e-12	0.1	0.06166279	2.367905e-07	0.1	0.06166279	6.298126e-08	0.1
0.09275978	9.5334288513088e-06	0.1	0.09275978	1.814981e-08	0.1	0.09275978	4.169497e-12	0.1	0.09275978	3.606102e-07	0.1	0.09275978	8.770798e-08	0.1
0.111418	9.447042805009e-06	0.1	0.111418	1.808031e-08	0.1	0.111418	4.138239e-12	0.1	0.111418	4.351912e-07	0.1	0.111418	9.958263e-08	0.1
0.1298499	9.363590744886e-06	0.1	0.1298499	1.800848e-08	0.1	0.1298499	4.107716e-12	0.1	0.1298499	5.090574e-07	0.1	0.1298499	1.092406e-07	0.1
0.1526068	9.2629498853757e-06	0.1	0.1526068	1.791027e-08	0.1	0.1526068	4.070106e-12	0.1	0.1526068	6.004115e-07	0.1	0.1526068	1.186259e-07	0.1
0.1865043	9.117356619729599e-06	0.1	0.1865043	1.773982e-08	0.1	0.1865043	4.013747e-12	0.1	0.1865043	7.364518e-07	0.1	0.1865043	1.283486e-07	0.1
