Batch	m_SP	21	N1a_L	C5H5	T1a	T1b	T1c	T1d	T1e	T1f	T2	T3	T4a	T4b	T4c	T4d	T4e	T4f	T4g	T4h	N7a	N7c	N7b																																							
1.042183e-09	2.2347535176560796e-06	0.1	1.042183e-09	8.473872e-06	0.1	1.042183e-09	5.735503e-08	0.1	1.042183e-09	3.959563e-07	0.1	1.042183e-09	9.502808e-07	0.1	1.042183e-09	8.696662e-07	0.1	1.042183e-09	7.444117e-07	0.1	1.042183e-09	5.034003e-07	0.1	1.042183e-09	7.253322e-10	0.1	1.042183e-09	5.548893e-09	0.1	1.042183e-09	1.98326e-10	0.1	1.042183e-09	3.426229e-10	0.1	1.042183e-09	8.990797e-11	0.1	1.042183e-09	1.580532e-11	0.1	1.042183e-09	9.833902e-12	0.1	1.042183e-09	2.652708e-10	0.1	1.042183e-09	6.468504e-12	0.1	1.042183e-09	1.355228e-12	0.1	1.042183e-09	1.251975e-12	0.1	1.042183e-09	1.305031e-11	0.1	1.042183e-09	3.716414e-12	0.1
1.211183e-09	1.7537900557032797e-06	0.1	1.211183e-09	9.100857e-06	0.1	1.211183e-09	5.925373e-08	0.1	1.211183e-09	4.079466e-07	0.1	1.211183e-09	1.005189e-06	0.1	1.211183e-09	9.163005e-07	0.1	1.211183e-09	7.840558e-07	0.1	1.211183e-09	5.153044e-07	0.1	1.211183e-09	7.512435e-10	0.1	1.211183e-09	5.910562e-09	0.1	1.211183e-09	2.183223e-10	0.1	1.211183e-09	3.854547e-10	0.1	1.211183e-09	1.024139e-10	0.1	1.211183e-09	1.793215e-11	0.1	1.211183e-09	1.164489e-11	0.1	1.211183e-09	2.960734e-10	0.1	1.211183e-09	7.535839e-12	0.1	1.211183e-09	1.552456e-12	0.1	1.211183e-09	1.529857e-12	0.1	1.211183e-09	1.552194e-11	0.1	1.211183e-09	4.551923e-12	0.1
1.380184e-09	1.3766802574828799e-06	0.1	1.380184e-09	9.626658e-06	0.1	1.380184e-09	6.036128e-08	0.1	1.380184e-09	4.148265e-07	0.1	1.380184e-09	1.044617e-06	0.1	1.380184e-09	9.48919e-07	0.1	1.380184e-09	8.120713e-07	0.1	1.380184e-09	5.210632e-07	0.1	1.380184e-09	7.658913e-10	0.1	1.380184e-09	6.198494e-09	0.1	1.380184e-09	2.369258e-10	0.1	1.380184e-09	4.260646e-10	0.1	1.380184e-09	1.148024e-10	0.1	1.380184e-09	2.006085e-11	0.1	1.380184e-09	1.355817e-11	0.1	1.380184e-09	3.254007e-10	0.1	1.380184e-09	8.664304e-12	0.1	1.380184e-09	1.762106e-12	0.1	1.380184e-09	1.802087e-12	0.1	1.380184e-09	1.782732e-11	0.1	1.380184e-09	5.375316e-12	0.1
1.549184e-09	1.0809698750775001e-06	0.1	1.549184e-09	1.007256e-05	0.1	1.549184e-09	6.088976e-08	0.1	1.549184e-09	4.179916e-07	0.1	1.549184e-09	1.071601e-06	0.1	1.549184e-09	9.704465e-07	0.1	1.549184e-09	8.30847e-07	0.1	1.549184e-09	5.225075e-07	0.1	1.549184e-09	7.720607e-10	0.1	1.549184e-09	6.427953e-09	0.1	1.549184e-09	2.544646e-10	0.1	1.549184e-09	4.648146e-10	0.1	1.549184e-09	1.271504e-10	0.1	1.549184e-09	2.220835e-11	0.1	1.549184e-09	1.557722e-11	0.1	1.549184e-09	3.535863e-10	0.1	1.549184e-09	9.858329e-12	0.1	1.549184e-09	1.984612e-12	0.1	1.549184e-09	2.064929e-12	0.1	1.549184e-09	1.995209e-11	0.1	1.549184e-09	6.175673e-12	0.1
1.746041e-09	8.15965365553947e-07	0.1	1.746041e-09	1.051321e-05	0.1	1.746041e-09	6.098011e-08	0.1	1.746041e-09	4.183154e-07	0.1	1.746041e-09	1.09065e-06	0.1	1.746041e-09	9.846588e-07	0.1	1.746041e-09	8.436047e-07	0.1	1.746041e-09	5.204328e-07	0.1	1.746041e-09	7.713972e-10	0.1	1.746041e-09	6.637325e-09	0.1	1.746041e-09	2.7387e-10	0.1	1.746041e-09	5.080097e-10	0.1	1.746041e-09	1.415555e-10	0.1	1.746041e-09	2.474805e-11	0.1	1.746041e-09	1.806339e-11	0.1	1.746041e-09	3.853055e-10	0.1	1.746041e-09	1.133375e-11	0.1	1.746041e-09	2.259642e-12	0.1	1.746041e-09	2.35616e-12	0.1	1.746041e-09	2.219914e-11	0.1	1.746041e-09	7.06977e-12	0.1
1.949862e-09	6.1019555961644e-07	0.1	1.949862e-09	1.090053e-05	0.1	1.949862e-09	6.065515e-08	0.1	1.949862e-09	4.159631e-07	0.1	1.949862e-09	1.099533e-06	0.1	1.949862e-09	9.900203e-07	0.1	1.949862e-09	8.488939e-07	0.1	1.949862e-09	5.15413e-07	0.1	1.949862e-09	7.643977e-10	0.1	1.949862e-09	6.803159e-09	0.1	1.949862e-09	2.930772e-10	0.1	1.949862e-09	5.509283e-10	0.1	1.949862e-09	1.565546e-10	0.1	1.949862e-09	2.74314e-11	0.1	1.949862e-09	2.078784e-11	0.1	1.949862e-09	4.171726e-10	0.1	1.949862e-09	1.295643e-11	0.1	1.949862e-09	2.561381e-12	0.1	1.949862e-09	2.638715e-12	0.1	1.949862e-09	2.428116e-11	0.1	1.949862e-09	7.946055e-12	0.1
2.153683e-09	4.56663339119232e-07	0.1	2.153683e-09	1.123441e-05	0.1	2.153683e-09	6.003927e-08	0.1	2.153683e-09	4.117279e-07	0.1	2.153683e-09	1.100109e-06	0.1	2.153683e-09	9.88336e-07	0.1	2.153683e-09	8.481486e-07	0.1	2.153683e-09	5.084841e-07	0.1	2.153683e-09	7.530479e-10	0.1	2.153683e-09	6.929265e-09	0.1	2.153683e-09	3.115967e-10	0.1	2.153683e-09	5.923545e-10	0.1	2.153683e-09	1.716812e-10	0.1	2.153683e-09	3.017543e-11	0.1	2.153683e-09	2.366078e-11	0.1	2.153683e-09	4.482698e-10	0.1	2.153683e-09	1.467279e-11	0.1	2.153683e-09	2.87911e-12	0.1	2.153683e-09	2.901105e-12	0.1	2.153683e-09	2.613791e-11	0.1	2.153683e-09	8.769281e-12	0.1
2.357504e-09	3.42087933903592e-07	0.1	2.357504e-09	1.152746e-05	0.1	2.357504e-09	5.92272e-08	0.1	2.357504e-09	4.062079e-07	0.1	2.357504e-09	1.094503e-06	0.1	2.357504e-09	9.814992e-07	0.1	2.357504e-09	8.429337e-07	0.1	2.357504e-09	5.003295e-07	0.1	2.357504e-09	7.38871e-10	0.1	2.357504e-09	7.024855e-09	0.1	2.357504e-09	3.295794e-10	0.1	2.357504e-09	6.325606e-10	0.1	2.357504e-09	1.869595e-10	0.1	2.357504e-09	3.298247e-11	0.1	2.357504e-09	2.667639e-11	0.1	2.357504e-09	4.787538e-10	0.1	2.357504e-09	1.647861e-11	0.1	2.357504e-09	3.211534e-12	0.1	2.357504e-09	3.143424e-12	0.1	2.357504e-09	2.779679e-11	0.1	2.357504e-09	9.539419e-12	0.1
2.602764e-09	2.42036411094588e-07	0.1	2.602764e-09	1.183913e-05	0.1	2.602764e-09	5.808157e-08	0.1	2.602764e-09	3.984439e-07	0.1	2.602764e-09	1.081839e-06	0.1	2.602764e-09	9.684299e-07	0.1	2.602764e-09	8.323968e-07	0.1	2.602764e-09	4.895276e-07	0.1	2.602764e-09	7.195915e-10	0.1	2.602764e-09	7.109101e-09	0.1	2.602764e-09	3.506539e-10	0.1	2.602764e-09	6.796182e-10	0.1	2.602764e-09	2.055615e-10	0.1	2.602764e-09	3.644368e-11	0.1	2.602764e-09	3.04851e-11	0.1	2.602764e-09	5.147744e-10	0.1	2.602764e-09	1.876354e-11	0.1	2.602764e-09	3.629366e-12	0.1	2.602764e-09	3.40945e-12	0.1	2.602764e-09	2.95697e-11	0.1	2.602764e-09	1.039833e-11	0.1
2.848023e-09	1.71648579855134e-07	0.1	2.848023e-09	1.211716e-05	0.1	2.848023e-09	5.682356e-08	0.1	2.848023e-09	3.89915e-07	0.1	2.848023e-09	1.064671e-06	0.1	2.848023e-09	9.51753e-07	0.1	2.848023e-09	8.186318e-07	0.1	2.848023e-09	4.781251e-07	0.1	2.848023e-09	6.9911e-10	0.1	2.848023e-09	7.167969e-09	0.1	2.848023e-09	3.712288e-10	0.1	2.848023e-09	7.254868e-10	0.1	2.848023e-09	2.244046e-10	0.1	2.848023e-09	3.999367e-11	0.1	2.848023e-09	3.447966e-11	0.1	2.848023e-09	5.501907e-10	0.1	2.848023e-09	2.116307e-11	0.1	2.848023e-09	4.065026e-12	0.1	2.848023e-09	3.649416e-12	0.1	2.848023e-09	3.114095e-11	0.1	2.848023e-09	1.1188e-11	0.1
3.093283e-09	1.22112010581498e-07	0.1	3.093283e-09	1.237e-05	0.1	3.093283e-09	5.550356e-08	0.1	3.093283e-09	3.809504e-07	0.1	3.093283e-09	1.04451e-06	0.1	3.093283e-09	9.327412e-07	0.1	3.093283e-09	8.027351e-07	0.1	3.093283e-09	4.664483e-07	0.1	3.093283e-09	6.782903e-10	0.1	3.093283e-09	7.207789e-09	0.1	3.093283e-09	3.913871e-10	0.1	3.093283e-09	7.703648e-10	0.1	3.093283e-09	2.434813e-10	0.1	3.093283e-09	4.362864e-11	0.1	3.093283e-09	3.864913e-11	0.1	3.093283e-09	5.850834e-10	0.1	3.093283e-09	2.366955e-11	0.1	3.093283e-09	4.517085e-12	0.1	3.093283e-09	3.865643e-12	0.1	3.093283e-09	3.254977e-11	0.1	3.093283e-09	1.191456e-11	0.1
