Batch	m_SP	8	W1_L	R	P1	P2	P3	P4	P5	P6													
0.0	0.9999999770000001	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
4.447553e-13	0.9999999669999999	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1
5.508741e-11	1.0000001250000001	0.1	5.508741e-11	0.0	0.1	5.508741e-11	0.0	0.1	5.508741e-11	0.0	0.1	5.508741e-11	0.0	0.1	5.508741e-11	0.0	0.1	5.508741e-11	0.0	0.1	5.508741e-11	0.0	0.1
2.11913e-10	1.000000006	0.1	2.11913e-10	0.0	0.1	2.11913e-10	0.0	0.1	2.11913e-10	0.0	0.1	2.11913e-10	0.0	0.1	2.11913e-10	0.0	0.1	2.11913e-10	0.0	0.1	2.11913e-10	0.0	0.1
4.050659e-10	1.000000046	0.1	4.050659e-10	0.0	0.1	4.050659e-10	0.0	0.1	4.050659e-10	0.0	0.1	4.050659e-10	0.0	0.1	4.050659e-10	0.0	0.1	4.050659e-10	0.0	0.1	4.050659e-10	0.0	0.1
8.38608e-10	0.999999992	0.1	8.38608e-10	0.0	0.1	8.38608e-10	0.0	0.1	8.38608e-10	0.0	0.1	8.38608e-10	0.0	0.1	8.38608e-10	0.0	0.1	8.38608e-10	0.0	0.1	8.38608e-10	0.0	0.1
1.27215e-09	0.999999933	0.1	1.27215e-09	0.0	0.1	1.27215e-09	0.0	0.1	1.27215e-09	0.0	0.1	1.27215e-09	0.0	0.1	1.27215e-09	0.0	0.1	1.27215e-09	0.0	0.1	1.27215e-09	0.0	0.1
1.94936e-09	1.000000127	0.1	1.94936e-09	0.0	0.1	1.94936e-09	0.0	0.1	1.94936e-09	0.0	0.1	1.94936e-09	0.0	0.1	1.94936e-09	0.0	0.1	1.94936e-09	0.0	0.1	1.94936e-09	0.0	0.1
2.758426e-09	1.000000008	0.1	2.758426e-09	0.0	0.1	2.758426e-09	0.0	0.1	2.758426e-09	0.0	0.1	2.758426e-09	0.0	0.1	2.758426e-09	0.0	0.1	2.758426e-09	0.0	0.1	2.758426e-09	0.0	0.1
3.655398e-09	0.999999963	0.1	3.655398e-09	0.0	0.1	3.655398e-09	0.0	0.1	3.655398e-09	0.0	0.1	3.655398e-09	0.0	0.1	3.655398e-09	0.0	0.1	3.655398e-09	0.0	0.1	3.655398e-09	0.0	0.1
4.55237e-09	1.000000099	0.1	4.55237e-09	0.0	0.1	4.55237e-09	0.0	0.1	4.55237e-09	0.0	0.1	4.55237e-09	0.0	0.1	4.55237e-09	0.0	0.1	4.55237e-09	0.0	0.1	4.55237e-09	0.0	0.1
5.646176e-09	0.999999947	0.1	5.646176e-09	0.0	0.1	5.646176e-09	0.0	0.1	5.646176e-09	0.0	0.1	5.646176e-09	0.0	0.1	5.646176e-09	0.0	0.1	5.646176e-09	0.0	0.1	5.646176e-09	0.0	0.1
6.913544e-09	1.0000000629999999	0.1	6.913544e-09	0.0	0.1	6.913544e-09	0.0	0.1	6.913544e-09	0.0	0.1	6.913544e-09	0.0	0.1	6.913544e-09	0.0	0.1	6.913544e-09	0.0	0.1	6.913544e-09	0.0	0.1
8.379363e-09	0.9999999900000001	0.1	8.379363e-09	0.0	0.1	8.379363e-09	0.0	0.1	8.379363e-09	0.0	0.1	8.379363e-09	0.0	0.1	8.379363e-09	0.0	0.1	8.379363e-09	0.0	0.1	8.379363e-09	0.0	0.1
1.017615e-08	0.999999981	0.1	1.017615e-08	0.0	0.1	1.017615e-08	0.0	0.1	1.017615e-08	0.0	0.1	1.017615e-08	0.0	0.1	1.017615e-08	0.0	0.1	1.017615e-08	0.0	0.1	1.017615e-08	0.0	0.1
1.25617e-08	1.000000044	0.1	1.25617e-08	0.0	0.1	1.25617e-08	0.0	0.1	1.25617e-08	0.0	0.1	1.25617e-08	0.0	0.1	1.25617e-08	0.0	0.1	1.25617e-08	0.0	0.1	1.25617e-08	0.0	0.1
1.564191e-08	1.0000000230000001	0.1	1.564191e-08	0.0	0.1	1.564191e-08	0.0	0.1	1.564191e-08	0.0	0.1	1.564191e-08	0.0	0.1	1.564191e-08	0.0	0.1	1.564191e-08	0.0	0.1	1.564191e-08	0.0	0.1
1.954328e-08	0.9999999129999999	0.1	1.954328e-08	0.0	0.1	1.954328e-08	0.0	0.1	1.954328e-08	0.0	0.1	1.954328e-08	0.0	0.1	1.954328e-08	0.0	0.1	1.954328e-08	0.0	0.1	1.954328e-08	0.0	0.1
2.576591e-08	1.000000061	0.1	2.576591e-08	0.0	0.1	2.576591e-08	0.0	0.1	2.576591e-08	0.0	0.1	2.576591e-08	0.0	0.1	2.576591e-08	0.0	0.1	2.576591e-08	0.0	0.1	2.576591e-08	0.0	0.1
3.408843e-08	1.000000026	0.1	3.408843e-08	0.0	0.1	3.408843e-08	0.0	0.1	3.408843e-08	0.0	0.1	3.408843e-08	0.0	0.1	3.408843e-08	0.0	0.1	3.408843e-08	0.0	0.1	3.408843e-08	0.0	0.1
4.503751e-08	1.000000044	0.1	4.503751e-08	0.0	0.1	4.503751e-08	0.0	0.1	4.503751e-08	0.0	0.1	4.503751e-08	0.0	0.1	4.503751e-08	0.0	0.1	4.503751e-08	0.0	0.1	4.503751e-08	0.0	0.1
6.089316e-08	1.000000027	0.1	6.089316e-08	0.0	0.1	6.089316e-08	0.0	0.1	6.089316e-08	0.0	0.1	6.089316e-08	0.0	0.1	6.089316e-08	0.0	0.1	6.089316e-08	0.0	0.1	6.089316e-08	0.0	0.1
