Batch	m_SP	13	W6	W1	W2	W3	W4	W5	R	P1	P2	P3	P4	P5	P6																							
2.141842e-09	0.9891646	0.1	2.141842e-09	2.124432e-109	0.1	2.141842e-09	3.302781e-11	0.1	2.141842e-09	2.67674e-07	0.1	2.141842e-09	2.124432e-109	0.1	2.141842e-09	3.356346e-07	0.1	2.141842e-09	5.266325e-10	0.1	2.141842e-09	0.005417301	0.1	2.141842e-09	8.073996e-08	0.1	2.141842e-09	5.436859e-10	0.1	2.141842e-09	4.548591e-11	0.1	2.141842e-09	1.181186e-10	0.1	2.141842e-09	2.622873e-17	0.1
5.439294e-09	0.9728235	0.1	5.439294e-09	5.328352e-109	0.1	5.439294e-09	8.321311e-11	0.1	5.439294e-09	6.713437e-07	0.1	5.439294e-09	5.328352e-109	0.1	5.439294e-09	8.41715e-07	0.1	5.439294e-09	1.328209e-09	0.1	5.439294e-09	0.01358728	0.1	5.439294e-09	2.025507e-07	0.1	5.439294e-09	1.371204e-09	0.1	5.439294e-09	1.166403e-10	0.1	5.439294e-09	2.979021e-10	0.1	5.439294e-09	6.618004e-17	0.1
1.20342e-08	0.9413268	0.1	1.20342e-08	1.150379e-108	0.1	1.20342e-08	1.81217e-10	0.1	1.20342e-08	1.449339e-06	0.1	1.20342e-08	1.150379e-108	0.1	1.20342e-08	1.816808e-06	0.1	1.20342e-08	2.899433e-09	0.1	1.20342e-08	0.02933454	0.1	1.20342e-08	4.374941e-07	0.1	1.20342e-08	2.993232e-09	0.1	1.20342e-08	2.629051e-10	0.1	1.20342e-08	6.503015e-10	0.1	1.20342e-08	1.4471e-16	0.1
2.163551e-08	0.8981094	0.1	2.163551e-08	1.997736e-108	0.1	2.163551e-08	3.184212e-10	0.1	2.163551e-08	2.516704e-06	0.1	2.163551e-08	1.997736e-108	0.1	2.163551e-08	3.153936e-06	0.1	2.163551e-08	5.116267e-09	0.1	2.163551e-08	0.05094169	0.1	2.163551e-08	7.602316e-07	0.1	2.163551e-08	5.281627e-09	0.1	2.163551e-08	4.84763e-10	0.1	2.163551e-08	1.147488e-09	0.1	2.163551e-08	2.564316e-16	0.1
3.538669e-08	0.841128	0.1	3.538669e-08	3.115e-108	0.1	3.538669e-08	5.041392e-10	0.1	3.538669e-08	3.923731e-06	0.1	3.538669e-08	3.115e-108	0.1	3.538669e-08	4.915285e-06	0.1	3.538669e-08	8.160705e-09	0.1	3.538669e-08	0.07943038	0.1	3.538669e-08	1.18648e-06	0.1	3.538669e-08	8.424112e-09	0.1	3.538669e-08	8.194663e-10	0.1	3.538669e-08	1.830274e-09	0.1	3.538669e-08	4.129075e-16	0.1
5.675875e-08	0.7624909	0.1	5.675875e-08	4.657005e-108	0.1	5.675875e-08	7.693459e-10	0.1	5.675875e-08	5.864887e-06	0.1	5.675875e-08	4.657005e-108	0.1	5.675875e-08	7.342424e-06	0.1	5.675875e-08	1.263242e-08	0.1	5.675875e-08	0.1187461	0.1	5.675875e-08	1.776312e-06	0.1	5.675875e-08	1.303932e-08	0.1	5.675875e-08	1.374994e-09	0.1	5.675875e-08	2.833162e-09	0.1	5.675875e-08	6.531633e-16	0.1
8.616386e-08	0.6704694	0.1	8.616386e-08	6.461808e-108	0.1	8.616386e-08	1.092471e-09	0.1	8.616386e-08	8.135301e-06	0.1	8.616386e-08	6.461808e-108	0.1	8.616386e-08	1.017596e-05	0.1	8.616386e-08	1.83706e-08	0.1	8.616386e-08	0.1647536	0.1	8.616386e-08	2.469454e-06	0.1	8.616386e-08	1.896057e-08	0.1	8.616386e-08	2.19978e-09	0.1	8.616386e-08	4.120155e-09	0.1	8.616386e-08	9.895118e-16	0.1
1.266928e-07	0.5672839	0.1	1.266928e-07	8.486405e-108	0.1	1.266928e-07	1.470276e-09	0.1	1.266928e-07	1.067917e-05	0.1	1.266928e-07	8.486405e-108	0.1	1.266928e-07	1.334151e-05	0.1	1.266928e-07	2.569554e-08	0.1	1.266928e-07	0.2163427	0.1	1.266928e-07	3.251713e-06	0.1	1.266928e-07	2.651713e-08	0.1	1.266928e-07	3.431761e-09	0.1	1.266928e-07	5.763285e-09	0.1	1.266928e-07	1.485571e-15	0.1
1.700028e-07	0.4795184	0.1	1.700028e-07	1.020974e-107	0.1	1.700028e-07	1.80326e-09	0.1	1.700028e-07	1.284052e-05	0.1	1.700028e-07	1.020974e-107	0.1	1.700028e-07	1.601997e-05	0.1	1.700028e-07	3.299737e-08	0.1	1.700028e-07	0.2602224	0.1	1.700028e-07	3.922966e-06	0.1	1.700028e-07	3.404692e-08	0.1	1.700028e-07	4.848297e-09	0.1	1.700028e-07	7.401642e-09	0.1	1.700028e-07	2.078431e-15	0.1
2.133128e-07	0.4088733	0.1	2.133128e-07	1.159844e-107	0.1	2.133128e-07	2.07796e-09	0.1	2.133128e-07	1.457792e-05	0.1	2.133128e-07	1.159844e-107	0.1	2.133128e-07	1.816224e-05	0.1	2.133128e-07	3.992924e-08	0.1	2.133128e-07	0.2955424	0.1	2.133128e-07	4.46894e-06	0.1	2.133128e-07	4.119175e-08	0.1	2.133128e-07	6.350591e-09	0.1	2.133128e-07	8.957427e-09	0.1	2.133128e-07	2.749912e-15	0.1
2.566227e-07	0.3511057	0.1	2.566227e-07	1.273569e-107	0.1	2.566227e-07	2.306212e-09	0.1	2.566227e-07	1.599638e-05	0.1	2.566227e-07	1.273569e-107	0.1	2.566227e-07	1.990093e-05	0.1	2.566227e-07	4.660939e-08	0.1	2.566227e-07	0.3244242	0.1	2.566227e-07	4.920711e-06	0.1	2.566227e-07	4.807327e-08	0.1	2.566227e-07	7.926081e-09	0.1	2.566227e-07	1.045712e-08	0.1	2.566227e-07	3.506966e-15	0.1
2.999327e-07	0.3032564	0.1	2.999327e-07	1.367945e-107	0.1	2.999327e-07	2.497197e-09	0.1	2.999327e-07	1.716916e-05	0.1	2.999327e-07	1.367945e-107	0.1	2.999327e-07	2.132855e-05	0.1	2.999327e-07	5.311876e-08	0.1	2.999327e-07	0.3483471	0.1	2.999327e-07	5.299957e-06	0.1	2.999327e-07	5.477452e-08	0.1	2.999327e-07	9.565627e-09	0.1	2.999327e-07	1.191879e-08	0.1	2.999327e-07	4.352286e-15	0.1
3.432427e-07	0.2631983	0.1	3.432427e-07	1.44714e-107	0.1	3.432427e-07	2.658051e-09	0.1	3.432427e-07	1.81489e-05	0.1	3.432427e-07	1.44714e-107	0.1	3.432427e-07	2.251161e-05	0.1	3.432427e-07	5.951406e-08	0.1	3.432427e-07	0.3683748	0.1	3.432427e-07	5.62226e-06	0.1	3.432427e-07	6.13536e-08	0.1	3.432427e-07	1.126229e-08	0.1	3.432427e-07	1.335508e-08	0.1	3.432427e-07	5.286043e-15	0.1
3.935372e-07	0.2244047	0.1	3.935372e-07	1.524071e-107	0.1	3.935372e-07	2.814333e-09	0.1	3.935372e-07	1.909521e-05	0.1	3.935372e-07	1.524071e-107	0.1	3.935372e-07	2.364275e-05	0.1	3.935372e-07	6.685046e-08	0.1	3.935372e-07	0.3877702	0.1	3.935372e-07	5.940121e-06	0.1	3.935372e-07	6.889437e-08	0.1	3.935372e-07	1.329709e-08	0.1	3.935372e-07	1.500288e-08	0.1	3.935372e-07	6.479552e-15	0.1
4.455778e-07	0.1911817	0.1	4.455778e-07	1.590226e-107	0.1	4.455778e-07	2.948295e-09	0.1	4.455778e-07	1.990287e-05	0.1	4.455778e-07	1.590226e-107	0.1	4.455778e-07	2.459558e-05	0.1	4.455778e-07	7.438433e-08	0.1	4.455778e-07	0.4043805	0.1	4.455778e-07	6.218531e-06	0.1	4.455778e-07	7.663019e-08	0.1	4.455778e-07	1.546858e-08	0.1	4.455778e-07	1.669507e-08	0.1	4.455778e-07	7.834351e-15	0.1
4.976184e-07	0.1635343	0.1	4.976184e-07	1.645556e-107	0.1	4.976184e-07	3.059645e-09	0.1	4.976184e-07	2.057227e-05	0.1	4.976184e-07	1.645556e-107	0.1	4.976184e-07	2.537282e-05	0.1	4.976184e-07	8.189377e-08	0.1	4.976184e-07	0.4182032	0.1	4.976184e-07	6.456284e-06	0.1	4.976184e-07	8.433232e-08	0.1	4.976184e-07	1.77011e-08	0.1	4.976184e-07	1.838162e-08	0.1	4.976184e-07	9.306261e-15	0.1
5.49659e-07	0.1403561	0.1	5.49659e-07	1.692223e-107	0.1	5.49659e-07	3.152735e-09	0.1	5.49659e-07	2.113079e-05	0.1	5.49659e-07	1.692223e-107	0.1	5.49659e-07	2.60091e-05	0.1	5.49659e-07	8.94023e-08	0.1	5.49659e-07	0.4297915	0.1	5.49659e-07	6.661479e-06	0.1	5.49659e-07	9.202439e-08	0.1	5.49659e-07	1.998941e-08	0.1	5.49659e-07	2.006769e-08	0.1	5.49659e-07	1.089004e-14	0.1
6.016996e-07	0.1208041	0.1	6.016996e-07	1.731869e-107	0.1	6.016996e-07	3.230937e-09	0.1	6.016996e-07	2.159931e-05	0.1	6.016996e-07	1.731869e-107	0.1	6.016996e-07	2.653086e-05	0.1	6.016996e-07	9.692596e-08	0.1	6.016996e-07	0.4395668	0.1	6.016996e-07	6.840283e-06	0.1	6.016996e-07	9.972235e-08	0.1	6.016996e-07	2.232893e-08	0.1	6.016996e-07	2.175671e-08	0.1	6.016996e-07	1.258037e-14	0.1
6.537402e-07	0.1042246	0.1	6.537402e-07	1.765767e-107	0.1	6.537402e-07	3.296896e-09	0.1	6.537402e-07	2.199402e-05	0.1	6.537402e-07	1.765767e-107	0.1	6.537402e-07	2.695861e-05	0.1	6.537402e-07	1.044754e-07	0.1	6.537402e-07	0.447856	0.1	6.537402e-07	6.997471e-06	0.1	6.537402e-07	1.074367e-07	0.1	6.537402e-07	2.471563e-08	0.1	6.537402e-07	2.345098e-08	0.1	6.537402e-07	1.437202e-14	0.1
7.057809e-07	0.09010344	0.1	7.057809e-07	1.79492e-107	0.1	7.057809e-07	3.352706e-09	0.1	7.057809e-07	2.232765e-05	0.1	7.057809e-07	1.79492e-107	0.1	7.057809e-07	2.73085e-05	0.1	7.057809e-07	1.120576e-07	0.1	7.057809e-07	0.454916	0.1	7.057809e-07	7.136797e-06	0.1	7.057809e-07	1.15174e-07	0.1	7.057809e-07	2.714585e-08	0.1	7.057809e-07	2.515191e-08	0.1	7.057809e-07	1.625996e-14	0.1
