Batch	m_SP	5	T1a_L	C5H5	T4a_L	N1a_L	N7a_L							
1.800063e-07	0.98924259	0.1	1.800063e-07	0.001022674	0.1	1.800063e-07	0.007743298355	0.1	1.800063e-07	9.3591296e-06	0.1	1.800063e-07	0.00033269061	0.1
1.961888e-07	0.98828338	0.1	1.961888e-07	0.001123169	0.1	1.961888e-07	0.008534331475999999	0.1	1.961888e-07	1.02872672e-05	0.1	1.961888e-07	0.00036606621	0.1
2.13057e-07	0.98728478	0.1	2.13057e-07	0.00122782	0.1	2.13057e-07	0.009358117728000001	0.1	2.13057e-07	1.1253800599999999e-05	0.1	2.13057e-07	0.00040082297	0.1
2.326684e-07	0.98612507	0.1	2.326684e-07	0.001349351	0.1	2.326684e-07	0.010314804192	0.1	2.326684e-07	1.23762402e-05	0.1	2.326684e-07	0.0004411866	0.1
2.554771e-07	0.9847782199999999	0.1	2.554771e-07	0.001490505	0.1	2.554771e-07	0.011425964789	0.1	2.554771e-07	1.3679910099999998e-05	0.1	2.554771e-07	0.00048806756	0.1
2.813686e-07	0.9832516099999999	0.1	2.813686e-07	0.001650484	0.1	2.813686e-07	0.012685331614	0.1	2.813686e-07	1.5157455999999998e-05	0.1	2.813686e-07	0.00054120128	0.1
3.106853e-07	0.9815262	0.1	3.106853e-07	0.001831302	0.1	3.106853e-07	0.014108750721999998	0.1	3.106853e-07	1.68274695e-05	0.1	3.106853e-07	0.0006012565	0.1
3.490931e-07	0.97927071	0.1	3.490931e-07	0.002067671	0.1	3.490931e-07	0.015969468952	0.1	3.490931e-07	1.90105361e-05	0.1	3.490931e-07	0.0006797615799999999	0.1
3.96764e-07	0.97647915	0.1	3.96764e-07	0.002360227	0.1	3.96764e-07	0.018272491141	0.1	3.96764e-07	2.17125427e-05	0.1	3.96764e-07	0.00077692793	0.1
4.576928e-07	0.9729236699999999	0.1	4.576928e-07	0.002732828	0.1	4.576928e-07	0.021205637467	0.1	4.576928e-07	2.51538327e-05	0.1	4.576928e-07	0.0009006796499999999	0.1
5.469515e-07	0.96774043	0.1	5.469515e-07	0.003276019	0.1	5.469515e-07	0.025481683909999997	0.1	5.469515e-07	3.01706615e-05	0.1	5.469515e-07	0.00108108942	0.1
7.25469e-07	0.95746364	0.1	7.25469e-07	0.004353001	0.1	7.25469e-07	0.033959781130000005	0.1	7.25469e-07	4.0117520000000005e-05	0.1	7.25469e-07	0.00143878734	0.1
1.082504e-06	0.9372634	0.1	1.082504e-06	0.006469945	0.1	1.082504e-06	0.05062454417000001	0.1	1.082504e-06	5.9669313000000004e-05	0.1	1.082504e-06	0.0021418868000000002	0.1
1.585855e-06	0.9095646999999999	0.1	1.585855e-06	0.009372695	0.1	1.585855e-06	0.07347525879	0.1	1.585855e-06	8.647871e-05	0.1	1.585855e-06	0.003105976	0.1
2.264505e-06	0.87361094	0.1	2.264505e-06	0.01314056	0.1	2.264505e-06	0.1031362078	0.1	2.264505e-06	0.000121278163	0.1	2.264505e-06	0.0043573951	0.1
