Batch	m_SP	2	P2_L	W4_L	
2.527857e-12	9.7895962251607e-06	0.1	2.527857e-12	4.917997e-08	0.1
5.479728e-12	9.5504131226779e-06	0.1	5.479728e-12	1.056296e-07	0.1
1.122441e-11	9.1035683730225e-06	0.1	1.122441e-11	2.125265e-07	0.1
2.143719e-11	8.366029309695e-06	0.1	2.143719e-11	3.932568e-07	0.1
3.523737e-11	7.4735875670216e-06	0.1	3.523737e-11	6.196138e-07	0.1
5.317439e-11	6.4684743966804e-06	0.1	5.317439e-11	8.855865e-07	0.1
7.111141e-11	5.6112560604448e-06	0.1	7.111141e-11	1.122657e-06	0.1
9.771564e-11	4.5614918024235e-06	0.1	9.771564e-11	1.42736e-06	0.1
1.243199e-10	3.7225932833397e-06	0.1	1.243199e-10	1.683599e-06	0.1
1.509241e-10	3.0480630158051995e-06	0.1	1.509241e-10	1.898782e-06	0.1
1.775283e-10	2.5027483297275e-06	0.1	1.775283e-10	2.079255e-06	0.1
2.041325e-10	2.05981338540285e-06	0.1	2.041325e-10	2.230434e-06	0.1
2.307368e-10	1.6985800152384e-06	0.1	2.307368e-10	2.356931e-06	0.1
2.57341e-10	1.4029633026129001e-06	0.1	2.57341e-10	2.462661e-06	0.1
2.896464e-10	1.1142481287954e-06	0.1	2.896464e-10	2.567865e-06	0.1
3.219518e-10	8.863334774544599e-07	0.1	3.219518e-10	2.652246e-06	0.1
3.555976e-10	6.992991380153601e-07	0.1	3.555976e-10	2.722311e-06	0.1
3.94605e-10	5.3199740169525e-07	0.1	3.94605e-10	2.785513e-06	0.1
4.336124e-10	4.0519652148582e-07	0.1	4.336124e-10	2.833626e-06	0.1
4.775421e-10	2.9855432838659003e-07	0.1	4.775421e-10	2.874076e-06	0.1
5.247534e-10	2.1530767959954002e-07	0.1	5.247534e-10	2.905449e-06	0.1
5.719647e-10	1.55509142243292e-07	0.1	5.719647e-10	2.927668e-06	0.1
6.291224e-10	1.0514380155565299e-07	0.1	6.291224e-10	2.945887e-06	0.1
