Batch	m_SP	7	W4_L	R	W3	P1	P2_L	P3	P4											
909.5353	0.989435828	0.1	909.5353	1.131481e-06	0.1	909.5353	8.219011e-06	0.1	909.5353	0.004354714	0.1	909.5353	0.0001317356157	0.1	909.5353	1.642059e-06	0.1	909.5353	2.67864e-16	0.1
1100.287	0.987475206	0.1	1100.287	1.36675e-06	0.1	1100.287	9.92802e-06	0.1	1100.287	0.005307115	0.1	1100.287	0.0001591274356	0.1	1100.287	1.983493e-06	0.1	1100.287	3.235611e-16	0.1
1444.963	0.9839470889999999	0.1	1444.963	1.790101e-06	0.1	1444.963	1.300327e-05	0.1	1444.963	0.007020896	0.1	1444.963	0.00020841710939999998	0.1	1444.963	2.59788e-06	0.1	1444.963	4.237843e-16	0.1
1912.251	0.9791939590000001	0.1	1912.251	2.360449e-06	0.1	1912.251	1.714631e-05	0.1	1912.251	0.009329739	0.1	1912.251	0.0002748213754	0.1	1912.251	3.425596e-06	0.1	1912.251	5.588071e-16	0.1
2616.248	0.97209771	0.1	2616.248	3.21197e-06	0.1	2616.248	2.33318e-05	0.1	2616.248	0.01277681	0.1	2616.248	0.0003739618161	0.1	2616.248	4.661364e-06	0.1	2616.248	7.603943e-16	0.1
3742.644	0.9609020070000001	0.1	3742.644	4.555373e-06	0.1	3742.644	3.309036e-05	0.1	3742.644	0.01821508	0.1	3742.644	0.0005303710092	0.1	3742.644	6.610974e-06	0.1	3742.644	1.078429e-15	0.1
4893.265	0.9496628779999999	0.1	4893.265	5.904009e-06	0.1	4893.265	4.288693e-05	0.1	4893.265	0.02367454	0.1	4893.265	0.0006873893634999999	0.1	4893.265	8.568178e-06	0.1	4893.265	1.397702e-15	0.1
5872.302	0.940252895	0.1	5872.302	7.033148e-06	0.1	5872.302	5.108907e-05	0.1	5872.302	0.02824545	0.1	5872.302	0.000818852294	0.1	5872.302	1.020684e-05	0.1	5872.302	1.665011e-15	0.1
7121.619	0.928444935	0.1	7121.619	8.450051e-06	0.1	7121.619	6.138153e-05	0.1	7121.619	0.03398126	0.1	7121.619	0.0009838188830000002	0.1	7121.619	1.226312e-05	0.1	7121.619	2.000446e-15	0.1
8883.97	0.912157531	0.1	8883.97	1.040443e-05	0.1	8883.97	7.557824e-05	0.1	8883.97	0.04189283	0.1	8883.97	0.001211362329	0.1	8883.97	1.50994e-05	0.1	8883.97	2.463121e-15	0.1
9863.053	0.9032909060000001	0.1	9863.053	1.146838e-05	0.1	9863.053	8.330684e-05	0.1	9863.053	0.04619985	0.1	9863.053	0.00133523543	0.1	9863.053	1.664346e-05	0.1	9863.053	2.714998e-15	0.1
10966.31	0.89345109	0.1	10966.31	1.26491e-05	0.1	10966.31	9.188367e-05	0.1	10966.31	0.05097957	0.1	10966.31	0.00147270375	0.1	10966.31	1.835698e-05	0.1	10966.31	2.99452e-15	0.1
12255.84	0.88214858	0.1	12255.84	1.400533e-05	0.1	12255.84	0.0001017354	0.1	12255.84	0.05646977	0.1	12255.84	0.001630606954	0.1	12255.84	2.03252e-05	0.1	12255.84	3.315591e-15	0.1
14275.43	0.864864517	0.1	14275.43	1.607932e-05	0.1	14275.43	0.000116801	0.1	14275.43	0.06486554	0.1	14275.43	0.001872075284	0.1	14275.43	2.333507e-05	0.1	14275.43	3.806581e-15	0.1
15285.23	0.856407968	0.1	15285.23	1.709406e-05	0.1	15285.23	0.0001241721	0.1	15285.23	0.06897335	0.1	15285.23	0.0019902192870000003	0.1	15285.23	2.480771e-05	0.1	15285.23	4.046809e-15	0.1
16430.87	0.846959173	0.1	16430.87	1.822785e-05	0.1	16430.87	0.000132408	0.1	16430.87	0.07356309	0.1	16430.87	0.002122223883	0.1	16430.87	2.645312e-05	0.1	16430.87	4.315221e-15	0.1
17667.06	0.836933223	0.1	17667.06	1.943092e-05	0.1	17667.06	0.0001411472	0.1	17667.06	0.07843328	0.1	17667.06	0.0022622948809999997	0.1	17667.06	2.819908e-05	0.1	17667.06	4.600033e-15	0.1
18903.26	0.827078866	0.1	18903.26	2.061338e-05	0.1	18903.26	0.0001497367	0.1	18903.26	0.08322003	0.1	18903.26	0.002399965486	0.1	18903.26	2.991512e-05	0.1	18903.26	4.879965e-15	0.1
20443.63	0.8150340269999999	0.1	20443.63	2.20587e-05	0.1	20443.63	0.0001602355	0.1	20443.63	0.08907086	0.1	20443.63	0.002568240352	0.1	20443.63	3.201263e-05	0.1	20443.63	5.222126e-15	0.1
22201.68	0.801594991	0.1	22201.68	2.367129e-05	0.1	22201.68	0.0001719495	0.1	22201.68	0.09559885	0.1	22201.68	0.002755990748	0.1	22201.68	3.43529e-05	0.1	22201.68	5.603888e-15	0.1
24391.99	0.7852950500000001	0.1	24391.99	2.562719e-05	0.1	24391.99	0.0001861572	0.1	24391.99	0.1035166	0.1	24391.99	0.002983710643	0.1	24391.99	3.719139e-05	0.1	24391.99	6.066923e-15	0.1
25926.78	0.77415641	0.1	25926.78	2.696377e-05	0.1	25926.78	0.0001958663	0.1	25926.78	0.1089273	0.1	25926.78	0.003139326614	0.1	25926.78	3.913111e-05	0.1	25926.78	6.383343e-15	0.1
28487.79	0.756068843	0.1	28487.79	2.913418e-05	0.1	28487.79	0.0002116323	0.1	28487.79	0.1177134	0.1	28487.79	0.003392021814	0.1	28487.79	4.228091e-05	0.1	28487.79	6.897161e-15	0.1
29896.57	0.746375848	0.1	29896.57	3.029727e-05	0.1	29896.57	0.000220081	0.1	29896.57	0.1224217	0.1	29896.57	0.003527437231	0.1	29896.57	4.396883e-05	0.1	29896.57	7.172507e-15	0.1
31585.73	0.7349859879999999	0.1	31585.73	3.166399e-05	0.1	31585.73	0.0002300089	0.1	31585.73	0.1279544	0.1	31585.73	0.003686561161	0.1	31585.73	4.595228e-05	0.1	31585.73	7.496062e-15	0.1
33046.99	0.725331503	0.1	33046.99	3.282248e-05	0.1	33046.99	0.0002384243	0.1	33046.99	0.1326441	0.1	33046.99	0.0038214418230000003	0.1	33046.99	4.763355e-05	0.1	33046.99	7.770321e-15	0.1
34231.69	0.717635735	0.1	34231.69	3.374592e-05	0.1	34231.69	0.0002451322	0.1	34231.69	0.1363823	0.1	34231.69	0.003928954799	0.1	34231.69	4.897368e-05	0.1	34231.69	7.988933e-15	0.1
35416.4	0.710055198	0.1	35416.4	3.465553e-05	0.1	35416.4	0.0002517397	0.1	35416.4	0.1400645	0.1	35416.4	0.0040348595	0.1	35416.4	5.029376e-05	0.1	35416.4	8.204273e-15	0.1
36938.24	0.7004827490000001	0.1	36938.24	3.580418e-05	0.1	36938.24	0.0002600835	0.1	36938.24	0.1447144	0.1	36938.24	0.004168593542	0.1	36938.24	5.196073e-05	0.1	36938.24	8.476202e-15	0.1
38631.01	0.6900477260000001	0.1	38631.01	3.705633e-05	0.1	38631.01	0.0002691792	0.1	38631.01	0.1497833	0.1	38631.01	0.004314377616	0.1	38631.01	5.37779e-05	0.1	38631.01	8.772632e-15	0.1
39681.33	0.683682775	0.1	39681.33	3.782008e-05	0.1	39681.33	0.0002747271	0.1	39681.33	0.152875	0.1	39681.33	0.004403299312	0.1	39681.33	5.48863e-05	0.1	39681.33	8.953441e-15	0.1
40950.52	0.6761011339999999	0.1	40950.52	3.872983e-05	0.1	40950.52	0.0002813356	0.1	40950.52	0.1565578	0.1	40950.52	0.004509220035999999	0.1	40950.52	5.620657e-05	0.1	40950.52	9.168814e-15	0.1
42365.62	0.667786191	0.1	42365.62	3.972758e-05	0.1	42365.62	0.0002885833	0.1	42365.62	0.1605968	0.1	42365.62	0.004625385242	0.1	42365.62	5.765455e-05	0.1	42365.62	9.405017e-15	0.1
44063.73	0.657996017	0.1	44063.73	4.090234e-05	0.1	44063.73	0.0002971169	0.1	44063.73	0.1653524	0.1	44063.73	0.004762159581	0.1	44063.73	5.935942e-05	0.1	44063.73	9.683128e-15	0.1
45700.11	0.648750405	0.1	45700.11	4.201176e-05	0.1	45700.11	0.0003051757	0.1	45700.11	0.1698435	0.1	45700.11	0.004891326165	0.1	45700.11	6.096946e-05	0.1	45700.11	9.945769e-15	0.1
48000.23	0.636057709	0.1	48000.23	4.35348e-05	0.1	48000.23	0.0003162392	0.1	48000.23	0.176009	0.1	48000.23	0.005068650823	0.1	48000.23	6.317977e-05	0.1	48000.23	1.030633e-14	0.1
50798.11	0.621078455	0.1	50798.11	4.533223e-05	0.1	50798.11	0.0003292959	0.1	50798.11	0.1832852	0.1	50798.11	0.005277921639	0.1	50798.11	6.578829e-05	0.1	50798.11	1.073185e-14	0.1
55283.19	0.598065666	0.1	55283.19	4.809363e-05	0.1	55283.19	0.0003493548	0.1	55283.19	0.1944637	0.1	55283.19	0.005599425102	0.1	55283.19	6.979577e-05	0.1	55283.19	1.138558e-14	0.1
58276.35	0.583355785	0.1	58276.35	4.985873e-05	0.1	58276.35	0.0003621766	0.1	58276.35	0.2016091	0.1	58276.35	0.005804930596	0.1	58276.35	7.235736e-05	0.1	58276.35	1.180344e-14	0.1
60324.84	0.573572631	0.1	60324.84	5.103266e-05	0.1	60324.84	0.0003707041	0.1	60324.84	0.2063613	0.1	60324.84	0.005941607797	0.1	60324.84	7.406102e-05	0.1	60324.84	1.208136e-14	0.1
63379.1	0.559397083	0.1	63379.1	5.273364e-05	0.1	63379.1	0.0003830601	0.1	63379.1	0.2132471	0.1	63379.1	0.00613964974	0.1	63379.1	7.652957e-05	0.1	63379.1	1.248404e-14	0.1
