Batch	m_SP	7	P4	W4_L	W3	R	P1	P2_L	P3											
3.034782e-11	9.749820500820001e-06	0.1	3.034782e-11	3.603453e-11	0.1	3.034782e-11	2.25715e-07	0.1	3.034782e-11	1.676741e-10	0.1	3.034782e-11	2.258126e-08	0.1	3.034782e-11	1.28029087e-09	0.1	3.034782e-11	3.037989e-10	0.1
6.506256e-11	9.4714913369713e-06	0.1	6.506256e-11	7.6184e-11	0.1	6.506256e-11	4.769044e-07	0.1	6.506256e-11	3.543878e-10	0.1	6.506256e-11	4.773487e-08	0.1	6.506256e-11	2.7059382e-09	0.1	6.506256e-11	6.420788e-10	0.1
1.451619e-10	8.8595325178178e-06	0.1	1.451619e-10	1.646385e-10	0.1	1.451619e-10	1.029101e-06	0.1	1.451619e-10	7.653117e-10	0.1	1.451619e-10	1.031265e-07	0.1	1.451619e-10	5.843449e-09	0.1	1.451619e-10	1.386509e-09	0.1
2.893406e-10	7.8569418583756e-06	0.1	2.893406e-10	3.101655e-10	0.1	2.893406e-10	1.933471e-06	0.1	2.893406e-10	1.439907e-09	0.1	2.893406e-10	1.941733e-07	0.1	2.893406e-10	1.09938635e-08	0.1	2.893406e-10	2.608386e-09	0.1
4.721147e-10	6.7491744827868e-06	0.1	4.721147e-10	4.720567e-10	0.1	4.721147e-10	2.932149e-06	0.1	4.721147e-10	2.187748e-09	0.1	4.721147e-10	2.953097e-07	0.1	4.721147e-10	1.6702929e-08	0.1	4.721147e-10	3.962532e-09	0.1
6.699393e-10	5.7277254310360004e-06	0.1	6.699393e-10	6.226928e-10	0.1	6.699393e-10	3.852305e-06	0.1	6.699393e-10	2.880408e-09	0.1	6.699393e-10	3.892371e-07	0.1	6.699393e-10	2.1990054e-08	0.1	6.699393e-10	5.216263e-09	0.1
9.000756e-10	4.735158280316e-06	0.1	9.000756e-10	7.708129e-10	0.1	9.000756e-10	4.745533e-06	0.1	9.000756e-10	3.557482e-09	0.1	9.000756e-10	4.813772e-07	0.1	9.000756e-10	2.7157316999999998e-08	0.1	9.000756e-10	6.441143e-09	0.1
1.151753e-09	3.8489102011194e-06	0.1	1.151753e-09	9.051705e-10	0.1	1.151753e-09	5.541974e-06	0.1	1.151753e-09	4.166905e-09	0.1	1.151753e-09	5.647055e-07	0.1	1.151753e-09	3.1807192e-08	0.1	1.151753e-09	7.542861e-09	0.1
1.403431e-09	3.1320794863909e-06	0.1	1.403431e-09	1.016011e-09	0.1	1.403431e-09	6.185011e-06	0.1	1.403431e-09	4.664905e-09	0.1	1.403431e-09	6.332057e-07	0.1	1.403431e-09	3.5605777e-08	0.1	1.403431e-09	8.442345e-09	0.1
1.655108e-09	2.5522766903471997e-06	0.1	1.655108e-09	1.107806e-09	0.1	1.655108e-09	6.703973e-06	0.1	1.655108e-09	5.072784e-09	0.1	1.655108e-09	6.897117e-07	0.1	1.655108e-09	3.8715802e-08	0.1	1.655108e-09	9.178255e-09	0.1
1.927021e-09	2.0497458625055996e-06	0.1	1.927021e-09	1.189735e-09	0.1	1.927021e-09	7.152483e-06	0.1	1.927021e-09	5.431977e-09	0.1	1.927021e-09	7.399161e-07	0.1	1.927021e-09	4.1453333e-08	0.1	1.927021e-09	9.825445e-09	0.1
2.229287e-09	1.6109606014376e-06	0.1	2.229287e-09	1.264091e-09	0.1	2.229287e-09	7.542547e-06	0.1	2.229287e-09	5.752446e-09	0.1	2.229287e-09	7.852329e-07	0.1	2.229287e-09	4.3894207e-08	0.1	2.229287e-09	1.040182e-08	0.1
2.531552e-09	1.2708611474624999e-06	0.1	2.531552e-09	1.324642e-09	0.1	2.531552e-09	7.843258e-06	0.1	2.531552e-09	6.008009e-09	0.1	2.531552e-09	8.219091e-07	0.1	2.531552e-09	4.5839144000000004e-08	0.1	2.531552e-09	1.086038e-08	0.1
2.833818e-09	1.0072470208878e-06	0.1	2.833818e-09	1.374454e-09	0.1	2.833818e-09	8.074716e-06	0.1	2.833818e-09	6.213267e-09	0.1	2.833818e-09	8.518871e-07	0.1	2.833818e-09	4.7399680999999995e-08	0.1	2.833818e-09	1.122763e-08	0.1
3.136084e-09	8.029142481393e-07	0.1	3.136084e-09	1.415904e-09	0.1	3.136084e-09	8.252501e-06	0.1	3.136084e-09	6.379533e-09	0.1	3.136084e-09	8.766723e-07	0.1	3.136084e-09	4.8662262e-08	0.1	3.136084e-09	1.15241e-08	0.1
3.48903e-09	6.216997612274001e-07	0.1	3.48903e-09	1.456159e-09	0.1	3.48903e-09	8.408145e-06	0.1	3.48903e-09	6.535936e-09	0.1	3.48903e-09	9.005855e-07	0.1	3.48903e-09	4.9848103e-08	0.1	3.48903e-09	1.180178e-08	0.1
