Batch	m_SP	7	W4_L	W3	R	P1	P2_L	P3	P4											
415.3512	0.502166011	0.1	415.3512	9.05621e-06	0.1	415.3512	2.513489e-07	0.1	415.3512	0.2484306	0.1	415.3512	9.25072458e-07	0.1	415.3512	2.013808e-08	0.1	415.3512	2.649403e-10	0.1
498.6513	0.44592581400000003	0.1	498.6513	8.342285e-06	0.1	498.6513	2.323809e-07	0.1	498.6513	0.2765699	0.1	498.6513	8.55258403e-07	0.1	498.6513	1.861829e-08	0.1	498.6513	2.468571e-10	0.1
585.7698	0.395604716	0.1	585.7698	7.570437e-06	0.1	585.7698	2.150352e-07	0.1	585.7698	0.3017478	0.1	585.7698	7.91415902e-07	0.1	585.7698	1.722849e-08	0.1	585.7698	2.294075e-10	0.1
688.1616	0.345390187	0.1	688.1616	6.709962e-06	0.1	688.1616	1.972781e-07	0.1	688.1616	0.3268723	0.1	688.1616	7.26058743e-07	0.1	688.1616	1.580572e-08	0.1	688.1616	2.111508e-10	0.1
795.0048	0.301238521	0.1	795.0048	5.901914e-06	0.1	795.0048	1.811907e-07	0.1	795.0048	0.3489634	0.1	795.0048	6.66846889e-07	0.1	795.0048	1.451673e-08	0.1	795.0048	1.944647e-10	0.1
919.6532	0.258166301	0.1	919.6532	5.083476e-06	0.1	919.6532	1.649394e-07	0.1	919.6532	0.3705144	0.1	919.6532	6.07031925e-07	0.1	919.6532	1.321461e-08	0.1	919.6532	1.775525e-10	0.1
1044.302	0.22230499599999998	0.1	1044.302	4.387941e-06	0.1	1044.302	1.508593e-07	0.1	1044.302	0.3884575	0.1	1044.302	5.55208057e-07	0.1	1044.302	1.208645e-08	0.1	1044.302	1.628844e-10	0.1
1156.485	0.194973293	0.1	1156.485	3.852651e-06	0.1	1156.485	1.396944e-07	0.1	1156.485	0.4021327	0.1	1156.485	5.14114747e-07	0.1	1156.485	1.119188e-08	0.1	1156.485	1.512507e-10	0.1
1200.112	0.18541768	0.1	1200.112	3.66481e-06	0.1	1200.112	1.356823e-07	0.1	1200.112	0.4069138	0.1	1200.112	4.99344803e-07	0.1	1200.112	1.087035e-08	0.1	1200.112	1.470714e-10	0.1
1231.274	0.1789235796	0.1	1231.274	3.536994e-06	0.1	1231.274	1.329202e-07	0.1	1231.274	0.4101632	0.1	1231.274	4.89178991e-07	0.1	1231.274	1.064905e-08	0.1	1231.274	1.441935e-10	0.1
1269.459	0.1713199048	0.1	1269.459	3.387207e-06	0.1	1269.459	1.296452e-07	0.1	1269.459	0.4139676	0.1	1269.459	4.77126911e-07	0.1	1269.459	1.038669e-08	0.1	1269.459	1.407823e-10	0.1
1338.177	0.1585489708	0.1	1338.177	3.135358e-06	0.1	1338.177	1.240384e-07	0.1	1338.177	0.4203575	0.1	1338.177	4.56489865e-07	0.1	1338.177	9.937435e-09	0.1	1338.177	1.349428e-10	0.1
1429.547	0.1432090453	0.1	1429.547	2.83251e-06	0.1	1429.547	1.171031e-07	0.1	1429.547	0.4280328	0.1	1429.547	4.3096334899999996e-07	0.1	1429.547	9.381745e-09	0.1	1429.547	1.277216e-10	0.1
1530.929	0.128110233	0.1	1530.929	2.534176e-06	0.1	1530.929	1.10025e-07	0.1	1530.929	0.4355874	0.1	1530.929	4.0491146e-07	0.1	1530.929	8.814617e-09	0.1	1530.929	1.203542e-10	0.1
1646.016	0.1130799653	0.1	1646.016	2.237042e-06	0.1	1646.016	1.026795e-07	0.1	1646.016	0.4431077	0.1	1646.016	3.7787530899999997e-07	0.1	1646.016	8.226063e-09	0.1	1646.016	1.127112e-10	0.1
1781.707	0.0978027033	0.1	1781.707	1.934932e-06	0.1	1781.707	9.483548e-08	0.1	1781.707	0.4507517	0.1	1781.707	3.4900391199999996e-07	0.1	1781.707	7.597556e-09	0.1	1781.707	1.045528e-10	0.1
1872.484	0.0888459878	0.1	1872.484	1.757786e-06	0.1	1872.484	9.002003e-08	0.1	1872.484	0.4552331	0.1	1872.484	3.3127977699999997e-07	0.1	1872.484	7.211718e-09	0.1	1872.484	9.954611e-11	0.1
1967.038	0.0804515746	0.1	1967.038	1.591751e-06	0.1	1967.038	8.533178e-08	0.1	1967.038	0.4594332	0.1	1967.038	3.1402427e-07	0.1	1967.038	6.83608e-09	0.1	1967.038	9.467296e-11	0.1
2076.694	0.0717695911	0.1	2076.694	1.420021e-06	0.1	2076.694	8.027327e-08	0.1	2076.694	0.4637772	0.1	2076.694	2.95404447e-07	0.1	2076.694	6.430734e-09	0.1	2076.694	8.941545e-11	0.1
2131.523	0.0678090339	0.1	2131.523	1.34168e-06	0.1	2131.523	7.788243e-08	0.1	2131.523	0.4657589	0.1	2131.523	2.8660516199999997e-07	0.1	2131.523	6.239189e-09	0.1	2131.523	8.693209e-11	0.1
2195.076	0.0635070297	0.1	2195.076	1.256584e-06	0.1	2195.076	7.522047e-08	0.1	2195.076	0.4679114	0.1	2195.076	2.7680493599999995e-07	0.1	2195.076	6.02585e-09	0.1	2195.076	8.416613e-11	0.1
2271.718	0.0587003798	0.1	2271.718	1.161505e-06	0.1	2271.718	7.215418e-08	0.1	2271.718	0.4703164	0.1	2271.718	2.6552238400000003e-07	0.1	2271.718	5.780234e-09	0.1	2271.718	8.09818e-11	0.1
2371.611	0.0530043368	0.1	2371.611	1.048833e-06	0.1	2371.611	6.83812e-08	0.1	2371.611	0.4731664	0.1	2371.611	2.5163085e-07	0.1	2371.611	5.477834e-09	0.1	2371.611	7.70621e-11	0.1
2471.505	0.0478860283	0.1	2471.505	9.475886e-07	0.1	2471.505	6.483663e-08	0.1	2471.505	0.4757273	0.1	2471.505	2.38590871e-07	0.1	2471.505	5.193954e-09	0.1	2471.505	7.338302e-11	0.1
2571.398	0.0432822682	0.1	2571.398	8.565224e-07	0.1	2571.398	6.150828e-08	0.1	2571.398	0.4780308	0.1	2571.398	2.2633503729999998e-07	0.1	2571.398	4.927162e-09	0.1	2571.398	6.992479e-11	0.1
2671.292	0.039137641499999994	0.1	2671.292	7.745382e-07	0.1	2671.292	5.83734e-08	0.1	2671.292	0.4801045	0.1	2671.292	2.147958763e-07	0.1	2671.292	4.675971e-09	0.1	2671.292	6.666991e-11	0.1
2771.185	0.0354033786	0.1	2771.185	7.006711e-07	0.1	2771.185	5.541826e-08	0.1	2771.185	0.481973	0.1	2771.185	2.039284857e-07	0.1	2771.185	4.439366e-09	0.1	2771.185	6.360277e-11	0.1
2821.132	0.0336764683	0.1	2821.132	6.665113e-07	0.1	2821.132	5.400731e-08	0.1	2821.132	0.482837	0.1	2821.132	1.9872461929999998e-07	0.1	2821.132	4.326116e-09	0.1	2821.132	6.213518e-11	0.1
2861.089	0.032357690099999996	0.1	2861.089	6.404247e-07	0.1	2861.089	5.290426e-08	0.1	2861.089	0.4834969	0.1	2861.089	1.946688234e-07	0.1	2861.089	4.237815e-09	0.1	2861.089	6.09913e-11	0.1
2886.063	0.0315606082	0.1	2886.063	6.246579e-07	0.1	2886.063	5.22297e-08	0.1	2886.063	0.4838957	0.1	2886.063	1.921833698e-07	0.1	2886.063	4.183708e-09	0.1	2886.063	6.028961e-11	0.1
2921.814	0.0304546023	0.1	2921.814	6.027801e-07	0.1	2921.814	5.127872e-08	0.1	2921.814	0.4844491	0.1	2921.814	1.8868472399999998e-07	0.1	2921.814	4.107546e-09	0.1	2921.814	5.930239e-11	0.1
2986.165	0.0285632369	0.1	2986.165	5.653672e-07	0.1	2986.165	4.961583e-08	0.1	2986.165	0.4853954	0.1	2986.165	1.8256412529999998e-07	0.1	2986.165	3.974305e-09	0.1	2986.165	5.757517e-11	0.1
3057.667	0.0266027034	0.1	3057.667	5.265861e-07	0.1	3057.667	4.783773e-08	0.1	3057.667	0.4863764	0.1	3057.667	1.7601939069999999e-07	0.1	3057.667	3.831833e-09	0.1	3057.667	5.572808e-11	0.1
3129.168	0.0247799733	0.1	3129.168	4.905311e-07	0.1	3129.168	4.612944e-08	0.1	3129.168	0.4872884	0.1	3129.168	1.697315678e-07	0.1	3129.168	3.694951e-09	0.1	3129.168	5.395321e-11	0.1
3226.945	0.022492288699999998	0.1	3226.945	4.452787e-07	0.1	3226.945	4.390035e-08	0.1	3226.945	0.488433	0.1	3226.945	1.615266456e-07	0.1	3226.945	3.516338e-09	0.1	3226.945	5.163671e-11	0.1
3337.393	0.0201660893	0.1	3337.393	3.992645e-07	0.1	3337.393	4.152063e-08	0.1	3337.393	0.4895969	0.1	3337.393	1.527721447e-07	0.1	3337.393	3.325758e-09	0.1	3337.393	4.916426e-11	0.1
3472.253	0.01765500989	0.1	3472.253	3.495934e-07	0.1	3472.253	3.880509e-08	0.1	3472.253	0.4908533	0.1	3472.253	1.427676213e-07	0.1	3472.253	3.107974e-09	0.1	3472.253	4.633778e-11	0.1
3607.113	0.015461356749999999	0.1	3607.113	3.06201e-07	0.1	3607.113	3.627452e-08	0.1	3607.113	0.4919509	0.1	3607.113	1.334618472e-07	0.1	3607.113	2.905388e-09	0.1	3607.113	4.370634e-11	0.1
3667.8	0.0145665689	0.1	3667.8	2.885013e-07	0.1	3667.8	3.519527e-08	0.1	3667.8	0.4923986	0.1	3667.8	1.294859335e-07	0.1	3667.8	2.818837e-09	0.1	3667.8	4.258155e-11	0.1
3701.515	0.014092348210000001	0.1	3701.515	2.791208e-07	0.1	3701.515	3.46093e-08	0.1	3701.515	0.4926359	0.1	3701.515	1.273299908e-07	0.1	3701.515	2.771905e-09	0.1	3701.515	4.197184e-11	0.1
3749.731	0.01344122407	0.1	3749.731	2.66241e-07	0.1	3749.731	3.379006e-08	0.1	3749.731	0.4929617	0.1	3749.731	1.2431373589999998e-07	0.1	3749.731	2.706245e-09	0.1	3749.731	4.111821e-11	0.1
3814.829	0.01261016839	0.1	3814.829	2.498021e-07	0.1	3814.829	3.271593e-08	0.1	3814.829	0.4933775	0.1	3814.829	1.2036011839999999e-07	0.1	3814.829	2.620177e-09	0.1	3814.829	3.999886e-11	0.1
3888.766	0.01172914479	0.1	3888.766	2.323747e-07	0.1	3888.766	3.153925e-08	0.1	3888.766	0.4938183	0.1	3888.766	1.160290676e-07	0.1	3888.766	2.525894e-09	0.1	3888.766	3.877208e-11	0.1
3996.204	0.01055860344	0.1	3996.204	2.092204e-07	0.1	3996.204	2.990769e-08	0.1	3996.204	0.494404	0.1	3996.204	1.100236677e-07	0.1	3996.204	2.395161e-09	0.1	3996.204	3.706989e-11	0.1
