Batch	m_SP	13	P2	W1	W2	W3	W4	W5	W6	R	P1	P3	P4	P5	P6																							
2.407043e-12	9.7901201187881e-06	0.1	2.407043e-12	1.287377e-118	0.1	2.407043e-12	1.287377e-118	0.1	2.407043e-12	2.74236e-10	0.1	2.407043e-12	1.287377e-118	0.1	2.407043e-12	1.859692e-08	0.1	2.407043e-12	1.287377e-118	0.1	2.407043e-12	1.749825e-08	0.1	2.407043e-12	1.312936e-07	0.1	2.407043e-12	3.281008e-08	0.1	2.407043e-12	5.398014e-10	0.1	2.407043e-12	8.761247e-09	0.1	2.407043e-12	7.292385e-12	0.1
5.238734e-12	9.5495256388728e-06	0.1	5.238734e-12	2.832326e-118	0.1	5.238734e-12	2.832326e-118	0.1	5.238734e-12	5.904999e-10	0.1	5.238734e-12	2.832326e-118	0.1	5.238734e-12	4.009305e-08	0.1	5.238734e-12	2.832326e-118	0.1	5.238734e-12	3.782444e-08	0.1	5.238734e-12	2.823642e-07	0.1	5.238734e-12	6.95807e-08	0.1	5.238734e-12	1.16277e-09	0.1	5.238734e-12	1.874506e-08	0.1	5.238734e-12	1.56382e-11	0.1
1.075831e-11	9.0991045484694e-06	0.1	1.075831e-11	5.936478e-118	0.1	1.075831e-11	5.936478e-118	0.1	1.075831e-11	1.187813e-09	0.1	1.075831e-11	5.936478e-118	0.1	1.075831e-11	8.083784e-08	0.1	1.075831e-11	5.936478e-118	0.1	1.075831e-11	7.664911e-08	0.1	1.075831e-11	5.666598e-07	0.1	1.075831e-11	1.358614e-07	0.1	1.075831e-11	2.340659e-09	0.1	1.075831e-11	3.723154e-08	0.1	1.075831e-11	3.1197e-11	0.1
2.057088e-11	8.3552194204944e-06	0.1	2.057088e-11	1.174731e-117	0.1	2.057088e-11	1.174731e-117	0.1	2.057088e-11	2.19028e-09	0.1	2.057088e-11	1.174731e-117	0.1	2.057088e-11	1.496601e-07	0.1	2.057088e-11	1.174731e-117	0.1	2.057088e-11	1.431288e-07	0.1	2.057088e-11	1.040689e-06	0.1	2.057088e-11	2.375652e-07	0.1	2.057088e-11	4.321508e-09	0.1	2.057088e-11	6.707648e-08	0.1	2.057088e-11	5.662773e-11	0.1
3.402484e-11	7.4424764334765e-06	0.1	3.402484e-11	2.02903e-117	0.1	3.402484e-11	2.02903e-117	0.1	3.402484e-11	3.450583e-09	0.1	3.402484e-11	2.02903e-117	0.1	3.402484e-11	2.369996e-07	0.1	3.402484e-11	2.02903e-117	0.1	3.402484e-11	2.291717e-07	0.1	3.402484e-11	1.630865e-06	0.1	3.402484e-11	3.478312e-07	0.1	3.402484e-11	6.819369e-09	0.1	3.402484e-11	1.022135e-07	0.1	3.402484e-11	8.713501e-11	0.1
5.22318e-11	6.378678989748001e-06	0.1	5.22318e-11	3.283077e-117	0.1	5.22318e-11	3.283077e-117	0.1	5.22318e-11	4.968449e-09	0.1	5.22318e-11	3.283077e-117	0.1	5.22318e-11	3.434627e-07	0.1	5.22318e-11	3.283077e-117	0.1	5.22318e-11	3.366981e-07	0.1	5.22318e-11	2.332553e-06	0.1	5.22318e-11	4.532569e-07	0.1	5.22318e-11	9.83977e-09	0.1	5.22318e-11	1.403434e-07	0.1	5.22318e-11	1.211142e-10	0.1
7.043876e-11	5.481379548529799e-06	0.1	7.043876e-11	4.639453e-117	0.1	7.043876e-11	4.639453e-117	0.1	7.043876e-11	6.297765e-09	0.1	7.043876e-11	4.639453e-117	0.1	7.043876e-11	4.379165e-07	0.1	7.043876e-11	4.639453e-117	0.1	7.043876e-11	4.346535e-07	0.1	7.043876e-11	2.938295e-06	0.1	7.043876e-11	5.195682e-07	0.1	7.043876e-11	1.249688e-08	0.1	7.043876e-11	1.691759e-07	0.1	7.043876e-11	1.476559e-10	0.1
9.756514e-11	4.3943401600371e-06	0.1	9.756514e-11	6.828172e-117	0.1	9.756514e-11	6.828172e-117	0.1	9.756514e-11	7.982968e-09	0.1	9.756514e-11	6.828172e-117	0.1	9.756514e-11	5.59403e-07	0.1	9.756514e-11	6.828172e-117	0.1	9.756514e-11	5.644213e-07	0.1	9.756514e-11	3.693357e-06	0.1	9.756514e-11	5.663245e-07	0.1	9.756514e-11	1.588336e-08	0.1	9.756514e-11	1.980547e-07	0.1	9.756514e-11	1.755308e-10	0.1
1.246915e-10	3.5429128555100004e-06	0.1	1.246915e-10	9.191399e-117	0.1	1.246915e-10	9.191399e-117	0.1	1.246915e-10	9.375631e-09	0.1	1.246915e-10	9.191399e-117	0.1	1.246915e-10	6.613687e-07	0.1	1.246915e-10	9.191399e-117	0.1	1.246915e-10	6.768856e-07	0.1	1.246915e-10	4.305485e-06	0.1	1.246915e-10	5.713056e-07	0.1	1.246915e-10	1.869936e-08	0.1	1.246915e-10	2.137292e-07	0.1	1.246915e-10	1.920488e-10	0.1
1.518179e-10	2.8722291925256003e-06	0.1	1.518179e-10	1.170338e-116	0.1	1.518179e-10	1.170338e-116	0.1	1.518179e-10	1.053098e-08	0.1	1.518179e-10	1.170338e-116	0.1	1.518179e-10	7.470935e-07	0.1	1.518179e-10	1.170338e-116	0.1	1.518179e-10	7.741915e-07	0.1	1.518179e-10	4.804372e-06	0.1	1.518179e-10	5.507388e-07	0.1	1.518179e-10	2.104948e-08	0.1	1.518179e-10	2.195577e-07	0.1	1.518179e-10	1.997568e-10	0.1
