Batch	m_SP	13	R	W1	W2	W3	W4	W5	W6	P1	P2	P3	P4	P5	P6																							
6.921425e-10	9.7978430609814e-06	0.1	6.921425e-10	1.523989e-117	0.1	6.921425e-10	1.0457e-13	0.1	6.921425e-10	1.920328e-10	0.1	6.921425e-10	1.523989e-117	0.1	6.921425e-10	2.76636e-08	0.1	6.921425e-10	2.39918e-12	0.1	6.921425e-10	4.319371e-08	0.1	6.921425e-10	9.406858e-08	0.1	6.921425e-10	2.966776e-08	0.1	6.921425e-10	8.905895e-11	0.1	6.921425e-10	7.180376e-09	0.1	6.921425e-10	1.48617e-13	0.1
1.805408e-09	9.4813773926496e-06	0.1	1.805408e-09	7.939058e-117	0.1	1.805408e-09	2.680413e-13	0.1	1.805408e-09	4.927967e-10	0.1	1.805408e-09	7.939058e-117	0.1	1.805408e-09	7.098959e-08	0.1	1.805408e-09	6.157474e-12	0.1	1.805408e-09	1.108452e-07	0.1	1.805408e-09	2.414013e-07	0.1	1.805408e-09	7.613408e-08	0.1	1.805408e-09	2.285452e-10	0.1	1.805408e-09	1.842644e-08	0.1	1.805408e-09	3.813841e-13	0.1
4.679806e-09	8.7107443096649e-06	0.1	4.679806e-09	4.609531e-116	0.1	4.679806e-09	6.643971e-13	0.1	4.679806e-09	1.225184e-09	0.1	4.679806e-09	4.609531e-116	0.1	4.679806e-09	1.764864e-07	0.1	4.679806e-09	1.531302e-11	0.1	4.679806e-09	2.755887e-07	0.1	4.679806e-09	6.001778e-07	0.1	4.679806e-09	1.892857e-07	0.1	4.679806e-09	5.682129e-10	0.1	4.679806e-09	4.581209e-08	0.1	4.679806e-09	9.482009e-13	0.1
8.671648e-09	7.7433098535162e-06	0.1	8.671648e-09	1.468453e-115	0.1	8.671648e-09	1.157977e-12	0.1	8.671648e-09	2.144585e-09	0.1	8.671648e-09	1.468453e-115	0.1	8.671648e-09	3.089077e-07	0.1	8.671648e-09	2.681521e-11	0.1	8.671648e-09	4.824128e-07	0.1	8.671648e-09	1.050585e-06	0.1	8.671648e-09	3.313346e-07	0.1	8.671648e-09	9.946279e-10	0.1	8.671648e-09	8.01916e-08	0.1	8.671648e-09	1.659771e-12	0.1
1.151912e-08	7.119599003900001e-06	0.1	1.151912e-08	2.495528e-115	0.1	1.151912e-08	1.473364e-12	0.1	1.151912e-08	2.737313e-09	0.1	1.151912e-08	2.495528e-115	0.1	1.151912e-08	3.942684e-07	0.1	1.151912e-08	3.423683e-11	0.1	1.151912e-08	6.1576e-07	0.1	1.151912e-08	1.340971e-06	0.1	1.151912e-08	4.22915e-07	0.1	1.151912e-08	1.269543e-09	0.1	1.151912e-08	1.023564e-07	0.1	1.151912e-08	2.118525e-12	0.1
1.549913e-08	6.3310934284635995e-06	0.1	1.549913e-08	4.317942e-115	0.1	1.549913e-08	1.868197e-12	0.1	1.549913e-08	3.486629e-09	0.1	1.549913e-08	4.317942e-115	0.1	1.549913e-08	5.021661e-07	0.1	1.549913e-08	4.362781e-11	0.1	1.549913e-08	7.843491e-07	0.1	1.549913e-08	1.708089e-06	0.1	1.549913e-08	5.386935e-07	0.1	1.549913e-08	1.617101e-09	0.1	1.549913e-08	1.303778e-07	0.1	1.549913e-08	2.698491e-12	0.1
2.16117e-08	5.2867394559225995e-06	0.1	2.16117e-08	7.890786e-115	0.1	2.16117e-08	2.38266e-12	0.1	2.16117e-08	4.479032e-09	0.1	2.16117e-08	7.890786e-115	0.1	2.16117e-08	6.450368e-07	0.1	2.16117e-08	5.608452e-11	0.1	2.16117e-08	1.007661e-06	0.1	2.16117e-08	2.194343e-06	0.1	2.16117e-08	6.920408e-07	0.1	2.16117e-08	2.077441e-09	0.1	2.16117e-08	1.674918e-07	0.1	2.16117e-08	3.466641e-12	0.1
2.825741e-08	4.3457922467307e-06	0.1	2.825741e-08	1.267826e-114	0.1	2.825741e-08	2.834888e-12	0.1	2.825741e-08	5.373109e-09	0.1	2.825741e-08	1.267826e-114	0.1	2.825741e-08	7.73711e-07	0.1	2.825741e-08	6.733293e-11	0.1	2.825741e-08	1.20889e-06	0.1	2.825741e-08	2.632471e-06	0.1	2.825741e-08	8.302066e-07	0.1	2.825741e-08	2.492213e-09	0.1	2.825741e-08	2.009315e-07	0.1	2.825741e-08	4.158736e-12	0.1
3.658911e-08	3.3990416342085e-06	0.1	3.658911e-08	1.976113e-114	0.1	3.658911e-08	3.273916e-12	0.1	3.658911e-08	6.27261e-09	0.1	3.658911e-08	1.976113e-114	0.1	3.658911e-08	9.031066e-07	0.1	3.658911e-08	7.868681e-11	0.1	3.658911e-08	1.411402e-06	0.1	3.658911e-08	3.073331e-06	0.1	3.658911e-08	9.692275e-07	0.1	3.658911e-08	2.909563e-09	0.1	3.658911e-08	2.345782e-07	0.1	3.658911e-08	4.855101e-12	0.1
4.604479e-08	2.5718698206431997e-06	0.1	4.604479e-08	2.894635e-114	0.1	4.604479e-08	3.63684e-12	0.1	4.604479e-08	7.05838e-09	0.1	4.604479e-08	2.894635e-114	0.1	4.604479e-08	1.016063e-06	0.1	4.604479e-08	8.865407e-11	0.1	4.604479e-08	1.588389e-06	0.1	4.604479e-08	3.458547e-06	0.1	4.604479e-08	1.090693e-06	0.1	4.604479e-08	3.274226e-09	0.1	4.604479e-08	2.639762e-07	0.1	4.604479e-08	5.463513e-12	0.1
5.550047e-08	1.9459991120592002e-06	0.1	5.550047e-08	3.906419e-114	0.1	5.550047e-08	3.890176e-12	0.1	5.550047e-08	7.652796e-09	0.1	5.550047e-08	3.906419e-114	0.1	5.550047e-08	1.10143e-06	0.1	5.550047e-08	9.624548e-11	0.1	5.550047e-08	1.722362e-06	0.1	5.550047e-08	3.750055e-06	0.1	5.550047e-08	1.182602e-06	0.1	5.550047e-08	3.55017e-09	0.1	5.550047e-08	2.862208e-07	0.1	5.550047e-08	5.923863e-12	0.1
6.495616e-08	1.4724423790568e-06	0.1	6.495616e-08	4.988672e-114	0.1	6.495616e-08	4.061173e-12	0.1	6.495616e-08	8.102425e-09	0.1	6.495616e-08	4.988672e-114	0.1	6.495616e-08	1.16592e-06	0.1	6.495616e-08	1.020389e-10	0.1	6.495616e-08	1.82379e-06	0.1	6.495616e-08	3.970661e-06	0.1	6.495616e-08	1.252147e-06	0.1	6.495616e-08	3.758988e-09	0.1	6.495616e-08	3.030529e-07	0.1	6.495616e-08	6.272182e-12	0.1
7.441184e-08	1.114130279545e-06	0.1	7.441184e-08	6.124149e-114	0.1	7.441184e-08	4.170432e-12	0.1	7.441184e-08	8.442504e-09	0.1	7.441184e-08	6.124149e-114	0.1	7.441184e-08	1.214615e-06	0.1	7.441184e-08	1.064714e-10	0.1	7.441184e-08	1.900591e-06	0.1	7.441184e-08	4.137618e-06	0.1	7.441184e-08	1.304771e-06	0.1	7.441184e-08	3.917014e-09	0.1	7.441184e-08	3.157896e-07	0.1	7.441184e-08	6.535734e-12	0.1
8.386752e-08	8.430171097236201e-07	0.1	8.386752e-08	7.299801e-114	0.1	8.386752e-08	4.233525e-12	0.1	8.386752e-08	8.699691e-09	0.1	8.386752e-08	7.299801e-114	0.1	8.386752e-08	1.251359e-06	0.1	8.386752e-08	1.098738e-10	0.1	8.386752e-08	1.958761e-06	0.1	8.386752e-08	4.263984e-06	0.1	8.386752e-08	1.344592e-06	0.1	8.386752e-08	4.03661e-09	0.1	8.386752e-08	3.254277e-07	0.1	8.386752e-08	6.735149e-12	0.1
