Batch	m_SP	11	W4_L	W2	W3	W6	R	P1	P2	P3	P4	P5	P6																			
4.317188e-09	0.9873792	0.1	4.317188e-09	4.276328e-109	0.1	4.317188e-09	6.149626e-06	0.1	4.317188e-09	4.276328e-109	0.1	4.317188e-09	0.0004748572	0.1	4.317188e-09	0.002323033	0.1	4.317188e-09	0.002928078	0.1	4.317188e-09	0.0004789107	0.1	4.317188e-09	6.490751e-07	0.1	4.317188e-09	0.0001018174	0.1	4.317188e-09	4.354674e-11	0.1
6.601896e-09	0.9807964	0.1	6.601896e-09	6.506806e-109	0.1	6.601896e-09	9.351174e-06	0.1	6.601896e-09	6.506806e-109	0.1	6.601896e-09	0.0007229139	0.1	6.601896e-09	0.003536704	0.1	6.601896e-09	0.004452885	0.1	6.601896e-09	0.0007286287	0.1	6.601896e-09	9.994847e-07	0.1	6.601896e-09	0.0001550072	0.1	6.601896e-09	1.387171e-10	0.1
1.038781e-08	0.9700319	0.1	1.038781e-08	1.015424e-108	0.1	1.038781e-08	1.457903e-05	0.1	1.038781e-08	1.015424e-108	0.1	1.038781e-08	0.001129663	0.1	1.038781e-08	0.005527275	0.1	1.038781e-08	0.006939212	0.1	1.038781e-08	0.001136763	0.1	1.038781e-08	1.603907e-06	0.1	1.038781e-08	0.0002422307	0.1	1.038781e-08	5.066993e-10	0.1
1.573215e-08	0.9551344	0.1	1.573215e-08	1.520235e-108	0.1	1.573215e-08	2.180211e-05	0.1	1.573215e-08	1.520235e-108	0.1	1.573215e-08	0.001696155	0.1	1.573215e-08	0.008301074	0.1	1.573215e-08	0.01035751	0.1	1.573215e-08	0.001700908	0.1	1.573215e-08	2.536883e-06	0.1	1.573215e-08	0.0003637247	0.1	1.573215e-08	1.693196e-09	0.1
2.24824e-08	0.9368006	0.1	2.24824e-08	2.141529e-108	0.1	2.24824e-08	3.067926e-05	0.1	2.24824e-08	2.141529e-108	0.1	2.24824e-08	0.002401926	0.1	2.24824e-08	0.01176031	0.1	2.24824e-08	0.01450964	0.1	2.24824e-08	0.00239344	0.1	2.24824e-08	3.912146e-06	0.1	2.24824e-08	0.0005151057	0.1	2.24824e-08	4.780055e-09	0.1
2.958413e-08	0.9180722	0.1	2.958413e-08	2.776276e-108	0.1	2.958413e-08	3.974409e-05	0.1	2.958413e-08	2.776276e-108	0.1	2.958413e-08	0.003136843	0.1	2.958413e-08	0.01536783	0.1	2.958413e-08	0.01866305	0.1	2.958413e-08	0.003097929	0.1	2.958413e-08	5.679253e-06	0.1	2.958413e-08	0.0006727103	0.1	2.958413e-08	1.054516e-08	0.1
3.668586e-08	0.8998944	0.1	3.668586e-08	3.392451e-108	0.1	3.668586e-08	4.854975e-05	0.1	3.668586e-08	3.392451e-108	0.1	3.668586e-08	0.003868041	0.1	3.668586e-08	0.01896374	0.1	3.668586e-08	0.02258185	0.1	3.668586e-08	0.003777645	0.1	3.668586e-08	7.854971e-06	0.1	3.668586e-08	0.0008293843	0.1	3.668586e-08	1.945115e-08	0.1
4.378759e-08	0.8822448	0.1	4.378759e-08	3.99083e-108	0.1	4.378759e-08	5.711651e-05	0.1	4.378759e-08	3.99083e-108	0.1	4.378759e-08	0.00459905	0.1	4.378759e-08	0.02256609	0.1	4.378759e-08	0.02625519	0.1	4.378759e-08	0.004432441	0.1	4.378759e-08	1.050667e-05	0.1	4.378759e-08	0.0009857179	0.1	4.378759e-08	3.193488e-08	0.1
5.088931e-08	0.8651021	0.1	5.088931e-08	4.572148e-108	0.1	5.088931e-08	6.546225e-05	0.1	5.088931e-08	4.572148e-108	0.1	5.088931e-08	0.005332772	0.1	5.088931e-08	0.02618953	0.1	5.088931e-08	0.02967596	0.1	5.088931e-08	0.005062088	0.1	5.088931e-08	1.368723e-05	0.1	5.088931e-08	0.001142105	0.1	5.088931e-08	4.829847e-08	0.1
5.799104e-08	0.848446	0.1	5.799104e-08	5.137099e-108	0.1	5.799104e-08	7.360252e-05	0.1	5.799104e-08	5.137099e-108	0.1	5.799104e-08	0.006071495	0.1	5.799104e-08	0.02984544	0.1	5.799104e-08	0.0328407	0.1	5.799104e-08	0.005666291	0.1	5.799104e-08	1.743541e-05	0.1	5.799104e-08	0.001298753	0.1	5.799104e-08	6.871343e-08	0.1
6.509277e-08	0.8322572	0.1	6.509277e-08	5.68634e-108	0.1	6.509277e-08	8.155071e-05	0.1	6.509277e-08	5.68634e-108	0.1	6.509277e-08	0.006816922	0.1	6.509277e-08	0.03354208	0.1	6.509277e-08	0.03574934	0.1	6.509277e-08	0.006244719	0.1	6.509277e-08	2.177659e-05	0.1	6.509277e-08	0.001455695	0.1	6.509277e-08	9.32291e-08	0.1
7.339518e-08	0.8138994	0.1	7.339518e-08	6.309355e-108	0.1	7.339518e-08	9.061428e-05	0.1	7.339518e-08	6.309355e-108	0.1	7.339518e-08	0.007698398	0.1	7.339518e-08	0.03792244	0.1	7.339518e-08	0.03882924	0.1	7.339518e-08	0.00688781	0.1	7.339518e-08	2.762034e-05	0.1	7.339518e-08	0.001639378	0.1	7.339518e-08	1.270018e-07	0.1
8.199775e-08	0.7954955	0.1	8.199775e-08	6.934147e-108	0.1	8.199775e-08	9.976095e-05	0.1	8.199775e-08	6.934147e-108	0.1	8.199775e-08	0.008624106	0.1	8.199775e-08	0.04253209	0.1	8.199775e-08	0.04166596	0.1	8.199775e-08	0.007515984	0.1	8.199775e-08	3.455022e-05	0.1	8.199775e-08	0.001829513	0.1	8.199775e-08	1.675357e-07	0.1
9.223799e-08	0.7743679	0.1	9.223799e-08	7.651692e-108	0.1	9.223799e-08	0.0001103425	0.1	9.223799e-08	7.651692e-108	0.1	9.223799e-08	0.009742641	0.1	9.223799e-08	0.0481133	0.1	9.223799e-08	0.04459355	0.1	9.223799e-08	0.008212549	0.1	9.223799e-08	4.393398e-05	0.1	9.223799e-08	0.00205468	0.1	9.223799e-08	2.225056e-07	0.1
1.028877e-07	0.753248	0.1	1.028877e-07	8.369301e-108	0.1	1.028877e-07	0.0001210114	0.1	1.028877e-07	8.369301e-108	0.1	1.028877e-07	0.01092385	0.1	1.028877e-07	0.05401904	0.1	1.028877e-07	0.04715365	0.1	1.028877e-07	0.008877634	0.1	1.028877e-07	5.493806e-05	0.1	1.028877e-07	0.002286115	0.1	1.028877e-07	2.864076e-07	0.1
1.135373e-07	0.7329495	0.1	1.135373e-07	9.059316e-108	0.1	1.135373e-07	0.0001313521	0.1	1.135373e-07	9.059316e-108	0.1	1.135373e-07	0.01212076	0.1	1.135373e-07	0.06001459	0.1	1.135373e-07	0.04926116	0.1	1.135373e-07	0.00948246	0.1	1.135373e-07	6.711693e-05	0.1	1.135373e-07	0.002513104	0.1	1.135373e-07	3.559121e-07	0.1
1.24187e-07	0.7134277	0.1	1.24187e-07	9.723233e-108	0.1	1.24187e-07	0.0001413753	0.1	1.24187e-07	9.723233e-108	0.1	1.24187e-07	0.01332977	0.1	1.24187e-07	0.06608206	0.1	1.24187e-07	0.05096092	0.1	1.24187e-07	0.01002792	0.1	1.24187e-07	8.035627e-05	0.1	1.24187e-07	0.002733971	0.1	1.24187e-07	4.296672e-07	0.1
1.348366e-07	0.6946409	0.1	1.348366e-07	1.036244e-107	0.1	1.348366e-07	0.0001510887	0.1	1.348366e-07	1.036244e-107	0.1	1.348366e-07	0.01454662	0.1	1.348366e-07	0.07220122	0.1	1.348366e-07	0.05229841	0.1	1.348366e-07	0.01051558	0.1	1.348366e-07	9.453167e-05	0.1	1.348366e-07	0.002947156	0.1	1.348366e-07	5.063317e-07	0.1
