Batch	m_SP	13	P2	W1	W2	W3	W4	W5	W6	R	P1	P3	P4	P5	P6																							
6.428604e-11	9.731340712466099e-06	0.1	6.428604e-11	5.397087e-09	0.1	6.428604e-11	8.501385e-15	0.1	6.428604e-11	4.907615e-12	0.1	6.428604e-11	6.272989e-08	0.1	6.428604e-11	9.712183e-08	0.1	6.428604e-11	1.790442e-08	0.1	6.428604e-11	1.790446e-12	0.1	6.428604e-11	8.540022e-08	0.1	6.428604e-11	1.945708e-12	0.1	6.428604e-11	2.086711e-19	0.1	6.428604e-11	2.977516e-13	0.1	6.428604e-11	1.235109e-23	0.1
1.375423e-10	9.434089771302801e-06	0.1	1.375423e-10	1.137079e-08	0.1	1.375423e-10	1.791106e-14	0.1	1.375423e-10	1.033955e-11	0.1	1.375423e-10	1.321617e-07	0.1	1.375423e-10	2.0462e-07	0.1	1.375423e-10	3.772171e-08	0.1	1.375423e-10	3.77219e-12	0.1	1.375423e-10	1.799244e-07	0.1	1.375423e-10	4.039628e-12	0.1	1.375423e-10	4.396381e-19	0.1	1.375423e-10	6.216274e-13	0.1	1.375423e-10	2.586277e-23	0.1
3.074517e-10	8.7791346960496e-06	0.1	3.074517e-10	2.453308e-08	0.1	3.074517e-10	3.864415e-14	0.1	3.074517e-10	2.230814e-11	0.1	3.074517e-10	2.851463e-07	0.1	3.074517e-10	4.414791e-07	0.1	3.074517e-10	8.138666e-08	0.1	3.074517e-10	8.138755e-12	0.1	3.074517e-10	3.881968e-07	0.1	3.074517e-10	8.421726e-12	0.1	3.074517e-10	9.485531e-19	0.1	3.074517e-10	1.312828e-12	0.1	3.074517e-10	5.500218e-23	0.1
6.132886e-10	7.7126714735322e-06	0.1	6.132886e-10	4.596524e-08	0.1	6.132886e-10	7.240406e-14	0.1	6.132886e-10	4.179663e-11	0.1	6.132886e-10	5.342517e-07	0.1	6.132886e-10	8.271574e-07	0.1	6.132886e-10	1.524863e-07	0.1	6.132886e-10	1.524896e-11	0.1	6.132886e-10	7.27327e-07	0.1	6.132886e-10	1.481786e-11	0.1	6.132886e-10	1.777245e-18	0.1	6.132886e-10	2.364749e-12	0.1	6.132886e-10	1.003456e-22	0.1
9.956114e-10	6.5598101852987e-06	0.1	9.956114e-10	6.913361e-08	0.1	9.956114e-10	1.088992e-13	0.1	9.956114e-10	6.286393e-11	0.1	9.956114e-10	8.035383e-07	0.1	9.956114e-10	1.244081e-06	0.1	9.956114e-10	2.29346e-07	0.1	9.956114e-10	2.293538e-11	0.1	9.956114e-10	1.093931e-06	0.1	9.956114e-10	2.056266e-11	0.1	9.956114e-10	2.673111e-18	0.1	9.956114e-10	3.380394e-12	0.1	9.956114e-10	1.458053e-22	0.1
1.40627e-09	5.512727154194e-06	0.1	1.40627e-09	9.017618e-08	0.1	1.40627e-09	1.420462e-13	0.1	1.40627e-09	8.199829e-11	0.1	1.40627e-09	1.048118e-06	0.1	1.40627e-09	1.622753e-06	0.1	1.40627e-09	2.991537e-07	0.1	1.40627e-09	2.991678e-11	0.1	1.40627e-09	1.426899e-06	0.1	1.40627e-09	2.45404e-11	0.1	1.40627e-09	3.486823e-18	0.1	1.40627e-09	4.166716e-12	0.1	1.40627e-09	1.829882e-22	0.1
1.883701e-09	4.5036203070259e-06	0.1	1.883701e-09	1.104555e-07	0.1	1.883701e-09	1.739914e-13	0.1	1.883701e-09	1.004387e-10	0.1	1.883701e-09	1.283828e-06	0.1	1.883701e-09	1.987691e-06	0.1	1.883701e-09	3.664296e-07	0.1	1.883701e-09	3.66452e-11	0.1	1.883701e-09	1.74779e-06	0.1	1.883701e-09	2.702435e-11	0.1	1.883701e-09	4.271069e-18	0.1	1.883701e-09	4.76658e-12	0.1	1.883701e-09	2.138932e-22	0.1
2.405645e-09	3.61052667316e-06	0.1	2.405645e-09	1.284032e-07	0.1	2.405645e-09	2.022643e-13	0.1	2.405645e-09	1.167591e-10	0.1	2.405645e-09	1.492441e-06	0.1	2.405645e-09	2.310676e-06	0.1	2.405645e-09	4.259711e-07	0.1	2.405645e-09	4.260033e-11	0.1	2.405645e-09	2.03179e-06	0.1	2.405645e-09	2.785996e-11	0.1	2.405645e-09	4.965204e-18	0.1	2.405645e-09	5.126273e-12	0.1	2.405645e-09	2.356945e-22	0.1
2.927589e-09	2.8945373967521e-06	0.1	2.927589e-09	1.427916e-07	0.1	2.927589e-09	2.249309e-13	0.1	2.927589e-09	1.298431e-10	0.1	2.927589e-09	1.659685e-06	0.1	2.927589e-09	2.569611e-06	0.1	2.927589e-09	4.737052e-07	0.1	2.927589e-09	4.737472e-11	0.1	2.927589e-09	2.259472e-06	0.1	2.927589e-09	2.73698e-11	0.1	2.927589e-09	5.521729e-18	0.1	2.927589e-09	5.257295e-12	0.1	2.927589e-09	2.478577e-22	0.1
3.449534e-09	2.3205342250188e-06	0.1	3.449534e-09	1.543266e-07	0.1	3.449534e-09	2.431027e-13	0.1	3.449534e-09	1.403324e-10	0.1	3.449534e-09	1.793764e-06	0.1	3.449534e-09	2.777199e-06	0.1	3.449534e-09	5.119734e-07	0.1	3.449534e-09	5.12025e-11	0.1	3.449534e-09	2.442003e-06	0.1	3.449534e-09	2.603403e-11	0.1	3.449534e-09	5.967927e-18	0.1	3.449534e-09	5.223964e-12	0.1	3.449534e-09	2.527336e-22	0.1
