Batch	m_SP	11	W4_L	W2	W3	W6	R	P1	P2	P3	P4	P5	P6																			
7.978345e-11	1.0000000454	0.1	7.978345e-11	9.35302e-13	0.1	7.978345e-11	4.262022e-12	0.1	7.978345e-11	2.509983e-10	0.1	7.978345e-11	3.48953e-10	0.1	7.978345e-11	1.010655e-09	0.1	7.978345e-11	1.774696e-09	0.1	7.978345e-11	3.802919e-10	0.1	7.978345e-11	3.070601e-14	0.1	7.978345e-11	8.732629e-11	0.1	7.978345e-11	1.869768e-16	0.1
1.192287e-08	0.9999989729	0.1	1.192287e-08	1.140279e-10	0.1	1.192287e-08	6.621992e-10	0.1	1.192287e-08	3.608773e-08	0.1	1.192287e-08	5.211395e-08	0.1	1.192287e-08	1.523345e-07	0.1	1.192287e-08	2.650333e-07	0.1	1.192287e-08	5.679278e-08	0.1	1.192287e-08	4.606788e-12	0.1	1.192287e-08	1.304144e-08	0.1	1.192287e-08	2.792593e-14	0.1
4.783532e-08	0.9999955413999999	0.1	4.783532e-08	2.67219e-10	0.1	4.783532e-08	2.841793e-09	0.1	4.783532e-08	1.291137e-07	0.1	4.783532e-08	2.086802e-07	0.1	4.783532e-08	6.255277e-07	0.1	4.783532e-08	1.060921e-06	0.1	4.783532e-08	2.273372e-07	0.1	4.783532e-08	1.86983e-11	0.1	4.783532e-08	5.221134e-08	0.1	4.783532e-08	1.119392e-13	0.1
8.967155e-08	0.9999916339999999	0.1	8.967155e-08	3.111422e-10	0.1	8.967155e-08	5.506337e-09	0.1	8.967155e-08	2.130009e-07	0.1	8.967155e-08	3.903281e-07	0.1	8.967155e-08	1.199254e-06	0.1	8.967155e-08	1.982632e-06	0.1	8.967155e-08	4.248312e-07	0.1	8.967155e-08	3.553938e-11	0.1	8.967155e-08	9.760618e-08	0.1	8.967155e-08	2.099568e-13	0.1
1.604457e-07	0.9999849639999999	0.1	1.604457e-07	3.217018e-10	0.1	1.604457e-07	1.005756e-08	0.1	1.604457e-07	3.11257e-07	0.1	1.604457e-07	6.95885e-07	0.1	1.604457e-07	2.210539e-06	0.1	1.604457e-07	3.52497e-06	0.1	1.604457e-07	7.552501e-07	0.1	1.604457e-07	6.52301e-11	0.1	1.604457e-07	1.737247e-07	0.1	1.604457e-07	3.774659e-13	0.1
2.509214e-07	0.999976609	0.1	2.509214e-07	3.203544e-10	0.1	2.509214e-07	1.58591e-08	0.1	2.509214e-07	3.849791e-07	0.1	2.509214e-07	1.083534e-06	0.1	2.509214e-07	3.554575e-06	0.1	2.509214e-07	5.457222e-06	0.1	2.509214e-07	1.169033e-06	0.1	2.509214e-07	1.058444e-10	0.1	2.509214e-07	2.695622e-07	0.1	2.509214e-07	5.978782e-13	0.1
3.499553e-07	0.9999674285	0.1	3.499553e-07	3.180408e-10	0.1	3.499553e-07	2.217962e-08	0.1	3.499553e-07	4.276974e-07	0.1	3.499553e-07	1.504364e-06	0.1	3.499553e-07	5.070181e-06	0.1	3.499553e-07	7.508602e-06	0.1	3.499553e-07	1.60801e-06	0.1	3.499553e-07	1.544501e-10	0.1	3.499553e-07	3.722133e-07	0.1	3.499553e-07	8.51988e-13	0.1
4.489892e-07	0.999958537	0.1	4.489892e-07	3.158264e-10	0.1	4.489892e-07	2.847982e-08	0.1	4.489892e-07	4.494922e-07	0.1	4.489892e-07	1.921899e-06	0.1	4.489892e-07	6.621052e-06	0.1	4.489892e-07	9.480198e-06	0.1	4.489892e-07	2.029476e-06	0.1	4.489892e-07	2.081537e-10	0.1	4.489892e-07	4.721329e-07	0.1	4.489892e-07	1.124289e-12	0.1
5.6996e-07	0.9999477819	0.1	5.6996e-07	3.132504e-10	0.1	5.6996e-07	3.616454e-08	0.1	5.6996e-07	4.622813e-07	0.1	5.6996e-07	2.427899e-06	0.1	5.6996e-07	8.558424e-06	0.1	5.6996e-07	1.176371e-05	0.1	5.6996e-07	2.516894e-06	0.1	5.6996e-07	2.816386e-10	0.1	5.6996e-07	5.899881e-07	0.1	5.6996e-07	1.4872e-12	0.1
7.07933e-07	0.9999359622	0.1	7.07933e-07	3.10492e-10	0.1	7.07933e-07	4.493542e-08	0.1	7.07933e-07	4.687805e-07	0.1	7.07933e-07	3.000152e-06	0.1	7.07933e-07	1.082674e-05	0.1	7.07933e-07	1.418173e-05	0.1	7.07933e-07	3.031887e-06	0.1	7.07933e-07	3.771766e-10	0.1	7.07933e-07	7.181702e-07	0.1	7.07933e-07	1.947456e-12	0.1
8.72115e-07	0.99992249	0.1	8.72115e-07	3.074499e-10	0.1	8.72115e-07	5.540602e-08	0.1	8.72115e-07	4.726057e-07	0.1	8.72115e-07	3.674949e-06	0.1	8.72115e-07	1.361289e-05	0.1	8.72115e-07	1.678064e-05	0.1	8.72115e-07	3.583649e-06	0.1	8.72115e-07	5.084032e-10	0.1	8.72115e-07	8.61318e-07	0.1	8.72115e-07	2.563623e-12	0.1
1.058608e-06	0.9999078600000001	0.1	1.058608e-06	3.042871e-10	0.1	1.058608e-06	6.736558e-08	0.1	1.058608e-06	4.756567e-07	0.1	1.058608e-06	4.433758e-06	0.1	1.058608e-06	1.689804e-05	0.1	1.058608e-06	1.935471e-05	0.1	1.058608e-06	4.127679e-06	0.1	1.058608e-06	6.814849e-10	0.1	1.058608e-06	1.010903e-06	0.1	1.058608e-06	3.351894e-12	0.1
1.342848e-06	0.9998869041	0.1	1.342848e-06	2.999863e-10	0.1	1.342848e-06	8.573838e-08	0.1	1.342848e-06	4.797611e-07	0.1	1.342848e-06	5.574322e-06	0.1	1.342848e-06	2.214716e-05	0.1	1.342848e-06	2.252702e-05	0.1	1.342848e-06	4.79319e-06	0.1	1.342848e-06	9.939809e-10	0.1	1.342848e-06	1.211892e-06	0.1	1.342848e-06	4.708185e-12	0.1
1.693382e-06	0.9998632837999999	0.1	1.693382e-06	2.953715e-10	0.1	1.693382e-06	1.085676e-07	0.1	1.693382e-06	4.832931e-07	0.1	1.693382e-06	6.951266e-06	0.1	1.693382e-06	2.896915e-05	0.1	1.693382e-06	2.533068e-05	0.1	1.693382e-06	5.373892e-06	0.1	1.693382e-06	1.454155e-09	0.1	1.693382e-06	1.416837e-06	0.1	1.693382e-06	6.551859e-12	0.1
2.106702e-06	0.9998380061000001	0.1	2.106702e-06	2.906362e-10	0.1	2.106702e-06	1.355075e-07	0.1	2.106702e-06	4.836868e-07	0.1	2.106702e-06	8.524412e-06	0.1	2.106702e-06	3.735997e-05	0.1	2.106702e-06	2.740262e-05	0.1	2.106702e-06	5.794208e-06	0.1	2.106702e-06	2.086403e-09	0.1	2.106702e-06	1.604829e-06	0.1	2.106702e-06	8.802435e-12	0.1
2.520023e-06	0.9998147858	0.1	2.520023e-06	2.864251e-10	0.1	2.520023e-06	1.621909e-07	0.1	2.520023e-06	4.798177e-07	0.1	2.520023e-06	1.003253e-05	0.1	2.520023e-06	4.594402e-05	0.1	2.520023e-06	2.853883e-05	0.1	2.520023e-06	6.016911e-06	0.1	2.520023e-06	2.795407e-09	0.1	2.520023e-06	1.745339e-06	0.1	2.520023e-06	1.097646e-11	0.1
2.893063e-06	0.9997951938999999	0.1	2.893063e-06	2.829371e-10	0.1	2.893063e-06	1.858587e-07	0.1	2.893063e-06	4.734416e-07	0.1	2.893063e-06	1.133033e-05	0.1	2.893063e-06	5.372931e-05	0.1	2.893063e-06	2.903855e-05	0.1	2.893063e-06	6.108915e-06	0.1	2.893063e-06	3.486711e-09	0.1	2.893063e-06	1.840184e-06	0.1	2.893063e-06	1.278771e-11	0.1
